ParlaMint-BE_2015-12-18-54-plenair-ip092x.u1	The meeting is open. The meeting was opened.
ParlaMint-BE_2015-12-18-54-plenair-ip092x.u2	The general discussion has resumed. The general discussion was resumed.
ParlaMint-BE_2015-12-18-54-plenair-ip092x.u3	Mr President, I intend not to repeat in plenary the detailed discussions we have had in committee. I am not going to discuss the measures one by one, applaud them here and there and fill them here and there. I'm not gonna start with that. I would like to talk about the political choices that are being made. The tax shift is a good example of that. That is the essence of the story, of what should be a debate in plenary. I repeat, I was excited about this a moment ago, that a tax shift should be a shift of charges which should lead to a reduction in the burden on labour, both for the companies and for the people who work. That is an absolute priority for us. This priority was also included in our electoral programme and was already set in motion by the previous Di Rupo government with the Competitiveness Pact. The real discussion is not about the fact that the burden has to be reduced. I think there is great consensus on this in the hemisphere. The question is, how are we going to pay for this? The reduction of labour costs must be paid for by something. Hence a shift from one thing to another. I think it is safe to say that the differences between the majority and the opposition are mainly there. I think it is also a bit about the way in which the cuts in charges are made. This government has chosen to grant the general reduction of charges from 33% to 25% in general to all companies. We have a feeling that it would have been better to focus on certain sectors if the aim and ambition are to help those sectors which are struggling in international competition. There are sectors today that have no problem in international competition. Let me take the chemical and IT sectors as an example. Those are sectors that are doing very well. I believe that the reduction in the burden, which also goes to those sectors, is a reduction in the burden which, for that other objective, namely to create more jobs, is ultimately a problem. So we could have done more for the companies, businesses and sectors that are really hurt in international competition today. It's a missed opportunity. We're talking about the tax shift all the time. However, the majority is trying to limit the discussion to the taxation itself and the shift there, while the opposition often talks about a more global shift, which I will call the purchasing power shift, because that is what it is really about. Few people are interested in a tax reduction, if at the same time it appears that on the other hand the invoices simply go up. People are interested in what they have as disposable income to meet their needs and to provide a little luxury. I understand the government prefers to talk about the tax shift in the narrow sense of the word. In the meantime, however, the man and woman in the street see that this is happening in order to finance the reduction of costs. The tax shift is in itself a missed opportunity, in terms of funding. A lot of measures have been taken, on the paying side, which affect a lot of people in the country.
ParlaMint-BE_2015-12-18-54-plenair-ip092x.u4	You say that as far as the reduction of charges is concerned, you actually agree with the government... (...): (...)
ParlaMint-BE_2015-12-18-54-plenair-ip092x.u5	Mr Vanvelthoven has just said that the reduction is not a problem, but that the financing of the reduction is the real problem. I'm gonna take a look...
ParlaMint-BE_2015-12-18-54-plenair-ip092x.u6	(...)
ParlaMint-BE_2015-12-18-54-plenair-ip092x.u7	I'm not going to repeat myself. I expect everyone to listen carefully.
ParlaMint-BE_2015-12-18-54-plenair-ip092x.u8	Let us talk about financing, if there is the problem. You blame a number of parties for the lack of capital tax. Tax shift 1 and 2 is about 7.2 billion euros. You can claim that the first one was yours, but it wasn't funded. The idea was that the next government should lower it. There was no funding against it either. We are talking about financing a total of EUR 7.2 billion. I assume that there would be no EUR 7.2 billion capital gains tax on this, but what amount do you have in mind so that it would have been in balance for you?
ParlaMint-BE_2015-12-18-54-plenair-ip092x.u9	Let me refer to a few sources that make things clear. When we talk about financing, a very important part, EUR 4 to 6 billion, could have been financed by capital gains tax, an added value tax.
ParlaMint-BE_2015-12-18-54-plenair-ip092x.u10	Of the 7.2 billion euros funding for tax shift 1 and 2 would have come between 4 and 6 billion euros of capital tax?
ParlaMint-BE_2015-12-18-54-plenair-ip092x.u11	If the choice of capital gains tax had been made, as calculated by the Supreme Court of Finance and thus not the study centre of sp.a or PS, that would not only have been an important source of financing for the tax shift, but above all a much fairer distribution of that funding. There are other sources. They're in your party. I still have the quotes from the committee.
ParlaMint-BE_2015-12-18-54-plenair-ip092x.u12	I asked what the alternative was and how much. I know what quotes you'll bring. You're welcome to repeat them, but I think we've already had them. I don't need to make your statement. You're welcome to repeat the quotes. The question was just how much of the 7.2 billion euros you think should come out of the capital tax. I have recorded EUR 4 to 6 billion. That was my question and I received a clear answer.
ParlaMint-BE_2015-12-18-54-plenair-ip092x.u13	It's a little laughable. I understand that CD&V is trying to shift focus. I'll give you quotes, not because it pleases me, but because it annoys me. I start with two quotes dating from the start of the exercise of the Minister of Finance, a good year ago. Vice Prime Minister Kris Peeters then said quite generally: "People expect us to demand an effort from the capabilities as well." You will probably argue that that has indeed happened. Mr Verherstraeten said in November: 'It is a public secret that we are in favour of a capital gain tax'. In all honesty, that was a secret to me. There was nothing public about it, because it's not mentioned anywhere in the CD&V election program that I checked. It doesn't say anything. Therefore, there was no public secret; it was a total surprise at that time that CD&V was suddenly the main defender of a capital gain tax or an added value tax. Verherstraeten also said: "If the very great powers spring from the dance, it is unjust. You remember that was shortly after the national demonstration. At that time CD&V was very much attracted by the 120 000 protesters, who came to the streets for fair taxes, and by the executions from the ACV and the ACW. Those statements were, of course, part of that. The Minister of Finance then took the time he had to take. At the end of July there was the big announcement: the tax shift was finally there. The strange thing is that the statements made by some CD&Vs at that time were simply tightening up. I will quote a few people who are very bravely absent today. Mrs Lanjri said in announcing what we are going to vote on today and what nothing has been said since then: 'People accept that these are difficult times provided you have a fair policy, but this tax shift' is not fair and unbalanced. Our limit has been exceeded. I still want to be able to look in the mirror. Mr Vercamer, who is also very bravely absent today, said: "The disappointment is great. It is true that the wealthy remain out of sight, and that such measures will indeed be adopted today, and that 'is a missed opportunity'. There is also another federal MEP of CD&V, who is not mentioned by name, I suspect it is none of the previous Members, whom I have quoted, and also one of the many absentees now. There is a soil and we cannot continue to undergo it. Then we'll have to do it without us. That was about the tax shift you're going to approve today. I'm comparing that to a divorce. That's a decision you won't make from today to tomorrow, but if it doesn't work out, you have to get out. I'll give you another quote from the president of CD&V. Mr Beke wanted to defend the proposed tax shift at some point. He said, not uninterestingly: "I have no difficulty admitting that there are a number of things that are not in it either - so far I understand him, but then he adds "for reasons that are still incomprehensible to me." I don't understand. It is a majority party, an important party that has made a point of capital gains tax for a whole year, the group is upset because it finds it unbalanced, and the President admits not to be able to bring in everything, but at the same time he wonders that he still doesn't know why. Colleagues of the CD&V Group, an illustrious chairman of your party has once accused other parties in a full election campaign: Who still believes these people? You will have to ask yourself this question in the light of the quotes and the vote announced later. Of course I have to give you some good advice, because you are much wiser than I am when it comes to what the direction of CD&V should be. Anyway, if you play games with the people that way, they won't believe you anymore. Last week I heard a member of your group, who is also absent, explain that there should be a third tax shift. That's the same story, I suppose. You will come again with the capital gains tax, for the third time. What the previous governments failed to achieve, because you were against it and because it was not a subject of the election campaign and not part of your electoral programme, you will now, for the third time, face the wall. I remember very well that Mr Dewael here said at one point that one thing was clear in the government: Open Vld would never approve a capital gain tax; the party would certainly not approve in a government without socialists what it has always stopped with socialists in the government. So don't tell me you'll try that again. The smallest party in the majority says njet and we know that CD&V is going to lie down. That is the reality today, and that actually makes me a little angry.
ParlaMint-BE_2015-12-18-54-plenair-ip092x.u14	Mr Vanvelthoven, I would like to say two things. Firstly, our group continues to regret that there is a missing link in the tax shift, namely the added value tax. That's what I called it. Anyone can draw a picture of how the government negotiations have been conducted. In any case, we defended the agreement. Secondly, I was chairman of the CD&V working group on the tax shift. I have been offered few presidencies in my life. This has happened twice: the chair of the Committee on Finance and the Budget in the Chamber and of the working group on the tax shift. We have been discussing it for months. The concept of value added tax, as we have finally described it, concerned only the sale of shares. This is the so-called 'Coucketak', which applies when selling his business and the proceeds from it reach his income and do not remain in the company. From the outset, we said that we would not tax historical added value if we introduced an added value tax. Should we approve the value added tax according to CD&V today, it would start on 1 January 2016. It would then cover the added value that would be realised in 2017, 2018 and 2019. In addition, we have placed a kind of floor, in the sense that the tax should not apply to SMEs because we did not want to limit the growth of small and medium-sized enterprises. You say, Mr Vanvelthoven, that the tax shift must be financed by a kind of capital tax that you believe would be worth at least EUR 4 to 6 billion.
ParlaMint-BE_2015-12-18-54-plenair-ip092x.u15	That's what the Supreme Court of Finance says.
ParlaMint-BE_2015-12-18-54-plenair-ip092x.u16	At 3 years, with our definition of an added value tax, we reached EUR 250 million. According to experts, that was well calculated. After 5 to 6 years, we could have gone above EUR 500 million. It is an illusion to think that a tax shift of EUR 8 billion can be financed with an added value tax on shares, the so-called Coucke tax with all the restrictions I have mentioned. We continue to regret that this is not being discussed. I will not comment on whether or not there should be a third tax shift. Mrs Smaers has said this, but I will not distance myself from it or judge it by its value. However, given the difficult budgetary situation we are facing in the next few years, I have not mentioned these figures for nothing, the debate on the distribution of efforts will in any case come back on the table. In the discussion on this point, Mr Deseyn said that the added value tax for a piece is also a symbolic tax if it is considered in the whole of the tax revenue of the State. Tax revenue amounts to around EUR 100 billion and this value added tax is estimated at EUR 250 million. But we do think that tax is necessary, socially. When selling large companies, we see that certain people receive a huge income that is absolutely not taxed if the money stays in the company. I am thinking, for example, of Luc Tack carrying out such operations. These are operations in which the amount is ultimately reinvested in the economy, and we absolutely do not want to touch it. I am thinking, for example, of an SME that is growing and achieving added value or added value. What we are seeing, however, are operations that I will not mention by name. However, the added value tax is very limited. According to the experts, in five to six years' time this could yield EUR 300 or 400 million. Again, for us, the absence of an added value tax is a missing link, but I do not agree with you when you say that an added value tax can fully finance the tax shift. It is possible if, like the Greens, although Mr Gilkinet always denies it, you would be using a tax drift. If we follow their proposals, we will indeed get EUR 4 billion from the assets, but on further dissection it appears that everyone who owns a house worth more than EUR 250 000 will have to pay 25% of taxes as a kind of property tax. I could really call that a tax drift. Mr Vanvelthoven, I do not really know what you mean by the EUR 4 billion, because you have not answered Mr Bogaert's questions. If you want to get EUR 4 billion out of the assets, then small assets must also be tackled. You will never achieve that EUR 4 billion by means of proposals such as Mr Van Hees's millionaire tax, which is already being called upon to defend that millionaire tax. That discussion must be looked at in a certain perspective.
ParlaMint-BE_2015-12-18-54-plenair-ip092x.u17	Mr President, I would like to add a number of elements to the debate. I am very pleased that we have now clarified the alternative of a capital tax of EUR 4 billion to EUR 6 billion, which would be proposed by the sp.a. You should look at the countries that already have such a capital tax, such as France, and at the revenues from it. The proceeds are also EUR 6 billion.
ParlaMint-BE_2015-12-18-54-plenair-ip092x.u18	Mr Bogaert, you are talking about a capital tax. I'm talking about a capital gain tax. Let me correct you for a moment. You compare apples to pears.
ParlaMint-BE_2015-12-18-54-plenair-ip092x.u19	Mr Vanvelthoven, let me speak first. Let us each speak in turn. In France, capital taxes raise EUR 6 billion. France is a country that is a few times larger than Belgium. I am concerned that your proposal is unrealistic. You should also look at the capital tax in France, not only at the absolute numbers but also at the frequency distribution.
ParlaMint-BE_2015-12-18-54-plenair-ip092x.u20	We have no proposal for a capital tax.
