Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2016-02-09-ps2013-039-07-005-119	ParlaMint-CZ_2016-02-09-ps2013-039-07-005-119.u1	Parliament of the Czech Republic, Chamber of Deputies, 2016-02-09	2016-02-09	Lower house	ps2013	-	ps2013/039	ps2013/039/07	ps2013/039/119	Reference	English	Chairperson	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	PetrGazdik.1974	Gazdík, Petr	M	1974	
ParlaMint-CZ-en_2016-02-09-ps2013-039-07-005-119	ParlaMint-CZ_2016-02-09-ps2013-039-07-005-119.u2	Parliament of the Czech Republic, Chamber of Deputies, 2016-02-09	2016-02-09	Lower house	ps2013	-	ps2013/039	ps2013/039/07	ps2013/039/119	Reference	English	Regular	MP	notMinister	Úsvit	Political group of Usvit - Narodni Koalice	Opposition	Far-right	MarekCernoch.1969	Černoch, Marek	M	1969	
ParlaMint-CZ-en_2016-02-09-ps2013-039-07-005-119	ParlaMint-CZ_2016-02-09-ps2013-039-07-005-119.u3	Parliament of the Czech Republic, Chamber of Deputies, 2016-02-09	2016-02-09	Lower house	ps2013	-	ps2013/039	ps2013/039/07	ps2013/039/119	Reference	English	Chairperson	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	PetrGazdik.1974	Gazdík, Petr	M	1974	
ParlaMint-CZ-en_2016-02-09-ps2013-039-07-005-119	ParlaMint-CZ_2016-02-09-ps2013-039-07-005-119.u4	Parliament of the Czech Republic, Chamber of Deputies, 2016-02-09	2016-02-09	Lower house	ps2013	-	ps2013/039	ps2013/039/07	ps2013/039/119	Reference	English	Regular	MP	notMinister	Úsvit	Political group of Usvit - Narodni Koalice	Opposition	Far-right	MarekCernoch.1969	Černoch, Marek	M	1969	
ParlaMint-CZ-en_2016-02-09-ps2013-039-07-005-119	ParlaMint-CZ_2016-02-09-ps2013-039-07-005-119.u5	Parliament of the Czech Republic, Chamber of Deputies, 2016-02-09	2016-02-09	Lower house	ps2013	-	ps2013/039	ps2013/039/07	ps2013/039/119	Reference	English	Chairperson	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	PetrGazdik.1974	Gazdík, Petr	M	1974	
ParlaMint-CZ-en_2016-02-09-ps2013-039-07-005-119	ParlaMint-CZ_2016-02-09-ps2013-039-07-005-119.u6	Parliament of the Czech Republic, Chamber of Deputies, 2016-02-09	2016-02-09	Lower house	ps2013	-	ps2013/039	ps2013/039/07	ps2013/039/119	Reference	English	Regular	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	StanislavHuml.1955	Huml, Stanislav	M	1955	
ParlaMint-CZ-en_2016-02-09-ps2013-039-07-005-119	ParlaMint-CZ_2016-02-09-ps2013-039-07-005-119.u7	Parliament of the Czech Republic, Chamber of Deputies, 2016-02-09	2016-02-09	Lower house	ps2013	-	ps2013/039	ps2013/039/07	ps2013/039/119	Reference	English	Chairperson	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	PetrGazdik.1974	Gazdík, Petr	M	1974	
ParlaMint-CZ-en_2016-02-09-ps2013-039-07-005-119	ParlaMint-CZ_2016-02-09-ps2013-039-07-005-119.u8	Parliament of the Czech Republic, Chamber of Deputies, 2016-02-09	2016-02-09	Lower house	ps2013	-	ps2013/039	ps2013/039/07	ps2013/039/119	Reference	English	Regular	MP	notMinister	Úsvit	Political group of Usvit - Narodni Koalice	Opposition	Far-right	MartinLank.1976	Lank, Martin	M	1976	
ParlaMint-CZ-en_2016-02-09-ps2013-039-07-005-119	ParlaMint-CZ_2016-02-09-ps2013-039-07-005-119.u9	Parliament of the Czech Republic, Chamber of Deputies, 2016-02-09	2016-02-09	Lower house	ps2013	-	ps2013/039	ps2013/039/07	ps2013/039/119	Reference	English	Chairperson	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	PetrGazdik.1974	Gazdík, Petr	M	1974	
ParlaMint-CZ-en_2016-02-09-ps2013-039-07-005-119	ParlaMint-CZ_2016-02-09-ps2013-039-07-005-119.u10	Parliament of the Czech Republic, Chamber of Deputies, 2016-02-09	2016-02-09	Lower house	ps2013	-	ps2013/039	ps2013/039/07	ps2013/039/119	Reference	English	Regular	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	JeronymTejc.1977	Tejc, Jeroným	M	1977	
ParlaMint-CZ-en_2016-02-09-ps2013-039-07-005-119	ParlaMint-CZ_2016-02-09-ps2013-039-07-005-119.u11	Parliament of the Czech Republic, Chamber of Deputies, 2016-02-09	2016-02-09	Lower house	ps2013	-	ps2013/039	ps2013/039/07	ps2013/039/119	Reference	English	Chairperson	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	PetrGazdik.1974	Gazdík, Petr	M	1974	
