Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2016-01-19-ps2013-039-01-004-003	ParlaMint-CZ_2016-01-19-ps2013-039-01-004-003.u1	Parliament of the Czech Republic, Chamber of Deputies, 2016-01-19	2016-01-19	Lower house	ps2013	-	ps2013/039	ps2013/039/01	ps2013/039/003	Reference	English	Chairperson	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	PetrGazdik.1974	Gazdík, Petr	M	1974	
ParlaMint-CZ-en_2016-01-19-ps2013-039-01-004-003	ParlaMint-CZ_2016-01-19-ps2013-039-01-004-003.u2	Parliament of the Czech Republic, Chamber of Deputies, 2016-01-19	2016-01-19	Lower house	ps2013	-	ps2013/039	ps2013/039/01	ps2013/039/003	Reference	English	Regular	notMP	Minister	-	-	-	-	KaterinaValachova.1976	Valachová, Kateřina	F	1976	
ParlaMint-CZ-en_2016-01-19-ps2013-039-01-004-003	ParlaMint-CZ_2016-01-19-ps2013-039-01-004-003.u3	Parliament of the Czech Republic, Chamber of Deputies, 2016-01-19	2016-01-19	Lower house	ps2013	-	ps2013/039	ps2013/039/01	ps2013/039/003	Reference	English	Chairperson	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	PetrGazdik.1974	Gazdík, Petr	M	1974	
ParlaMint-CZ-en_2016-01-19-ps2013-039-01-004-003	ParlaMint-CZ_2016-01-19-ps2013-039-01-004-003.u4	Parliament of the Czech Republic, Chamber of Deputies, 2016-01-19	2016-01-19	Lower house	ps2013	-	ps2013/039	ps2013/039/01	ps2013/039/003	Reference	English	Regular	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	FrantisekVacha.1966	Vácha, František	M	1966	
ParlaMint-CZ-en_2016-01-19-ps2013-039-01-004-003	ParlaMint-CZ_2016-01-19-ps2013-039-01-004-003.u5	Parliament of the Czech Republic, Chamber of Deputies, 2016-01-19	2016-01-19	Lower house	ps2013	-	ps2013/039	ps2013/039/01	ps2013/039/003	Reference	English	Chairperson	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	PetrGazdik.1974	Gazdík, Petr	M	1974	
ParlaMint-CZ-en_2016-01-19-ps2013-039-01-004-003	ParlaMint-CZ_2016-01-19-ps2013-039-01-004-003.u6	Parliament of the Czech Republic, Chamber of Deputies, 2016-01-19	2016-01-19	Lower house	ps2013	-	ps2013/039	ps2013/039/01	ps2013/039/003	Reference	English	Regular	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	FrantisekVacha.1966	Vácha, František	M	1966	
ParlaMint-CZ-en_2016-01-19-ps2013-039-01-004-003	ParlaMint-CZ_2016-01-19-ps2013-039-01-004-003.u7	Parliament of the Czech Republic, Chamber of Deputies, 2016-01-19	2016-01-19	Lower house	ps2013	-	ps2013/039	ps2013/039/01	ps2013/039/003	Reference	English	Chairperson	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	PetrGazdik.1974	Gazdík, Petr	M	1974	
ParlaMint-CZ-en_2016-01-19-ps2013-039-01-004-003	ParlaMint-CZ_2016-01-19-ps2013-039-01-004-003.u8	Parliament of the Czech Republic, Chamber of Deputies, 2016-01-19	2016-01-19	Lower house	ps2013	-	ps2013/039	ps2013/039/01	ps2013/039/003	Reference	English	Regular	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	JaroslavKrakora.1955	Krákora, Jaroslav	M	1955	
ParlaMint-CZ-en_2016-01-19-ps2013-039-01-004-003	ParlaMint-CZ_2016-01-19-ps2013-039-01-004-003.u9	Parliament of the Czech Republic, Chamber of Deputies, 2016-01-19	2016-01-19	Lower house	ps2013	-	ps2013/039	ps2013/039/01	ps2013/039/003	Reference	English	Chairperson	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	PetrGazdik.1974	Gazdík, Petr	M	1974	
ParlaMint-CZ-en_2016-01-19-ps2013-039-01-004-003	ParlaMint-CZ_2016-01-19-ps2013-039-01-004-003.u10	Parliament of the Czech Republic, Chamber of Deputies, 2016-01-19	2016-01-19	Lower house	ps2013	-	ps2013/039	ps2013/039/01	ps2013/039/003	Reference	English	Regular	MP	notMinister	Úsvit	Political group of Usvit - Narodni Koalice	Opposition	Far-right	MarekCernoch.1969	Černoch, Marek	M	1969	
ParlaMint-CZ-en_2016-01-19-ps2013-039-01-004-003	ParlaMint-CZ_2016-01-19-ps2013-039-01-004-003.u11	Parliament of the Czech Republic, Chamber of Deputies, 2016-01-19	2016-01-19	Lower house	ps2013	-	ps2013/039	ps2013/039/01	ps2013/039/003	Reference	English	Chairperson	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	PetrGazdik.1974	Gazdík, Petr	M	1974	
