Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2016-11-09-ps2013-050-09-012-131	ParlaMint-CZ_2016-11-09-ps2013-050-09-012-131.u1	Parliament of the Czech Republic, Chamber of Deputies, 2016-11-09	2016-11-09	Lower house	ps2013	-	ps2013/050	ps2013/050/09	ps2013/050/131	Reference	English	Chairperson	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	PetrGazdik.1974	Gazdík, Petr	M	1974	
ParlaMint-CZ-en_2016-11-09-ps2013-050-09-012-131	ParlaMint-CZ_2016-11-09-ps2013-050-09-012-131.u2	Parliament of the Czech Republic, Chamber of Deputies, 2016-11-09	2016-11-09	Lower house	ps2013	-	ps2013/050	ps2013/050/09	ps2013/050/131	Reference	English	Regular	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	VeraKovarova.1964	Kovářová, Věra	F	1964	
ParlaMint-CZ-en_2016-11-09-ps2013-050-09-012-131	ParlaMint-CZ_2016-11-09-ps2013-050-09-012-131.u3	Parliament of the Czech Republic, Chamber of Deputies, 2016-11-09	2016-11-09	Lower house	ps2013	-	ps2013/050	ps2013/050/09	ps2013/050/131	Reference	English	Chairperson	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	PetrGazdik.1974	Gazdík, Petr	M	1974	
ParlaMint-CZ-en_2016-11-09-ps2013-050-09-012-131	ParlaMint-CZ_2016-11-09-ps2013-050-09-012-131.u4	Parliament of the Czech Republic, Chamber of Deputies, 2016-11-09	2016-11-09	Lower house	ps2013	-	ps2013/050	ps2013/050/09	ps2013/050/131	Reference	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	KarelRais.1949	Rais, Karel	M	1949	
ParlaMint-CZ-en_2016-11-09-ps2013-050-09-012-131	ParlaMint-CZ_2016-11-09-ps2013-050-09-012-131.u5	Parliament of the Czech Republic, Chamber of Deputies, 2016-11-09	2016-11-09	Lower house	ps2013	-	ps2013/050	ps2013/050/09	ps2013/050/131	Reference	English	Chairperson	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	PetrGazdik.1974	Gazdík, Petr	M	1974	
ParlaMint-CZ-en_2016-11-09-ps2013-050-09-012-131	ParlaMint-CZ_2016-11-09-ps2013-050-09-012-131.u6	Parliament of the Czech Republic, Chamber of Deputies, 2016-11-09	2016-11-09	Lower house	ps2013	-	ps2013/050	ps2013/050/09	ps2013/050/131	Reference	English	Regular	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	RomanVana.1966	Váňa, Roman	M	1966	
ParlaMint-CZ-en_2016-11-09-ps2013-050-09-012-131	ParlaMint-CZ_2016-11-09-ps2013-050-09-012-131.u7	Parliament of the Czech Republic, Chamber of Deputies, 2016-11-09	2016-11-09	Lower house	ps2013	-	ps2013/050	ps2013/050/09	ps2013/050/131	Reference	English	Chairperson	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	PetrGazdik.1974	Gazdík, Petr	M	1974	
ParlaMint-CZ-en_2016-11-09-ps2013-050-09-012-131	ParlaMint-CZ_2016-11-09-ps2013-050-09-012-131.u8	Parliament of the Czech Republic, Chamber of Deputies, 2016-11-09	2016-11-09	Lower house	ps2013	-	ps2013/050	ps2013/050/09	ps2013/050/131	Reference	English	Regular	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	VaclavVotava.1956	Votava, Václav	M	1956	
ParlaMint-CZ-en_2016-11-09-ps2013-050-09-012-131	ParlaMint-CZ_2016-11-09-ps2013-050-09-012-131.u9	Parliament of the Czech Republic, Chamber of Deputies, 2016-11-09	2016-11-09	Lower house	ps2013	-	ps2013/050	ps2013/050/09	ps2013/050/131	Reference	English	Chairperson	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	PetrGazdik.1974	Gazdík, Petr	M	1974	
ParlaMint-CZ-en_2016-11-09-ps2013-050-09-012-131	ParlaMint-CZ_2016-11-09-ps2013-050-09-012-131.u10	Parliament of the Czech Republic, Chamber of Deputies, 2016-11-09	2016-11-09	Lower house	ps2013	-	ps2013/050	ps2013/050/09	ps2013/050/131	Reference	English	Regular	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	VeraKovarova.1964	Kovářová, Věra	F	1964	
ParlaMint-CZ-en_2016-11-09-ps2013-050-09-012-131	ParlaMint-CZ_2016-11-09-ps2013-050-09-012-131.u11	Parliament of the Czech Republic, Chamber of Deputies, 2016-11-09	2016-11-09	Lower house	ps2013	-	ps2013/050	ps2013/050/09	ps2013/050/131	Reference	English	Chairperson	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	PetrGazdik.1974	Gazdík, Petr	M	1974	
