Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2016-07-01-ps2013-048-04-011-161	ParlaMint-CZ_2016-07-01-ps2013-048-04-011-161.u1	Parliament of the Czech Republic, Chamber of Deputies, 2016-07-01	2016-07-01	Lower house	ps2013	-	ps2013/048	ps2013/048/04	ps2013/048/161	Reference	English	Chairperson	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	PetrGazdik.1974	Gazdík, Petr	M	1974	
ParlaMint-CZ-en_2016-07-01-ps2013-048-04-011-161	ParlaMint-CZ_2016-07-01-ps2013-048-04-011-161.u2	Parliament of the Czech Republic, Chamber of Deputies, 2016-07-01	2016-07-01	Lower house	ps2013	-	ps2013/048	ps2013/048/04	ps2013/048/161	Reference	English	Guest	MP	Minister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	AndrejBabis.1954	Babiš, Andrej	M	1954	
ParlaMint-CZ-en_2016-07-01-ps2013-048-04-011-161	ParlaMint-CZ_2016-07-01-ps2013-048-04-011-161.u3	Parliament of the Czech Republic, Chamber of Deputies, 2016-07-01	2016-07-01	Lower house	ps2013	-	ps2013/048	ps2013/048/04	ps2013/048/161	Reference	English	Chairperson	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	PetrGazdik.1974	Gazdík, Petr	M	1974	
ParlaMint-CZ-en_2016-07-01-ps2013-048-04-011-161	ParlaMint-CZ_2016-07-01-ps2013-048-04-011-161.u4	Parliament of the Czech Republic, Chamber of Deputies, 2016-07-01	2016-07-01	Lower house	ps2013	-	ps2013/048	ps2013/048/04	ps2013/048/161	Reference	English	Regular	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	JiriDolejs.1961	Dolejš, Jiří	M	1961	
ParlaMint-CZ-en_2016-07-01-ps2013-048-04-011-161	ParlaMint-CZ_2016-07-01-ps2013-048-04-011-161.u5	Parliament of the Czech Republic, Chamber of Deputies, 2016-07-01	2016-07-01	Lower house	ps2013	-	ps2013/048	ps2013/048/04	ps2013/048/161	Reference	English	Chairperson	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	PetrGazdik.1974	Gazdík, Petr	M	1974	
ParlaMint-CZ-en_2016-07-01-ps2013-048-04-011-161	ParlaMint-CZ_2016-07-01-ps2013-048-04-011-161.u6	Parliament of the Czech Republic, Chamber of Deputies, 2016-07-01	2016-07-01	Lower house	ps2013	-	ps2013/048	ps2013/048/04	ps2013/048/161	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	ZbynekStanjura.1964	Stanjura, Zbyněk	M	1964	
ParlaMint-CZ-en_2016-07-01-ps2013-048-04-011-161	ParlaMint-CZ_2016-07-01-ps2013-048-04-011-161.u7	Parliament of the Czech Republic, Chamber of Deputies, 2016-07-01	2016-07-01	Lower house	ps2013	-	ps2013/048	ps2013/048/04	ps2013/048/161	Reference	English	Chairperson	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	PetrGazdik.1974	Gazdík, Petr	M	1974	
ParlaMint-CZ-en_2016-07-01-ps2013-048-04-011-161	ParlaMint-CZ_2016-07-01-ps2013-048-04-011-161.u8	Parliament of the Czech Republic, Chamber of Deputies, 2016-07-01	2016-07-01	Lower house	ps2013	-	ps2013/048	ps2013/048/04	ps2013/048/161	Reference	English	Regular	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	JiriDolejs.1961	Dolejš, Jiří	M	1961	
ParlaMint-CZ-en_2016-07-01-ps2013-048-04-011-161	ParlaMint-CZ_2016-07-01-ps2013-048-04-011-161.u9	Parliament of the Czech Republic, Chamber of Deputies, 2016-07-01	2016-07-01	Lower house	ps2013	-	ps2013/048	ps2013/048/04	ps2013/048/161	Reference	English	Chairperson	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	PetrGazdik.1974	Gazdík, Petr	M	1974	
ParlaMint-CZ-en_2016-07-01-ps2013-048-04-011-161	ParlaMint-CZ_2016-07-01-ps2013-048-04-011-161.u10	Parliament of the Czech Republic, Chamber of Deputies, 2016-07-01	2016-07-01	Lower house	ps2013	-	ps2013/048	ps2013/048/04	ps2013/048/161	Reference	English	Regular	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	JiriDolejs.1961	Dolejš, Jiří	M	1961	
ParlaMint-CZ-en_2016-07-01-ps2013-048-04-011-161	ParlaMint-CZ_2016-07-01-ps2013-048-04-011-161.u11	Parliament of the Czech Republic, Chamber of Deputies, 2016-07-01	2016-07-01	Lower house	ps2013	-	ps2013/048	ps2013/048/04	ps2013/048/161	Reference	English	Chairperson	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	PetrGazdik.1974	Gazdík, Petr	M	1974	
ParlaMint-CZ-en_2016-07-01-ps2013-048-04-011-161	ParlaMint-CZ_2016-07-01-ps2013-048-04-011-161.u12	Parliament of the Czech Republic, Chamber of Deputies, 2016-07-01	2016-07-01	Lower house	ps2013	-	ps2013/048	ps2013/048/04	ps2013/048/161	Reference	English	Regular	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	JiriDolejs.1961	Dolejš, Jiří	M	1961	
ParlaMint-CZ-en_2016-07-01-ps2013-048-04-011-161	ParlaMint-CZ_2016-07-01-ps2013-048-04-011-161.u13	Parliament of the Czech Republic, Chamber of Deputies, 2016-07-01	2016-07-01	Lower house	ps2013	-	ps2013/048	ps2013/048/04	ps2013/048/161	Reference	English	Chairperson	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	PetrGazdik.1974	Gazdík, Petr	M	1974	
ParlaMint-CZ-en_2016-07-01-ps2013-048-04-011-161	ParlaMint-CZ_2016-07-01-ps2013-048-04-011-161.u14	Parliament of the Czech Republic, Chamber of Deputies, 2016-07-01	2016-07-01	Lower house	ps2013	-	ps2013/048	ps2013/048/04	ps2013/048/161	Reference	English	Regular	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	JiriDolejs.1961	Dolejš, Jiří	M	1961	
