Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2016-06-03-ps2013-047-08-002-161	ParlaMint-CZ_2016-06-03-ps2013-047-08-002-161.u1	Parliament of the Czech Republic, Chamber of Deputies, 2016-06-03	2016-06-03	Lower house	ps2013	-	ps2013/047	ps2013/047/08	ps2013/047/161	Reference	English	Chairperson	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	PetrGazdik.1974	Gazdík, Petr	M	1974	
ParlaMint-CZ-en_2016-06-03-ps2013-047-08-002-161	ParlaMint-CZ_2016-06-03-ps2013-047-08-002-161.u2	Parliament of the Czech Republic, Chamber of Deputies, 2016-06-03	2016-06-03	Lower house	ps2013	-	ps2013/047	ps2013/047/08	ps2013/047/161	Reference	English	Regular	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JaroslavKlaska.1962	Klaška, Jaroslav	M	1962	
ParlaMint-CZ-en_2016-06-03-ps2013-047-08-002-161	ParlaMint-CZ_2016-06-03-ps2013-047-08-002-161.u3	Parliament of the Czech Republic, Chamber of Deputies, 2016-06-03	2016-06-03	Lower house	ps2013	-	ps2013/047	ps2013/047/08	ps2013/047/161	Reference	English	Chairperson	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	PetrGazdik.1974	Gazdík, Petr	M	1974	
ParlaMint-CZ-en_2016-06-03-ps2013-047-08-002-161	ParlaMint-CZ_2016-06-03-ps2013-047-08-002-161.u4	Parliament of the Czech Republic, Chamber of Deputies, 2016-06-03	2016-06-03	Lower house	ps2013	-	ps2013/047	ps2013/047/08	ps2013/047/161	Reference	English	Regular	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JaroslavKlaska.1962	Klaška, Jaroslav	M	1962	
ParlaMint-CZ-en_2016-06-03-ps2013-047-08-002-161	ParlaMint-CZ_2016-06-03-ps2013-047-08-002-161.u5	Parliament of the Czech Republic, Chamber of Deputies, 2016-06-03	2016-06-03	Lower house	ps2013	-	ps2013/047	ps2013/047/08	ps2013/047/161	Reference	English	Chairperson	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	PetrGazdik.1974	Gazdík, Petr	M	1974	
ParlaMint-CZ-en_2016-06-03-ps2013-047-08-002-161	ParlaMint-CZ_2016-06-03-ps2013-047-08-002-161.u6	Parliament of the Czech Republic, Chamber of Deputies, 2016-06-03	2016-06-03	Lower house	ps2013	-	ps2013/047	ps2013/047/08	ps2013/047/161	Reference	English	Regular	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JaroslavKlaska.1962	Klaška, Jaroslav	M	1962	
ParlaMint-CZ-en_2016-06-03-ps2013-047-08-002-161	ParlaMint-CZ_2016-06-03-ps2013-047-08-002-161.u7	Parliament of the Czech Republic, Chamber of Deputies, 2016-06-03	2016-06-03	Lower house	ps2013	-	ps2013/047	ps2013/047/08	ps2013/047/161	Reference	English	Chairperson	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	PetrGazdik.1974	Gazdík, Petr	M	1974	
ParlaMint-CZ-en_2016-06-03-ps2013-047-08-002-161	ParlaMint-CZ_2016-06-03-ps2013-047-08-002-161.u8	Parliament of the Czech Republic, Chamber of Deputies, 2016-06-03	2016-06-03	Lower house	ps2013	-	ps2013/047	ps2013/047/08	ps2013/047/161	Reference	English	Regular	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JaroslavKlaska.1962	Klaška, Jaroslav	M	1962	
ParlaMint-CZ-en_2016-06-03-ps2013-047-08-002-161	ParlaMint-CZ_2016-06-03-ps2013-047-08-002-161.u9	Parliament of the Czech Republic, Chamber of Deputies, 2016-06-03	2016-06-03	Lower house	ps2013	-	ps2013/047	ps2013/047/08	ps2013/047/161	Reference	English	Chairperson	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	PetrGazdik.1974	Gazdík, Petr	M	1974	
ParlaMint-CZ-en_2016-06-03-ps2013-047-08-002-161	ParlaMint-CZ_2016-06-03-ps2013-047-08-002-161.u10	Parliament of the Czech Republic, Chamber of Deputies, 2016-06-03	2016-06-03	Lower house	ps2013	-	ps2013/047	ps2013/047/08	ps2013/047/161	Reference	English	Regular	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JaroslavKlaska.1962	Klaška, Jaroslav	M	1962	
ParlaMint-CZ-en_2016-06-03-ps2013-047-08-002-161	ParlaMint-CZ_2016-06-03-ps2013-047-08-002-161.u11	Parliament of the Czech Republic, Chamber of Deputies, 2016-06-03	2016-06-03	Lower house	ps2013	-	ps2013/047	ps2013/047/08	ps2013/047/161	Reference	English	Chairperson	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	PetrGazdik.1974	Gazdík, Petr	M	1974	
