Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2016-01-26-ps2013-039-04-005-063	ParlaMint-CZ_2016-01-26-ps2013-039-04-005-063.u1	Parliament of the Czech Republic, Chamber of Deputies, 2016-01-26	2016-01-26	Lower house	ps2013	-	ps2013/039	ps2013/039/04	ps2013/039/063	Reference	English	Chairperson	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	PetrGazdik.1974	Gazdík, Petr	M	1974	
ParlaMint-CZ-en_2016-01-26-ps2013-039-04-005-063	ParlaMint-CZ_2016-01-26-ps2013-039-04-005-063.u2	Parliament of the Czech Republic, Chamber of Deputies, 2016-01-26	2016-01-26	Lower house	ps2013	-	ps2013/039	ps2013/039/04	ps2013/039/063	Reference	English	Regular	MP	Minister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	MarianJurecka.1981	Jurečka, Marian	M	1981	
ParlaMint-CZ-en_2016-01-26-ps2013-039-04-005-063	ParlaMint-CZ_2016-01-26-ps2013-039-04-005-063.u3	Parliament of the Czech Republic, Chamber of Deputies, 2016-01-26	2016-01-26	Lower house	ps2013	-	ps2013/039	ps2013/039/04	ps2013/039/063	Reference	English	Chairperson	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	PetrGazdik.1974	Gazdík, Petr	M	1974	
ParlaMint-CZ-en_2016-01-26-ps2013-039-04-005-063	ParlaMint-CZ_2016-01-26-ps2013-039-04-005-063.u4	Parliament of the Czech Republic, Chamber of Deputies, 2016-01-26	2016-01-26	Lower house	ps2013	-	ps2013/039	ps2013/039/04	ps2013/039/063	Reference	English	Regular	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	PavelKovacik.1955	Kováčik, Pavel	M	1955	
ParlaMint-CZ-en_2016-01-26-ps2013-039-04-005-063	ParlaMint-CZ_2016-01-26-ps2013-039-04-005-063.u5	Parliament of the Czech Republic, Chamber of Deputies, 2016-01-26	2016-01-26	Lower house	ps2013	-	ps2013/039	ps2013/039/04	ps2013/039/063	Reference	English	Chairperson	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	PetrGazdik.1974	Gazdík, Petr	M	1974	
ParlaMint-CZ-en_2016-01-26-ps2013-039-04-005-063	ParlaMint-CZ_2016-01-26-ps2013-039-04-005-063.u6	Parliament of the Czech Republic, Chamber of Deputies, 2016-01-26	2016-01-26	Lower house	ps2013	-	ps2013/039	ps2013/039/04	ps2013/039/063	Reference	English	Regular	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	HerbertPavera.1958	Pavera, Herbert	M	1958	
ParlaMint-CZ-en_2016-01-26-ps2013-039-04-005-063	ParlaMint-CZ_2016-01-26-ps2013-039-04-005-063.u7	Parliament of the Czech Republic, Chamber of Deputies, 2016-01-26	2016-01-26	Lower house	ps2013	-	ps2013/039	ps2013/039/04	ps2013/039/063	Reference	English	Chairperson	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	PetrGazdik.1974	Gazdík, Petr	M	1974	
ParlaMint-CZ-en_2016-01-26-ps2013-039-04-005-063	ParlaMint-CZ_2016-01-26-ps2013-039-04-005-063.u8	Parliament of the Czech Republic, Chamber of Deputies, 2016-01-26	2016-01-26	Lower house	ps2013	-	ps2013/039	ps2013/039/04	ps2013/039/063	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrBendl.1966	Bendl, Petr	M	1966	
ParlaMint-CZ-en_2016-01-26-ps2013-039-04-005-063	ParlaMint-CZ_2016-01-26-ps2013-039-04-005-063.u9	Parliament of the Czech Republic, Chamber of Deputies, 2016-01-26	2016-01-26	Lower house	ps2013	-	ps2013/039	ps2013/039/04	ps2013/039/063	Reference	English	Chairperson	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	PetrGazdik.1974	Gazdík, Petr	M	1974	
ParlaMint-CZ-en_2016-01-26-ps2013-039-04-005-063	ParlaMint-CZ_2016-01-26-ps2013-039-04-005-063.u10	Parliament of the Czech Republic, Chamber of Deputies, 2016-01-26	2016-01-26	Lower house	ps2013	-	ps2013/039	ps2013/039/04	ps2013/039/063	Reference	English	Regular	MP	Minister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	MarianJurecka.1981	Jurečka, Marian	M	1981	
ParlaMint-CZ-en_2016-01-26-ps2013-039-04-005-063	ParlaMint-CZ_2016-01-26-ps2013-039-04-005-063.u11	Parliament of the Czech Republic, Chamber of Deputies, 2016-01-26	2016-01-26	Lower house	ps2013	-	ps2013/039	ps2013/039/04	ps2013/039/063	Reference	English	Chairperson	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	PetrGazdik.1974	Gazdík, Petr	M	1974	
ParlaMint-CZ-en_2016-01-26-ps2013-039-04-005-063	ParlaMint-CZ_2016-01-26-ps2013-039-04-005-063.u12	Parliament of the Czech Republic, Chamber of Deputies, 2016-01-26	2016-01-26	Lower house	ps2013	-	ps2013/039	ps2013/039/04	ps2013/039/063	Reference	English	Regular	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	JiriKoskuba.1955	Koskuba, Jiří	M	1955	
ParlaMint-CZ-en_2016-01-26-ps2013-039-04-005-063	ParlaMint-CZ_2016-01-26-ps2013-039-04-005-063.u13	Parliament of the Czech Republic, Chamber of Deputies, 2016-01-26	2016-01-26	Lower house	ps2013	-	ps2013/039	ps2013/039/04	ps2013/039/063	Reference	English	Chairperson	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	PetrGazdik.1974	Gazdík, Petr	M	1974	
