Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2019-05-28-ps2017-030-01-006-044	ParlaMint-CZ_2019-05-28-ps2017-030-01-006-044.u1	Parliament of the Czech Republic, Chamber of Deputies, 2019-05-28	2019-05-28	Lower house	ps2017	-	ps2017/030	ps2017/030/01	ps2017/030/044	Reference	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2019-05-28-ps2017-030-01-006-044	ParlaMint-CZ_2019-05-28-ps2017-030-01-006-044.u2	Parliament of the Czech Republic, Chamber of Deputies, 2019-05-28	2019-05-28	Lower house	ps2017	-	ps2017/030	ps2017/030/01	ps2017/030/044	Reference	English	Guest	notMP	Minister	-	-	-	-	AlenaSchillerova.1964	Schillerová, Alena	F	1964	
ParlaMint-CZ-en_2019-05-28-ps2017-030-01-006-044	ParlaMint-CZ_2019-05-28-ps2017-030-01-006-044.u3	Parliament of the Czech Republic, Chamber of Deputies, 2019-05-28	2019-05-28	Lower house	ps2017	-	ps2017/030	ps2017/030/01	ps2017/030/044	Reference	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2019-05-28-ps2017-030-01-006-044	ParlaMint-CZ_2019-05-28-ps2017-030-01-006-044.u4	Parliament of the Czech Republic, Chamber of Deputies, 2019-05-28	2019-05-28	Lower house	ps2017	-	ps2017/030	ps2017/030/01	ps2017/030/044	Reference	English	Regular	MP	notMinister	TOP09	Political group TOP 09	Opposition	Centre-right	FrantisekVacha.1966	Vácha, František	M	1966	
ParlaMint-CZ-en_2019-05-28-ps2017-030-01-006-044	ParlaMint-CZ_2019-05-28-ps2017-030-01-006-044.u5	Parliament of the Czech Republic, Chamber of Deputies, 2019-05-28	2019-05-28	Lower house	ps2017	-	ps2017/030	ps2017/030/01	ps2017/030/044	Reference	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2019-05-28-ps2017-030-01-006-044	ParlaMint-CZ_2019-05-28-ps2017-030-01-006-044.u6	Parliament of the Czech Republic, Chamber of Deputies, 2019-05-28	2019-05-28	Lower house	ps2017	-	ps2017/030	ps2017/030/01	ps2017/030/044	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	ZbynekStanjura.1964	Stanjura, Zbyněk	M	1964	
ParlaMint-CZ-en_2019-05-28-ps2017-030-01-006-044	ParlaMint-CZ_2019-05-28-ps2017-030-01-006-044.u7	Parliament of the Czech Republic, Chamber of Deputies, 2019-05-28	2019-05-28	Lower house	ps2017	-	ps2017/030	ps2017/030/01	ps2017/030/044	Reference	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2019-05-28-ps2017-030-01-006-044	ParlaMint-CZ_2019-05-28-ps2017-030-01-006-044.u8	Parliament of the Czech Republic, Chamber of Deputies, 2019-05-28	2019-05-28	Lower house	ps2017	-	ps2017/030	ps2017/030/01	ps2017/030/044	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	ZbynekStanjura.1964	Stanjura, Zbyněk	M	1964	
ParlaMint-CZ-en_2019-05-28-ps2017-030-01-006-044	ParlaMint-CZ_2019-05-28-ps2017-030-01-006-044.u9	Parliament of the Czech Republic, Chamber of Deputies, 2019-05-28	2019-05-28	Lower house	ps2017	-	ps2017/030	ps2017/030/01	ps2017/030/044	Reference	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2019-05-28-ps2017-030-01-006-044	ParlaMint-CZ_2019-05-28-ps2017-030-01-006-044.u10	Parliament of the Czech Republic, Chamber of Deputies, 2019-05-28	2019-05-28	Lower house	ps2017	-	ps2017/030	ps2017/030/01	ps2017/030/044	Reference	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	KarelRais.1949	Rais, Karel	M	1949	
ParlaMint-CZ-en_2019-05-28-ps2017-030-01-006-044	ParlaMint-CZ_2019-05-28-ps2017-030-01-006-044.u11	Parliament of the Czech Republic, Chamber of Deputies, 2019-05-28	2019-05-28	Lower house	ps2017	-	ps2017/030	ps2017/030/01	ps2017/030/044	Reference	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
