Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2019-11-08-ps2017-035-11-003-220	ParlaMint-CZ_2019-11-08-ps2017-035-11-003-220.u1	Parliament of the Czech Republic, Chamber of Deputies, 2019-11-08	2019-11-08	Lower house	ps2017	-	ps2017/035	ps2017/035/11	ps2017/035/220	Reference	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2019-11-08-ps2017-035-11-003-220	ParlaMint-CZ_2019-11-08-ps2017-035-11-003-220.u2	Parliament of the Czech Republic, Chamber of Deputies, 2019-11-08	2019-11-08	Lower house	ps2017	-	ps2017/035	ps2017/035/11	ps2017/035/220	Reference	English	Guest	MP	Minister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	JanHamacek.1978	Hamáček, Jan	M	1978	
ParlaMint-CZ-en_2019-11-08-ps2017-035-11-003-220	ParlaMint-CZ_2019-11-08-ps2017-035-11-003-220.u3	Parliament of the Czech Republic, Chamber of Deputies, 2019-11-08	2019-11-08	Lower house	ps2017	-	ps2017/035	ps2017/035/11	ps2017/035/220	Reference	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2019-11-08-ps2017-035-11-003-220	ParlaMint-CZ_2019-11-08-ps2017-035-11-003-220.u4	Parliament of the Czech Republic, Chamber of Deputies, 2019-11-08	2019-11-08	Lower house	ps2017	-	ps2017/035	ps2017/035/11	ps2017/035/220	Reference	English	Guest	MP	Minister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	JanHamacek.1978	Hamáček, Jan	M	1978	
ParlaMint-CZ-en_2019-11-08-ps2017-035-11-003-220	ParlaMint-CZ_2019-11-08-ps2017-035-11-003-220.u5	Parliament of the Czech Republic, Chamber of Deputies, 2019-11-08	2019-11-08	Lower house	ps2017	-	ps2017/035	ps2017/035/11	ps2017/035/220	Reference	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2019-11-08-ps2017-035-11-003-220	ParlaMint-CZ_2019-11-08-ps2017-035-11-003-220.u6	Parliament of the Czech Republic, Chamber of Deputies, 2019-11-08	2019-11-08	Lower house	ps2017	-	ps2017/035	ps2017/035/11	ps2017/035/220	Reference	English	Regular	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	OndrejProfant.1988	Profant, Ondřej	M	1988	
ParlaMint-CZ-en_2019-11-08-ps2017-035-11-003-220	ParlaMint-CZ_2019-11-08-ps2017-035-11-003-220.u7	Parliament of the Czech Republic, Chamber of Deputies, 2019-11-08	2019-11-08	Lower house	ps2017	-	ps2017/035	ps2017/035/11	ps2017/035/220	Reference	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2019-11-08-ps2017-035-11-003-220	ParlaMint-CZ_2019-11-08-ps2017-035-11-003-220.u8	Parliament of the Czech Republic, Chamber of Deputies, 2019-11-08	2019-11-08	Lower house	ps2017	-	ps2017/035	ps2017/035/11	ps2017/035/220	Reference	English	Regular	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	OndrejProfant.1988	Profant, Ondřej	M	1988	
ParlaMint-CZ-en_2019-11-08-ps2017-035-11-003-220	ParlaMint-CZ_2019-11-08-ps2017-035-11-003-220.u9	Parliament of the Czech Republic, Chamber of Deputies, 2019-11-08	2019-11-08	Lower house	ps2017	-	ps2017/035	ps2017/035/11	ps2017/035/220	Reference	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2019-11-08-ps2017-035-11-003-220	ParlaMint-CZ_2019-11-08-ps2017-035-11-003-220.u10	Parliament of the Czech Republic, Chamber of Deputies, 2019-11-08	2019-11-08	Lower house	ps2017	-	ps2017/035	ps2017/035/11	ps2017/035/220	Reference	English	Regular	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	OndrejProfant.1988	Profant, Ondřej	M	1988	
ParlaMint-CZ-en_2019-11-08-ps2017-035-11-003-220	ParlaMint-CZ_2019-11-08-ps2017-035-11-003-220.u11	Parliament of the Czech Republic, Chamber of Deputies, 2019-11-08	2019-11-08	Lower house	ps2017	-	ps2017/035	ps2017/035/11	ps2017/035/220	Reference	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
