Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2019-03-06-ps2017-027-02-009-107	ParlaMint-CZ_2019-03-06-ps2017-027-02-009-107.u1	Parliament of the Czech Republic, Chamber of Deputies, 2019-03-06	2019-03-06	Lower house	ps2017	-	ps2017/027	ps2017/027/02	ps2017/027/107	Reference	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2019-03-06-ps2017-027-02-009-107	ParlaMint-CZ_2019-03-06-ps2017-027-02-009-107.u2	Parliament of the Czech Republic, Chamber of Deputies, 2019-03-06	2019-03-06	Lower house	ps2017	-	ps2017/027	ps2017/027/02	ps2017/027/107	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	ZbynekStanjura.1964	Stanjura, Zbyněk	M	1964	
ParlaMint-CZ-en_2019-03-06-ps2017-027-02-009-107	ParlaMint-CZ_2019-03-06-ps2017-027-02-009-107.u3	Parliament of the Czech Republic, Chamber of Deputies, 2019-03-06	2019-03-06	Lower house	ps2017	-	ps2017/027	ps2017/027/02	ps2017/027/107	Reference	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2019-03-06-ps2017-027-02-009-107	ParlaMint-CZ_2019-03-06-ps2017-027-02-009-107.u4	Parliament of the Czech Republic, Chamber of Deputies, 2019-03-06	2019-03-06	Lower house	ps2017	-	ps2017/027	ps2017/027/02	ps2017/027/107	Reference	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	KarelRais.1949	Rais, Karel	M	1949	
ParlaMint-CZ-en_2019-03-06-ps2017-027-02-009-107	ParlaMint-CZ_2019-03-06-ps2017-027-02-009-107.u5	Parliament of the Czech Republic, Chamber of Deputies, 2019-03-06	2019-03-06	Lower house	ps2017	-	ps2017/027	ps2017/027/02	ps2017/027/107	Reference	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2019-03-06-ps2017-027-02-009-107	ParlaMint-CZ_2019-03-06-ps2017-027-02-009-107.u6	Parliament of the Czech Republic, Chamber of Deputies, 2019-03-06	2019-03-06	Lower house	ps2017	-	ps2017/027	ps2017/027/02	ps2017/027/107	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	VojtechMunzar.1976	Munzar, Vojtěch	M	1976	
ParlaMint-CZ-en_2019-03-06-ps2017-027-02-009-107	ParlaMint-CZ_2019-03-06-ps2017-027-02-009-107.u7	Parliament of the Czech Republic, Chamber of Deputies, 2019-03-06	2019-03-06	Lower house	ps2017	-	ps2017/027	ps2017/027/02	ps2017/027/107	Reference	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2019-03-06-ps2017-027-02-009-107	ParlaMint-CZ_2019-03-06-ps2017-027-02-009-107.u8	Parliament of the Czech Republic, Chamber of Deputies, 2019-03-06	2019-03-06	Lower house	ps2017	-	ps2017/027	ps2017/027/02	ps2017/027/107	Reference	English	Regular	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	TomasMartinek.1986	Martínek, Tomáš	M	1986	
ParlaMint-CZ-en_2019-03-06-ps2017-027-02-009-107	ParlaMint-CZ_2019-03-06-ps2017-027-02-009-107.u9	Parliament of the Czech Republic, Chamber of Deputies, 2019-03-06	2019-03-06	Lower house	ps2017	-	ps2017/027	ps2017/027/02	ps2017/027/107	Reference	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2019-03-06-ps2017-027-02-009-107	ParlaMint-CZ_2019-03-06-ps2017-027-02-009-107.u10	Parliament of the Czech Republic, Chamber of Deputies, 2019-03-06	2019-03-06	Lower house	ps2017	-	ps2017/027	ps2017/027/02	ps2017/027/107	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	JanSkopecek.1980	Skopeček, Jan	M	1980	
ParlaMint-CZ-en_2019-03-06-ps2017-027-02-009-107	ParlaMint-CZ_2019-03-06-ps2017-027-02-009-107.u11	Parliament of the Czech Republic, Chamber of Deputies, 2019-03-06	2019-03-06	Lower house	ps2017	-	ps2017/027	ps2017/027/02	ps2017/027/107	Reference	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
