Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2019-10-15-ps2017-035-01-002-003	ParlaMint-CZ_2019-10-15-ps2017-035-01-002-003.u1	Parliament of the Czech Republic, Chamber of Deputies, 2019-10-15	2019-10-15	Lower house	ps2017	-	ps2017/035	ps2017/035/01	ps2017/035/003	Reference	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2019-10-15-ps2017-035-01-002-003	ParlaMint-CZ_2019-10-15-ps2017-035-01-002-003.u2	Parliament of the Czech Republic, Chamber of Deputies, 2019-10-15	2019-10-15	Lower house	ps2017	-	ps2017/035	ps2017/035/01	ps2017/035/003	Reference	English	Regular	MP	Minister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	LubomirZaoralek.1956	Zaorálek, Lubomír	M	1956	
ParlaMint-CZ-en_2019-10-15-ps2017-035-01-002-003	ParlaMint-CZ_2019-10-15-ps2017-035-01-002-003.u3	Parliament of the Czech Republic, Chamber of Deputies, 2019-10-15	2019-10-15	Lower house	ps2017	-	ps2017/035	ps2017/035/01	ps2017/035/003	Reference	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2019-10-15-ps2017-035-01-002-003	ParlaMint-CZ_2019-10-15-ps2017-035-01-002-003.u4	Parliament of the Czech Republic, Chamber of Deputies, 2019-10-15	2019-10-15	Lower house	ps2017	-	ps2017/035	ps2017/035/01	ps2017/035/003	Reference	English	Guest	MP	notMinister	-	-	-	-	JiriDienstbier.1969	Dienstbier, Jiří	M	1969	
ParlaMint-CZ-en_2019-10-15-ps2017-035-01-002-003	ParlaMint-CZ_2019-10-15-ps2017-035-01-002-003.u5	Parliament of the Czech Republic, Chamber of Deputies, 2019-10-15	2019-10-15	Lower house	ps2017	-	ps2017/035	ps2017/035/01	ps2017/035/003	Reference	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2019-10-15-ps2017-035-01-002-003	ParlaMint-CZ_2019-10-15-ps2017-035-01-002-003.u6	Parliament of the Czech Republic, Chamber of Deputies, 2019-10-15	2019-10-15	Lower house	ps2017	-	ps2017/035	ps2017/035/01	ps2017/035/003	Reference	English	Regular	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	JakubMichalek.1989	Michálek, Jakub	M	1989	
ParlaMint-CZ-en_2019-10-15-ps2017-035-01-002-003	ParlaMint-CZ_2019-10-15-ps2017-035-01-002-003.u7	Parliament of the Czech Republic, Chamber of Deputies, 2019-10-15	2019-10-15	Lower house	ps2017	-	ps2017/035	ps2017/035/01	ps2017/035/003	Reference	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2019-10-15-ps2017-035-01-002-003	ParlaMint-CZ_2019-10-15-ps2017-035-01-002-003.u8	Parliament of the Czech Republic, Chamber of Deputies, 2019-10-15	2019-10-15	Lower house	ps2017	-	ps2017/035	ps2017/035/01	ps2017/035/003	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	MartinKupka.1975	Kupka, Martin	M	1975	
ParlaMint-CZ-en_2019-10-15-ps2017-035-01-002-003	ParlaMint-CZ_2019-10-15-ps2017-035-01-002-003.u9	Parliament of the Czech Republic, Chamber of Deputies, 2019-10-15	2019-10-15	Lower house	ps2017	-	ps2017/035	ps2017/035/01	ps2017/035/003	Reference	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2019-10-15-ps2017-035-01-002-003	ParlaMint-CZ_2019-10-15-ps2017-035-01-002-003.u10	Parliament of the Czech Republic, Chamber of Deputies, 2019-10-15	2019-10-15	Lower house	ps2017	-	ps2017/035	ps2017/035/01	ps2017/035/003	Reference	English	Regular	MP	notMinister	ODS	Civic Democratic Party	-	Centre-right to right	VaclavKlaus.1969	Klaus, Václav	M	1969	
ParlaMint-CZ-en_2019-10-15-ps2017-035-01-002-003	ParlaMint-CZ_2019-10-15-ps2017-035-01-002-003.u11	Parliament of the Czech Republic, Chamber of Deputies, 2019-10-15	2019-10-15	Lower house	ps2017	-	ps2017/035	ps2017/035/01	ps2017/035/003	Reference	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2019-10-15-ps2017-035-01-002-003	ParlaMint-CZ_2019-10-15-ps2017-035-01-002-003.u12	Parliament of the Czech Republic, Chamber of Deputies, 2019-10-15	2019-10-15	Lower house	ps2017	-	ps2017/035	ps2017/035/01	ps2017/035/003	Reference	English	Regular	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	KaterinaValachova.1976	Valachová, Kateřina	F	1976	
ParlaMint-CZ-en_2019-10-15-ps2017-035-01-002-003	ParlaMint-CZ_2019-10-15-ps2017-035-01-002-003.u13	Parliament of the Czech Republic, Chamber of Deputies, 2019-10-15	2019-10-15	Lower house	ps2017	-	ps2017/035	ps2017/035/01	ps2017/035/003	Reference	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2019-10-15-ps2017-035-01-002-003	ParlaMint-CZ_2019-10-15-ps2017-035-01-002-003.u14	Parliament of the Czech Republic, Chamber of Deputies, 2019-10-15	2019-10-15	Lower house	ps2017	-	ps2017/035	ps2017/035/01	ps2017/035/003	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	MartinKupka.1975	Kupka, Martin	M	1975	
ParlaMint-CZ-en_2019-10-15-ps2017-035-01-002-003	ParlaMint-CZ_2019-10-15-ps2017-035-01-002-003.u15	Parliament of the Czech Republic, Chamber of Deputies, 2019-10-15	2019-10-15	Lower house	ps2017	-	ps2017/035	ps2017/035/01	ps2017/035/003	Reference	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2019-10-15-ps2017-035-01-002-003	ParlaMint-CZ_2019-10-15-ps2017-035-01-002-003.u16	Parliament of the Czech Republic, Chamber of Deputies, 2019-10-15	2019-10-15	Lower house	ps2017	-	ps2017/035	ps2017/035/01	ps2017/035/003	Reference	English	Regular	MP	notMinister	ODS	Civic Democratic Party	-	Centre-right to right	VaclavKlaus.1969	Klaus, Václav	M	1969	
