Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2019-01-25-ps2017-026-04-012-034	ParlaMint-CZ_2019-01-25-ps2017-026-04-012-034.u1	Parliament of the Czech Republic, Chamber of Deputies, 2019-01-25	2019-01-25	Lower house	ps2017	-	ps2017/026	ps2017/026/04	ps2017/026/034	Reference	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2019-01-25-ps2017-026-04-012-034	ParlaMint-CZ_2019-01-25-ps2017-026-04-012-034.u2	Parliament of the Czech Republic, Chamber of Deputies, 2019-01-25	2019-01-25	Lower house	ps2017	-	ps2017/026	ps2017/026/04	ps2017/026/034	Reference	English	Regular	notMP	Minister	-	-	-	-	JanKnezinek.1979	Kněžínek, Jan	M	1979	
ParlaMint-CZ-en_2019-01-25-ps2017-026-04-012-034	ParlaMint-CZ_2019-01-25-ps2017-026-04-012-034.u3	Parliament of the Czech Republic, Chamber of Deputies, 2019-01-25	2019-01-25	Lower house	ps2017	-	ps2017/026	ps2017/026/04	ps2017/026/034	Reference	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2019-01-25-ps2017-026-04-012-034	ParlaMint-CZ_2019-01-25-ps2017-026-04-012-034.u4	Parliament of the Czech Republic, Chamber of Deputies, 2019-01-25	2019-01-25	Lower house	ps2017	-	ps2017/026	ps2017/026/04	ps2017/026/034	Reference	English	Regular	MP	notMinister	STAN	Political group Mayors and Independents	Opposition	Centre to centre-right	VitRakusan.1978	Rakušan, Vít	M	1978	
ParlaMint-CZ-en_2019-01-25-ps2017-026-04-012-034	ParlaMint-CZ_2019-01-25-ps2017-026-04-012-034.u5	Parliament of the Czech Republic, Chamber of Deputies, 2019-01-25	2019-01-25	Lower house	ps2017	-	ps2017/026	ps2017/026/04	ps2017/026/034	Reference	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2019-01-25-ps2017-026-04-012-034	ParlaMint-CZ_2019-01-25-ps2017-026-04-012-034.u6	Parliament of the Czech Republic, Chamber of Deputies, 2019-01-25	2019-01-25	Lower house	ps2017	-	ps2017/026	ps2017/026/04	ps2017/026/034	Reference	English	Regular	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	OndrejProfant.1988	Profant, Ondřej	M	1988	
ParlaMint-CZ-en_2019-01-25-ps2017-026-04-012-034	ParlaMint-CZ_2019-01-25-ps2017-026-04-012-034.u7	Parliament of the Czech Republic, Chamber of Deputies, 2019-01-25	2019-01-25	Lower house	ps2017	-	ps2017/026	ps2017/026/04	ps2017/026/034	Reference	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2019-01-25-ps2017-026-04-012-034	ParlaMint-CZ_2019-01-25-ps2017-026-04-012-034.u8	Parliament of the Czech Republic, Chamber of Deputies, 2019-01-25	2019-01-25	Lower house	ps2017	-	ps2017/026	ps2017/026/04	ps2017/026/034	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PavelZacek.1969	Žáček, Pavel	M	1969	
ParlaMint-CZ-en_2019-01-25-ps2017-026-04-012-034	ParlaMint-CZ_2019-01-25-ps2017-026-04-012-034.u9	Parliament of the Czech Republic, Chamber of Deputies, 2019-01-25	2019-01-25	Lower house	ps2017	-	ps2017/026	ps2017/026/04	ps2017/026/034	Reference	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2019-01-25-ps2017-026-04-012-034	ParlaMint-CZ_2019-01-25-ps2017-026-04-012-034.u10	Parliament of the Czech Republic, Chamber of Deputies, 2019-01-25	2019-01-25	Lower house	ps2017	-	ps2017/026	ps2017/026/04	ps2017/026/034	Reference	English	Regular	MP	notMinister	STAN	Political group Mayors and Independents	Opposition	Centre to centre-right	VitRakusan.1978	Rakušan, Vít	M	1978	
ParlaMint-CZ-en_2019-01-25-ps2017-026-04-012-034	ParlaMint-CZ_2019-01-25-ps2017-026-04-012-034.u11	Parliament of the Czech Republic, Chamber of Deputies, 2019-01-25	2019-01-25	Lower house	ps2017	-	ps2017/026	ps2017/026/04	ps2017/026/034	Reference	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
