Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2019-01-24-ps2017-026-03-012-185	ParlaMint-CZ_2019-01-24-ps2017-026-03-012-185.u1	Parliament of the Czech Republic, Chamber of Deputies, 2019-01-24	2019-01-24	Lower house	ps2017	-	ps2017/026	ps2017/026/03	ps2017/026/185	Reference	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2019-01-24-ps2017-026-03-012-185	ParlaMint-CZ_2019-01-24-ps2017-026-03-012-185.u2	Parliament of the Czech Republic, Chamber of Deputies, 2019-01-24	2019-01-24	Lower house	ps2017	-	ps2017/026	ps2017/026/03	ps2017/026/185	Reference	English	Regular	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	TomasMartinek.1986	Martínek, Tomáš	M	1986	
ParlaMint-CZ-en_2019-01-24-ps2017-026-03-012-185	ParlaMint-CZ_2019-01-24-ps2017-026-03-012-185.u3	Parliament of the Czech Republic, Chamber of Deputies, 2019-01-24	2019-01-24	Lower house	ps2017	-	ps2017/026	ps2017/026/03	ps2017/026/185	Reference	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2019-01-24-ps2017-026-03-012-185	ParlaMint-CZ_2019-01-24-ps2017-026-03-012-185.u4	Parliament of the Czech Republic, Chamber of Deputies, 2019-01-24	2019-01-24	Lower house	ps2017	-	ps2017/026	ps2017/026/03	ps2017/026/185	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	ZbynekStanjura.1964	Stanjura, Zbyněk	M	1964	
ParlaMint-CZ-en_2019-01-24-ps2017-026-03-012-185	ParlaMint-CZ_2019-01-24-ps2017-026-03-012-185.u5	Parliament of the Czech Republic, Chamber of Deputies, 2019-01-24	2019-01-24	Lower house	ps2017	-	ps2017/026	ps2017/026/03	ps2017/026/185	Reference	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2019-01-24-ps2017-026-03-012-185	ParlaMint-CZ_2019-01-24-ps2017-026-03-012-185.u6	Parliament of the Czech Republic, Chamber of Deputies, 2019-01-24	2019-01-24	Lower house	ps2017	-	ps2017/026	ps2017/026/03	ps2017/026/185	Reference	English	Regular	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	TomasMartinek.1986	Martínek, Tomáš	M	1986	
ParlaMint-CZ-en_2019-01-24-ps2017-026-03-012-185	ParlaMint-CZ_2019-01-24-ps2017-026-03-012-185.u7	Parliament of the Czech Republic, Chamber of Deputies, 2019-01-24	2019-01-24	Lower house	ps2017	-	ps2017/026	ps2017/026/03	ps2017/026/185	Reference	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2019-01-24-ps2017-026-03-012-185	ParlaMint-CZ_2019-01-24-ps2017-026-03-012-185.u8	Parliament of the Czech Republic, Chamber of Deputies, 2019-01-24	2019-01-24	Lower house	ps2017	-	ps2017/026	ps2017/026/03	ps2017/026/185	Reference	English	Regular	MP	notMinister	STAN	Political group Mayors and Independents	Opposition	Centre to centre-right	VitRakusan.1978	Rakušan, Vít	M	1978	
ParlaMint-CZ-en_2019-01-24-ps2017-026-03-012-185	ParlaMint-CZ_2019-01-24-ps2017-026-03-012-185.u9	Parliament of the Czech Republic, Chamber of Deputies, 2019-01-24	2019-01-24	Lower house	ps2017	-	ps2017/026	ps2017/026/03	ps2017/026/185	Reference	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2019-01-24-ps2017-026-03-012-185	ParlaMint-CZ_2019-01-24-ps2017-026-03-012-185.u10	Parliament of the Czech Republic, Chamber of Deputies, 2019-01-24	2019-01-24	Lower house	ps2017	-	ps2017/026	ps2017/026/03	ps2017/026/185	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	ZbynekStanjura.1964	Stanjura, Zbyněk	M	1964	
ParlaMint-CZ-en_2019-01-24-ps2017-026-03-012-185	ParlaMint-CZ_2019-01-24-ps2017-026-03-012-185.u11	Parliament of the Czech Republic, Chamber of Deputies, 2019-01-24	2019-01-24	Lower house	ps2017	-	ps2017/026	ps2017/026/03	ps2017/026/185	Reference	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
