Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2019-09-27-ps2017-034-08-004-229	ParlaMint-CZ_2019-09-27-ps2017-034-08-004-229.u1	Parliament of the Czech Republic, Chamber of Deputies, 2019-09-27	2019-09-27	Lower house	ps2017	-	ps2017/034	ps2017/034/08	ps2017/034/229	Reference	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2019-09-27-ps2017-034-08-004-229	ParlaMint-CZ_2019-09-27-ps2017-034-08-004-229.u2	Parliament of the Czech Republic, Chamber of Deputies, 2019-09-27	2019-09-27	Lower house	ps2017	-	ps2017/034	ps2017/034/08	ps2017/034/229	Reference	English	Regular	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	PavelKovacik.1955	Kováčik, Pavel	M	1955	
ParlaMint-CZ-en_2019-09-27-ps2017-034-08-004-229	ParlaMint-CZ_2019-09-27-ps2017-034-08-004-229.u3	Parliament of the Czech Republic, Chamber of Deputies, 2019-09-27	2019-09-27	Lower house	ps2017	-	ps2017/034	ps2017/034/08	ps2017/034/229	Reference	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2019-09-27-ps2017-034-08-004-229	ParlaMint-CZ_2019-09-27-ps2017-034-08-004-229.u4	Parliament of the Czech Republic, Chamber of Deputies, 2019-09-27	2019-09-27	Lower house	ps2017	-	ps2017/034	ps2017/034/08	ps2017/034/229	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	JanZahradnik.1949	Zahradník, Jan	M	1949	
ParlaMint-CZ-en_2019-09-27-ps2017-034-08-004-229	ParlaMint-CZ_2019-09-27-ps2017-034-08-004-229.u5	Parliament of the Czech Republic, Chamber of Deputies, 2019-09-27	2019-09-27	Lower house	ps2017	-	ps2017/034	ps2017/034/08	ps2017/034/229	Reference	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2019-09-27-ps2017-034-08-004-229	ParlaMint-CZ_2019-09-27-ps2017-034-08-004-229.u6	Parliament of the Czech Republic, Chamber of Deputies, 2019-09-27	2019-09-27	Lower house	ps2017	-	ps2017/034	ps2017/034/08	ps2017/034/229	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	JanZahradnik.1949	Zahradník, Jan	M	1949	
ParlaMint-CZ-en_2019-09-27-ps2017-034-08-004-229	ParlaMint-CZ_2019-09-27-ps2017-034-08-004-229.u7	Parliament of the Czech Republic, Chamber of Deputies, 2019-09-27	2019-09-27	Lower house	ps2017	-	ps2017/034	ps2017/034/08	ps2017/034/229	Reference	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2019-09-27-ps2017-034-08-004-229	ParlaMint-CZ_2019-09-27-ps2017-034-08-004-229.u8	Parliament of the Czech Republic, Chamber of Deputies, 2019-09-27	2019-09-27	Lower house	ps2017	-	ps2017/034	ps2017/034/08	ps2017/034/229	Reference	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	MonikaCervickova.1967	Červíčková, Monika	F	1967	
ParlaMint-CZ-en_2019-09-27-ps2017-034-08-004-229	ParlaMint-CZ_2019-09-27-ps2017-034-08-004-229.u9	Parliament of the Czech Republic, Chamber of Deputies, 2019-09-27	2019-09-27	Lower house	ps2017	-	ps2017/034	ps2017/034/08	ps2017/034/229	Reference	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2019-09-27-ps2017-034-08-004-229	ParlaMint-CZ_2019-09-27-ps2017-034-08-004-229.u10	Parliament of the Czech Republic, Chamber of Deputies, 2019-09-27	2019-09-27	Lower house	ps2017	-	ps2017/034	ps2017/034/08	ps2017/034/229	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrBendl.1966	Bendl, Petr	M	1966	
ParlaMint-CZ-en_2019-09-27-ps2017-034-08-004-229	ParlaMint-CZ_2019-09-27-ps2017-034-08-004-229.u11	Parliament of the Czech Republic, Chamber of Deputies, 2019-09-27	2019-09-27	Lower house	ps2017	-	ps2017/034	ps2017/034/08	ps2017/034/229	Reference	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2019-09-27-ps2017-034-08-004-229	ParlaMint-CZ_2019-09-27-ps2017-034-08-004-229.u12	Parliament of the Czech Republic, Chamber of Deputies, 2019-09-27	2019-09-27	Lower house	ps2017	-	ps2017/034	ps2017/034/08	ps2017/034/229	Reference	English	Regular	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Opposition	Centre to centre-right	MarianJurecka.1981	Jurečka, Marian	M	1981	
ParlaMint-CZ-en_2019-09-27-ps2017-034-08-004-229	ParlaMint-CZ_2019-09-27-ps2017-034-08-004-229.u13	Parliament of the Czech Republic, Chamber of Deputies, 2019-09-27	2019-09-27	Lower house	ps2017	-	ps2017/034	ps2017/034/08	ps2017/034/229	Reference	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2019-09-27-ps2017-034-08-004-229	ParlaMint-CZ_2019-09-27-ps2017-034-08-004-229.u14	Parliament of the Czech Republic, Chamber of Deputies, 2019-09-27	2019-09-27	Lower house	ps2017	-	ps2017/034	ps2017/034/08	ps2017/034/229	Reference	English	Chairperson	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	VojtechPikal.1987	Pikal, Vojtěch	M	1987	
