Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2019-03-12-ps2017-027-05-003-003	ParlaMint-CZ_2019-03-12-ps2017-027-05-003-003.u1	Parliament of the Czech Republic, Chamber of Deputies, 2019-03-12	2019-03-12	Lower house	ps2017	-	ps2017/027	ps2017/027/05	ps2017/027/003	Reference	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2019-03-12-ps2017-027-05-003-003	ParlaMint-CZ_2019-03-12-ps2017-027-05-003-003.u2	Parliament of the Czech Republic, Chamber of Deputies, 2019-03-12	2019-03-12	Lower house	ps2017	-	ps2017/027	ps2017/027/05	ps2017/027/003	Reference	English	Regular	notMP	Minister	-	-	-	-	AlenaSchillerova.1964	Schillerová, Alena	F	1964	
ParlaMint-CZ-en_2019-03-12-ps2017-027-05-003-003	ParlaMint-CZ_2019-03-12-ps2017-027-05-003-003.u3	Parliament of the Czech Republic, Chamber of Deputies, 2019-03-12	2019-03-12	Lower house	ps2017	-	ps2017/027	ps2017/027/05	ps2017/027/003	Reference	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2019-03-12-ps2017-027-05-003-003	ParlaMint-CZ_2019-03-12-ps2017-027-05-003-003.u4	Parliament of the Czech Republic, Chamber of Deputies, 2019-03-12	2019-03-12	Lower house	ps2017	-	ps2017/027	ps2017/027/05	ps2017/027/003	Reference	English	Guest	MP	notMinister	-	-	-	-	VladislavVilimec.1963	Vilímec, Vladislav	M	1963	
ParlaMint-CZ-en_2019-03-12-ps2017-027-05-003-003	ParlaMint-CZ_2019-03-12-ps2017-027-05-003-003.u5	Parliament of the Czech Republic, Chamber of Deputies, 2019-03-12	2019-03-12	Lower house	ps2017	-	ps2017/027	ps2017/027/05	ps2017/027/003	Reference	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2019-03-12-ps2017-027-05-003-003	ParlaMint-CZ_2019-03-12-ps2017-027-05-003-003.u6	Parliament of the Czech Republic, Chamber of Deputies, 2019-03-12	2019-03-12	Lower house	ps2017	-	ps2017/027	ps2017/027/05	ps2017/027/003	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	ZbynekStanjura.1964	Stanjura, Zbyněk	M	1964	
ParlaMint-CZ-en_2019-03-12-ps2017-027-05-003-003	ParlaMint-CZ_2019-03-12-ps2017-027-05-003-003.u7	Parliament of the Czech Republic, Chamber of Deputies, 2019-03-12	2019-03-12	Lower house	ps2017	-	ps2017/027	ps2017/027/05	ps2017/027/003	Reference	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2019-03-12-ps2017-027-05-003-003	ParlaMint-CZ_2019-03-12-ps2017-027-05-003-003.u8	Parliament of the Czech Republic, Chamber of Deputies, 2019-03-12	2019-03-12	Lower house	ps2017	-	ps2017/027	ps2017/027/05	ps2017/027/003	Reference	English	Regular	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	MikulasFerjencik.1987	Ferjenčík, Mikuláš	M	1987	
ParlaMint-CZ-en_2019-03-12-ps2017-027-05-003-003	ParlaMint-CZ_2019-03-12-ps2017-027-05-003-003.u9	Parliament of the Czech Republic, Chamber of Deputies, 2019-03-12	2019-03-12	Lower house	ps2017	-	ps2017/027	ps2017/027/05	ps2017/027/003	Reference	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2019-03-12-ps2017-027-05-003-003	ParlaMint-CZ_2019-03-12-ps2017-027-05-003-003.u10	Parliament of the Czech Republic, Chamber of Deputies, 2019-03-12	2019-03-12	Lower house	ps2017	-	ps2017/027	ps2017/027/05	ps2017/027/003	Reference	English	Regular	MP	notMinister	STAN	Political group Mayors and Independents	Opposition	Centre to centre-right	VeraKovarova.1964	Kovářová, Věra	F	1964	
ParlaMint-CZ-en_2019-03-12-ps2017-027-05-003-003	ParlaMint-CZ_2019-03-12-ps2017-027-05-003-003.u11	Parliament of the Czech Republic, Chamber of Deputies, 2019-03-12	2019-03-12	Lower house	ps2017	-	ps2017/027	ps2017/027/05	ps2017/027/003	Reference	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
