Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2019-04-17-ps2017-028-02-010-009	ParlaMint-CZ_2019-04-17-ps2017-028-02-010-009.u1	Parliament of the Czech Republic, Chamber of Deputies, 2019-04-17	2019-04-17	Lower house	ps2017	-	ps2017/028	ps2017/028/02	ps2017/028/009	Reference	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2019-04-17-ps2017-028-02-010-009	ParlaMint-CZ_2019-04-17-ps2017-028-02-010-009.u2	Parliament of the Czech Republic, Chamber of Deputies, 2019-04-17	2019-04-17	Lower house	ps2017	-	ps2017/028	ps2017/028/02	ps2017/028/009	Reference	English	Regular	notMP	Minister	-	-	-	-	TomasPetricek.1981	Petříček, Tomáš	M	1981	
ParlaMint-CZ-en_2019-04-17-ps2017-028-02-010-009	ParlaMint-CZ_2019-04-17-ps2017-028-02-010-009.u3	Parliament of the Czech Republic, Chamber of Deputies, 2019-04-17	2019-04-17	Lower house	ps2017	-	ps2017/028	ps2017/028/02	ps2017/028/009	Reference	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2019-04-17-ps2017-028-02-010-009	ParlaMint-CZ_2019-04-17-ps2017-028-02-010-009.u4	Parliament of the Czech Republic, Chamber of Deputies, 2019-04-17	2019-04-17	Lower house	ps2017	-	ps2017/028	ps2017/028/02	ps2017/028/009	Reference	English	Regular	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	ZdenekOndracek.1969	Ondráček, Zdeněk	M	1969	
ParlaMint-CZ-en_2019-04-17-ps2017-028-02-010-009	ParlaMint-CZ_2019-04-17-ps2017-028-02-010-009.u5	Parliament of the Czech Republic, Chamber of Deputies, 2019-04-17	2019-04-17	Lower house	ps2017	-	ps2017/028	ps2017/028/02	ps2017/028/009	Reference	English	Chairperson	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	VojtechPikal.1987	Pikal, Vojtěch	M	1987	
ParlaMint-CZ-en_2019-04-17-ps2017-028-02-010-009	ParlaMint-CZ_2019-04-17-ps2017-028-02-010-009.u6	Parliament of the Czech Republic, Chamber of Deputies, 2019-04-17	2019-04-17	Lower house	ps2017	-	ps2017/028	ps2017/028/02	ps2017/028/009	Reference	English	Regular	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	ZdenekOndracek.1969	Ondráček, Zdeněk	M	1969	
ParlaMint-CZ-en_2019-04-17-ps2017-028-02-010-009	ParlaMint-CZ_2019-04-17-ps2017-028-02-010-009.u7	Parliament of the Czech Republic, Chamber of Deputies, 2019-04-17	2019-04-17	Lower house	ps2017	-	ps2017/028	ps2017/028/02	ps2017/028/009	Reference	English	Chairperson	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	VojtechPikal.1987	Pikal, Vojtěch	M	1987	
ParlaMint-CZ-en_2019-04-17-ps2017-028-02-010-009	ParlaMint-CZ_2019-04-17-ps2017-028-02-010-009.u8	Parliament of the Czech Republic, Chamber of Deputies, 2019-04-17	2019-04-17	Lower house	ps2017	-	ps2017/028	ps2017/028/02	ps2017/028/009	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PavelZacek.1969	Žáček, Pavel	M	1969	
ParlaMint-CZ-en_2019-04-17-ps2017-028-02-010-009	ParlaMint-CZ_2019-04-17-ps2017-028-02-010-009.u9	Parliament of the Czech Republic, Chamber of Deputies, 2019-04-17	2019-04-17	Lower house	ps2017	-	ps2017/028	ps2017/028/02	ps2017/028/009	Reference	English	Chairperson	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	VojtechPikal.1987	Pikal, Vojtěch	M	1987	
ParlaMint-CZ-en_2019-04-17-ps2017-028-02-010-009	ParlaMint-CZ_2019-04-17-ps2017-028-02-010-009.u10	Parliament of the Czech Republic, Chamber of Deputies, 2019-04-17	2019-04-17	Lower house	ps2017	-	ps2017/028	ps2017/028/02	ps2017/028/009	Reference	English	Guest	MP	Minister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	JanHamacek.1978	Hamáček, Jan	M	1978	
ParlaMint-CZ-en_2019-04-17-ps2017-028-02-010-009	ParlaMint-CZ_2019-04-17-ps2017-028-02-010-009.u11	Parliament of the Czech Republic, Chamber of Deputies, 2019-04-17	2019-04-17	Lower house	ps2017	-	ps2017/028	ps2017/028/02	ps2017/028/009	Reference	English	Chairperson	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	VojtechPikal.1987	Pikal, Vojtěch	M	1987	
ParlaMint-CZ-en_2019-04-17-ps2017-028-02-010-009	ParlaMint-CZ_2019-04-17-ps2017-028-02-010-009.u12	Parliament of the Czech Republic, Chamber of Deputies, 2019-04-17	2019-04-17	Lower house	ps2017	-	ps2017/028	ps2017/028/02	ps2017/028/009	Reference	English	Regular	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	ZdenekOndracek.1969	Ondráček, Zdeněk	M	1969	
ParlaMint-CZ-en_2019-04-17-ps2017-028-02-010-009	ParlaMint-CZ_2019-04-17-ps2017-028-02-010-009.u13	Parliament of the Czech Republic, Chamber of Deputies, 2019-04-17	2019-04-17	Lower house	ps2017	-	ps2017/028	ps2017/028/02	ps2017/028/009	Reference	English	Chairperson	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	VojtechPikal.1987	Pikal, Vojtěch	M	1987	
ParlaMint-CZ-en_2019-04-17-ps2017-028-02-010-009	ParlaMint-CZ_2019-04-17-ps2017-028-02-010-009.u14	Parliament of the Czech Republic, Chamber of Deputies, 2019-04-17	2019-04-17	Lower house	ps2017	-	ps2017/028	ps2017/028/02	ps2017/028/009	Reference	English	Regular	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	ZdenekOndracek.1969	Ondráček, Zdeněk	M	1969	
ParlaMint-CZ-en_2019-04-17-ps2017-028-02-010-009	ParlaMint-CZ_2019-04-17-ps2017-028-02-010-009.u15	Parliament of the Czech Republic, Chamber of Deputies, 2019-04-17	2019-04-17	Lower house	ps2017	-	ps2017/028	ps2017/028/02	ps2017/028/009	Reference	English	Chairperson	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	VojtechPikal.1987	Pikal, Vojtěch	M	1987	
ParlaMint-CZ-en_2019-04-17-ps2017-028-02-010-009	ParlaMint-CZ_2019-04-17-ps2017-028-02-010-009.u16	Parliament of the Czech Republic, Chamber of Deputies, 2019-04-17	2019-04-17	Lower house	ps2017	-	ps2017/028	ps2017/028/02	ps2017/028/009	Reference	English	Regular	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	ZdenekOndracek.1969	Ondráček, Zdeněk	M	1969	
ParlaMint-CZ-en_2019-04-17-ps2017-028-02-010-009	ParlaMint-CZ_2019-04-17-ps2017-028-02-010-009.u17	Parliament of the Czech Republic, Chamber of Deputies, 2019-04-17	2019-04-17	Lower house	ps2017	-	ps2017/028	ps2017/028/02	ps2017/028/009	Reference	English	Chairperson	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	VojtechPikal.1987	Pikal, Vojtěch	M	1987	
ParlaMint-CZ-en_2019-04-17-ps2017-028-02-010-009	ParlaMint-CZ_2019-04-17-ps2017-028-02-010-009.u18	Parliament of the Czech Republic, Chamber of Deputies, 2019-04-17	2019-04-17	Lower house	ps2017	-	ps2017/028	ps2017/028/02	ps2017/028/009	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PavelZacek.1969	Žáček, Pavel	M	1969	
ParlaMint-CZ-en_2019-04-17-ps2017-028-02-010-009	ParlaMint-CZ_2019-04-17-ps2017-028-02-010-009.u19	Parliament of the Czech Republic, Chamber of Deputies, 2019-04-17	2019-04-17	Lower house	ps2017	-	ps2017/028	ps2017/028/02	ps2017/028/009	Reference	English	Chairperson	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	VojtechPikal.1987	Pikal, Vojtěch	M	1987	
ParlaMint-CZ-en_2019-04-17-ps2017-028-02-010-009	ParlaMint-CZ_2019-04-17-ps2017-028-02-010-009.u20	Parliament of the Czech Republic, Chamber of Deputies, 2019-04-17	2019-04-17	Lower house	ps2017	-	ps2017/028	ps2017/028/02	ps2017/028/009	Reference	English	Regular	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	LukasKolarik.1984	Kolářík, Lukáš	M	1984	
ParlaMint-CZ-en_2019-04-17-ps2017-028-02-010-009	ParlaMint-CZ_2019-04-17-ps2017-028-02-010-009.u21	Parliament of the Czech Republic, Chamber of Deputies, 2019-04-17	2019-04-17	Lower house	ps2017	-	ps2017/028	ps2017/028/02	ps2017/028/009	Reference	English	Chairperson	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	VojtechPikal.1987	Pikal, Vojtěch	M	1987	
ParlaMint-CZ-en_2019-04-17-ps2017-028-02-010-009	ParlaMint-CZ_2019-04-17-ps2017-028-02-010-009.u22	Parliament of the Czech Republic, Chamber of Deputies, 2019-04-17	2019-04-17	Lower house	ps2017	-	ps2017/028	ps2017/028/02	ps2017/028/009	Reference	English	Guest	MP	Minister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	JanHamacek.1978	Hamáček, Jan	M	1978	
ParlaMint-CZ-en_2019-04-17-ps2017-028-02-010-009	ParlaMint-CZ_2019-04-17-ps2017-028-02-010-009.u23	Parliament of the Czech Republic, Chamber of Deputies, 2019-04-17	2019-04-17	Lower house	ps2017	-	ps2017/028	ps2017/028/02	ps2017/028/009	Reference	English	Chairperson	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	VojtechPikal.1987	Pikal, Vojtěch	M	1987	
