Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2019-01-29-ps2017-026-05-007-013	ParlaMint-CZ_2019-01-29-ps2017-026-05-007-013.u1	Parliament of the Czech Republic, Chamber of Deputies, 2019-01-29	2019-01-29	Lower house	ps2017	-	ps2017/026	ps2017/026/05	ps2017/026/013	Reference	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2019-01-29-ps2017-026-05-007-013	ParlaMint-CZ_2019-01-29-ps2017-026-05-007-013.u2	Parliament of the Czech Republic, Chamber of Deputies, 2019-01-29	2019-01-29	Lower house	ps2017	-	ps2017/026	ps2017/026/05	ps2017/026/013	Reference	English	Regular	notMP	Minister	-	-	-	-	AlenaSchillerova.1964	Schillerová, Alena	F	1964	
ParlaMint-CZ-en_2019-01-29-ps2017-026-05-007-013	ParlaMint-CZ_2019-01-29-ps2017-026-05-007-013.u3	Parliament of the Czech Republic, Chamber of Deputies, 2019-01-29	2019-01-29	Lower house	ps2017	-	ps2017/026	ps2017/026/05	ps2017/026/013	Reference	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2019-01-29-ps2017-026-05-007-013	ParlaMint-CZ_2019-01-29-ps2017-026-05-007-013.u4	Parliament of the Czech Republic, Chamber of Deputies, 2019-01-29	2019-01-29	Lower house	ps2017	-	ps2017/026	ps2017/026/05	ps2017/026/013	Reference	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RomanKubicek.1963	Kubíček, Roman	M	1963	
ParlaMint-CZ-en_2019-01-29-ps2017-026-05-007-013	ParlaMint-CZ_2019-01-29-ps2017-026-05-007-013.u5	Parliament of the Czech Republic, Chamber of Deputies, 2019-01-29	2019-01-29	Lower house	ps2017	-	ps2017/026	ps2017/026/05	ps2017/026/013	Reference	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2019-01-29-ps2017-026-05-007-013	ParlaMint-CZ_2019-01-29-ps2017-026-05-007-013.u6	Parliament of the Czech Republic, Chamber of Deputies, 2019-01-29	2019-01-29	Lower house	ps2017	-	ps2017/026	ps2017/026/05	ps2017/026/013	Reference	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RomanKubicek.1963	Kubíček, Roman	M	1963	
ParlaMint-CZ-en_2019-01-29-ps2017-026-05-007-013	ParlaMint-CZ_2019-01-29-ps2017-026-05-007-013.u7	Parliament of the Czech Republic, Chamber of Deputies, 2019-01-29	2019-01-29	Lower house	ps2017	-	ps2017/026	ps2017/026/05	ps2017/026/013	Reference	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2019-01-29-ps2017-026-05-007-013	ParlaMint-CZ_2019-01-29-ps2017-026-05-007-013.u8	Parliament of the Czech Republic, Chamber of Deputies, 2019-01-29	2019-01-29	Lower house	ps2017	-	ps2017/026	ps2017/026/05	ps2017/026/013	Reference	English	Regular	MP	notMinister	STAN	Political group Mayors and Independents	Opposition	Centre to centre-right	PetrPavek.1963	Pávek, Petr	M	1963	
ParlaMint-CZ-en_2019-01-29-ps2017-026-05-007-013	ParlaMint-CZ_2019-01-29-ps2017-026-05-007-013.u9	Parliament of the Czech Republic, Chamber of Deputies, 2019-01-29	2019-01-29	Lower house	ps2017	-	ps2017/026	ps2017/026/05	ps2017/026/013	Reference	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2019-01-29-ps2017-026-05-007-013	ParlaMint-CZ_2019-01-29-ps2017-026-05-007-013.u10	Parliament of the Czech Republic, Chamber of Deputies, 2019-01-29	2019-01-29	Lower house	ps2017	-	ps2017/026	ps2017/026/05	ps2017/026/013	Reference	English	Regular	notMP	Minister	-	-	-	-	AlenaSchillerova.1964	Schillerová, Alena	F	1964	
ParlaMint-CZ-en_2019-01-29-ps2017-026-05-007-013	ParlaMint-CZ_2019-01-29-ps2017-026-05-007-013.u11	Parliament of the Czech Republic, Chamber of Deputies, 2019-01-29	2019-01-29	Lower house	ps2017	-	ps2017/026	ps2017/026/05	ps2017/026/013	Reference	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2019-01-29-ps2017-026-05-007-013	ParlaMint-CZ_2019-01-29-ps2017-026-05-007-013.u12	Parliament of the Czech Republic, Chamber of Deputies, 2019-01-29	2019-01-29	Lower house	ps2017	-	ps2017/026	ps2017/026/05	ps2017/026/013	Reference	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RomanKubicek.1963	Kubíček, Roman	M	1963	
ParlaMint-CZ-en_2019-01-29-ps2017-026-05-007-013	ParlaMint-CZ_2019-01-29-ps2017-026-05-007-013.u13	Parliament of the Czech Republic, Chamber of Deputies, 2019-01-29	2019-01-29	Lower house	ps2017	-	ps2017/026	ps2017/026/05	ps2017/026/013	Reference	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2019-01-29-ps2017-026-05-007-013	ParlaMint-CZ_2019-01-29-ps2017-026-05-007-013.u14	Parliament of the Czech Republic, Chamber of Deputies, 2019-01-29	2019-01-29	Lower house	ps2017	-	ps2017/026	ps2017/026/05	ps2017/026/013	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	VojtechMunzar.1976	Munzar, Vojtěch	M	1976	
ParlaMint-CZ-en_2019-01-29-ps2017-026-05-007-013	ParlaMint-CZ_2019-01-29-ps2017-026-05-007-013.u15	Parliament of the Czech Republic, Chamber of Deputies, 2019-01-29	2019-01-29	Lower house	ps2017	-	ps2017/026	ps2017/026/05	ps2017/026/013	Reference	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2019-01-29-ps2017-026-05-007-013	ParlaMint-CZ_2019-01-29-ps2017-026-05-007-013.u16	Parliament of the Czech Republic, Chamber of Deputies, 2019-01-29	2019-01-29	Lower house	ps2017	-	ps2017/026	ps2017/026/05	ps2017/026/013	Reference	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RomanKubicek.1963	Kubíček, Roman	M	1963	
ParlaMint-CZ-en_2019-01-29-ps2017-026-05-007-013	ParlaMint-CZ_2019-01-29-ps2017-026-05-007-013.u17	Parliament of the Czech Republic, Chamber of Deputies, 2019-01-29	2019-01-29	Lower house	ps2017	-	ps2017/026	ps2017/026/05	ps2017/026/013	Reference	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
