ParlaMint-FR_2018-10-24-O1033.u1	The next item is the question to the Government.
ParlaMint-FR_2018-10-24-O1033.u2	Mr Alain Bruneel, for the Group of the Democratic and Republican Left, has the floor.
ParlaMint-FR_2018-10-24-O1033.u3	Madam Minister of Labour, last week, the management of the Agence nationale pour la formation professionnelle des adultes, AFPA, announced the closure of 38 of its 206 sites in France. The figures revealed by the press are brutal: 1540 jobs out of the 6400 CDI, as many qualified men and women scratched with a pen stroke. These job cuts, combined with those announced in the public service, make the State the largest licensee in France.
ParlaMint-FR_2018-10-24-O1033.u4	Shameful!
ParlaMint-FR_2018-10-24-O1033.u5	In a context of mass unemployment, however, we could expect a dynamic mobilisation of this powerful tool. This is the opposite: 3000 CDI have been abolished in ten years, with a steady decline in resources. Who wants to kill his dog accuses him of rabies. Your method is working well: after regular budget cuts and a decline in public investment comes the stage of the observation of financial imbalance. As for the solution, with you, it is always the same: it is the sacrosanct law of the market. We need to privatize everything. Great national warehousing, everything is for sale! Yesterday on France info, you explained that "businesses do not find skills" and that in France "we are looking in all fields: roofers, masons, welders, but also in restoration or computer science".
ParlaMint-FR_2018-10-24-O1033.u6	It seems, however, that it is enough to cross the street!
ParlaMint-FR_2018-10-24-O1033.u7	In my region of the Hauts-de-France where unemployment figures are breaking records, the sites of the AFPA of Berck and Boulogne will close their doors. It is the end of the formations in the restoration in a touristic place. My question is simple: after housing, health, energy, SNCF and I pass, are you going to deliver vocational training to the market by letting the public service die?
ParlaMint-FR_2018-10-24-O1033.u8	The Minister for Labour has the floor.
ParlaMint-FR_2018-10-24-O1033.u9	Mr Alain Bruneel, we have a common goal: to save the AFPA, which requires a lucid assessment of its situation. The subject is as follows: the AFPA, which was created after the war to train in the skills necessary for reconstruction, has evolved a lot. For more than ten years it has been facing structural difficulties. The cumulative losses amount to over EUR 700 million over the last five years and the operating loss is around 70 million this year. For the State, 10% of the turnover is to be filled each year due to a lack of markets. This is primarily due to decentralization For the past six years, the AFPA has lost 20% of its training hours, not often due to cost and quality, including compared to other government agencies. Although there are remarkable things at the AFPA, today it is not competitive. In some regions, such as the Pays-de-Loire, it has lost all of its markets. In some cases, the number of trainers now exceeds that of trainees – in Puy-en-Velay for example, there are eight trainees for twenty-three trainers. We decided to save the AFPA, and I asked the AFPA management for an ambitious recovery plan, which allows it to strengthen its public service missions – such as training the 30,000 most vulnerable job seekers and 2,000 refugees – and to be competitive in its other missions. The result is a plan for the abolition of 1500 posts, 600 of which are the result of retirements. Six hundred posts will be created by conversion. We have the means to propose a plan of voluntary departures and conversions that will allow employees to have a future in a viable structure. [[Applause on the benches of the LaREM group]] If we don't do anything, we go into the wall and one day the AFPA will be bankrupt.
ParlaMint-FR_2018-10-24-O1033.u10	The next speaker is Mr Stanislas Guerini, on behalf of the Group of the European People's Party.
ParlaMint-FR_2018-10-24-O1033.u11	My question is addressed to the Minister of the Interior and I associate Jean-Noël Barrot, who is with me special rapporteur on the budget of the mission "Immigration, asylum and integration". Mr Minister, yesterday you went to Grande-Synthe, where the security forces evacuated a large camp of migrants. It was almost 1,800 people who were evacuated, 1800 people including women and children, who lived there, sometimes for months, in absolutely unbearable conditions, 1800 victims of channels and networks of smugglers, 1800 victims of poverty and exile. [[Applause on several benches of the LaREM group]] It must be said that these situations are not worthy of our country. This evacuation was therefore indispensable. It reflects the position defended by France, a position of firmness and humanity: firmness, because the rejected people were placed in the administrative detention centre; Humanity, because we are putting more means to receive asylum seekers with dignity in our country. [[Exclaims on the benches of the LR group]] Far from the postures, far from the impostures of the coalition of extremes in Europe, this government, this majority are not agitating, they are acting. We are empowering ourselves as the immigration budget, after increasing by 26 per cent last year, will again increase by 23 per cent this year. [[Applause on the benches of the LaREM group]] Yes, in a Europe that sometimes gives way to the temptation of nationalist retreat, we stand straight, faithful to our values and we say that the coalition of progressives will be able to face the coalition of nationalists!
ParlaMint-FR_2018-10-24-O1033.u12	You're going to kill Europe!
ParlaMint-FR_2018-10-24-O1033.u13	[[Applause on the benches of the LaREM group]] So, Minister, can you elaborate on the means that the Government intends to mobilize to combat illegal immigration in our country?
ParlaMint-FR_2018-10-24-O1033.u14	Laxism on the move!
ParlaMint-FR_2018-10-24-O1033.u15	The next speaker is the Minister for the Interior.
ParlaMint-FR_2018-10-24-O1033.u16	Mr Stanislas Guerini, yesterday, the security forces, accompanied by representatives of OFII, the French Office for Immigration and Integration, Civil Protection and all the elected representatives of this territory...
ParlaMint-FR_2018-10-24-O1033.u17	Not the congressman!
ParlaMint-FR_2018-10-24-O1033.u18	... that I met on site – proceeded to evacuate this camp. It was attended by 1246 persons, who were the subject of a supervisory and accompanying procedure: 406 family members, nine unaccompanied minors, 93 were directly referred to the judicial centres because they were in an irregular situation. I applauded all those who have mobilized. I think, of course, of the police, the gendarmes, the firemen, the Civil Protection...
ParlaMint-FR_2018-10-24-O1033.u19	What about the congressman?
ParlaMint-FR_2018-10-24-O1033.u20	...to the OFII agency.
ParlaMint-FR_2018-10-24-O1033.u21	What about the congressman? Did we forget about him?
ParlaMint-FR_2018-10-24-O1033.u22	I have, of course, invited parliamentarians from the beginning of the speech.
