ParlaMint-FR_2018-03-13-O1158.u1	The next item is the question to the Government.
ParlaMint-FR_2018-03-13-O1158.u2	The next speaker is Mr Jean-Christophe Lagarde, for the IDU Group, Action and Independents.
ParlaMint-FR_2018-03-13-O1158.u3	Prime Minister, this evening at eighteen o'clock, the registrations at Parcoursup, which has been a disaster in place of Post-Bac Admission – APB – will be completed and thousands of French high school students waiting to pass the baccalaureate will now be waiting to know what will happen to them. By March 31, the rectors must, according to the law you have passed, decide what quota of students who are not part of their academy will accept each university. You will understand, Prime Minister, that this may raise the risk of geographical discrimination and social selection. I imagine that your Minister of National Education, who has been rector of the Academy of Créteil, which covers the departments of Val-de-Marne and Seine-Saint-Denis, must have at heart that his former students can always access the universities of Paris – in any case the best. Similarly, when you are in Besançon or Limoges, you must be able to access the best training courses in Lyon or Bordeaux for example – I will not write the whole list. On behalf of the IDU Group, I want to ask you about this subject, which involves both a fear of social selection and geographical segregation, and a requirement of transparency. If the rectors set quotas, they must naturally be made public. How many places do the University of Assas in Paris or those of Bordeaux, Limoges or Toulouse open for students who are not from their academy? This requirement of transparency seems to me to be the first thing. The second requirement is equity: it would not be understood that some universities open 1%, 3% or 5% of their places to people outside their geographical area and that the others are generally open. [[Applause on the benches of the UDI-Agir group and a few benches of the LR group]] Prime Minister, I ask you to guarantee both that transparency and that fairness.
ParlaMint-FR_2018-03-13-O1158.u4	The Prime Minister has the floor.
ParlaMint-FR_2018-03-13-O1158.u5	Mr President Lagarde, you are asking me about the conditions under which the Parcoursup scheme has already entered into force, which replaces a scheme which has shown, with the use of the drawing of lots, all its limits and which had certainly been a step forward compared to the previous one, but was no longer sufficient. That is why we have created, together with the Minister for Higher Education, for the Research of Innovation and with the Minister for National Education, this new platform, which aims to enable better entry into higher education for all French bachelors. I say again, Mr. Lagarde: as you know, the baccalaureate is still the key to higher education. We have no desire to change this almost founding element of the higher education system. I say it and say it again, because some concerns are sometimes expressed. With regard to Pathup, our aim is to guarantee students both the possibility of being mobile and the possibility, if they choose, of studying close to home. As you can see, in terms of higher education, one may in some cases want proximity, which can be conceived as a "plus", as the best way to enter university by having close family bases, as one can choose mobility, because one is precisely tempted to break with its local roots or to go for training which is provided only in certain parts of the territory. To this end, together with the Minister of Higher Education, we have instituted a national pre-registration procedure that respects equality between candidates and balances between territories. We want to ensure more information and mobility for students. First, Mr. Lagarde, high school students can apply for all the courses that interest them, whether they are located in their academy or outside. This is the new principle enshrined in the law of 9 March 2018 on the guidance and success of students. The Government has chosen to open up mobility to students where, as you know, the old system allows too little. To ensure territorial balance, and because, as I have said, the objective of proximity is in a way just as legitimate, this geographical mobility is framed: for each training for which the number of applications exceeds the capacity of reception, which can happen on a case-by-case basis at certain points in the territory, the rectors will determine the percentage of places open to candidates from another academy. This mobility is particularly necessary in three cases: for training courses whose recruitment pool exceeds the limits of a single academy, for French people established outside France and, of course, for ultramarine territories. I would also like to point out that in the context of selective training, and there are many, the recruitment pool remains national. Ile-de-France, because it concentrates both the largest number of courses and the largest number of students, is clearly a separate case. Its specificities are now taken into account by law. First of all, for the first year common to health studies – PACES –, the sciences and techniques of physical and sports activities – STAPS – psychology and about 40 mentions of licenses considered to be in tension, the geographical sector will now be the region, not the academy: all bachelors of Île-de-France, regardless of their department of origin, will be able to apply for any PACES or mention of a Parisian license considered to be in tension. This means that, for a license in psychology, the chosen area is the entire Île-de-France region: whether you have a bachelor's degree in Paris, Créteil or Versailles, there is no difference between young bachelors of Île-de-France.
ParlaMint-FR_2018-03-13-O1158.u6	How will the selection be made?
ParlaMint-FR_2018-03-13-O1158.u7	One particular case remains in the fields in tension: the field of law, which maintains an academic anchor due to the importance of its establishment in all the academies of Île-de-France. There is, however, a novelty: a student can apply for registration at a university that is not located in his or her home academy, on a quota of places that did not exist until now. The only criterion taken into account, Mr. President Lagarde, is the consistency between the student's profile and the expectations of the training requested, which was neither possible nor permitted in the previous system. The whole device is public. The entire system will be transparent. That is the commitment we make. For every high school student, it is the possibility of being offered an opportunity, or several, in the world of higher education. I wanted to give you these answers, Mr. President Lagarde. I fully appreciate the anguish that can be felt by high school students and their families who are not yet familiar with the operation of this device, and I want to reassure them: if we designed this new device, it was to respond to an old device that no longer worked.
ParlaMint-FR_2018-03-13-O1158.u8	It's technocratic!
ParlaMint-FR_2018-03-13-O1158.u9	[[Applause on the benches of the REM and UDI-Agir groups]] The one we are implementing offers new opportunities that should bring the greatest satisfaction to all bachelors.
ParlaMint-FR_2018-03-13-O1158.u10	We'll see who'll be refused!
ParlaMint-FR_2018-03-13-O1158.u11	The next speaker is Mr Lenaïck Adam, for the Republic on the move.
ParlaMint-FR_2018-03-13-O1158.u12	My question is for the Prime Minister. Guyana, my territory, is multicultural. The identity questions are often asked, but she knew and was able to demonstrate her unity on March 28, 2017, when thousands of Guyanans marched together, united, all components and origins, to carry their same claims. Together, all solidarity, without social, categorical and ideological distinctions, we obtained the agreements of Guyana, inaugurating a new relationship with the Republic. Prime Minister, I have just been re-elected after an invalid election and the Guyana agreements have been at the centre of a very hard campaign. I am therefore committed to defending these agreements and bringing them to their full realization. I know that all your services are working on it and that real progress is being made. But time is running out and we need to move quickly, so urgent is the situation, particularly in the areas of education, security, health and illegal immigration, which is gnawing Guyana's society. [[Applause on the benches of the REM group as well as on several benches of the MODEM and UDI-Agir groups]] On March 28, 2018, in a few days, we want the culmination of a Guyana revolution. Send us strong signals to avoid a return to the barricades; Guyana's children and businesses would not support it. The people of Guyana, as a whole, need to be reassured and no longer doubt the Republic. Above all, it needs the full effectiveness of Guyana's agreements in order to regain its unity, its cohesion, after this disturbing electoral agitation. This will require administrative simplification in order to speed up the implementation of the agreements. It's my leitmotiv and I know how to count on you and your government. So, Prime Minister, what are you proposing to the Guyanans, who are just asking to see?
ParlaMint-FR_2018-03-13-O1158.u13	The Prime Minister has the floor.
ParlaMint-FR_2018-03-13-O1158.u14	[[Applause on the benches of the REM group as well as on several benches of the MODEM and UDI-Agir groups]] Mr President, first of all let me congratulate you, on behalf of the Government, on the election you won last Sunday. Of course, at the end of this election, you are asking me about Guyana. As you know, honourable Member, my government has confirmed the commitment made on behalf of the state by a previous government. The 2017 budget, as revised by my government, and the 2018 budget, as designed by my government, offer concrete translations of the state's respect for the word given. A significant part of these commitments is aimed at enabling the communities of Guyana, and in particular the community resulting from the merger of the regional council and the general council, to cope with their investment projects: they are numerous, indispensable and in some respects even vital. Exceptional State funding is provided for school construction. The Minister of National Education was confirming this to me while you were asking your question – he knows this territory well and will return in the coming weeks or months. In any case, EUR 250 million will be committed over five years for high schools and colleges and EUR 150 million over ten years for schools. The need for construction is very strong, especially in a territory you know particularly well: the West Guyanese. This need must of course be taken into account. I would also like to recall the State's specific commitment to Guyana: on 1 January, the State will take over responsibility for RSA – income from active solidarity –; This is a commitment made by the President of the Republic. This measure concerns only two territories: Guyana and Mayotte – I am sure we will have the opportunity to discuss it again. As early as 2017, the State provided the French Guiana community with an additional €50 million to meet this expenditure; It will make a similar effort this year. But, honourable Member, state policy cannot be limited to dealing with urgency, even if the urgency has to be dealt with. I will limit myself to a few subjects, first of all security. Guyana is one of the territories recognized as a priority within the framework of the daily security police. In the area of immigration, as part of an experiment confined to Guyana, we will be experimenting, from next June, with a reduction in the time taken to investigate asylum applications. With regard to economic development, following the report drawn up in accordance with the law on real equality overseas, the Government, together with the Centre national d'études spatiales – CNES – has defined new modalities to ensure even more significant economic benefits for Guyana, with a reinforced effort of EUR 10 million from CNES. [[Applause on many benches in the REM group]] Guyana faces considerable challenges, commensurate with the particularities, wealth and specificities of this territory. The aim of the State, under your close control and under the control of all Members, is to make decisive progress towards the agreements signed, commitments made for the real and ambitious development of Guyana.
ParlaMint-FR_2018-03-13-O1158.u15	Mrs Sabine Rubin, for the Group of the European People's Party, has the floor.
ParlaMint-FR_2018-03-13-O1158.u16	My question is to the Minister for Higher Education, Research and Innovation. In less than three hours, more than 700000 high school students will have to complete their wishes on the new Routeup platform. Some were lucky: they were able to find help from knowledgeable teachers, benefit from the services of private guidance coaches, and get help from knowledgeable parents to write CV and cover letter. But, for the most part, it was an anxious journey: no help from the family, also lost in the meanderings of this gas plant; an education advisor for 1500 students for the said CVs and motivation letters. We warned you, Madam Minister: instead of eliminating inequalities, this reform reinforces them.
ParlaMint-FR_2018-03-13-O1158.u17	That's not true!
ParlaMint-FR_2018-03-13-O1158.u18	Territorial inequalities, first of all: in Seine-Saint-Denis, candidates live under house arrest, unable to register in Parisian universities. Economic inequalities, then, because not everyone can afford the "pass serenity" of private coaching firms, which cost up to 900 euros.
ParlaMint-FR_2018-03-13-O1158.u19	Exactly!
ParlaMint-FR_2018-03-13-O1158.u20	This is the trading ecosystem that you created around the public service of higher education! [[Applause on the benches of the FI and GDR groups]] In addition, the Minister, this reform of access to the university " presents philosophical or technical difficulties related to the examination of applications". These words could have been mine, but they are those of the General Inspectorate of the Administration of National Education and Research. Indeed, your famous "yes, if" and the accompanying arrangements, the heart of your reform, are almost not put in place due to lack of resources. Institutions point to "inadequate funding for reform and too short implementation deadlines".
ParlaMint-FR_2018-03-13-O1158.u21	The Minister for Higher Education, Research and Innovation has the floor.
ParlaMint-FR_2018-03-13-O1158.u22	Madam Member, your question is about the Parcoursup platform, which you consider to be a gas plant. I can tell you that at three hours from its closure, more high school students were able to express wishes on this platform than on the one running last year, the PDB platform – Post-bac admission. Yes, we put people back in the system because the rectors were able to follow the process, to ask the principals to mobilize the principal teachers where they were most needed to better accompany the students in their choices. This is what is happening today: the rate of wish formulation on the Parcoursup platform is much higher than last year's rate on Post-bac Admission. With regard to the fears relayed by some and which you are in turn relaying to the national representation, I would like to inform you that I have visited all the establishments. I saw all the teaching teams who, all of them, presented me with the devices that would be put in place at the beginning of the school year. [[Applause on the benches of the REM and MODEM groups]] Yes, things will gradually improve. We have always wanted to put people back in order to take into account what works and be able to constantly improve the situation. Believe me, all the teaching teams in higher and secondary education are fully mobilized because it is our duty to support students and future students towards success.
ParlaMint-FR_2018-03-13-O1158.u23	The next speaker is Mr Didier Paris, for the La République group on the move.
ParlaMint-FR_2018-03-13-O1158.u24	Madam Keeper of the Seals, the President of the Republic delivered a speech last week at the National School of Prison Administration in Agen with the aim of restoring its meaning to the pain. This, we are told by law, must ensure the protection of society, prevent the commission of new offences and restore the social balance with respect for the rights of the victim by punishing the offender and promoting his amendment and reintegration. However, the President of the Republic notes that a system that is breathless does not achieve the desired results. Too many provisions block the speedy and effective execution of sentences, introduce a difference between the sentence imposed and the sentence actually carried out, all situations that our fellow citizens do not understand. That is why we need to reshape the system on effective penalties and clearly differentiated criminal responses, linked both to the nature and gravity of the offence and to the personality of the perpetrator, which must have meaning for the victims and society.
ParlaMint-FR_2018-03-13-O1158.u25	In the Bisounours...
ParlaMint-FR_2018-03-13-O1158.u26	Ten thousand people are sentenced each year to a term of imprisonment of less than one month and 800,000 to sentences of between one and six months. With almost 70000 prisoners, France remains the only major country in Europe to experience an upward trend. Prison remains, of course, a necessary path. But, while showing uncompromising firmness in the face of delinquency, all other forms of response must be valued, with the same objectives of efficiency and dignity.
ParlaMint-FR_2018-03-13-O1158.u27	Ah, we feel firmness!
ParlaMint-FR_2018-03-13-O1158.u28	These leads have been widely addressed in the context of the "courtyards" that you have launched, Minister. They assume that our criminal legislation is being adapted and that other responses, such as electronic surveillance, semi-freedom, external placement or public service work, are considered to be of fair value, the subject of a very recent report. [[Applause on the benches of the REM group]] Can you, Madam Minister...
ParlaMint-FR_2018-03-13-O1158.u29	Thank you, Congressman. The next speaker is Ms. Custody of Seals, Minister of Justice.
ParlaMint-FR_2018-03-13-O1158.u30	Indeed, honourable Member, the observation that has been made by several observers on our sentencing system is based on a threefold observation. The first is a lack of credibility, since, as we can see today, very short prison sentences are ineffective, in terms of fighting recidivism and re-integration.
ParlaMint-FR_2018-03-13-O1158.u31	They're not executed!
ParlaMint-FR_2018-03-13-O1158.u32	The next one is a loss of legibility since many sentences are not executed as they were handed down. Finally, there is a loss of efficiency, since the systems for managing sentences are very often opaque, not legible and therefore unsatisfactory, for our citizens as well as for litigants. We therefore proposed – the President of the Republic spoke about this last week – a system based on a double requirement: first to restore meaning to the penalty, then to strengthen the effectiveness of our penal system. Resetting the sentence means adapting the sentence to the convicted person, finding the most appropriate punishment to ensure both the safety of society and the reintegration of the convicted person. This is done through the introduction of autonomous penalties. I am thinking in particular of detention under electronic surveillance, which will now be an autonomous penalty; I am also thinking of extending the work of general interest.
ParlaMint-FR_2018-03-13-O1158.u33	But you're cutting budgets!
ParlaMint-FR_2018-03-13-O1158.u34	This is also what we do by ensuring a more appropriate follow-up of the path of the convicted person in terms of the activities that he or she will have to carry out.
ParlaMint-FR_2018-03-13-O1158.u35	When's the sentence at Club Med?
ParlaMint-FR_2018-03-13-O1158.u36	We also wish to strengthen the effectiveness of the penalties by providing for a scanner of the penalties...
ParlaMint-FR_2018-03-13-O1158.u37	Do you care about poetry or justice?
ParlaMint-FR_2018-03-13-O1158.u38	... which is adapted to the reality of what we can do and which allows us to emerge from the current hypocrisy. That's the main object we need to...
ParlaMint-FR_2018-03-13-O1158.u39	Thank you, Minister.
ParlaMint-FR_2018-03-13-O1158.u40	The next speaker is Mr André Chassaigne, for the Group of the Democratic and Republican Left.
ParlaMint-FR_2018-03-13-O1158.u41	[[Applause on the benches of the GDR, FI and LR groups]] Prime Minister, the Government's latest initiatives are marked by contempt for national representation and therefore democracy.
ParlaMint-FR_2018-03-13-O1158.u42	Bravo Dédé!
ParlaMint-FR_2018-03-13-O1158.u43	[[Applause on the benches of the GDR group]] Misunderstood, the use of orders for railway reform; The use of blocked voting to prevent the vote on our proposal for an agricultural pension bill, adopted in the Assembly and supported by the Senate. Regrettably, the rejection, without discussion, of all the proposals put forward by the opposition groups. [[Exclaims on the benches of the REM group. – Applause on the benches of the GDR, FI, NG and LR groups]] These repeated blows of force, Prime Minister, mark a dangerous drift with the accents of technocratic dictatorship.
ParlaMint-FR_2018-03-13-O1158.u44	Jupiterian dictatorship!
ParlaMint-FR_2018-03-13-O1158.u45	Undead with us!
