ParlaMint-GR_2017-06-06-S1-commons.u1	Ladies and gentlemen, the meeting begins. [[Note: The following table of contents is not the final text because rationalisation and editorial corrections are pending]] I have the honour to announce to the House that our meeting is being attended by the upper Western theories, after having been toured in the exhibition of the Chamber "ELLEROS VENIZELOS" and informed about the history of the building and the way this House is organized, forty-eight students and students and four educational attendants from the 36th Municipal School of Peristeri and the 5th Municipal School of Mandra at Attica. The House welcomes them. [[Applause from all sides of Parliament]] Ladies and gentlemen, we are entering the agenda of the LEGISLATIVE WORK Only debate and vote on the principle, articles and all of the draft law: ‘Adapting Greek legislation to the provisions of Directive (EU) 2015/2376 and other provisions’. This draft law has been characterised by the Government as an urgent one and the competent Standing Committee on Economic Affairs has, by a majority, accepted its designation as an urgency under Rule 110 of Parliament's Rules of Procedure. The Conference of Presidents decided at its meeting on 30 May 2017 to discuss the draft law at a single meeting on principle, articles and amendments. Does this House agree?
ParlaMint-GR_2017-06-06-S1-commons.u2	So the House unanimously agreed.
ParlaMint-GR_2017-06-06-S1-commons.u3	Mr President, I request the floor.
ParlaMint-GR_2017-06-06-S1-commons.u4	Madam Minister, you have the floor.
ParlaMint-GR_2017-06-06-S1-commons.u5	Mr President, thank you. Ladies and gentlemen, I would like to refer to two amendments, to announce them now so that the rapporteurs can refer them to their position. One is Amendment No 1047 and Amendment No 167, which extends a period of voluntary disclosure of taxable material. The period laid down in the first subparagraph of Article 57(1) of Law 4446/2016 shall be extended from that date until 30-9-2017. For declarations submitted from 1-6-2017 and until the end of the period referred to in the preceding paragraph, the additional tax rate from 10% which was up to 31-5 at 31-3 was 8% and up to 31-5 was 10% - from there is 12% the increase. The additional tax rates of 15% and 30% are set at 18% and 36% of the main tax respectively. Where the notification of the audit order or the invitation to provide information referred to in Article 14 has been made by 31-5-2017 for declarations submitted pursuant to the provisions of paragraph 3 of Article 58 of Law 4446/2016, from 1-6 to the end of the deadline to 30-9, 90 days, and from that notification the additional rate of 10 % of the additional tax referred to in Article 57(3) of Law 4446/2016 shall apply. For the other amendment with a general number of 1051 and a specialist of 171, I have to say that it is about the 31-12-2016 hotel companies, camps or leisure centres in general. Paragraph 4 of Article 13 of Law No 2971/2001 is considered to be applicable to the territory of a neighbouring Member State and in the event that there is a borderline between the projections on the side of the company and the Aegean, a public estate is inserted, even if the front of the company is a road of any form, if they have already been applied for or applied for within two months from the entry into force of this Law to the Public Property Company of the Ministry of Finance within a period of 30 days from the publication of this Law. The decision of the Minister of Finance shall lay down the specific conditions, the procedure and any details of the leases referred to in the preceding subparagraph. It was something that brings the balance between the corporations, which have the umbrellas, when an old cavalry or a road is mediated. In these cases the values are the same for the EBRD, as they are for the cavalry, which is given in the adjacent cases. Thank you, Mr President.
ParlaMint-GR_2017-06-06-S1-commons.u6	Thank you, too. Before giving the floor to the SYRIZA rapporteur, Mr Pavlides, I would like to make a statement. We had wished for the last time to be the last and only time we had the victims of the last terrorist act. Unfortunately, terrorist acts have been followed in Egypt against hardened Christians, as have the latest developments with victims and wounded in London. Consequently, the House today expresses its deepest sympathy and sympathy to the families of the victims. Of course, he always hopes that every time this thing happens, it's the last time. After this announcement, we proceed to the process. Mr. Pavlides has the floor.
ParlaMint-GR_2017-06-06-S1-commons.u7	Excuse me, Mr. Pavlidis. Will the parties be placed on this?
ParlaMint-GR_2017-06-06-S1-commons.u8	I think it's not a matter of meeting. But if you all want to talk...
ParlaMint-GR_2017-06-06-S1-commons.u9	Then, Mr President, in our speeches.
ParlaMint-GR_2017-06-06-S1-commons.u10	Good. When the word is given, you can speak.
ParlaMint-GR_2017-06-06-S1-commons.u11	Mr President, I would like to speak for a moment.
ParlaMint-GR_2017-06-06-S1-commons.u12	Here, Minister, do you want the floor?
ParlaMint-GR_2017-06-06-S1-commons.u13	Yes, for a date that I missed for the amendment.
ParlaMint-GR_2017-06-06-S1-commons.u14	Mrs. Undersecretary has the floor.
ParlaMint-GR_2017-06-06-S1-commons.u15	The arrangements under Law 2971/2001 are up to 31/12/2019 for decisions taken on the basis of the loan of the management body concerned. They are comparative data of the last five years that the General Secretariat of the Public Property has maintained, for the historical value of the holocaust that I mentioned before.
ParlaMint-GR_2017-06-06-S1-commons.u16	The amendments will be distributed. Mr. Loverdos has the floor.
ParlaMint-GR_2017-06-06-S1-commons.u17	Mr President, it is at the beginning of the formality, so I would ask my colleagues and you to understand the essence of my argument, since I am not going to start. The Conference of Presidents decided by a majority to be the urgency procedure. Unjustly, as we described this new government setting at 100%. Integration of a directive and a lot of other articles, which could come under the ordinary legislative procedure, since one of the majority did not speak of prerequisites. They're probably prerequisites, but the government doesn't say it. So there is no reason for us to have an urgent and urgent debate. But, ladies and gentlemen, there is a very serious matter. As serious as you can't imagine, for lawyers, but for other professions. Rule 12, which comes to plenary, without suffering the suffering of the hearing of the bodies, abolishes legal secrecy without any institutional guarantee. That is unacceptable. Sounds like the government...
ParlaMint-GR_2017-06-06-S1-commons.u18	That's why it's...
ParlaMint-GR_2017-06-06-S1-commons.u19	Listen, Mr. Mada!
ParlaMint-GR_2017-06-06-S1-commons.u20	No, to understand...
ParlaMint-GR_2017-06-06-S1-commons.u21	Please, Mr. Mada, listen. We hear the government promised a change in Article 12. The Plenary Assembly of the country's Bar Associations has expressed negatively. I would like to ask the Minister - but now, not at the end of the procedure that we will not have the time, Mr President, and you will say that we have closed, not you, but the Bureau - to tell us whether there is room for change and what this change in Article 12 is.
ParlaMint-GR_2017-06-06-S1-commons.u22	Mrs. Minister wants to answer. Here you go, Mrs. Papanatsiou, you have the floor.
ParlaMint-GR_2017-06-06-S1-commons.u23	We will bring the legislative improvements - corrections to the draft law, including Article 12(3) of the draft law, deleted and paragraphs 4 and 5 are renumbered to 3 and 4 respectively. At the request of the Bar Association, the disputed article is withdrawn.
ParlaMint-GR_2017-06-06-S1-commons.u24	You have been raped, ladies and gentlemen of the majority.
ParlaMint-GR_2017-06-06-S1-commons.u25	We didn't hurry, Mr. Comrade.
ParlaMint-GR_2017-06-06-S1-commons.u26	Please! Go on, Mr. Pavlides.
ParlaMint-GR_2017-06-06-S1-commons.u27	Mr President, we will then table this with all the legislative improvements. We're already on it.
ParlaMint-GR_2017-06-06-S1-commons.u28	You're gonna erase it, I won't...
ParlaMint-GR_2017-06-06-S1-commons.u29	Delete. In a little while, the legislators will also be submitted.
ParlaMint-GR_2017-06-06-S1-commons.u30	Here, Mr. Pavlides, you have the floor.
