ParlaMint-GR_2017-07-13-S1-commons.u1	Ladies and gentlemen, the meeting begins. [[Note: The following table of contents is not the final text because rationalisation and editorial corrections are pending]] [[DESCRIPTION OF PRACTICE: According to Parliament's approval from 11-7-2017, the PN's minutes of Tuesday 11 July 2017 were confirmed under the responsibility of the Bureau.]] I have the honour to inform the House of the topical and urgent question issue of Friday 14 July 2017. ‘A. (Rule 130(2) and (3) of the Rules of Procedure) 1. Under No 1207/11-7-2017, a topical question by MP II Athens, New Democracy, Anna - Michel Asmakopoulou, Minister for Digital Policy, Telecommunications and Information, on "Measures to prevent and combat cyber attacks". 2. (') OJ No L 2. 2. 1990, p. 2. The 1191/11-7-2017 topical question by the Independent MEP Mr Nikolaos Nikolaopoulos to the Minister of Digital Policy, Telecommunications and Information on the subject: "The time has come to declare the PSE the seven television licences, in view of the defence of the public interest". 3. The 1124/4-7-2017 topical question by MP Chania of the Radical Left Coalition Mr Evangelias (Valias) Vagonakis to the Minister for the Environment and Energy on the institutional protection of the region of Elafonisio Chania. 4. The 1121/3-7-2017 topical question by Evia MP of the People's Association - Golden Dawn Mr. Nicholas Michou to the Minister of Economy and Development, on the subject: "Ziraat Bank's action is intensified after the auctioning of Greek assets in Rhodes". 5. The 1122/3-7-2017 topical question of the First Vice-President of the Parliament and Member of the Dodecanese of the Democratic Association of PASOK - DIMAR Mr. Dimitrios Kremastiou to the Minister for the Environment and Energy, on the subject: “Electricity cuts in Rhodes during the middle of the heat and tourist season”. 6. The Question No 1036/16-6/2017 by MP Achaias, New Democracy, Jasona Fotella, to the Minister for the Environment and Energy, on the subject: 'Will a solution be finally given to the issue of 'AMIADIT'? We enter the debate of COURT QUESTIONS The fifth will be discussed under No 1210/11-7-2017, a topical question from the F Vice-President of the Parliament and MP Larisa of the Communist Party of Greece Mr.George Lamproulis to the Minister of Labour, Social Security and Social Solidarity, on the problems of operation and the plan for the closure of the Chronicles of Children's Chronicles of Scaramaga. Please, Mr Colleague, you have the floor.
ParlaMint-GR_2017-07-13-S1-commons.u2	Thank you, Mr President. There is talk of the Treatment of Chronic Diseases by Special Needs in Scaramaga, which has been operating for about twenty-eight years, hosting people with serious disabilities. Today there are twenty-nine people - the possibilities, based on building infrastructure, allow more hospitality - in a building that needs specific interventions in the direction of maintenance, repair, as it has been practically abandoned for many years. At the same time, huge remains the problem of staff shortages, for example in nurses - today there are only twenty - in psychiatrists, child psychiatrists, psychologists and other specialists to meet the needs of the guests. The result of this situation is the poor care of the guests and especially of the personalised care that is necessary for these individuals, while the intensification of work due to the incomplete staff of the employees has a tragic impact on the same because of the serious incidents that are hosted in this unit. On the pretext of the situation that has arisen in this structure, the result of the conscious depreciation over time and under the responsibility of all governments - the former but also today - was decided by the Management Board of the Centre for Social Welfare of Attica, the abolition of this unit and the transfer of guests to other units. So on the basis of this development, but also of the problems faced by this structure, the questions to the Minister are as follows: firstly, will all the necessary intervention be made - work in this unit to improve the building facilities? Secondly, what moves will be taken, what initiatives will the government take, what measures will be taken to recruit the staff necessary to meet the needs of the guests and to allow further imports to be made as a result of the enormous shortages in such privileged structures.
ParlaMint-GR_2017-07-13-S1-commons.u3	The Deputy Minister for Labour, Social Security and Social Solidarity, Mrs Fotio, will respond. Please, Mrs. Fotio, you have the floor for three minutes.
ParlaMint-GR_2017-07-13-S1-commons.u4	Thank you, Mr President. Scaramagas, a colleague, is a case - perhaps the sharpest - of a situation that exists generally in our country in terms of institutions and in the view that has been established for years, that it is good to have large institutions, multitude institutions, if you like, people with disabilities or people with mental disabilities or people who are in the range of autism, that is, the case of Scaramaga. In the case of Scaramaga we have twenty - six people with severe mental backwardness and other cases in the range of autism. So this situation has created from the outset a concept that it is good to have such large institutions. Today, throughout the world, throughout Europe, but also in our country, all scientific units think it is wrong to continue the policy of immunisation and that it is wrong to have units in which there are people who are more than twenty, thirty, etc. Therefore, in order to have a personalised care we must create small groups to break the situation of immunisation. Speaking of Scaramaga, can Scaramaga be made, modernized, equipped? What can he do exactly? Let's get Scaramaga first as a building. Scaramagas is at the moment part of an old training centre - a piece, that is, he is occupied by this unit - which is ground floor and four floors. Each floor is 680 square meters and is 3,500 square meters with the basement. Today the two floors are empty. Would it make sense to build Scaramaga and have another 20 six kids? We say kids, but they're all of thirty-five years old to fifty. When we took over two children, namely minors, we transferred them to other treatments with their parents' consent, because we are interested in everything we do and the consent of all, that is, workers and specialists and parents. The children have completely changed. What parents tell us, experts, etc., is that they have changed their lives and that they are in a new environment, which really takes care of them and change their situation. So if we were to make Scaramaga today, we wouldn't make him to become a great asylum. That's not the modern concept. This is not the view of the Citizens' and Child's Counselor, who has sent us an extensive report - which I will present at the end in the Minutes - where he proposes relocation. Relocation is a story that takes time and multiple consents. [[At this point the doorbell ends the speech time of the Minister is ringing.]] I shall conclude, Mr President. I will continue in the second phase of my speech. One of the reasons that Scaramagas, apart from others, is inappropriate for this type of unit, is because he's out of housing. The complex is located in Schistos and is isolated. It is not our understanding that these complexes must be a storeroom of souls outside of the residential tissue. It must be within the residential fabric, it must be open to society, it must enter into society and it must provide action in society so that these people can slowly join and start their rehabilitation, in part, as they can withstand. This is our understanding of both the Lehana and that is why we have done so far in Lehana. It slowly opens up the most extreme case in society for these people, for whom long and other protection is needed, as well as special action. This is our intention and I will explain to you in the second part of my speech how it will be done and who it is today in Scaramaga.
ParlaMint-GR_2017-07-13-S1-commons.u5	Please, Mr Lambroulis, here you have the floor for three minutes for your dentistry.
ParlaMint-GR_2017-07-13-S1-commons.u6	Thank you, Mr President. I listened carefully to the Minister. See, this development - with what I have said in my prototype - rightly, Minister, creates the intense concerns and protests of parents and guardians, as well as of the Racing Disabled Movement, who are opposed to the closure of this Scaramaga unit and the transfer of the caretakers to other units. What do they claim? They call into question what I have said in my philosophy, namely improving the conditions of the existing structure - building, etc. - support with sufficient staff to meet the needs of these 'children' and, from there on, have all the benefits that science and progress in the field can offer to them today - or, if you like - the provision of such services as 'preferential', if you like, character. Of course, today's Scaramaga debate is also an issue that is not today, but it has been coming for years. The need to create and operate, in our view, public hosting structures of this kind with chronic diseases, people with disabilities, for example the autistic spectrum. But it's not just the autistic spectrum. The Communist Party has never advocated - and I think you know that very well - when the famous debate on decommissioning has even begun. But look at this: they have been devalued, consciously impoverished - and I repeat, it is a timeless issue and responsibilities all previous governments have - a series of such structures and, at the same time, the beneficiaries - let us say it - those with disabilities, which in fact have to make asylums, with tragic images and with what we have seen in the past. If measures had been taken to restore damage, damages, staff support, with programmes that could be followed by these people, they could endure their lives, because many of them or part of them are also part of society gradually. So here we are talking about a specific situation, where there are responsibilities over time. And, of course, there is serious concern, in view of this development in terms of the decision on the closure and transfer of these 'children', that perhaps in the summer, as was said orally, there is this movement of transport.
ParlaMint-GR_2017-07-13-S1-commons.u7	Madam Minister, before I give you the floor, I would like a statement to this House. Ladies and gentlemen, I have the honour to announce that the Standing Committee on Formats Affairs presents its report to the draft law of the Ministry of Culture and Sport "Collection for the Management of Copyright and Related Rights, the grant of multi-territorial permits for online use of musical works and other matters within the competence of the Ministry of Culture and Sport". Ladies and gentlemen, Mr Panagiotis (South) Mitarakis from New Democracy asks for permission from a few days' absence to go abroad from Wednesday, September 13th to Wednesday, 20th of September 2017 and from Tuesday, October 24th to Sunday, 29th of October 2017. Does the House approve?
ParlaMint-GR_2017-07-13-S1-commons.u8	The House therefore approved the requested permission. Here, Minister, you have the floor.
ParlaMint-GR_2017-07-13-S1-commons.u9	Thank you, Mr President. Mr President, if you wish, the depreciation of these institutions as a result of the crisis through mergers that have taken place, as you know, in thirteen social protection centres throughout Greece, sixty-three institutions - Scaramagas is one of the institutions that merged in the Centre for Social Protection at Attica, together with the other institutions that make it up - is one picture of the administrative merger. Nevertheless, Scaramagas has at the moment - and we have to say it - thirty-seven workers for twenty-six people, as I have told you. They are twenty nurses and nursing assistants and the other seventeen people in general from the administration or other services. Is that enough? No, it's not. Do we want more skilled people to serve the twenty-six people? We do. As I have explained in the first part, however, there is not the problem, that is to say, ten more people, even though you know that it is very difficult to appoint ten young people in the Scaramaga unit and, by extension, in all the units of the state, in the sixty-three units of the state. The problem, as I have explained, is a problem of perception. Are we going to make big asylums, have people stacked and not stacked? Because here the big problem is that we have a huge complex - six acres of outdoor space - where it is impossible to monitor the benefit of Scaramaga. Hence most of the time they stay inside. There is, then, a question of scale. They must be created in Greece, such as throughout the world, smaller institutions that resemble large houses and are within the urban fabric or near the urban fabric, so that these large houses are open to the community. Their integration into the community and work by extension is the right of people with disabilities, in accordance with the UN treaties we have signed as a country. I say to you this: if these units do not start becoming smaller, more flexible and within the urban fabric, we are not going to have a change of attitude that thinks that all these people should be isolated somewhere where society does not see them, if you want. We have a different perception. Scaramagas is an excellent example. We do not intend to take concrete action. If we wanted to do it, we'd have done it. And we would have resolved, if you wish, scientifically correct the problem, as all the experts and the Counsel of the Child say. So the Child's Counselor tells us that we need to relocate the benefit of Scaramaga. We'd have done it. We are trying to get the greatest possible consensus. Workers want it to be found in smaller units, to be found with eight children. The workers have to work differently. They're exhausted. All these stories are very psycho-corruption. The whole concept must be completely changed. I will continue to support it with passion, that we need to change our country's prosperous landscape. That's why we're bringing the law on assumption and adoption in the summer Parliament. We will bring him in, because we believe that the first move is that children do not enter the institutions - this is the most serious move - and then, of course, the institutions are slowly becoming more and more small units and creating roofs of supportive living, where every four, every five, these people will be able to live within the social fabric. Not all, but some of them, along with the proper staff. That's the plan. And either we put it in front of all parties with consensus, having the whole scientific community at our side, or, I think, our country is not taking steps forward in this area. And I also hope that the JRC, as well as all the Parliament's wings, will be involved in changing the country's prosperous landscape in substance. That's what we have to do. Even in times of crisis we can do so. As long as we all want together. Thank you.
ParlaMint-GR_2017-07-13-S1-commons.u10	Thank you, too. We move to the third with No 1213/11-7-2017 a top-level question to the Minister of Rural Development and Food, on 'Instead of measures to support Greek livestock farming, excluding compound feed from VAT reduction'. The question will be answered by the Deputy Minister for Rural Development and Food, Mr Chironis. Please, Mr Kegeroglu, you have the floor for two minutes.
ParlaMint-GR_2017-07-13-S1-commons.u11	Minister, Greek stockfarming is going through a difficult phase in which there is an increase in costs and at the same time a reduction in prices. The increase in costs is, of course, about increasing taxation, the gradual increase in insurance contributions and, of course, the increase in the necessary feed. At the same time, and while we have reduced due to various weather conditions - milk production conditions, prices are falling. So this situation leads to a dead end to our farmers, who consider it incomprehensible - and it is incomprehensible - that the VAT reduction of compound feedingstuffs, Greek or processed game and feedingstuffs, which are necessary for Greek livestock and which constitute the maximum percentage of the feed used by Greek livestock farmers. Of course, there are nominal collective and individual complaints about the Greekisations of milk, which also lead to lower milk prices. That is all we ask you, Minister, if you intend, and in what way, as a government and as a ministry, to review your view and your position on the exemption from VAT on composite processed feedingstuffs, so that they may also be included in VAT 13%. And, of course, let us know if you are aware of the complaints about the Greek milk scheme and what action you have taken so far or intend to take in order to protect Greek livestock farmers and Greek producers. Thank you.
ParlaMint-GR_2017-07-13-S1-commons.u12	Please, Minister, you have the floor for three minutes.
ParlaMint-GR_2017-07-13-S1-commons.u13	Thank you, Mr President. Mr Kegeroglu raises an issue that is very important, the productivity and sustainability of Greek dairy production, which is a very long debate, because we know that our country is not being self-sufficient in milk and is even under attack from competitive products from other countries. So we need to see the reasons that are at the moment making Greek production difficult. Of course, some of the figures referred to by Mr Kegeroglu are not accurate. I will mention specific data on cow's milk production: in 2013 it was 607,000 tonnes, in 2014 it was 610,000 tonnes, in 2015 it was 602,000 tonnes and in 2016 it was 600,000 tonnes. As you can see, we do not have a significant reduction to say that at the moment we have what we call the collapse of production. I say again that all these years Greece has not been self-sufficient in milk. We do not regard this as a good number, but we are not talking about reduced production. And in ovine and caprine animals, which is our koruna, because that is where our production is based, and that is our special product, in 2016 we had 10% increase in production, i.e. 606,000 tons of sheep and 141,000 tons of goat, while in 2015 we had 549,000 tons of sheep and 129,000 tons of goat. In other words, we have had an increase in production, without that being to say that we are satisfied with these figures. I now turn to the part of increased costs. It is clear that increased costs are not about increasing the tax on profits. And the increase in VAT in inputs you know that it is not a cost to the producer. It is just a bad credit, which has been reduced now. I shall also be able to explain here about tax heading 2309. We do have increased costs in feedingstuffs, because Greece unfortunately - and I will explain it in my denture - depends on feedingstuffs. 70% of costs are feed, real feed costs, not tax. That's not true, that's not the problem. I'm gonna hang up with the class. Yes, the ministry responds in affirmatively. The Ministry of Finance is currently studying to get compound feed into the low VAT, which we have achieved in cooperation with the institutions from 24% to 13% for all other products. The difficulty in this heading, at 2309, is not that the government or someone else wanted to exclude it, but that this heading also includes animal feed, which they should have - I do not think anyone - should object to 24% of VAT, because it is a consumer product, it is not about production, it is not about production. And since heading 2309 also includes these feeds, that is to say, what we are buying for dogs and kittens, it was clear that the Ministry is preparing an amendment so that we can exclude compound feed and also go to category 13%. Thank you.
ParlaMint-GR_2017-07-13-S1-commons.u14	Please, Mr Kegeroglu, you have the floor for three minutes again.
ParlaMint-GR_2017-07-13-S1-commons.u15	Thank you, Mr President. On the issue of compound feedingstuffs, which are a key factor in Greek livestock farming, I think that accepting the government's mistake can lead, if the Ministry of Finance really is prepared to process the lifting of this injustice, to a proper decision. We're waiting to see exactly what's going to happen with this story. But it's not an excuse to feed dogs and kittens. That is now, I think, an excuse for the moment. We do not need to use such arguments, Minister. It is the government's mistake and the increase in VAT, which has become a whole, and the exception to the reduction for compound feed. Just stuff. I'll check it out for the Ministry. You said he'd see it retrospectively. All right, we're taking this honesty attitude. From there on, there can be no excuse for kittens, dogs, etc. As far as the issue of milk Greekizations is concerned, the complaints made to you personally and to the representative of the DIMITRA Agency by farmers' representatives have not found your answers satisfactorily and of course I did not hear a satisfactory answer today about how to deal with the problem. Look, the fact that the dairy industry has declared high stocks to be able to import from Bulgaria, etc., does not mean that there has been an increase in production, especially for sheep and goat milk. Balance doesn't work. The "ARTEMIS" system is not working. Or is it working? What about all the things you've been denounced so far? Is that how we get past it? It can't be. I do not go into the question of feta, but rather the need to go further, in line with the demand made and the establishment of an inter-branch organisation. And I do not go into the fetish issue, because there are sensitive issues that you need to consider, without the need for complaints or any other evidence. I think that you have been given this information and you should, of course, take control of specific actions and actions which can lead to the problem of milk Greekizations, which is not only for the production of cheese. This has also contributed to increasing the days for raw milk that allows imports and other factors. I think, then, that you should take concrete action in this respect and - if you are not ready today, okay - tell us what these actions are at a later stage. But don't hide the problem under the carpet. It's a huge problem. Of course, I should like to come back to the question of feedingstuffs - and to close with it - and say that the longer we are going to favour imported feedingstuffs, the longer we are being delayed by mutated soybeans. And especially you, coming from the economists and you have shown sensitivity to the issues of genetically modified food and feed, you have to deal with this. In genetically modified soya, VAT was reduced to 13%. This is a favourable regime for something that we do not want. We need to look very quickly at this examination process that you said about VAT how it will go down to 13%. Thank you, Mr President.
ParlaMint-GR_2017-07-13-S1-commons.u16	Thank you, too. Please, Minister, you have the floor.
