ParlaMint-GR_2017-11-08-S2-commons.u1	Ladies and gentlemen, the meeting begins. [[Note: The following table of contents is not the final text because rationalisation and editorial corrections are pending]] [[DESCRIPTION OF PRACTICALS: According to Parliament's approval from 8-11-2017, the minutes of its meeting of Wednesday 8 November 2017 (morning), with regard to the vote on the whole draft law: ‘Strengthening the Enhanced Partnership and Cooperation Agreement between the European Union and its Member States and the Republic of Kazakhstan, of the one part, and the Republic of Kazakhstan, of the other part’.]] We are entering the agenda of the LEGISLATIVE WORK The only debate and vote on the principle, articles and all the draft law of the Ministry of Economy and Development: "Activation of outdoor commercial activities, modernisation of the chamber legislation and other provisions". The Conference of Presidents decided at its meeting on 1 November 2017 to discuss the draft law at one or two meetings. I propose that the draft law should be uniform in principle, articles and amendments. I appreciate, on the basis of how many Members have spoken in committee, that nine Members have spoken, at best, in the House - that the second sitting will not be required. We have calculated the times of the Parliamentary Representatives, the Minister and all the colleagues who are enrolled and are counting on finishing tonight, around 21: 00, so that we have much more hours tomorrow for the health bill, which will begin this morning. For anyone who wants to register, as soon as Mr Simorellis comes up in Step, the electronic record will be opened and as soon as Mr Yiakoumatos comes down from Step, he will be closed. And after we see how many people they're registered, we're having a talk again about the time we can finish tonight or one in a million need to continue tomorrow. Does this House agree?
ParlaMint-GR_2017-11-08-S2-commons.u2	The House therefore agreed. We are starting with the general rapporteur of SYRIZA Mr Christos Simorellis. Here, you have the floor.
ParlaMint-GR_2017-11-08-S2-commons.u3	Thank you, Mr President. Minister, ladies and gentlemen, we finally had the luck of falling on the SYRIZA Parliamentary Group, where the Prime Minister spoke a moment ago. It turns out that, at the end of the day, when the bills that come and go to Parliament are bills which, in some ways, are being promoted by all the parties, there is not that interest, there is no exacerbation, they are all inclined and, apparently, few Members are watching or are in plenary today.
ParlaMint-GR_2017-11-08-S2-commons.u4	A few good ones, Mr. Simorellis.
ParlaMint-GR_2017-11-08-S2-commons.u5	Of course, it is. But to think that today comes a bill - a bill - I would say it - concerning outdoor trade, chambers and certain provisions of the Ministry of Economy. In particular, I think the first issue is one of the most basic ones. This bill comes to solve years of problems, diseases, which exist in this area. After all, we are all aware of the people's markets in towns and municipalities, and we know exactly what is going on there, what interests there are and conflicting. Those who have contact with the markets see every day the problems and diseases that exist. This draft law enables us, in fact, to deal with all the issues. In particular, the first issue, rural trade, is about producer, farmer, that is to say, professional sellers, but also about consumers, because we need to know exactly what we are consuming. Ladies and gentlemen, the bill we are debating today in plenary concerns the regulation of the operation of rural trade and the modernisation of logistics. In addition, it is accompanied by a number of provisions and amendments of the Ministry of Economy, which are discussed in the last articles. Today's plenary comes as a follow-up to committees, in which more than forty bodies were posted and tabled statements on the two very important issues for the Greek economy. The first is to try to include all forms of outdoor trade in a law and to define their conditions of operation, and the second is to reorganise and strengthen the role of chambers in the economic life of the country. We are therefore talking about a bill dealing with a large part of the population, it was created after a thorough dialogue between the Ministry and the social actors, and that justifies the delay in the statement. In order to prevent a criticism that has been heard in the committees by the Committees, the multi-legislative draft we are debating has different areas of competence of the same Ministry, all designed to cure problems and gaps, which, in the majority of them, have emerged from the bodies themselves in the consultation. They are all just as important for the economy and the country, and they express the government's political position, which is also a demand for better public administration, for more effective controls, for the reduction of bureaucracy and for the use of electronic means of governance, which in the past had been exemplified and were left unusable. Let us move on to the first part on the organization of rural trade. The law aspires to make rural trade a stable pillar of development and a key factor in social welfare. In the previous framework of operation, i.e. the well-known Law 4264/2014, several pathogens and gaps were identified by the citizens’ collective bodies and local government. A number of the provisions are essentially reinforced by the producer, who can now be active in both the people and the individual and through cooperatives, and to issue stagnation and planetary trade permits by extending his activity to additional regions. The licensing procedure is also simplified with the requirement for less supporting and bureaucracy. The placement of the sellers in the people will be carried out by molecules based on social criteria and professional conduct. Our aim is to break a regime that has been in place for years in several municipalities with customer relations to ensure a better position. The self-representation of the producer, which can be replaced by his wife and children, is being abolished and is not being constantly absent from the production process, so that he can be on the people's bench. It is another favorable provision that helps the farmer to cope with the difficulties of his profession. In addition, an innovation of the law is that dairy products will be allowed to be sold in popular markets by owners of small undertakings producing cheese products - non-farmers - provided that they do not have a retail shop. The issue and renewal of the authorisation shall be dismantled from the requirement of autopsy in the producer's crops and shall be made on the basis of a responsible producer's declaration and a comparison with the IAEA's data. The producer thus facilitates and achieves decongestion of the administration. As far as the professional seller is concerned, the licences are social and will be issued by the region by 40% to unemployed and 60% to special social groups. The professional will now be able to act in all regional units of the region which publishes licences.
ParlaMint-GR_2017-11-08-S2-commons.u6	Mr Simorelli, I apologise, but I have to interrupt you for half a minute to make a statement to this House. Ladies and gentlemen, I have the honour of announcing to the House that our meeting is being attended by the upper Western theories, after having been toured in the exhibition of the Chamber "VENIZELOS" and informed about the history of the building and the way this House is organized, twenty-three students and students and four teachers - their attendants from the 1st Gymnasium of Papagos. The House welcomes them. [[Applause from all sides of Parliament]] Carry on, Mr. Simorelli, thank you.
ParlaMint-GR_2017-11-08-S2-commons.u7	In order to continue, therefore, according to the model of the People's Markets Commissions in Attica and Thessaloniki, committees with close composition throughout the country, made up of representatives of the administration and of the sellers, are being established. This model is very functional, as local issues will be dealt with by the body that will be aware of local peculiarities. It is also introduced, for the first time, an obligation on the operators of the public markets to draw up rules of operation and a topographic chart for each popular market operating on their administrative limits. Then there is an article on consumer markets, the known markets without intermediaries, as we have known so far. The aim of these markets is to cultivate consumer awareness and develop links of social solidarity. The opportunity is given once a month at the municipality level. Social solidarity with the citizens' initiative played an important role in strengthening citizens in need over the past period. The delimitation of positions in the stationary trade is regulated and short-term permits are provided for unemployed for sale in clipping meals. In addition to the global trade, the conditions for its exercise, the population limits and the principles for granting such licences are laid down. A difference with the existing law concerns the population limits that are being extended. It is intended to streamline the amounts of administrative sanctions to comply with the country's new economic conditions, and there is a rating based on the extent of illegality, in order to avoid incidents that have been observed, to charge high fines for the sale of small quantities. With the information system to be implemented, the state will have full supervision in outdoor trade. All operators, licenses, all organised markets and areas operating there will be recorded. Ladies and gentlemen, the organisational upgrading of rural trade by the Ministry of Economy and Development is a proposal that is comprehensive, realistic and directly applicable. Many issues, which remain unregulated with the current legal framework, such as the system of folk positioning, the spatial validity of permits and the competent administrative body, are now regulated. It's a law with strong social characteristics. The licensing of sellers is granted to vulnerable social groups and account is taken of income criteria. Let us note here that the administrative fines for the beneficiaries of the CRL, the Social Solidarity Income, are reduced from 5,000 to 500 euros and the payment of rural trade to half. In Part II concerning the chambers, the bill aims to re-establish their operating conditions and heal problems that we have encountered in this institution in the past. In detail, the bill recognises six main organisational and operational problems: inability to carry out their advisory role, apparent subscribing, lack of organisation and operation of services, lack of strategy and planning, low availability of funds for logistical purposes and fragmentation of services into functions outside chambers. These are problems recorded during the consultation with the Union of Chambers, workers and social partners. Chambers have a specific role to play. They must act as pillars of the economy as advisors to the state and help their members in their business operation. An innovation of the law in this direction is the institution of the Business Support Centres. These centres will assist in the contact of enterprises with the public services and provide entrepreneurship advisory and use of financial instruments. The representativeness and proportionality of the electoral system shall be strengthened on both the Management Board and the Administrative Committees. The Federal type of election of the Boards is also abolished. and a maximum of two successive terms shall be established for the position of the President. In order to simplify the participation of women entrepreneurship, a gender quota is established in the ballots. Only partial syndicated lists shall be drawn up as each combination must now involve all sections and in this way the interests of different branches shall be balanced. The financial management of chambers with the existing audit provisions is fully aligned. The concept of supervision by the State is clarified in order to enhance transparency. The internal audit procedures and public accountability for their activities are also specified. With this the financial supervision of the Chambers will be open and accessible to the Greek people. Subsidy is dealt with by strengthening staff, without any charge of the state budget and of the budget of the Chambers. For decades we have seen chambers confronting the problem of subsistence with staff engaged in legal persons who had themselves set up local trade associations. In accordance with this law, an AACC competition will be conducted by mobilising the actual service of the existing staff in the Chamber. There's an end to the opaque intakes. At the end of this procedure, the companies of the Chambers will be prohibited from subsidising their employees and from moving employees to general government bodies. The notion of Chamber member shall be clarified. The companies enrolled in the GFCM retain the right to participate in the chambers and at the same time provide opportunities for voluntary registration to companies that are not obliged to register in the GFCM. An important innovation is the institution of the Regional Chambers, which is a regional coordination and advisory body. He submits proposals to the district manager on development issues, participates in the preparation of the Regional Operational Programme and represents the chambers at the Regional Council. This strengthens regional cooperation and creates economies of scale for participation in international exhibitions and better regional planning. [[At this point the end of the speaking time of the honourable Member is ringing at the end of the bell.]] A few more seconds, Mr. President. In addition, Disciplinary Councils, involving both the employees and the administration, are established and for the first time lay down provisions on disciplinary responsibility for the administrations of Chambers and the Central Union of Chambers. The institutional framework for the bilateral chambers is also being modernised in order to become an essential factor in the extroversion of the Greek economy and in the effectiveness of bilateral diplomacy. It is obvious that there is a real modernisation of the institution of the role of chambers. It is a bill that will play a key role in the development and enhancement of entrepreneurship, contrary to the recent past that many crucial issues for the organisation and functioning of the institution have even been regulated by legislative acts. The reform we are planning has been based on extensive dialogue with the curatorial community. In the third part of the bill we have a series of provisions of the Ministry of Economy, with more important the establishment of the SYKEAP, the Coordinating Centre for Market and Management. It is an instrument that will help to combat the illegal trade, which is a key objective of the government. Then, we have mentioned the recruitment of staff of the Hellenic Investment Company and External Trade SA. APAs and provisions for the organisation and functioning of the Private Debt Management Secretariat. Finally, we have articles relating to the staff of the Consumers' Counsellor, the reimbursement of sums unduly paid to the Competition Committee and a number of amendments to previous laws. Finally, the SYRIZA - ANEL Government with substantial reforms, such as the current one, is attempting to create a legal framework in areas where previous governments have left gaps and ambiguities and to institutionalise legislation on memorandum Greece. The Greek economy is constantly improving and we are taking positive steps towards the end of the programme and the end of the committee. Thank you.
ParlaMint-GR_2017-11-08-S2-commons.u8	The rapporteur-General of the New Democracy, Mr Yakoumatos, has the floor.
ParlaMint-GR_2017-11-08-S2-commons.u9	Mr President, ladies and gentlemen, today we are discussing a bill with a hundred and ten articles, a bill concerning four different entities: the first is the people's markets, rural trade and, in general, the second is the chambers, the third and main is the trade and industry in the OBI. You know, Minister, with that logic we cannot see how the problems really have and how the House can deal with them. Let's go for the OBI. We have no objections. We shall vote on this amendment on 1313/2017. We would, however, like to see these issues, which are very important, at the Ministry of Industry, having a more broad context to discuss and address the problem with the OBI. Let's go to the first part. These are outdoor commercial activities, involving people's markets, entertainment, Christmas markets, Easter and other forms. You know that thousands of people involved, small and medium-sized waffles producers, traders, thousands involved in this trade and, in general, all of the people are recipients of these services. So the people's markets and the rest are indeed a serious institution. The people's market is the people's market, which goes there to buy good and cheap products. It is an institution, which has about ninety years - if I am not mistaken, started by Preveza - and in this ninety years it is constantly evolving - and not only here - and is modernising. But in Europe too, if you see, you will see that this really goes ahead and is evolving, because the people's markets and other forms of rural trade cover the needs of almost all the social strata. Hundreds of benches in popular, hundreds of bazaars all over Greece. This is a good witness to the consumer, because there is also competition. I will make a request here to the regions about the money they have. They had a fund of 13 million, the People's Markets Agency. They took it to the periphery, Mrs Durou, who, with this money, also gave a voucher of one euro, one million, with their money. This money must go to the folk. We need to modernise them. We have to make them have a cultural, at least, appearance. If you go to Barcelona, Spain, you will see that the market there is really something you see and enjoy. This is a stab bag, you'll let me tell you. So this money must go to exorcism, to modernisation, to the beauty of the people's markets. Of course, it's not just the people's markets. The second part of the bill speaks of the chambers. Chambers are an institution, which has a hundred years' contribution to the retail economy. It's an institution that I supported a few years ago when I was at the Ministry of Trade with great passion. And indeed, they were working and operating properly. Evidence of this, for the Greek Chambers, at a recent conference, which has now been elected President in Europe, the President of the Central Union of Chambers of Chambers was elected as Deputy President in the European Chamber. So you realize that in Europe too we are doing so well. It is a hopeful part of the Greek economy. Minister, they are nine hundred thousands of businesses involved in the chambers. These enterprises support, especially in the province and Athens, the economy, the local, the general, the Greek economy. In other words, they provide high quality services and try to survive with growth and increased competitiveness and extroversion. So the chambers have achieved too much. Example: The reserve management of GFCF. GEMI managed to facilitate operations very much in their daily lives, saving from business and cost and time for them. It is the one-stop shop for investment licences, the development of remote digital signatures, information and support on outwards issues, the systematic - key - organisation of training programs for business executives. Therefore, the chambers are inextricably linked to business development and therefore to national development. Minister, what I want to do most is the third part of the draft law on trade. I'd say that for the mercenary trade, there should be an autonomous bill. And we could indeed, in consultation and with the consent of the parties, see how it can be dealt with. That's not how it's treated. Why am I saying that? Today from the parade trade, according to the OECD, Greece loses 7 to 10 billion a year. I will not tell you about the 2.5 billion lost by the oil smuggling that you would have caught. And see the numbers at the Ministry of Industry and the Ministry yours: In 2014, which I was responsible for, we did twenty-five and a half thousand checks. It's evidence recorded. The first seven months in 2017 you only did two and a half thousand checks. So you realize what's going on. "Get in dogs, algae." You realize where the smuggling goes. That's where you'd catch the 2.5 billion. And you haven't even caught a few million. So we really need to place a great deal of emphasis on the paramilitary trade and be able to build a mechanism that hits it. The OECD says that Greece is among the countries most involved in the trafficking of counterfeit products, and is therefore classified in the first positions of the European Union. In other words, we have a great impact on the economy with the circulated monkey products. Indeed, the OECD says that China is the leading producer of counterfeit products. In nine of the ten categories of products considered with our country it is the seventh economy of imitation origin with the greatest involvement in thousands of cases, such as clothes, glasses, photographic material, etc. So, Minister, it's an autonomous bill. I would tell you to see it again and to be able to do something about the smuggling. First of all, we are voting on the bill in principle with our reservations. But I would like to say that we are looking after you. When the New Democracy - and soon - becomes a government, we will see the plan. How does it work with the regions? Does this institution pay off? And we don't commit. If we keep him, we change him. We will see this in practice how this system works with the regions. I have also made a number of suggestions to the Standing Commission for some minor changes that we consider necessary. In Article 4, can a fellow company, rural, participate, get permission? I mean, he's taking the natural face, the cooperatives take, and I'm the one who in the village has a cowardly company or heterogeneous with agricultural products, I'm not supposed to. Take a look at this, Minister. It's Article 4. Article 17. Why, since everything is sold at the bazaars and at the fairs, do you exclude games? Should we have only "JUMBO"? Why can't he also have games to sell and electrical goods up to 1000 Watts? Look at that, too. It is Article 17, where we have reservations. The license is transferred. And after the licence has been transferred for three years, if the person who has taken the licence is retired or deceived, the licence will be valid for three years for the lawful beneficiary - son, brother or wife - and not to put his papers back on. It's a red tape. Look at that, too. On the day-to-day end: it must take care, as I have said before, of the prefecture of the well-being of the people's markets. I have tried to explain Article 37 very much. I got a dictionary, got Babiniotis's, got everyone to explain it. I couldn't understand it, Minister, nor is it compiling. What do you mean, 'Solidar Markets'? It says the article: 'Solid markets, citizens-consumers' collectives'. We do not understand this article. We know the markets without intermediaries. We are voting against this article completely. About the parks in Article 39. I told you next time: the little girl was killed in Greek. It's a mess. The lone-luffer-park doesn't have a license. It is the e.g. 12/2005 that goes to the Council of State and there is no framework, institutional or legal, so that they can obtain permission. That needs a change. You have the presidential decree. Under what decree, Mr. Minister, will the park be licensed? That's why some things need to be cleared up. It does not specify the Presidential Decree of 2005. Everyone is without permission, not only the parks, but also the other entertainment games. You really need to see this again. As far as criminal sanctions are concerned, you took Roma who sells carpets, pots, panties and you fine him if he doesn't have a license. You're right. But what do you want with imprisonment? Six months' imprisonment is a little tough. Put him on a fine. You're taking him to jail? What's gonna happen? That's tough. It doesn't show left sensitivity to imprisonment. It's cruelty too. The fine, yes, there is. In Article 59 there is a market that works and the municipality says - and well it does - "I repeal the festival in Kalamata". But I have my permission. So it stops and after six months the municipality says "I'm recurring a festivities". The license that applied when the festival was abolished continues to exist in the one who had it. Then we're talking about selfishness in the chambers. You tried - some changes you made - to make a state embrace in the chambers. Chambers are not financed by the Government or by 1 euro. They're autonomous organizations. So there, you are setting strict frameworks and I will tell you what these are. In Article 63, the establishment, abolition and merger of chambers must not be effected solely by a decision of the Minister, but with the agreement of the Central Association of Chambers of Greece. In agreement, not with an opinion, because otherwise I decide and order, I close, I open, I do what I want. It's not selfish. As regards Article 65, Chambers should act by way of derogation from the provisions relating to their property. Why? Acting in accordance with the applicable public law when the State pays and says 'the civil servant will take these expenses off the ground'. But, here it is private, it has nothing to do with it. In Article 67(1), you say ‘...the commercial and industrial distribution of their members...’. What are the trades and what are industrials? Make it clear in the bill which is industrial, commercial, which are services and exports. It's four objects. Clear it up. With regard to the Single Regulation, the Governing Council with a Presidential Decree, Minister, mercy. With a presidential decree, it will take two years and if it goes to the Council of State it will take another three years. To be with a ministerial decision. In order for the Minister to be able to intervene with regard to the rules governing his or her operation. Article 76 is what I told you. Routes and daily compensation, what are moving officials leaving the cliché of the texts. By decision of the Board of Directors, at the expense of paying the Chamber, we put a framework of between 300 and 1000 euros and the president's fees and everything else. You are right to say in Article 80 that there will be recruitment of up to 11 July to those who worked in the Chambers through the ADP. That's right. From there, though, shouldn't those who work eight to nine have molecules? Why are you stopping at four years? The other works eight to nine years. That's where he wants clean-up. You also say that up to thirty thousand members will be a secondman, while over thirty, two. We told you: Do it two and four. I don't understand. More than thirty thousand don't have two seconded or four? [[At this point the end of the speaking time of the honourable Member is ringing at the end of the bell.]] Mr President, it is my dentistry. I'm done.
ParlaMint-GR_2017-11-08-S2-commons.u10	Carry on, Mr. Comrade. You will, like Mr. Simorellis, have tolerance.
ParlaMint-GR_2017-11-08-S2-commons.u11	It's okay. I don't share Simorellis. I'll use my dentistry time. In the notice you will make for chambers to be subject to the article and those working under an exclusive contract of work and regularly per month paid remuneration. They can be in, too. I will not talk to you about Article 107 and 108, which we are voting against. You know, we fought in '12 and '14, Minister, to make the online platform for public procurement. It's too bad. We have also created the independent authority - you believe in the independent authorities, then it was Mr Rajkos - and you are now abolishing the agreement. Withdrawal of the assent to a competition...
