Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2017-07-11-ps2013-059-05-003-020	ParlaMint-CZ_2017-07-11-ps2013-059-05-003-020.u1	Parliament of the Czech Republic, Chamber of Deputies, 2017-07-11	2017-07-11	Lower house	ps2013	-	ps2013/059	ps2013/059/05	ps2013/059/020	Reference	English	Chairperson	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	PetrGazdik.1974	Gazdík, Petr	M	1974	
ParlaMint-CZ-en_2017-07-11-ps2013-059-05-003-020	ParlaMint-CZ_2017-07-11-ps2013-059-05-003-020.u2	Parliament of the Czech Republic, Chamber of Deputies, 2017-07-11	2017-07-11	Lower house	ps2013	-	ps2013/059	ps2013/059/05	ps2013/059/020	Reference	English	Regular	MP	Minister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	LubomirZaoralek.1956	Zaorálek, Lubomír	M	1956	
ParlaMint-CZ-en_2017-07-11-ps2013-059-05-003-020	ParlaMint-CZ_2017-07-11-ps2013-059-05-003-020.u3	Parliament of the Czech Republic, Chamber of Deputies, 2017-07-11	2017-07-11	Lower house	ps2013	-	ps2013/059	ps2013/059/05	ps2013/059/020	Reference	English	Chairperson	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	PetrGazdik.1974	Gazdík, Petr	M	1974	
ParlaMint-CZ-en_2017-07-11-ps2013-059-05-003-020	ParlaMint-CZ_2017-07-11-ps2013-059-05-003-020.u4	Parliament of the Czech Republic, Chamber of Deputies, 2017-07-11	2017-07-11	Lower house	ps2013	-	ps2013/059	ps2013/059/05	ps2013/059/020	Reference	English	Regular	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	MilanUrban.1958	Urban, Milan	M	1958	
ParlaMint-CZ-en_2017-07-11-ps2013-059-05-003-020	ParlaMint-CZ_2017-07-11-ps2013-059-05-003-020.u5	Parliament of the Czech Republic, Chamber of Deputies, 2017-07-11	2017-07-11	Lower house	ps2013	-	ps2013/059	ps2013/059/05	ps2013/059/020	Reference	English	Chairperson	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	PetrGazdik.1974	Gazdík, Petr	M	1974	
ParlaMint-CZ-en_2017-07-11-ps2013-059-05-003-020	ParlaMint-CZ_2017-07-11-ps2013-059-05-003-020.u6	Parliament of the Czech Republic, Chamber of Deputies, 2017-07-11	2017-07-11	Lower house	ps2013	-	ps2013/059	ps2013/059/05	ps2013/059/020	Reference	English	Regular	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	OndrejBenesik.1976	Benešík, Ondřej	M	1976	
ParlaMint-CZ-en_2017-07-11-ps2013-059-05-003-020	ParlaMint-CZ_2017-07-11-ps2013-059-05-003-020.u7	Parliament of the Czech Republic, Chamber of Deputies, 2017-07-11	2017-07-11	Lower house	ps2013	-	ps2013/059	ps2013/059/05	ps2013/059/020	Reference	English	Chairperson	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	PetrGazdik.1974	Gazdík, Petr	M	1974	
ParlaMint-CZ-en_2017-07-11-ps2013-059-05-003-020	ParlaMint-CZ_2017-07-11-ps2013-059-05-003-020.u8	Parliament of the Czech Republic, Chamber of Deputies, 2017-07-11	2017-07-11	Lower house	ps2013	-	ps2013/059	ps2013/059/05	ps2013/059/020	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	ZbynekStanjura.1964	Stanjura, Zbyněk	M	1964	
ParlaMint-CZ-en_2017-07-11-ps2013-059-05-003-020	ParlaMint-CZ_2017-07-11-ps2013-059-05-003-020.u9	Parliament of the Czech Republic, Chamber of Deputies, 2017-07-11	2017-07-11	Lower house	ps2013	-	ps2013/059	ps2013/059/05	ps2013/059/020	Reference	English	Chairperson	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	PetrGazdik.1974	Gazdík, Petr	M	1974	
ParlaMint-CZ-en_2017-07-11-ps2013-059-05-003-020	ParlaMint-CZ_2017-07-11-ps2013-059-05-003-020.u10	Parliament of the Czech Republic, Chamber of Deputies, 2017-07-11	2017-07-11	Lower house	ps2013	-	ps2013/059	ps2013/059/05	ps2013/059/020	Reference	English	Regular	MP	notMinister	Usvit	Rise of Direct Democracy of Tomio Okamura	-	Far-right	MilanSarapatka.1955	Šarapatka, Milan	M	1955	
ParlaMint-CZ-en_2017-07-11-ps2013-059-05-003-020	ParlaMint-CZ_2017-07-11-ps2013-059-05-003-020.u11	Parliament of the Czech Republic, Chamber of Deputies, 2017-07-11	2017-07-11	Lower house	ps2013	-	ps2013/059	ps2013/059/05	ps2013/059/020	Reference	English	Chairperson	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	PetrGazdik.1974	Gazdík, Petr	M	1974	
ParlaMint-CZ-en_2017-07-11-ps2013-059-05-003-020	ParlaMint-CZ_2017-07-11-ps2013-059-05-003-020.u12	Parliament of the Czech Republic, Chamber of Deputies, 2017-07-11	2017-07-11	Lower house	ps2013	-	ps2013/059	ps2013/059/05	ps2013/059/020	Reference	English	Regular	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	IvanGabal.1951	Gabal, Ivan	M	1951	
ParlaMint-CZ-en_2017-07-11-ps2013-059-05-003-020	ParlaMint-CZ_2017-07-11-ps2013-059-05-003-020.u13	Parliament of the Czech Republic, Chamber of Deputies, 2017-07-11	2017-07-11	Lower house	ps2013	-	ps2013/059	ps2013/059/05	ps2013/059/020	Reference	English	Chairperson	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	PetrGazdik.1974	Gazdík, Petr	M	1974	
ParlaMint-CZ-en_2017-07-11-ps2013-059-05-003-020	ParlaMint-CZ_2017-07-11-ps2013-059-05-003-020.u14	Parliament of the Czech Republic, Chamber of Deputies, 2017-07-11	2017-07-11	Lower house	ps2013	-	ps2013/059	ps2013/059/05	ps2013/059/020	Reference	English	Regular	MP	Minister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	LubomirZaoralek.1956	Zaorálek, Lubomír	M	1956	
ParlaMint-CZ-en_2017-07-11-ps2013-059-05-003-020	ParlaMint-CZ_2017-07-11-ps2013-059-05-003-020.u15	Parliament of the Czech Republic, Chamber of Deputies, 2017-07-11	2017-07-11	Lower house	ps2013	-	ps2013/059	ps2013/059/05	ps2013/059/020	Reference	English	Chairperson	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	PetrGazdik.1974	Gazdík, Petr	M	1974	
ParlaMint-CZ-en_2017-07-11-ps2013-059-05-003-020	ParlaMint-CZ_2017-07-11-ps2013-059-05-003-020.u16	Parliament of the Czech Republic, Chamber of Deputies, 2017-07-11	2017-07-11	Lower house	ps2013	-	ps2013/059	ps2013/059/05	ps2013/059/020	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2017-07-11-ps2013-059-05-003-020	ParlaMint-CZ_2017-07-11-ps2013-059-05-003-020.u17	Parliament of the Czech Republic, Chamber of Deputies, 2017-07-11	2017-07-11	Lower house	ps2013	-	ps2013/059	ps2013/059/05	ps2013/059/020	Reference	English	Chairperson	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	PetrGazdik.1974	Gazdík, Petr	M	1974	
ParlaMint-CZ-en_2017-07-11-ps2013-059-05-003-020	ParlaMint-CZ_2017-07-11-ps2013-059-05-003-020.u18	Parliament of the Czech Republic, Chamber of Deputies, 2017-07-11	2017-07-11	Lower house	ps2013	-	ps2013/059	ps2013/059/05	ps2013/059/020	Reference	English	Regular	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	RomanSklenak.1970	Sklenák, Roman	M	1970	
ParlaMint-CZ-en_2017-07-11-ps2013-059-05-003-020	ParlaMint-CZ_2017-07-11-ps2013-059-05-003-020.u19	Parliament of the Czech Republic, Chamber of Deputies, 2017-07-11	2017-07-11	Lower house	ps2013	-	ps2013/059	ps2013/059/05	ps2013/059/020	Reference	English	Chairperson	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	PetrGazdik.1974	Gazdík, Petr	M	1974	
