Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2017-04-05-ps2013-056-02-009-039	ParlaMint-CZ_2017-04-05-ps2013-056-02-009-039.u1	Parliament of the Czech Republic, Chamber of Deputies, 2017-04-05	2017-04-05	Lower house	ps2013	-	ps2013/056	ps2013/056/02	ps2013/056/039	Reference	English	Chairperson	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	PetrGazdik.1974	Gazdík, Petr	M	1974	
ParlaMint-CZ-en_2017-04-05-ps2013-056-02-009-039	ParlaMint-CZ_2017-04-05-ps2013-056-02-009-039.u2	Parliament of the Czech Republic, Chamber of Deputies, 2017-04-05	2017-04-05	Lower house	ps2013	-	ps2013/056	ps2013/056/02	ps2013/056/039	Reference	English	Regular	MP	Minister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	JanChvojka.1980	Chvojka, Jan	M	1980	
ParlaMint-CZ-en_2017-04-05-ps2013-056-02-009-039	ParlaMint-CZ_2017-04-05-ps2013-056-02-009-039.u3	Parliament of the Czech Republic, Chamber of Deputies, 2017-04-05	2017-04-05	Lower house	ps2013	-	ps2013/056	ps2013/056/02	ps2013/056/039	Reference	English	Chairperson	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	PetrGazdik.1974	Gazdík, Petr	M	1974	
ParlaMint-CZ-en_2017-04-05-ps2013-056-02-009-039	ParlaMint-CZ_2017-04-05-ps2013-056-02-009-039.u4	Parliament of the Czech Republic, Chamber of Deputies, 2017-04-05	2017-04-05	Lower house	ps2013	-	ps2013/056	ps2013/056/02	ps2013/056/039	Reference	English	Regular	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	ZuzkaBebarovaRujbrova.1951	Bebarová Rujbrová, Zuzka	F	1951	
ParlaMint-CZ-en_2017-04-05-ps2013-056-02-009-039	ParlaMint-CZ_2017-04-05-ps2013-056-02-009-039.u5	Parliament of the Czech Republic, Chamber of Deputies, 2017-04-05	2017-04-05	Lower house	ps2013	-	ps2013/056	ps2013/056/02	ps2013/056/039	Reference	English	Chairperson	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	PetrGazdik.1974	Gazdík, Petr	M	1974	
ParlaMint-CZ-en_2017-04-05-ps2013-056-02-009-039	ParlaMint-CZ_2017-04-05-ps2013-056-02-009-039.u6	Parliament of the Czech Republic, Chamber of Deputies, 2017-04-05	2017-04-05	Lower house	ps2013	-	ps2013/056	ps2013/056/02	ps2013/056/039	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	MarekBenda.1968	Benda, Marek	M	1968	
ParlaMint-CZ-en_2017-04-05-ps2013-056-02-009-039	ParlaMint-CZ_2017-04-05-ps2013-056-02-009-039.u7	Parliament of the Czech Republic, Chamber of Deputies, 2017-04-05	2017-04-05	Lower house	ps2013	-	ps2013/056	ps2013/056/02	ps2013/056/039	Reference	English	Chairperson	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	PetrGazdik.1974	Gazdík, Petr	M	1974	
ParlaMint-CZ-en_2017-04-05-ps2013-056-02-009-039	ParlaMint-CZ_2017-04-05-ps2013-056-02-009-039.u8	Parliament of the Czech Republic, Chamber of Deputies, 2017-04-05	2017-04-05	Lower house	ps2013	-	ps2013/056	ps2013/056/02	ps2013/056/039	Reference	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	ZdenekSoukup.1952	Soukup, Zdeněk	M	1952	
ParlaMint-CZ-en_2017-04-05-ps2013-056-02-009-039	ParlaMint-CZ_2017-04-05-ps2013-056-02-009-039.u9	Parliament of the Czech Republic, Chamber of Deputies, 2017-04-05	2017-04-05	Lower house	ps2013	-	ps2013/056	ps2013/056/02	ps2013/056/039	Reference	English	Chairperson	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	PetrGazdik.1974	Gazdík, Petr	M	1974	
ParlaMint-CZ-en_2017-04-05-ps2013-056-02-009-039	ParlaMint-CZ_2017-04-05-ps2013-056-02-009-039.u10	Parliament of the Czech Republic, Chamber of Deputies, 2017-04-05	2017-04-05	Lower house	ps2013	-	ps2013/056	ps2013/056/02	ps2013/056/039	Reference	English	Regular	MP	notMinister	Úsvit	Political group of Usvit - Narodni Koalice	Opposition	Far-right	MarekCernoch.1969	Černoch, Marek	M	1969	
ParlaMint-CZ-en_2017-04-05-ps2013-056-02-009-039	ParlaMint-CZ_2017-04-05-ps2013-056-02-009-039.u11	Parliament of the Czech Republic, Chamber of Deputies, 2017-04-05	2017-04-05	Lower house	ps2013	-	ps2013/056	ps2013/056/02	ps2013/056/039	Reference	English	Chairperson	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	PetrGazdik.1974	Gazdík, Petr	M	1974	
