Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2017-09-08-ps2013-060-04-005-036	ParlaMint-CZ_2017-09-08-ps2013-060-04-005-036.u1	Parliament of the Czech Republic, Chamber of Deputies, 2017-09-08	2017-09-08	Lower house	ps2013	-	ps2013/060	ps2013/060/04	ps2013/060/036	Reference	English	Chairperson	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	PetrGazdik.1974	Gazdík, Petr	M	1974	
ParlaMint-CZ-en_2017-09-08-ps2013-060-04-005-036	ParlaMint-CZ_2017-09-08-ps2013-060-04-005-036.u2	Parliament of the Czech Republic, Chamber of Deputies, 2017-09-08	2017-09-08	Lower house	ps2013	-	ps2013/060	ps2013/060/04	ps2013/060/036	Reference	English	Regular	MP	Minister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	IvanPilny.1944	Pilný, Ivan	M	1944	
ParlaMint-CZ-en_2017-09-08-ps2013-060-04-005-036	ParlaMint-CZ_2017-09-08-ps2013-060-04-005-036.u3	Parliament of the Czech Republic, Chamber of Deputies, 2017-09-08	2017-09-08	Lower house	ps2013	-	ps2013/060	ps2013/060/04	ps2013/060/036	Reference	English	Chairperson	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JanBartosek.1971	Bartošek, Jan	M	1971	
ParlaMint-CZ-en_2017-09-08-ps2013-060-04-005-036	ParlaMint-CZ_2017-09-08-ps2013-060-04-005-036.u4	Parliament of the Czech Republic, Chamber of Deputies, 2017-09-08	2017-09-08	Lower house	ps2013	-	ps2013/060	ps2013/060/04	ps2013/060/036	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	JanSkopecek.1980	Skopeček, Jan	M	1980	
ParlaMint-CZ-en_2017-09-08-ps2013-060-04-005-036	ParlaMint-CZ_2017-09-08-ps2013-060-04-005-036.u5	Parliament of the Czech Republic, Chamber of Deputies, 2017-09-08	2017-09-08	Lower house	ps2013	-	ps2013/060	ps2013/060/04	ps2013/060/036	Reference	English	Chairperson	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JanBartosek.1971	Bartošek, Jan	M	1971	
ParlaMint-CZ-en_2017-09-08-ps2013-060-04-005-036	ParlaMint-CZ_2017-09-08-ps2013-060-04-005-036.u6	Parliament of the Czech Republic, Chamber of Deputies, 2017-09-08	2017-09-08	Lower house	ps2013	-	ps2013/060	ps2013/060/04	ps2013/060/036	Reference	English	Regular	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	AdamRykala.1986	Rykala, Adam	M	1986	
ParlaMint-CZ-en_2017-09-08-ps2013-060-04-005-036	ParlaMint-CZ_2017-09-08-ps2013-060-04-005-036.u7	Parliament of the Czech Republic, Chamber of Deputies, 2017-09-08	2017-09-08	Lower house	ps2013	-	ps2013/060	ps2013/060/04	ps2013/060/036	Reference	English	Chairperson	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JanBartosek.1971	Bartošek, Jan	M	1971	
ParlaMint-CZ-en_2017-09-08-ps2013-060-04-005-036	ParlaMint-CZ_2017-09-08-ps2013-060-04-005-036.u8	Parliament of the Czech Republic, Chamber of Deputies, 2017-09-08	2017-09-08	Lower house	ps2013	-	ps2013/060	ps2013/060/04	ps2013/060/036	Reference	English	Regular	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	AdamRykala.1986	Rykala, Adam	M	1986	
ParlaMint-CZ-en_2017-09-08-ps2013-060-04-005-036	ParlaMint-CZ_2017-09-08-ps2013-060-04-005-036.u9	Parliament of the Czech Republic, Chamber of Deputies, 2017-09-08	2017-09-08	Lower house	ps2013	-	ps2013/060	ps2013/060/04	ps2013/060/036	Reference	English	Chairperson	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JanBartosek.1971	Bartošek, Jan	M	1971	
ParlaMint-CZ-en_2017-09-08-ps2013-060-04-005-036	ParlaMint-CZ_2017-09-08-ps2013-060-04-005-036.u10	Parliament of the Czech Republic, Chamber of Deputies, 2017-09-08	2017-09-08	Lower house	ps2013	-	ps2013/060	ps2013/060/04	ps2013/060/036	Reference	English	Regular	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	RomanSklenak.1970	Sklenák, Roman	M	1970	
ParlaMint-CZ-en_2017-09-08-ps2013-060-04-005-036	ParlaMint-CZ_2017-09-08-ps2013-060-04-005-036.u11	Parliament of the Czech Republic, Chamber of Deputies, 2017-09-08	2017-09-08	Lower house	ps2013	-	ps2013/060	ps2013/060/04	ps2013/060/036	Reference	English	Chairperson	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JanBartosek.1971	Bartošek, Jan	M	1971	
ParlaMint-CZ-en_2017-09-08-ps2013-060-04-005-036	ParlaMint-CZ_2017-09-08-ps2013-060-04-005-036.u12	Parliament of the Czech Republic, Chamber of Deputies, 2017-09-08	2017-09-08	Lower house	ps2013	-	ps2013/060	ps2013/060/04	ps2013/060/036	Reference	English	Regular	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	AdamRykala.1986	Rykala, Adam	M	1986	
