Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2017-01-19-ps2013-054-07-004-197	ParlaMint-CZ_2017-01-19-ps2013-054-07-004-197.u1	Parliament of the Czech Republic, Chamber of Deputies, 2017-01-19	2017-01-19	Lower house	ps2013	-	ps2013/054	ps2013/054/07	ps2013/054/197	Reference	English	Chairperson	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	PetrGazdik.1974	Gazdík, Petr	M	1974	
ParlaMint-CZ-en_2017-01-19-ps2013-054-07-004-197	ParlaMint-CZ_2017-01-19-ps2013-054-07-004-197.u2	Parliament of the Czech Republic, Chamber of Deputies, 2017-01-19	2017-01-19	Lower house	ps2013	-	ps2013/054	ps2013/054/07	ps2013/054/197	Reference	English	Regular	MP	Minister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	JanMladek.1960	Mládek, Jan	M	1960	
ParlaMint-CZ-en_2017-01-19-ps2013-054-07-004-197	ParlaMint-CZ_2017-01-19-ps2013-054-07-004-197.u3	Parliament of the Czech Republic, Chamber of Deputies, 2017-01-19	2017-01-19	Lower house	ps2013	-	ps2013/054	ps2013/054/07	ps2013/054/197	Reference	English	Chairperson	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	PetrGazdik.1974	Gazdík, Petr	M	1974	
ParlaMint-CZ-en_2017-01-19-ps2013-054-07-004-197	ParlaMint-CZ_2017-01-19-ps2013-054-07-004-197.u4	Parliament of the Czech Republic, Chamber of Deputies, 2017-01-19	2017-01-19	Lower house	ps2013	-	ps2013/054	ps2013/054/07	ps2013/054/197	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	JanZahradnik.1949	Zahradník, Jan	M	1949	
ParlaMint-CZ-en_2017-01-19-ps2013-054-07-004-197	ParlaMint-CZ_2017-01-19-ps2013-054-07-004-197.u5	Parliament of the Czech Republic, Chamber of Deputies, 2017-01-19	2017-01-19	Lower house	ps2013	-	ps2013/054	ps2013/054/07	ps2013/054/197	Reference	English	Chairperson	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	PetrGazdik.1974	Gazdík, Petr	M	1974	
ParlaMint-CZ-en_2017-01-19-ps2013-054-07-004-197	ParlaMint-CZ_2017-01-19-ps2013-054-07-004-197.u6	Parliament of the Czech Republic, Chamber of Deputies, 2017-01-19	2017-01-19	Lower house	ps2013	-	ps2013/054	ps2013/054/07	ps2013/054/197	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	JanZahradnik.1949	Zahradník, Jan	M	1949	
ParlaMint-CZ-en_2017-01-19-ps2013-054-07-004-197	ParlaMint-CZ_2017-01-19-ps2013-054-07-004-197.u7	Parliament of the Czech Republic, Chamber of Deputies, 2017-01-19	2017-01-19	Lower house	ps2013	-	ps2013/054	ps2013/054/07	ps2013/054/197	Reference	English	Chairperson	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	PetrGazdik.1974	Gazdík, Petr	M	1974	
ParlaMint-CZ-en_2017-01-19-ps2013-054-07-004-197	ParlaMint-CZ_2017-01-19-ps2013-054-07-004-197.u8	Parliament of the Czech Republic, Chamber of Deputies, 2017-01-19	2017-01-19	Lower house	ps2013	-	ps2013/054	ps2013/054/07	ps2013/054/197	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	JanZahradnik.1949	Zahradník, Jan	M	1949	
ParlaMint-CZ-en_2017-01-19-ps2013-054-07-004-197	ParlaMint-CZ_2017-01-19-ps2013-054-07-004-197.u9	Parliament of the Czech Republic, Chamber of Deputies, 2017-01-19	2017-01-19	Lower house	ps2013	-	ps2013/054	ps2013/054/07	ps2013/054/197	Reference	English	Chairperson	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	PetrGazdik.1974	Gazdík, Petr	M	1974	
ParlaMint-CZ-en_2017-01-19-ps2013-054-07-004-197	ParlaMint-CZ_2017-01-19-ps2013-054-07-004-197.u10	Parliament of the Czech Republic, Chamber of Deputies, 2017-01-19	2017-01-19	Lower house	ps2013	-	ps2013/054	ps2013/054/07	ps2013/054/197	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	JanZahradnik.1949	Zahradník, Jan	M	1949	
ParlaMint-CZ-en_2017-01-19-ps2013-054-07-004-197	ParlaMint-CZ_2017-01-19-ps2013-054-07-004-197.u11	Parliament of the Czech Republic, Chamber of Deputies, 2017-01-19	2017-01-19	Lower house	ps2013	-	ps2013/054	ps2013/054/07	ps2013/054/197	Reference	English	Chairperson	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	PetrGazdik.1974	Gazdík, Petr	M	1974	
