Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2017-04-12-ps2013-056-06-007-041	ParlaMint-CZ_2017-04-12-ps2013-056-06-007-041.u1	Parliament of the Czech Republic, Chamber of Deputies, 2017-04-12	2017-04-12	Lower house	ps2013	-	ps2013/056	ps2013/056/06	ps2013/056/041	Reference	English	Chairperson	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	PetrGazdik.1974	Gazdík, Petr	M	1974	
ParlaMint-CZ-en_2017-04-12-ps2013-056-06-007-041	ParlaMint-CZ_2017-04-12-ps2013-056-06-007-041.u2	Parliament of the Czech Republic, Chamber of Deputies, 2017-04-12	2017-04-12	Lower house	ps2013	-	ps2013/056	ps2013/056/06	ps2013/056/041	Reference	English	Regular	MP	Minister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	MilanChovanec.1970	Chovanec, Milan	M	1970	
ParlaMint-CZ-en_2017-04-12-ps2013-056-06-007-041	ParlaMint-CZ_2017-04-12-ps2013-056-06-007-041.u3	Parliament of the Czech Republic, Chamber of Deputies, 2017-04-12	2017-04-12	Lower house	ps2013	-	ps2013/056	ps2013/056/06	ps2013/056/041	Reference	English	Chairperson	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	PetrGazdik.1974	Gazdík, Petr	M	1974	
ParlaMint-CZ-en_2017-04-12-ps2013-056-06-007-041	ParlaMint-CZ_2017-04-12-ps2013-056-06-007-041.u4	Parliament of the Czech Republic, Chamber of Deputies, 2017-04-12	2017-04-12	Lower house	ps2013	-	ps2013/056	ps2013/056/06	ps2013/056/041	Reference	English	Regular	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	VeraKovarova.1964	Kovářová, Věra	F	1964	
ParlaMint-CZ-en_2017-04-12-ps2013-056-06-007-041	ParlaMint-CZ_2017-04-12-ps2013-056-06-007-041.u5	Parliament of the Czech Republic, Chamber of Deputies, 2017-04-12	2017-04-12	Lower house	ps2013	-	ps2013/056	ps2013/056/06	ps2013/056/041	Reference	English	Chairperson	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	PetrGazdik.1974	Gazdík, Petr	M	1974	
ParlaMint-CZ-en_2017-04-12-ps2013-056-06-007-041	ParlaMint-CZ_2017-04-12-ps2013-056-06-007-041.u6	Parliament of the Czech Republic, Chamber of Deputies, 2017-04-12	2017-04-12	Lower house	ps2013	-	ps2013/056	ps2013/056/06	ps2013/056/041	Reference	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	IvanPilny.1944	Pilný, Ivan	M	1944	
ParlaMint-CZ-en_2017-04-12-ps2013-056-06-007-041	ParlaMint-CZ_2017-04-12-ps2013-056-06-007-041.u7	Parliament of the Czech Republic, Chamber of Deputies, 2017-04-12	2017-04-12	Lower house	ps2013	-	ps2013/056	ps2013/056/06	ps2013/056/041	Reference	English	Chairperson	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	PetrGazdik.1974	Gazdík, Petr	M	1974	
ParlaMint-CZ-en_2017-04-12-ps2013-056-06-007-041	ParlaMint-CZ_2017-04-12-ps2013-056-06-007-041.u8	Parliament of the Czech Republic, Chamber of Deputies, 2017-04-12	2017-04-12	Lower house	ps2013	-	ps2013/056	ps2013/056/06	ps2013/056/041	Reference	English	Regular	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	StepanStupcuk.1976	Stupčuk, Štěpán	M	1976	
ParlaMint-CZ-en_2017-04-12-ps2013-056-06-007-041	ParlaMint-CZ_2017-04-12-ps2013-056-06-007-041.u9	Parliament of the Czech Republic, Chamber of Deputies, 2017-04-12	2017-04-12	Lower house	ps2013	-	ps2013/056	ps2013/056/06	ps2013/056/041	Reference	English	Chairperson	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	PetrGazdik.1974	Gazdík, Petr	M	1974	
ParlaMint-CZ-en_2017-04-12-ps2013-056-06-007-041	ParlaMint-CZ_2017-04-12-ps2013-056-06-007-041.u10	Parliament of the Czech Republic, Chamber of Deputies, 2017-04-12	2017-04-12	Lower house	ps2013	-	ps2013/056	ps2013/056/06	ps2013/056/041	Reference	English	Regular	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	JiriBehounek.1952	Běhounek, Jiří	M	1952	
ParlaMint-CZ-en_2017-04-12-ps2013-056-06-007-041	ParlaMint-CZ_2017-04-12-ps2013-056-06-007-041.u11	Parliament of the Czech Republic, Chamber of Deputies, 2017-04-12	2017-04-12	Lower house	ps2013	-	ps2013/056	ps2013/056/06	ps2013/056/041	Reference	English	Chairperson	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	PetrGazdik.1974	Gazdík, Petr	M	1974	
