Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2017-02-21-ps2013-055-01-004-007	ParlaMint-CZ_2017-02-21-ps2013-055-01-004-007.u1	Parliament of the Czech Republic, Chamber of Deputies, 2017-02-21	2017-02-21	Lower house	ps2013	-	ps2013/055	ps2013/055/01	ps2013/055/007	Reference	English	Chairperson	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	PetrGazdik.1974	Gazdík, Petr	M	1974	
ParlaMint-CZ-en_2017-02-21-ps2013-055-01-004-007	ParlaMint-CZ_2017-02-21-ps2013-055-01-004-007.u2	Parliament of the Czech Republic, Chamber of Deputies, 2017-02-21	2017-02-21	Lower house	ps2013	-	ps2013/055	ps2013/055/01	ps2013/055/007	Reference	English	Regular	MP	Minister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	DanielHerman.1963	Herman, Daniel	M	1963	
ParlaMint-CZ-en_2017-02-21-ps2013-055-01-004-007	ParlaMint-CZ_2017-02-21-ps2013-055-01-004-007.u3	Parliament of the Czech Republic, Chamber of Deputies, 2017-02-21	2017-02-21	Lower house	ps2013	-	ps2013/055	ps2013/055/01	ps2013/055/007	Reference	English	Chairperson	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	PetrGazdik.1974	Gazdík, Petr	M	1974	
ParlaMint-CZ-en_2017-02-21-ps2013-055-01-004-007	ParlaMint-CZ_2017-02-21-ps2013-055-01-004-007.u4	Parliament of the Czech Republic, Chamber of Deputies, 2017-02-21	2017-02-21	Lower house	ps2013	-	ps2013/055	ps2013/055/01	ps2013/055/007	Reference	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RomanProchazka.1968	Procházka, Roman	M	1968	
ParlaMint-CZ-en_2017-02-21-ps2013-055-01-004-007	ParlaMint-CZ_2017-02-21-ps2013-055-01-004-007.u5	Parliament of the Czech Republic, Chamber of Deputies, 2017-02-21	2017-02-21	Lower house	ps2013	-	ps2013/055	ps2013/055/01	ps2013/055/007	Reference	English	Chairperson	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JanBartosek.1971	Bartošek, Jan	M	1971	
ParlaMint-CZ-en_2017-02-21-ps2013-055-01-004-007	ParlaMint-CZ_2017-02-21-ps2013-055-01-004-007.u6	Parliament of the Czech Republic, Chamber of Deputies, 2017-02-21	2017-02-21	Lower house	ps2013	-	ps2013/055	ps2013/055/01	ps2013/055/007	Reference	English	Chairperson	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	PetrGazdik.1974	Gazdík, Petr	M	1974	
ParlaMint-CZ-en_2017-02-21-ps2013-055-01-004-007	ParlaMint-CZ_2017-02-21-ps2013-055-01-004-007.u7	Parliament of the Czech Republic, Chamber of Deputies, 2017-02-21	2017-02-21	Lower house	ps2013	-	ps2013/055	ps2013/055/01	ps2013/055/007	Reference	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	StanislavBerkovec.1956	Berkovec, Stanislav	M	1956	
ParlaMint-CZ-en_2017-02-21-ps2013-055-01-004-007	ParlaMint-CZ_2017-02-21-ps2013-055-01-004-007.u8	Parliament of the Czech Republic, Chamber of Deputies, 2017-02-21	2017-02-21	Lower house	ps2013	-	ps2013/055	ps2013/055/01	ps2013/055/007	Reference	English	Chairperson	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	PetrGazdik.1974	Gazdík, Petr	M	1974	
ParlaMint-CZ-en_2017-02-21-ps2013-055-01-004-007	ParlaMint-CZ_2017-02-21-ps2013-055-01-004-007.u9	Parliament of the Czech Republic, Chamber of Deputies, 2017-02-21	2017-02-21	Lower house	ps2013	-	ps2013/055	ps2013/055/01	ps2013/055/007	Reference	English	Regular	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	HerbertPavera.1958	Pavera, Herbert	M	1958	
ParlaMint-CZ-en_2017-02-21-ps2013-055-01-004-007	ParlaMint-CZ_2017-02-21-ps2013-055-01-004-007.u10	Parliament of the Czech Republic, Chamber of Deputies, 2017-02-21	2017-02-21	Lower house	ps2013	-	ps2013/055	ps2013/055/01	ps2013/055/007	Reference	English	Chairperson	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	PetrGazdik.1974	Gazdík, Petr	M	1974	
ParlaMint-CZ-en_2017-02-21-ps2013-055-01-004-007	ParlaMint-CZ_2017-02-21-ps2013-055-01-004-007.u11	Parliament of the Czech Republic, Chamber of Deputies, 2017-02-21	2017-02-21	Lower house	ps2013	-	ps2013/055	ps2013/055/01	ps2013/055/007	Reference	English	Regular	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	JitkaChalankova.1957	Chalánková, Jitka	F	1957	
ParlaMint-CZ-en_2017-02-21-ps2013-055-01-004-007	ParlaMint-CZ_2017-02-21-ps2013-055-01-004-007.u12	Parliament of the Czech Republic, Chamber of Deputies, 2017-02-21	2017-02-21	Lower house	ps2013	-	ps2013/055	ps2013/055/01	ps2013/055/007	Reference	English	Chairperson	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	PetrGazdik.1974	Gazdík, Petr	M	1974	
