Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2017-06-08-ps2013-057-11-001-342	ParlaMint-CZ_2017-06-08-ps2013-057-11-001-342.u1	Parliament of the Czech Republic, Chamber of Deputies, 2017-06-08	2017-06-08	Lower house	ps2013	-	ps2013/057	ps2013/057/11	ps2013/057/342	Reference	English	Chairperson	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	PetrGazdik.1974	Gazdík, Petr	M	1974	
ParlaMint-CZ-en_2017-06-08-ps2013-057-11-001-342	ParlaMint-CZ_2017-06-08-ps2013-057-11-001-342.u2	Parliament of the Czech Republic, Chamber of Deputies, 2017-06-08	2017-06-08	Lower house	ps2013	-	ps2013/057	ps2013/057/11	ps2013/057/342	Reference	English	Regular	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	LeoLuzar.1964	Luzar, Leo	M	1964	
ParlaMint-CZ-en_2017-06-08-ps2013-057-11-001-342	ParlaMint-CZ_2017-06-08-ps2013-057-11-001-342.u3	Parliament of the Czech Republic, Chamber of Deputies, 2017-06-08	2017-06-08	Lower house	ps2013	-	ps2013/057	ps2013/057/11	ps2013/057/342	Reference	English	Chairperson	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	PetrGazdik.1974	Gazdík, Petr	M	1974	
ParlaMint-CZ-en_2017-06-08-ps2013-057-11-001-342	ParlaMint-CZ_2017-06-08-ps2013-057-11-001-342.u4	Parliament of the Czech Republic, Chamber of Deputies, 2017-06-08	2017-06-08	Lower house	ps2013	-	ps2013/057	ps2013/057/11	ps2013/057/342	Reference	English	Chairperson	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	PetrGazdik.1974	Gazdík, Petr	M	1974	
ParlaMint-CZ-en_2017-06-08-ps2013-057-11-001-342	ParlaMint-CZ_2017-06-08-ps2013-057-11-001-342.u5	Parliament of the Czech Republic, Chamber of Deputies, 2017-06-08	2017-06-08	Lower house	ps2013	-	ps2013/057	ps2013/057/11	ps2013/057/342	Reference	English	Regular	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	JiriMihola.1972	Mihola, Jiří	M	1972	
ParlaMint-CZ-en_2017-06-08-ps2013-057-11-001-342	ParlaMint-CZ_2017-06-08-ps2013-057-11-001-342.u6	Parliament of the Czech Republic, Chamber of Deputies, 2017-06-08	2017-06-08	Lower house	ps2013	-	ps2013/057	ps2013/057/11	ps2013/057/342	Reference	English	Chairperson	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	PetrGazdik.1974	Gazdík, Petr	M	1974	
ParlaMint-CZ-en_2017-06-08-ps2013-057-11-001-342	ParlaMint-CZ_2017-06-08-ps2013-057-11-001-342.u7	Parliament of the Czech Republic, Chamber of Deputies, 2017-06-08	2017-06-08	Lower house	ps2013	-	ps2013/057	ps2013/057/11	ps2013/057/342	Reference	English	Regular	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	RomanSklenak.1970	Sklenák, Roman	M	1970	
ParlaMint-CZ-en_2017-06-08-ps2013-057-11-001-342	ParlaMint-CZ_2017-06-08-ps2013-057-11-001-342.u8	Parliament of the Czech Republic, Chamber of Deputies, 2017-06-08	2017-06-08	Lower house	ps2013	-	ps2013/057	ps2013/057/11	ps2013/057/342	Reference	English	Chairperson	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	PetrGazdik.1974	Gazdík, Petr	M	1974	
ParlaMint-CZ-en_2017-06-08-ps2013-057-11-001-342	ParlaMint-CZ_2017-06-08-ps2013-057-11-001-342.u9	Parliament of the Czech Republic, Chamber of Deputies, 2017-06-08	2017-06-08	Lower house	ps2013	-	ps2013/057	ps2013/057/11	ps2013/057/342	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	MiroslavaNemcova.1952	Němcová, Miroslava	F	1952	
ParlaMint-CZ-en_2017-06-08-ps2013-057-11-001-342	ParlaMint-CZ_2017-06-08-ps2013-057-11-001-342.u10	Parliament of the Czech Republic, Chamber of Deputies, 2017-06-08	2017-06-08	Lower house	ps2013	-	ps2013/057	ps2013/057/11	ps2013/057/342	Reference	English	Chairperson	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	PetrGazdik.1974	Gazdík, Petr	M	1974	
ParlaMint-CZ-en_2017-06-08-ps2013-057-11-001-342	ParlaMint-CZ_2017-06-08-ps2013-057-11-001-342.u11	Parliament of the Czech Republic, Chamber of Deputies, 2017-06-08	2017-06-08	Lower house	ps2013	-	ps2013/057	ps2013/057/11	ps2013/057/342	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	MiroslavaNemcova.1952	Němcová, Miroslava	F	1952	
