Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2017-09-07-ps2013-060-03-027-030	ParlaMint-CZ_2017-09-07-ps2013-060-03-027-030.u1	Parliament of the Czech Republic, Chamber of Deputies, 2017-09-07	2017-09-07	Lower house	ps2013	-	ps2013/060	ps2013/060/03	ps2013/060/030	Reference	English	Chairperson	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	PetrGazdik.1974	Gazdík, Petr	M	1974	
ParlaMint-CZ-en_2017-09-07-ps2013-060-03-027-030	ParlaMint-CZ_2017-09-07-ps2013-060-03-027-030.u2	Parliament of the Czech Republic, Chamber of Deputies, 2017-09-07	2017-09-07	Lower house	ps2013	-	ps2013/060	ps2013/060/03	ps2013/060/030	Reference	English	Regular	notMP	Minister	-	-	-	-	JiriHavlicek.1976	Havlíček, Jiří	M	1976	
ParlaMint-CZ-en_2017-09-07-ps2013-060-03-027-030	ParlaMint-CZ_2017-09-07-ps2013-060-03-027-030.u3	Parliament of the Czech Republic, Chamber of Deputies, 2017-09-07	2017-09-07	Lower house	ps2013	-	ps2013/060	ps2013/060/03	ps2013/060/030	Reference	English	Chairperson	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	PetrGazdik.1974	Gazdík, Petr	M	1974	
ParlaMint-CZ-en_2017-09-07-ps2013-060-03-027-030	ParlaMint-CZ_2017-09-07-ps2013-060-03-027-030.u4	Parliament of the Czech Republic, Chamber of Deputies, 2017-09-07	2017-09-07	Lower house	ps2013	-	ps2013/060	ps2013/060/03	ps2013/060/030	Reference	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	MatejFichtner.1984	Fichtner, Matěj	M	1984	
ParlaMint-CZ-en_2017-09-07-ps2013-060-03-027-030	ParlaMint-CZ_2017-09-07-ps2013-060-03-027-030.u5	Parliament of the Czech Republic, Chamber of Deputies, 2017-09-07	2017-09-07	Lower house	ps2013	-	ps2013/060	ps2013/060/03	ps2013/060/030	Reference	English	Chairperson	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	PetrGazdik.1974	Gazdík, Petr	M	1974	
ParlaMint-CZ-en_2017-09-07-ps2013-060-03-027-030	ParlaMint-CZ_2017-09-07-ps2013-060-03-027-030.u6	Parliament of the Czech Republic, Chamber of Deputies, 2017-09-07	2017-09-07	Lower house	ps2013	-	ps2013/060	ps2013/060/03	ps2013/060/030	Reference	English	Regular	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	IvanGabal.1951	Gabal, Ivan	M	1951	
ParlaMint-CZ-en_2017-09-07-ps2013-060-03-027-030	ParlaMint-CZ_2017-09-07-ps2013-060-03-027-030.u7	Parliament of the Czech Republic, Chamber of Deputies, 2017-09-07	2017-09-07	Lower house	ps2013	-	ps2013/060	ps2013/060/03	ps2013/060/030	Reference	English	Chairperson	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	PetrGazdik.1974	Gazdík, Petr	M	1974	
ParlaMint-CZ-en_2017-09-07-ps2013-060-03-027-030	ParlaMint-CZ_2017-09-07-ps2013-060-03-027-030.u8	Parliament of the Czech Republic, Chamber of Deputies, 2017-09-07	2017-09-07	Lower house	ps2013	-	ps2013/060	ps2013/060/03	ps2013/060/030	Reference	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	MatejFichtner.1984	Fichtner, Matěj	M	1984	
ParlaMint-CZ-en_2017-09-07-ps2013-060-03-027-030	ParlaMint-CZ_2017-09-07-ps2013-060-03-027-030.u9	Parliament of the Czech Republic, Chamber of Deputies, 2017-09-07	2017-09-07	Lower house	ps2013	-	ps2013/060	ps2013/060/03	ps2013/060/030	Reference	English	Chairperson	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	PetrGazdik.1974	Gazdík, Petr	M	1974	
ParlaMint-CZ-en_2017-09-07-ps2013-060-03-027-030	ParlaMint-CZ_2017-09-07-ps2013-060-03-027-030.u10	Parliament of the Czech Republic, Chamber of Deputies, 2017-09-07	2017-09-07	Lower house	ps2013	-	ps2013/060	ps2013/060/03	ps2013/060/030	Reference	English	Regular	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	IvanGabal.1951	Gabal, Ivan	M	1951	
ParlaMint-CZ-en_2017-09-07-ps2013-060-03-027-030	ParlaMint-CZ_2017-09-07-ps2013-060-03-027-030.u11	Parliament of the Czech Republic, Chamber of Deputies, 2017-09-07	2017-09-07	Lower house	ps2013	-	ps2013/060	ps2013/060/03	ps2013/060/030	Reference	English	Chairperson	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	PetrGazdik.1974	Gazdík, Petr	M	1974	
