Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2017-03-01-ps2013-055-06-014-014	ParlaMint-CZ_2017-03-01-ps2013-055-06-014-014.u1	Parliament of the Czech Republic, Chamber of Deputies, 2017-03-01	2017-03-01	Lower house	ps2013	-	ps2013/055	ps2013/055/06	ps2013/055/014	Reference	English	Chairperson	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	PetrGazdik.1974	Gazdík, Petr	M	1974	
ParlaMint-CZ-en_2017-03-01-ps2013-055-06-014-014	ParlaMint-CZ_2017-03-01-ps2013-055-06-014-014.u2	Parliament of the Czech Republic, Chamber of Deputies, 2017-03-01	2017-03-01	Lower house	ps2013	-	ps2013/055	ps2013/055/06	ps2013/055/014	Reference	English	Regular	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	FrantisekLaudat.1960	Laudát, František	M	1960	
ParlaMint-CZ-en_2017-03-01-ps2013-055-06-014-014	ParlaMint-CZ_2017-03-01-ps2013-055-06-014-014.u3	Parliament of the Czech Republic, Chamber of Deputies, 2017-03-01	2017-03-01	Lower house	ps2013	-	ps2013/055	ps2013/055/06	ps2013/055/014	Reference	English	Chairperson	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	PetrGazdik.1974	Gazdík, Petr	M	1974	
ParlaMint-CZ-en_2017-03-01-ps2013-055-06-014-014	ParlaMint-CZ_2017-03-01-ps2013-055-06-014-014.u4	Parliament of the Czech Republic, Chamber of Deputies, 2017-03-01	2017-03-01	Lower house	ps2013	-	ps2013/055	ps2013/055/06	ps2013/055/014	Reference	English	Regular	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	MiroslavOpalka.1952	Opálka, Miroslav	M	1952	
ParlaMint-CZ-en_2017-03-01-ps2013-055-06-014-014	ParlaMint-CZ_2017-03-01-ps2013-055-06-014-014.u5	Parliament of the Czech Republic, Chamber of Deputies, 2017-03-01	2017-03-01	Lower house	ps2013	-	ps2013/055	ps2013/055/06	ps2013/055/014	Reference	English	Chairperson	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	PetrGazdik.1974	Gazdík, Petr	M	1974	
ParlaMint-CZ-en_2017-03-01-ps2013-055-06-014-014	ParlaMint-CZ_2017-03-01-ps2013-055-06-014-014.u6	Parliament of the Czech Republic, Chamber of Deputies, 2017-03-01	2017-03-01	Lower house	ps2013	-	ps2013/055	ps2013/055/06	ps2013/055/014	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	ZbynekStanjura.1964	Stanjura, Zbyněk	M	1964	
ParlaMint-CZ-en_2017-03-01-ps2013-055-06-014-014	ParlaMint-CZ_2017-03-01-ps2013-055-06-014-014.u7	Parliament of the Czech Republic, Chamber of Deputies, 2017-03-01	2017-03-01	Lower house	ps2013	-	ps2013/055	ps2013/055/06	ps2013/055/014	Reference	English	Chairperson	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	PetrGazdik.1974	Gazdík, Petr	M	1974	
ParlaMint-CZ-en_2017-03-01-ps2013-055-06-014-014	ParlaMint-CZ_2017-03-01-ps2013-055-06-014-014.u8	Parliament of the Czech Republic, Chamber of Deputies, 2017-03-01	2017-03-01	Lower house	ps2013	-	ps2013/055	ps2013/055/06	ps2013/055/014	Reference	English	Regular	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	JitkaChalankova.1957	Chalánková, Jitka	F	1957	
ParlaMint-CZ-en_2017-03-01-ps2013-055-06-014-014	ParlaMint-CZ_2017-03-01-ps2013-055-06-014-014.u9	Parliament of the Czech Republic, Chamber of Deputies, 2017-03-01	2017-03-01	Lower house	ps2013	-	ps2013/055	ps2013/055/06	ps2013/055/014	Reference	English	Chairperson	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	PetrGazdik.1974	Gazdík, Petr	M	1974	
ParlaMint-CZ-en_2017-03-01-ps2013-055-06-014-014	ParlaMint-CZ_2017-03-01-ps2013-055-06-014-014.u10	Parliament of the Czech Republic, Chamber of Deputies, 2017-03-01	2017-03-01	Lower house	ps2013	-	ps2013/055	ps2013/055/06	ps2013/055/014	Reference	English	Regular	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	Opposition	Left to far-left	MiroslavOpalka.1952	Opálka, Miroslav	M	1952	
ParlaMint-CZ-en_2017-03-01-ps2013-055-06-014-014	ParlaMint-CZ_2017-03-01-ps2013-055-06-014-014.u11	Parliament of the Czech Republic, Chamber of Deputies, 2017-03-01	2017-03-01	Lower house	ps2013	-	ps2013/055	ps2013/055/06	ps2013/055/014	Reference	English	Chairperson	MP	notMinister	TOP09-S	Political group TOP 09 a Starostové	Opposition	Centre-right	PetrGazdik.1974	Gazdík, Petr	M	1974	
