Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2022-04-05-ps2021-016-05-003-016	ParlaMint-CZ_2022-04-05-ps2021-016-05-003-016.u1	Parliament of the Czech Republic, Chamber of Deputies, 2022-04-05	2022-04-05	Lower house	ps2021	-	ps2021/016	ps2021/016/05	ps2021/016/016	COVID,War	English	Chairperson	MP	notMinister	STAN	Political group Mayors and Independents	Coalition	Centre to centre-right	VeraKovarova.1964	Kovářová, Věra	F	1964	
ParlaMint-CZ-en_2022-04-05-ps2021-016-05-003-016	ParlaMint-CZ_2022-04-05-ps2021-016-05-003-016.u12	Parliament of the Czech Republic, Chamber of Deputies, 2022-04-05	2022-04-05	Lower house	ps2021	-	ps2021/016	ps2021/016/05	ps2021/016/016	COVID,War	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Coalition	Centre-right to right	IvanAdamec.1960	Adamec, Ivan	M	1960	
ParlaMint-CZ-en_2022-04-05-ps2021-016-05-003-016	ParlaMint-CZ_2022-04-05-ps2021-016-05-003-016.u13	Parliament of the Czech Republic, Chamber of Deputies, 2022-04-05	2022-04-05	Lower house	ps2021	-	ps2021/016	ps2021/016/05	ps2021/016/016	COVID,War	English	Chairperson	MP	notMinister	STAN	Political group Mayors and Independents	Coalition	Centre to centre-right	VeraKovarova.1964	Kovářová, Věra	F	1964	
ParlaMint-CZ-en_2022-04-05-ps2021-016-05-003-016	ParlaMint-CZ_2022-04-05-ps2021-016-05-003-016.u14	Parliament of the Czech Republic, Chamber of Deputies, 2022-04-05	2022-04-05	Lower house	ps2021	-	ps2021/016	ps2021/016/05	ps2021/016/016	COVID,War	English	Guest	MP	Minister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Coalition	Centre to centre-right	MarianJurecka.1981	Jurečka, Marian	M	1981	
ParlaMint-CZ-en_2022-04-05-ps2021-016-05-003-016	ParlaMint-CZ_2022-04-05-ps2021-016-05-003-016.u15	Parliament of the Czech Republic, Chamber of Deputies, 2022-04-05	2022-04-05	Lower house	ps2021	-	ps2021/016	ps2021/016/05	ps2021/016/016	COVID,War	English	Chairperson	MP	notMinister	STAN	Political group Mayors and Independents	Coalition	Centre to centre-right	VeraKovarova.1964	Kovářová, Věra	F	1964	
ParlaMint-CZ-en_2022-04-05-ps2021-016-05-003-016	ParlaMint-CZ_2022-04-05-ps2021-016-05-003-016.u16	Parliament of the Czech Republic, Chamber of Deputies, 2022-04-05	2022-04-05	Lower house	ps2021	-	ps2021/016	ps2021/016/05	ps2021/016/016	COVID,War	English	Regular	MP	notMinister	STAN	Political group Mayors and Independents	Coalition	Centre to centre-right	JiriHajek.1961	Hájek, Jiří	M	1961	
ParlaMint-CZ-en_2022-04-05-ps2021-016-05-003-016	ParlaMint-CZ_2022-04-05-ps2021-016-05-003-016.u17	Parliament of the Czech Republic, Chamber of Deputies, 2022-04-05	2022-04-05	Lower house	ps2021	-	ps2021/016	ps2021/016/05	ps2021/016/016	COVID,War	English	Chairperson	MP	notMinister	STAN	Political group Mayors and Independents	Coalition	Centre to centre-right	VeraKovarova.1964	Kovářová, Věra	F	1964	
ParlaMint-CZ-en_2022-04-05-ps2021-016-05-003-016	ParlaMint-CZ_2022-04-05-ps2021-016-05-003-016.u18	Parliament of the Czech Republic, Chamber of Deputies, 2022-04-05	2022-04-05	Lower house	ps2021	-	ps2021/016	ps2021/016/05	ps2021/016/016	COVID,War	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Opposition	Centre to centre-right	JosefKott.1970	Kott, Josef	M	1970	
ParlaMint-CZ-en_2022-04-05-ps2021-016-05-003-016	ParlaMint-CZ_2022-04-05-ps2021-016-05-003-016.u19	Parliament of the Czech Republic, Chamber of Deputies, 2022-04-05	2022-04-05	Lower house	ps2021	-	ps2021/016	ps2021/016/05	ps2021/016/016	COVID,War	English	Chairperson	MP	notMinister	STAN	Political group Mayors and Independents	Coalition	Centre to centre-right	VeraKovarova.1964	Kovářová, Věra	F	1964	
ParlaMint-CZ-en_2022-04-05-ps2021-016-05-003-016	ParlaMint-CZ_2022-04-05-ps2021-016-05-003-016.u20	Parliament of the Czech Republic, Chamber of Deputies, 2022-04-05	2022-04-05	Lower house	ps2021	-	ps2021/016	ps2021/016/05	ps2021/016/016	COVID,War	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Opposition	Centre to centre-right	JuliusSpicak.1952	Špičák, Julius	M	1952	
ParlaMint-CZ-en_2022-04-05-ps2021-016-05-003-016	ParlaMint-CZ_2022-04-05-ps2021-016-05-003-016.u21	Parliament of the Czech Republic, Chamber of Deputies, 2022-04-05	2022-04-05	Lower house	ps2021	-	ps2021/016	ps2021/016/05	ps2021/016/016	COVID,War	English	Chairperson	MP	notMinister	STAN	Political group Mayors and Independents	Coalition	Centre to centre-right	VeraKovarova.1964	Kovářová, Věra	F	1964	
ParlaMint-CZ-en_2022-04-05-ps2021-016-05-003-016	ParlaMint-CZ_2022-04-05-ps2021-016-05-003-016.u22	Parliament of the Czech Republic, Chamber of Deputies, 2022-04-05	2022-04-05	Lower house	ps2021	-	ps2021/016	ps2021/016/05	ps2021/016/016	COVID,War	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Opposition	Centre to centre-right	JuliusSpicak.1952	Špičák, Julius	M	1952	
ParlaMint-CZ-en_2022-04-05-ps2021-016-05-003-016	ParlaMint-CZ_2022-04-05-ps2021-016-05-003-016.u23	Parliament of the Czech Republic, Chamber of Deputies, 2022-04-05	2022-04-05	Lower house	ps2021	-	ps2021/016	ps2021/016/05	ps2021/016/016	COVID,War	English	Chairperson	MP	notMinister	STAN	Political group Mayors and Independents	Coalition	Centre to centre-right	VeraKovarova.1964	Kovářová, Věra	F	1964	
