Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2022-07-20-ps2021-029-03-005-017	ParlaMint-CZ_2022-07-20-ps2021-029-03-005-017.u1	Parliament of the Czech Republic, Chamber of Deputies, 2022-07-20	2022-07-20	Lower house	ps2021	-	ps2021/029	ps2021/029/03	ps2021/029/017	COVID,War	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Opposition	Centre to centre-right	KarelHavlicek.1969	Havlíček, Karel	M	1969	
ParlaMint-CZ-en_2022-07-20-ps2021-029-03-005-017	ParlaMint-CZ_2022-07-20-ps2021-029-03-005-017.u2	Parliament of the Czech Republic, Chamber of Deputies, 2022-07-20	2022-07-20	Lower house	ps2021	-	ps2021/029	ps2021/029/03	ps2021/029/017	COVID,War	English	Regular	MP	Minister	ODS	Political group Civic Democratic Party	Coalition	Centre-right to right	MartinKupka.1975	Kupka, Martin	M	1975	
ParlaMint-CZ-en_2022-07-20-ps2021-029-03-005-017	ParlaMint-CZ_2022-07-20-ps2021-029-03-005-017.u3	Parliament of the Czech Republic, Chamber of Deputies, 2022-07-20	2022-07-20	Lower house	ps2021	-	ps2021/029	ps2021/029/03	ps2021/029/017	COVID,War	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Opposition	Centre to centre-right	KarelHavlicek.1969	Havlíček, Karel	M	1969	
ParlaMint-CZ-en_2022-07-20-ps2021-029-03-005-017	ParlaMint-CZ_2022-07-20-ps2021-029-03-005-017.u4	Parliament of the Czech Republic, Chamber of Deputies, 2022-07-20	2022-07-20	Lower house	ps2021	-	ps2021/029	ps2021/029/03	ps2021/029/017	COVID,War	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Coalition	Centre-right to right	VojtechMunzar.1976	Munzar, Vojtěch	M	1976	
ParlaMint-CZ-en_2022-07-20-ps2021-029-03-005-017	ParlaMint-CZ_2022-07-20-ps2021-029-03-005-017.u5	Parliament of the Czech Republic, Chamber of Deputies, 2022-07-20	2022-07-20	Lower house	ps2021	-	ps2021/029	ps2021/029/03	ps2021/029/017	COVID,War	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Opposition	Centre to centre-right	KarelHavlicek.1969	Havlíček, Karel	M	1969	
ParlaMint-CZ-en_2022-07-20-ps2021-029-03-005-017	ParlaMint-CZ_2022-07-20-ps2021-029-03-005-017.u6	Parliament of the Czech Republic, Chamber of Deputies, 2022-07-20	2022-07-20	Lower house	ps2021	-	ps2021/029	ps2021/029/03	ps2021/029/017	COVID,War	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Coalition	Centre-right to right	VojtechMunzar.1976	Munzar, Vojtěch	M	1976	
ParlaMint-CZ-en_2022-07-20-ps2021-029-03-005-017	ParlaMint-CZ_2022-07-20-ps2021-029-03-005-017.u7	Parliament of the Czech Republic, Chamber of Deputies, 2022-07-20	2022-07-20	Lower house	ps2021	-	ps2021/029	ps2021/029/03	ps2021/029/017	COVID,War	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Opposition	Centre to centre-right	KarelHavlicek.1969	Havlíček, Karel	M	1969	
ParlaMint-CZ-en_2022-07-20-ps2021-029-03-005-017	ParlaMint-CZ_2022-07-20-ps2021-029-03-005-017.u8	Parliament of the Czech Republic, Chamber of Deputies, 2022-07-20	2022-07-20	Lower house	ps2021	-	ps2021/029	ps2021/029/03	ps2021/029/017	COVID,War	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Opposition	Centre to centre-right	MartinKolovratnik.1975	Kolovratník, Martin	M	1975	
ParlaMint-CZ-en_2022-07-20-ps2021-029-03-005-017	ParlaMint-CZ_2022-07-20-ps2021-029-03-005-017.u9	Parliament of the Czech Republic, Chamber of Deputies, 2022-07-20	2022-07-20	Lower house	ps2021	-	ps2021/029	ps2021/029/03	ps2021/029/017	COVID,War	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Opposition	Centre to centre-right	KarelHavlicek.1969	Havlíček, Karel	M	1969	
ParlaMint-CZ-en_2022-07-20-ps2021-029-03-005-017	ParlaMint-CZ_2022-07-20-ps2021-029-03-005-017.u10	Parliament of the Czech Republic, Chamber of Deputies, 2022-07-20	2022-07-20	Lower house	ps2021	-	ps2021/029	ps2021/029/03	ps2021/029/017	COVID,War	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Coalition	Centre-right to right	VojtechMunzar.1976	Munzar, Vojtěch	M	1976	
ParlaMint-CZ-en_2022-07-20-ps2021-029-03-005-017	ParlaMint-CZ_2022-07-20-ps2021-029-03-005-017.u11	Parliament of the Czech Republic, Chamber of Deputies, 2022-07-20	2022-07-20	Lower house	ps2021	-	ps2021/029	ps2021/029/03	ps2021/029/017	COVID,War	English	Chairperson	MP	notMinister	ANO	Political group ANO 2011	Opposition	Centre to centre-right	KarelHavlicek.1969	Havlíček, Karel	M	1969	
ParlaMint-CZ-en_2022-07-20-ps2021-029-03-005-017	ParlaMint-CZ_2022-07-20-ps2021-029-03-005-017.u12	Parliament of the Czech Republic, Chamber of Deputies, 2022-07-20	2022-07-20	Lower house	ps2021	-	ps2021/029	ps2021/029/03	ps2021/029/017	COVID,War	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Opposition	Centre to centre-right	PatrikNacher.1974	Nacher, Patrik	M	1974	
