ParlaMint-NL_2019-05-15-tweedekamer-7.u1	The next item is the VAO Animal Tests, with Mr Graus of the PVV as the first speaker.
ParlaMint-NL_2019-05-15-tweedekamer-7.u2	Thank you, Madam President. [[Motion]] [[The Chamber,]] [[heard the debate,]] [[invites the Government to publish the number of animal experiments per licence holder, as well as the total annual states,]] [[and goes to the order of the day.]] [[Motion]] [[The Chamber,]] [[heard the debate,]] [[calls on the government to take control of the hundreds of thousands of animals held in stock and killed without trial,]] [[and goes to the order of the day.]] [[Motion]] [[The Chamber,]] [[heard the debate,]] [[calls on the government to make clear how much tax money is spent by animal testing centres on animal-free innovations, if necessary as a permanent part of the application for public funding,]] [[and goes to the order of the day.]] [[Motion]] [[The Chamber,]] [[heard the debate,]] [[calls on the government, especially after all the promises made in recent decades, to close the BPRC (monkey animal centre) in Rijswijk and to relocate the plus-minus 1,400 monkeys in collaboration with, among other things, Stichting AAP,]] [[and goes to the order of the day.]] [[Motion]] [[The Chamber,]] [[heard the debate,]] [[calls on the Government to use the necessary part for the Transition Animal-Free Innovation (TPI) on current animal testing budgets for the transition,]] [[and goes to the order of the day.]] [[This motion was tabled by Mr Graus and Mr Wassenberg. It seems to me that their submission is sufficiently supported.]] [[She's getting No. kst-32336-91]] [[This motion was tabled by Mr Graus and Mr Wassenberg. It seems to me that their submission is sufficiently supported.]] [[She's getting No. kst-32336-92]] [[This motion was tabled by Mr Graus and Mr Wassenberg. It seems to me that their submission is sufficiently supported.]] [[She's getting No. kst-32336-93]] [[This motion was tabled by Mr Graus and Mr Wassenberg. It seems to me that their submission is sufficiently supported.]] [[She's getting No. kst-32336-94]] [[This motion was tabled by Mr Graus and Mr Wassenberg. It seems to me that their submission is sufficiently supported.]] [[She's getting No. kst-32336-95]]
ParlaMint-NL_2019-05-15-tweedekamer-7.u3	And now my final motion. I was reading up a little fast because I thought I'd run out of time, but I see I have plenty of time.
ParlaMint-NL_2019-05-15-tweedekamer-7.u4	Then you might want to slow down a little bit.
ParlaMint-NL_2019-05-15-tweedekamer-7.u5	This motion has also been co-signed by our only home biologist who really knows animals, Mr Wassenberg of the Animal Party. [[Motion]] [[The Chamber,]] [[heard the debate,]] [[calls on the Government to carry out unannounced checks on animal testing centres,]] [[and goes to the order of the day.]] [[This motion was tabled by Mr Graus and Mr Wassenberg. It seems to me that their submission is sufficiently supported.]] [[She's getting No. kst-32336-96]]
ParlaMint-NL_2019-05-15-tweedekamer-7.u6	On that last motion, I would like to say the following to the Minister of LNV. Now those checks are announced, and then they can get things in order when the inspectors arrive. I think they should be able to invade like this. I would like an NVWA officer and an animal police officer to check unannounced, so that they can immediately detect and act on these kinds of assholes. Thank you.
ParlaMint-NL_2019-05-15-tweedekamer-7.u7	Thank you, Mr. Graus. I call Mr Wassenberg of the Animal Party.
ParlaMint-NL_2019-05-15-tweedekamer-7.u8	Mr. Chairman. I have four motions and two minutes, so I'm going to try to speak quickly but intelligible. [[Motion]] [[The Chamber,]] [[heard the debate,]] [[noting the Chamberwide desire to reduce the number of experiments on monkeys in the BPRC to zero;]] [[noting that a reduction of up to 40% is currently being used, with the BPRC itself deciding which experiments will continue to be carried out;]] [[calls on the Government to carry out an independent analysis of a further reduction in the number of animal experiments on monkeys, without having any impact on the research strictly necessary for the control of life-threatening diseases and outbreaks of infectious diseases that threaten public health,]] [[and goes to the order of the day.]] [[Motion]] [[The Chamber,]] [[heard the debate,]] [[noting that the government, as the main funder of scientific research, has the ability to steer towards animal-free research but unintentionally redirects to more experimental research, as the vast majority of research funding goes towards this;]] [[noting that the government does not even know roughly how much money it spends on research with experimental animals;]] [[noting that the costs of animal testing can be identified by recording the costs of animal testing applications;]] [[calls on the Government to have an examination of how much money it spends annually on research with experimental animals,]] [[and goes to the order of the day.]] [[Motion]] [[The Chamber,]] [[heard the debate,]] [[noting that animal-free testing and testing methods are significantly lagging behind compared to research carried out with experimental animals;]] [[noting that the government, as the main funder of scientific research, has the opportunity to steer through funding towards animal-free research;]] [[calls on the Government to draw up a plan, with a gradual transition from the funding of research with experimental animals to research without experimental animals,]] [[and goes to the order of the day.]] [[Motion]] [[The Chamber,]] [[heard the debate,]] [[having noted that preclinical trials may be registered on the website in order to improve the accessibility of research data in order to avoid unnecessary animal testing;]] [[noting that the website is frequently visited, but that registrations remain;]] [[calls on the Government to allow registration on the website of preclinical trials to be a condition for public funding of research with experimental animals,]] [[and goes to the order of the day.]] [[This motion was tabled by Mr Wassenberg and Mr Graus. It seems to me that their submission is sufficiently supported.]] [[She's getting No. kst-32336-97]] [[This motion was tabled by Mr Wassenberg and Mr Graus. It seems to me that their submission is sufficiently supported.]] [[She's getting No. kst-32336-98]] [[This motion was tabled by Mr Wassenberg. It seems to me that their submission is sufficiently supported.]] [[She's getting No. kst-32336-99]] [[This motion was tabled by Mr Wassenberg and Mr Graus. It seems to me that their submission is sufficiently supported.]] [[She's getting No. kst-32336-100]]
ParlaMint-NL_2019-05-15-tweedekamer-7.u9	Thank you. I call Mr De Groot.
ParlaMint-NL_2019-05-15-tweedekamer-7.u10	Mr. Chairman. Thank you to the Ministers for two promises which I would like to make and a clarification. The Minister of LNV is working with sufficient funding for the TPI and renewal networks. Thank you for that. Does that also apply to the financial support of the website with that open database, Preclinical Trials? I understand that there is a small amount of financial support there. So please clarify that commitment on sufficient funding. At international level, the debate on the international standards of medical research, which has so far been referred to as animal testing, has been encouraged. That is also what the ministers are working on. Thank you for that. I have two motions. The first is about new research policy. [[Motion]] [[The Chamber,]] [[heard the debate,]] [[noting that the policy of reducing, replacing and refining, also known as the 3V policy, is based on the animal test as a golden standard;]] [[noting that the animal test is only a limited model for the functioning of medicinal products in humans;]] [[Whereas the ambition should be to achieve better science, preferably without animal testing;]] [[Whereas more and more new techniques are being developed which can serve as a model for the functioning of medicinal products in humans;]] [[calls on the Government to work with stakeholders on a successor to the policy of reducing, replacing and refining,]] [[and goes to the order of the day.]] [[This motion has been proposed by Mr De Groot. It seems to me that their submission is sufficiently supported.]] [[She's getting No. kst-32336-101]]
ParlaMint-NL_2019-05-15-tweedekamer-7.u11	Mr Weverling has a question.
