Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-NL-en_2021-02-25-tweedekamer-6	ParlaMint-NL_2021-02-25-tweedekamer-6.u1	Report of the meeting of the Dutch Lower House, Meeting 59, Session 6 (2021-02-25)	2021-02-25	Lower house	Meeting of the 29th Tweede Kamer	Session 6	Meeting 59	Sitting 2021-02-25	-	COVID	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2021-02-25-tweedekamer-6	ParlaMint-NL_2021-02-25-tweedekamer-6.u2	Report of the meeting of the Dutch Lower House, Meeting 59, Session 6 (2021-02-25)	2021-02-25	Lower house	Meeting of the 29th Tweede Kamer	Session 6	Meeting 59	Sitting 2021-02-25	-	COVID	English	Regular	MP	notMinister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	KellyRegterschot	Regterschot, Kelly	F	1975	
ParlaMint-NL-en_2021-02-25-tweedekamer-6	ParlaMint-NL_2021-02-25-tweedekamer-6.u3	Report of the meeting of the Dutch Lower House, Meeting 59, Session 6 (2021-02-25)	2021-02-25	Lower house	Meeting of the 29th Tweede Kamer	Session 6	Meeting 59	Sitting 2021-02-25	-	COVID	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2021-02-25-tweedekamer-6	ParlaMint-NL_2021-02-25-tweedekamer-6.u4	Report of the meeting of the Dutch Lower House, Meeting 59, Session 6 (2021-02-25)	2021-02-25	Lower house	Meeting of the 29th Tweede Kamer	Session 6	Meeting 59	Sitting 2021-02-25	-	COVID	English	Regular	notMP	notMinister	GL	GroenLinks	Opposition	Centre-left to left	PaulSmeulders	Smeulders, Paul	M	1987	
ParlaMint-NL-en_2021-02-25-tweedekamer-6	ParlaMint-NL_2021-02-25-tweedekamer-6.u5	Report of the meeting of the Dutch Lower House, Meeting 59, Session 6 (2021-02-25)	2021-02-25	Lower house	Meeting of the 29th Tweede Kamer	Session 6	Meeting 59	Sitting 2021-02-25	-	COVID	English	Regular	notMP	notMinister	GL	GroenLinks	Opposition	Centre-left to left	PaulSmeulders	Smeulders, Paul	M	1987	
ParlaMint-NL-en_2021-02-25-tweedekamer-6	ParlaMint-NL_2021-02-25-tweedekamer-6.u6	Report of the meeting of the Dutch Lower House, Meeting 59, Session 6 (2021-02-25)	2021-02-25	Lower house	Meeting of the 29th Tweede Kamer	Session 6	Meeting 59	Sitting 2021-02-25	-	COVID	English	Regular	notMP	notMinister	GL	GroenLinks	Opposition	Centre-left to left	PaulSmeulders	Smeulders, Paul	M	1987	
ParlaMint-NL-en_2021-02-25-tweedekamer-6	ParlaMint-NL_2021-02-25-tweedekamer-6.u7	Report of the meeting of the Dutch Lower House, Meeting 59, Session 6 (2021-02-25)	2021-02-25	Lower house	Meeting of the 29th Tweede Kamer	Session 6	Meeting 59	Sitting 2021-02-25	-	COVID	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2021-02-25-tweedekamer-6	ParlaMint-NL_2021-02-25-tweedekamer-6.u8	Report of the meeting of the Dutch Lower House, Meeting 59, Session 6 (2021-02-25)	2021-02-25	Lower house	Meeting of the 29th Tweede Kamer	Session 6	Meeting 59	Sitting 2021-02-25	-	COVID	English	Regular	notMP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	HenkNijboer	Nijboer, Henk	M	1983	
ParlaMint-NL-en_2021-02-25-tweedekamer-6	ParlaMint-NL_2021-02-25-tweedekamer-6.u9	Report of the meeting of the Dutch Lower House, Meeting 59, Session 6 (2021-02-25)	2021-02-25	Lower house	Meeting of the 29th Tweede Kamer	Session 6	Meeting 59	Sitting 2021-02-25	-	COVID	English	Regular	notMP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	HenkNijboer	Nijboer, Henk	M	1983	
ParlaMint-NL-en_2021-02-25-tweedekamer-6	ParlaMint-NL_2021-02-25-tweedekamer-6.u10	Report of the meeting of the Dutch Lower House, Meeting 59, Session 6 (2021-02-25)	2021-02-25	Lower house	Meeting of the 29th Tweede Kamer	Session 6	Meeting 59	Sitting 2021-02-25	-	COVID	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2021-02-25-tweedekamer-6	ParlaMint-NL_2021-02-25-tweedekamer-6.u11	Report of the meeting of the Dutch Lower House, Meeting 59, Session 6 (2021-02-25)	2021-02-25	Lower house	Meeting of the 29th Tweede Kamer	Session 6	Meeting 59	Sitting 2021-02-25	-	COVID	English	Regular	MP	notMinister	SP	Socialistische Partij	Opposition	Left	HenkvanGerven	van Gerven, Henk	M	1955	
ParlaMint-NL-en_2021-02-25-tweedekamer-6	ParlaMint-NL_2021-02-25-tweedekamer-6.u12	Report of the meeting of the Dutch Lower House, Meeting 59, Session 6 (2021-02-25)	2021-02-25	Lower house	Meeting of the 29th Tweede Kamer	Session 6	Meeting 59	Sitting 2021-02-25	-	COVID	English	Regular	MP	notMinister	SP	Socialistische Partij	Opposition	Left	HenkvanGerven	van Gerven, Henk	M	1955	
ParlaMint-NL-en_2021-02-25-tweedekamer-6	ParlaMint-NL_2021-02-25-tweedekamer-6.u13	Report of the meeting of the Dutch Lower House, Meeting 59, Session 6 (2021-02-25)	2021-02-25	Lower house	Meeting of the 29th Tweede Kamer	Session 6	Meeting 59	Sitting 2021-02-25	-	COVID	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
