Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-NL-en_2021-02-25-tweedekamer-13	ParlaMint-NL_2021-02-25-tweedekamer-13.u1	Report of the meeting of the Dutch Lower House, Meeting 59, Session 13 (2021-02-25)	2021-02-25	Lower house	Meeting of the 29th Tweede Kamer	Session 13	Meeting 59	Sitting 2021-02-25	-	COVID	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2021-02-25-tweedekamer-13	ParlaMint-NL_2021-02-25-tweedekamer-13.u2	Report of the meeting of the Dutch Lower House, Meeting 59, Session 13 (2021-02-25)	2021-02-25	Lower house	Meeting of the 29th Tweede Kamer	Session 13	Meeting 59	Sitting 2021-02-25	-	COVID	English	Regular	notMP	notMinister	D66	Democraten 66	Coalition	Centre	VeraBergkamp	Bergkamp, Vera	F	1971	
ParlaMint-NL-en_2021-02-25-tweedekamer-13	ParlaMint-NL_2021-02-25-tweedekamer-13.u3	Report of the meeting of the Dutch Lower House, Meeting 59, Session 13 (2021-02-25)	2021-02-25	Lower house	Meeting of the 29th Tweede Kamer	Session 13	Meeting 59	Sitting 2021-02-25	-	COVID	English	Regular	notMP	notMinister	D66	Democraten 66	Coalition	Centre	VeraBergkamp	Bergkamp, Vera	F	1971	
ParlaMint-NL-en_2021-02-25-tweedekamer-13	ParlaMint-NL_2021-02-25-tweedekamer-13.u4	Report of the meeting of the Dutch Lower House, Meeting 59, Session 13 (2021-02-25)	2021-02-25	Lower house	Meeting of the 29th Tweede Kamer	Session 13	Meeting 59	Sitting 2021-02-25	-	COVID	English	Regular	notMP	notMinister	D66	Democraten 66	Coalition	Centre	VeraBergkamp	Bergkamp, Vera	F	1971	
ParlaMint-NL-en_2021-02-25-tweedekamer-13	ParlaMint-NL_2021-02-25-tweedekamer-13.u5	Report of the meeting of the Dutch Lower House, Meeting 59, Session 13 (2021-02-25)	2021-02-25	Lower house	Meeting of the 29th Tweede Kamer	Session 13	Meeting 59	Sitting 2021-02-25	-	COVID	English	Regular	notMP	notMinister	D66	Democraten 66	Coalition	Centre	VeraBergkamp	Bergkamp, Vera	F	1971	
ParlaMint-NL-en_2021-02-25-tweedekamer-13	ParlaMint-NL_2021-02-25-tweedekamer-13.u6	Report of the meeting of the Dutch Lower House, Meeting 59, Session 13 (2021-02-25)	2021-02-25	Lower house	Meeting of the 29th Tweede Kamer	Session 13	Meeting 59	Sitting 2021-02-25	-	COVID	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2021-02-25-tweedekamer-13	ParlaMint-NL_2021-02-25-tweedekamer-13.u7	Report of the meeting of the Dutch Lower House, Meeting 59, Session 13 (2021-02-25)	2021-02-25	Lower house	Meeting of the 29th Tweede Kamer	Session 13	Meeting 59	Sitting 2021-02-25	-	COVID	English	Regular	notMP	notMinister	SGP	Staatkundig Gereformeerde Partij	Opposition	Right	ChrisStoffer	Stoffer, Chris	M	1974	
ParlaMint-NL-en_2021-02-25-tweedekamer-13	ParlaMint-NL_2021-02-25-tweedekamer-13.u8	Report of the meeting of the Dutch Lower House, Meeting 59, Session 13 (2021-02-25)	2021-02-25	Lower house	Meeting of the 29th Tweede Kamer	Session 13	Meeting 59	Sitting 2021-02-25	-	COVID	English	Regular	MP	notMinister	SP	Socialistische Partij	Opposition	Left	HenkvanGerven	van Gerven, Henk	M	1955	
ParlaMint-NL-en_2021-02-25-tweedekamer-13	ParlaMint-NL_2021-02-25-tweedekamer-13.u9	Report of the meeting of the Dutch Lower House, Meeting 59, Session 13 (2021-02-25)	2021-02-25	Lower house	Meeting of the 29th Tweede Kamer	Session 13	Meeting 59	Sitting 2021-02-25	-	COVID	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2021-02-25-tweedekamer-13	ParlaMint-NL_2021-02-25-tweedekamer-13.u10	Report of the meeting of the Dutch Lower House, Meeting 59, Session 13 (2021-02-25)	2021-02-25	Lower house	Meeting of the 29th Tweede Kamer	Session 13	Meeting 59	Sitting 2021-02-25	-	COVID	English	Guest	notMP	Minister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	TamaravanArk	van Ark, Tamara	F	1974	
ParlaMint-NL-en_2021-02-25-tweedekamer-13	ParlaMint-NL_2021-02-25-tweedekamer-13.u11	Report of the meeting of the Dutch Lower House, Meeting 59, Session 13 (2021-02-25)	2021-02-25	Lower house	Meeting of the 29th Tweede Kamer	Session 13	Meeting 59	Sitting 2021-02-25	-	COVID	English	Regular	notMP	notMinister	D66	Democraten 66	Coalition	Centre	VeraBergkamp	Bergkamp, Vera	F	1971	
ParlaMint-NL-en_2021-02-25-tweedekamer-13	ParlaMint-NL_2021-02-25-tweedekamer-13.u12	Report of the meeting of the Dutch Lower House, Meeting 59, Session 13 (2021-02-25)	2021-02-25	Lower house	Meeting of the 29th Tweede Kamer	Session 13	Meeting 59	Sitting 2021-02-25	-	COVID	English	Guest	notMP	Minister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	TamaravanArk	van Ark, Tamara	F	1974	
ParlaMint-NL-en_2021-02-25-tweedekamer-13	ParlaMint-NL_2021-02-25-tweedekamer-13.u13	Report of the meeting of the Dutch Lower House, Meeting 59, Session 13 (2021-02-25)	2021-02-25	Lower house	Meeting of the 29th Tweede Kamer	Session 13	Meeting 59	Sitting 2021-02-25	-	COVID	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	-	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
