ParlaMint-NL_2021-11-10-tweedekamer-6.u1	Then we will continue to deal with the defence budget.
ParlaMint-NL_2021-11-10-tweedekamer-6.u2	We had stayed with Mrs Bromet van GroenLinks. You have the floor.
ParlaMint-NL_2021-11-10-tweedekamer-6.u3	When I was a kid, I used to love chess very much. I was just thinking about that during the debate. Because if there is a budget where you have to look very forward, besides a lot of things in politics, it is, of course, Defence. That is also a bit the theme of my contribution today. Because today's cabinet produced a Defence Vision 2035, which has been discussed before today, but at the same time no money has been allocated to carry out this vision as a whole and no choices have been made, if you think: with a limited budget we have to do what we can do. There are no choices made that GroenLinks considers important, and then it is about specialisation, which has been discussed earlier today. It seems that the rule in the defence sector is, above all, not to look too far ahead, not to look beyond what is strictly necessary. I am going to use this debate today to look a little further than just tomorrow. I saw a message from my predecessor on this file which said, in response to what he read about this debate: so little has changed. I recognize that in many of the debates we are having here, but that is not the intention, because we did not go into politics for that. When it comes to the issue of military specialization, I mentioned the motion that was adopted last year to develop scenarios and to see where you would have to specialize as a military force. The Minister says that he is not going to carry out the motion, because it is or should be a gradual process and that specialization should be done in consultation with allies. But GroenLinks doesn't deny that at all. That gradual process must take place, in consultation with allies, but it must start sometime. The development of scenarios of options that are obvious for the Netherlands could be helpful in this respect, and we could have the debate on this. What does the Netherlands want? I would therefore ask the Minister to carry out the motion and come forward with detailed scenarios before Christmas. One of the specializations that GroenLinks sees in front of him is cyber, a point where it seems that the DOD is afraid to think through. The old-fashioned army of Army, Air Force and Navy is not up to the threats of the future. Cyber defense is crucial if we want to keep our infrastructure safe over the next few decades and prevent major military conflicts. But Defense prevents a political debate on the extent of our cyber defense by keeping the budgets for cyber capacity, STPD and Cyber Command a secret. What enemies could read from these budgets is still unclear after several questions I asked about this. Is the Minister prepared to come up with a good argument or else simply make the budgets public? I am considering a motion on this point. Then there's the process around the airport decisions, another point where the DOD seems blind to the risks. Defense wants to fly more over De Peel and Gilze-Rijen, despite strong resistance from local communities and a tight lack of space for the extra nitrogen deposition in Brabant. To ask what the defence will do when the airport decisions ricochet off, the Minister's answer is short: we will see that again. We don't think that's good enough, because governance is forward-looking. Just make sure the plans are ready for if it doesn't work out. Because fair is fair: that's a pretty big chance. Just make sure that there is no great delay and social unrest when the SMART-L radar is placed in Herwijnen, purely because Defence is too stubborn to adjust time. I'd like a response from the Minister. Mr. Chairman. Finally, a glimmer of light. Defence has 30,000 hectares of natural areas, which are also being practiced. In the written round, I asked about the role that the areas can play in the challenges facing the Netherlands in the field of biodiversity. The minister said he's coming with a report. My question is when can we expect this report? Thank you.
ParlaMint-NL_2021-11-10-tweedekamer-6.u4	Thank you, Mrs Bromet. Mr Cedar of the Christian Union has the floor. Go ahead.
ParlaMint-NL_2021-11-10-tweedekamer-6.u5	Thank you, Mr. Chairman. When I applied to the Royal Army as a reservist a few years ago, in addition to a number of physical investigations, psychic investigations and security investigations, I also had to appear before a so-called army advisory committee. It was a good but strict conversation, where the core was: what are you doing here anyway? Why do you want this? I don't know what my exact words were anymore, but it was about the following: "From my limited time and resources, I would like to contribute to the peace, stability and security of the Netherlands and the international legal order. I believe that this can be done at the Department of Defense, and that I can not only give something, but that the Defence Department also has a lot to offer." Over the years, I have noticed that this is also a motivation for a lot of people who are currently working or who have worked in the Defense Department and who have been able to get to know me. Mr. Chairman. Working at Defense is a comprehensive and responsible task. That is why I would also like to begin my contribution by thanking all the military and civil and support staff, who are working every day to make peace and stability possible both in the country and across national borders. Many have also made the greatest sacrifice for this, so that we may and can live in relative peace. So thank you for that. Mr. Chairman. I can also see that the debate on basic preparedness is therefore of particular concern. Fortunately, after years of austerity on the armed forces, this cabinet has been finally established. In recent years, some 1.5 billion has been added structurally. This year, the percentage of gross national product devoted to our defence has risen from 1.22% to 1.49%. That is an important step. But as we know, that's not good enough. Mr. Chairman. There is also a discussion about the conditions of employment and the salary of the staff. It appears that there is only room for a 1.4% increase. The new wage building, which we all know needs to be built, also requires money that is not yet available. On previous questions, the Minister said, among other things, that people are not motivated by money alone. Although that is certainly true, as I said in my introduction, it does, in some ways, wrong to the reality that there is indeed a dated wage building and that people are pouring out very often because they simply cannot provide for their livelihood, however much they would like to contribute to Defence. Under these circumstances, I think it would be wise for the Minister to focus on improving the quality of personnel readiness. I would therefore like to ask the Minister whether he can indicate whether he has succeeded. What personnel does he specifically bring in to contribute as much as possible to improving operational readiness? Mr. Chairman. We also think it is right to make choices, for example by focusing on specialisation around the submarines. A number of motions have also been tabled on this subject, which we have signed with them. In future, we hope to be able to replace these submarines. However, the decision on the replacement of submarine capacity has already been delayed. The replacement of the Walrus class will not be realized in time. In a written consultation that preceded this debate, I asked whether the delay that is now being experienced was not due to the choice of talking to three yards rather than one. I have not yet seen a clear answer to that, but I do understand that Defence has too scarce a capacity for experts to engage in dialogue with three yards at the same time. That necessarily also caused delays. I would like to hear some clarity from the Minister on this. As indicated, we have a number of motions on this subject. Mr. Chairman. Finally, I would like to talk about the planned radar, where Herwijnen is a possible location. A motion has already been passed in the Chamber calling on the government to stop the state coordination regime for placing a new SMART-L radar at Herwijnen. Nevertheless, the Minister has kept that option open. That radar is very important; we acknowledge that, but maintaining or even restoring trust between government and citizens means that we are expected to comply with that motion. I therefore ask the Minister whether he can promise that in any case Herwijnen will be removed from the route in the so-called National Coordination Scheme. I'm considering a motion for a resolution on that, too. That's it, Mr. Chairman. Thank you.
ParlaMint-NL_2021-11-10-tweedekamer-6.u6	Thank you, Mr Ceder. Mr Fritsma has a question for you.
ParlaMint-NL_2021-11-10-tweedekamer-6.u7	In the past, the Christian Union has rightly always been critical of the JSF, particularly its cost aspect. Those concerns were justified. The PVV and also your party have been right, because we have a very big problem. We've bought defective planes. This device has 875 shortcomings. It's some kind of flying Fyra. The cost is going to be an even bigger nightmare than we thought. As the Christian Union has often spoken about this in the past, I would like to ask what conclusions the Christian Union now draws on these problems with this plane.
ParlaMint-NL_2021-11-10-tweedekamer-6.u8	As my colleague knows, we have indeed been critical of this point. You have also heard in my contribution that with the scarce resources we have, we are really looking at improvements towards staff, although we see that something has to be done about it. As indicated, we are critical of this. I don't have a ready answer for you on exactly what should happen to this. We have seen where the budget leads. I would also like to hear from the Minister how he intends to use the scarce resources for repairs in the coming period. If you ask me the political question as to where the money should go, because we are now dealing with scarce resources, you have heard in my introduction and my input that I am also asking for real attention for the staff. I am not sitting at the table, not even with the trade unions, but I believe that we also have an obligation to the staff.
ParlaMint-NL_2021-11-10-tweedekamer-6.u9	Mr. Fritsma, this is your last interruption.
ParlaMint-NL_2021-11-10-tweedekamer-6.u10	Yeah, I know, but I'm gonna stick to this. I think it is an honest answer. It also offers an opening, because the staff is indeed heavily underpaid. Suppose we continue with the JSF, which you know there are such big problems and such big cost overruns. I can imagine you saying now that you do not have a good answer, but I would really like to give your group a good look at that. If the emergency brake can be pulled at one time, for example, to order those additional nine devices and thus save EUR 700 million, then it is now. I would therefore like to give that to your group, also in the light of your justified criticism of the JSF project in recent years.
ParlaMint-NL_2021-11-10-tweedekamer-6.u11	I'll take that. Thank you.
