ParlaMint-RS_2001-05-10-0.u5859	Injury of the Rules of Procedure.
ParlaMint-RS_2001-05-10-0.u5860	Here you go, according to the Rules of Procedure.
ParlaMint-RS_2001-05-10-0.u5861	Mr. President, I'm advertising a breach of the Rules of Procedure - Article 93, paragraph 1, and in connection with yesterday's session. Article 93(1) determines that in the event of a quorum absence, a break shall be made until the quorum has been reached. It was missed yesterday. I am using this opportunity to protest the arguments given for the violation of the Rules of Procedure. Playing the game is an important thing for most people, but it can't be an excuse for a absence from the Assembly. I think we should follow procedure. I like games myself, much better watching basketball than football, but there are even more important private and party, and business things that we need to do. It is not good for the conduct of this session of the Assembly and to mention such reasoning. I'm afraid the citizens won't have the patience to accept and understand this kind of interruption and this kind of leadership. I think the essence of this Rules of Procedure that we've brought is respect for the procedure. This way of disrespecting the procedures and reasoning that are given in this regard does not correspond to the seriousness of the situation facing which Serbia is and the seriousness of the law that we should bring here. There's not enough time, and I don't think we should do it this way. Thank you.
ParlaMint-RS_2001-05-10-0.u5862	You remember your colleague that the session was scheduled at 3:30 p.m., that we waited until 4:00 p.m. If that's not a break, enough to put together a number of MPs, then I don't know what it is. I didn't have the opportunity because of the lack of quorum to propose to the Assembly to make a decision to interrupt the session. There was no quorum, so a decision without a quorum would not be possible. I've set a break at that moment, and it seems to me with the agreement of the MPs who were in the O.R.: I asked if they had any opposite opinions. I've decided by today at 10.00 hours. So I didn't give any explanation, nor did I comment. I just said I could assume the reasons for the lack of quorum. I don't know what you assumed, but I didn't say what I assumed. So the procedure is respected. The break was practically 15.30 to 1600 hours, because we were waiting for a sufficient number of MPs to be gathered. I, as president, can't make a quorum. No matter how hard I am, I can't count as a larger number of MPs. Here you go, if it's not a replica. We're not having a discussion about this in the Rules of Procedure, but I'm giving you an explanation, and you can only say if you're satisfied with the explanation.
ParlaMint-RS_2001-05-10-0.u5863	I didn't.
ParlaMint-RS_2001-05-10-0.u5864	I'm putting it to a vote, I don't know what. The suggestion that he's... And what member is that?
ParlaMint-RS_2001-05-10-0.u5865	Article 93(1) I'm sorry, I have to give a new explanation.
ParlaMint-RS_2001-05-10-0.u5866	New? If it's new, go ahead.
ParlaMint-RS_2001-05-10-0.u5867	Mr. President, I have to say that you didn't take a break yesterday, but the quorum was gradually extended, so the quorum was not established until 4:00 p.m. So, half an hour after the scheduled time. However, it is not a certain break until the quorum has been fulfilled, but the session has been interrupted. I think it's a break-up if the session doesn't continue during the day. It's for me to interrupt the session. You might think it's a break.
ParlaMint-RS_2001-05-10-0.u5868	I can take whatever I want, but the Rules of Procedure say that only the Assembly makes a decision to interrupt the session. Since the assembly hasn't decided to interrupt the session, so can you, and I can consider it any way you want, but the session isn't interrupted. Simply because of the lack of quorum is continued at the moment when the quorum is present at 10.00 today. There was no decision to interrupt the session. She didn't continue to work, due to lack of quorum. That's what the Rules of Procedure says. I can't write a new Rules of Procedure right now. Are you asking me to put it to a vote? No, I don't. Thank you. I would like to inform you of the resignation of MP Radivoj Lazarevic. You have received the resignation of MP Radivoj Lazarevic as MP at the National Assembly of the Republic of Serbia and the report by the Administrative Committee of the National Assembly of the Republic of Serbia on the consideration of this resignation, with a proposal that the National Assembly, on the basis of Article 88(2) and Article 2(2) and Article 3. The law on the election of MPs finds the end of the mandate of MP Radivoj Lazarevic on the day of his resignation. In accordance with Article 88(2) and paragraphs 2 and 3. The Law on the Selection of National MPs, the National Assembly, on a proposal from the Administrative Committee, finds that the term of office ended before the election of MP Radivoj Lazarevic, elected by the Democratic Opposition of Serbia -- Dr Vojislav Kostunica, on the day of his resignation. According to the Law on the Selection of People's MPs, the completion of the vacant parliamentary seat in the National Assembly of the Republic of Serbia will be carried out. Having obtained the conditions, I propose that we establish the mandate of the People's MP in the National Assembly of the Republic of Serbia for a vacant parliamentary post, in order to enable it to participate in the work of the National Assembly. You have been presented with a report by the Republic Election Commission on the election of a MP to complete the vacant parliamentary seat at the National Assembly of the Republic of Serbia. Also, you were presented with a report by the Administrative Committee, which found that conditions had been met for confirming the mandate of the MP, with a proposal that the National Assembly, as set out in Article 27(5), would be approved. The law on the election of MPs finds confirmation of the mandate of MP Golub Rajic, elected from the Socialist Party of Serbia's Electoral List -- Slobodan Milosevic. On the basis of the report of the Republic Election Commission and the report and the proposal of the Administrative Committee, as referred to in Article 27(5). Law on the election of Members of the People's Parliament, I find confirmation of the mandate of MP Golub Rajic. If he's here, I congratulate the People's MP on the election. We move to the 14th item of the agenda: - Proposal for a Law on Amendments and Complementary of the Law on Pensions and INVALID Security (specificity) I am opening a review of the Bill's proposal, in particular. National MPs Rajko Baralic and Srboljub Zivanovic submitted to the 1st amendment in the same text. The Government, the Committee on Labour, Combat and Social Affairs and the Legislative Committee did not accept this amendment. Do the applicants want a word? Yeah. Here you go.
ParlaMint-RS_2001-05-10-0.u5869	Ladies and gentlemen, MPs, as well as journalists, have already been said quite a bit in the principle debate (Glass from Hall: Theme. )
ParlaMint-RS_2001-05-10-0.u5870	I'm asking you not to start making trouble from early morning.
