year,term,context
2014,nature,organisation in the netherlands and two questions of an operational first the fundamental considerations in the reply the government states
2014,nature,in the background moreover we can sometimes question the voluntary of the matter in a material way we would like
2014,nature,next a few comments on the operational aspects the very of the rotterdam den haag city region and the amsterdam
2014,nature,the first question is of a relatively technical i shall come back to that in the second term
2014,nature,the who and the un would be a disaster for the environment animals and public health i do not support
2014,nature,way the desire to preserve and strengthen the land based of dairy farming for the future is also guaranteed by
2014,nature,then in the cow in the meadow or on a reserve in the manure phase the animals are in stables
2014,nature,emissions in the natura 2000 sites on the one hand must benefit from it and on the other hand we
2014,nature,space for economic and cultural activities the pvda believes that and good biodiversity are important for this it is necessary
2014,nature,have the opportunity to invest in modernisations that benefit both and animal welfare and working conditions in the meantime we
2014,nature,mr chairman the protection act what a tricky thing and what a bureaucracy
2014,nature,difficult for politicians when the law says that the fragile in the netherlands should not be further backward but should
2014,nature,backward but should be restored after all it s just nature doesn t scream that it s locked nature has
2014,nature,but should be restored after all it s just nature doesn t scream that it s locked nature has no
2014,nature,just nature nature doesn t scream that it s locked has no vote and no vote it s what you
2014,nature,that s what matters of course we do know that is indispensable to life on earth even with the vvd
2014,nature,asphalt we do know it and we do say it is vital we have to protect nature we must try
2014,nature,do say it nature is vital we have to protect we must try to restore what we have destroyed because
2014,nature,running into the border of what we can do to we are not prepared to respect it we are not
2014,nature,prepared to choose another course a course that will spare we are not prepared to curb the polluting economy of
2014,nature,all costs that is the essence of the problem the protection act is called nature protection act because it has
2014,nature,essence of the problem the nature protection act is called protection act because it has been established to protect nature
2014,nature,nature protection act because it has been established to protect from excessive degradation that is what we thought was necessary
2014,nature,that our intensive livestock farming is doing exactly what the protection act does not allow so many pigs chickens cows
2014,nature,abyss this means that our promise that we would protect and the laws in which we laid down it force
2014,nature,livestock factories in the unequal competition that is played against here the sad result of this flat agricultural policy is
2014,nature,sad result of this flat agricultural policy is that the protection act has been violated for a long time that
2014,nature,farmers mink breeders and dairy farmers to this day the protection act is not enforced as a result our country
2014,nature,of a stable due to a procedure by small brave conservation organizations were presented to the judge and then there
2014,nature,that the load of the barn in question on the reserve in the neighborhood was unacceptable then there was no
2014,nature,guns were used under the leadership of the cda the protection act has been stretched and hollowed out in a
2014,nature,to intensive livestock farming this applies not only to the protection act other laws designed to protect nature environment and
2014,nature,to the nature protection act other laws designed to protect environment and neighborhoods against pollution and the nuisance from the
2014,nature,interim laws new laws all hollowing out the protection of from livestock factories i have mentioned the destruction of the
2014,nature,have mentioned the destruction of the protection of human beings and the environment against unbridled intensive livestock farming when we
2014,nature,agricultural spokesperson but not that he contributed to a clear policy where the law was clear nature was protected as
2014,nature,to a clear nature policy where the law was clear was protected as was agreed internationally bureaucracy and administrative taxation
2014,nature,erosion of the stench laws the ammonia rules and the protection act although this was on the mill of industrial
2014,nature,for expansion and their legal status with catchy rhetoric against rules nature conservationists and people who managed to get permits
2014,nature,and their legal status with catchy rhetoric against nature rules conservationists and people who managed to get permits issued in
2014,nature,to give the cda the credits for drowning farmers and in a legal swamp it must be said that the
2014,nature,best supporter of the farmers who attacks the other side nature organisations the hardest those parties have presented themselves as
2014,nature,supporter of the farmers who attacks the other side nature organisations the hardest those parties have presented themselves as the
2014,nature,to discuss the history of the new amendment to the protection act which the secretary of state has now submitted
2014,nature,are in what efforts have been made to adapt the protection act so that the livestock industry can continue to
2014,nature,it is mainly about livestock farming in relation to the protection act now it may be that mrs ouwehand will
2014,nature,come from the livestock lobby that all the laws of and the environment have been constantly adapted in this respect
2014,nature,given the commitments we have made in the context of conservation so no asphalt no 130 km h
2014,nature,exactly what the vvd is constantly doing pretending that the protection act does not exist and pretending that no international
2014,nature,break the illusional policy and work on the restoration of reform of agriculture and clarity for farmers as the proposal
2014,nature,stands there are no hard safeguards for the restoration of we fear that this will lead to further deterioration of
2014,nature,we fear that this will lead to further deterioration of and that it will continue to close down the licensing
2014,nature,the licensing process in fact licences cannot be issued if conditions do not improve we all know i hope the
2014,nature,we have not wanted to respect the limits that our agreements impose on polluting activities in the outskirts space has
2014,nature,also stress today that it will not be there because has not improved and still has to deal with too
2014,nature,if she can give an insight into compliance with the protection act so far so that we can learn from
2014,nature,agree with mrs ouwehand that more can be done if is strong and that investing in a strong nature creates
2014,nature,if nature is strong and that investing in a strong creates more opportunities for entrepreneurs then you have to make
2014,nature,the moment but in a broader context the savings in policy are also the most important nature is in bad
2014,nature,the savings in nature policy are also the most important is in bad shape and only investing in nature restoration
2014,nature,important nature is in bad shape and only investing in restoration means expensive recovery measures while we do not see
2014,nature,enough real space being created given and awarded to robust only then can you the party for animals put forward
2014,nature,how to shape activities which may be a burden on but which may still be possible because nature can have
2014,nature,burden on nature but which may still be possible because can have a hit we see that at present there
2014,nature,that at present there is too little recognition of what needs while a system is already being introduced whereby we
2014,nature,going to issue permits again for activities that will burden even more the investment in nature which is the opposite
2014,nature,activities that will burden nature even more the investment in which is the opposite is actually the cost of cleaning
2014,nature,that is where the fundamental problem lies for us if were better off if we had really invested and given
2014,nature,actually create through cleaning works is for the benefit of it is a contribution to the step by step improvement
2014,nature,is a contribution to the step by step improvement of we share the concern about the state of nature in
2014,nature,of nature we share the concern about the state of in the netherlands where there is still a concern with
2014,nature,this point but basically it is that the burden on is so high and that nature is in such a
2014,nature,that the burden on nature is so high and that is in such a bad state that we think it
2014,nature,use taxpayers money to remove the mess that goes into so that we can call it natural recovery we really
2014,nature,natural recovery we really need to reduce the burden on you should start with that before you introduce the pas
2014,nature,if i have to assess the state of in the netherlands i am more inclined to study reports
2014,nature,of course steps have been taken but the deterioration of is still continuing as long as you allow more tax
2014,nature,continuing as long as you allow more tax on a reserve than that area can have the condition of that
2014,nature,even reached the state in which the basic conditions for are basically secured it s still bad in there
2014,nature,can t say a few species are coming back so is doing better that s selective shopping we have agreed
2014,nature,past or does this new construction also allow farmers and to muddle again perhaps it would have been better if
2014,nature,that the netherlands has agreed internationally that we would protect but that is what we are legally bound to do
2014,nature,should say that honestly when you oppose the rules of or else you re gonna turn your back on the
2014,nature,simply has to respect the laws in force here the protection act states that you cannot put so many chickens
2014,nature,many chickens and pigs in a barn that it destroys if you don t tell the farmers that and if
2014,nature,you pretend to be able to abolish the rules of you may be popular but you re making a fool
