ParlaMint-BG_2020-11-26.u1	Good afternoon, fellow Members. Please, registration mode. Anna Alexandrova?
ParlaMint-BG_2020-11-26.u2	Here.
ParlaMint-BG_2020-11-26.u3	Vejdi Rashidov?
ParlaMint-BG_2020-11-26.u4	Here.
ParlaMint-BG_2020-11-26.u5	Georgi Kolev?
ParlaMint-BG_2020-11-26.u6	Here.
ParlaMint-BG_2020-11-26.u7	Mrs. Dimitrova is already with us. Ivelina Vassileva?
ParlaMint-BG_2020-11-26.u8	Here.
ParlaMint-BG_2020-11-26.u9	Konstantin Popov?
ParlaMint-BG_2020-11-26.u10	Here.
ParlaMint-BG_2020-11-26.u11	Mr. Shishkov is with us. Abort registration and announce the result. Registered in the Chamber 123 MPs plus 5 remote.. 128 is the quorum. I'm opening the meeting. [[PHONE RINGING]] The required number of Members of Parliament to decide in the Chamber shall be 65. Bills and draft decisions for the period 18 "November 25, 2020': Draft decision to approve the participation of the Republic of Bulgaria in the companies concluded by the European Commission and the manufacturers of medicines are listed respectively, preliminary agreements for the purchase of vaccines in relation to the pandemic of COVID-19, as well as the taking of actions for the conclusion of a contract for the purchase of vaccines by the manufacturer concerned. Importer of the Council of Ministers. It's been assigned to the Health Committee. Draft decision on the award of the Court of Auditors' audit for compliance of public procurement awarded to the Authority in the period 1 January 2016. " 31 December 2020 Importer Roumen Gechev and a group of MPs. It is allocated to the Committee on Budget and Finance and the Committee on Regional Policy, Public Works and Local Self-government. Colleagues, we continue with: SECOND VOICE OF THE LAW PROJECT FOR THE STATE BUDGET OF THE REPUBLIC OF BULGARIA FOR 2021 ? CONTINUATION. Paragraph 6 - Come in, Mrs. Angelova.
ParlaMint-BG_2020-11-26.u12	Thank you, Madam President. Under § 6 there is a proposal by Georgi Svilenski and a group of MPs: The following amendments and additions shall be made in the transitional and final provisions: 1. In point (a), point (a) is replaced by the following: 1 point (s) is amended as follows: (a) in para. 2: - in t. 6 after the word "supplied', a comma shall be added and a second, third and fourth is added; - It's creating a t. 8. It's 8 o'clock. one-off aid to students enrolled in the eighth grade. 2. A t is created. 2a: It's 2a. In Article 4 (1) (b), point (c) is replaced by the following: 6, para. 2 is created sentence two: "The amount of aid under para. 1 for the second and/or third child of parents provided 24 months before and at the date of birth of the child shall not be less than 10 times the minimum wage for each child for the year concerned and shall be determined annually by the State Budget Act of the Republic of Bulgaria. 3. In point (a), point (a) is replaced by the following: 4 the following amendments and additions are made: (a) a new letter shall be created before (a) a letter: (OJ L 193, 13.7.2013, p. 1 after the word "supplied', a comma shall be added and a second, third and fourth is added; (b) a new letter shall be created after (d) and after (e) a new letter shall be inserted: (OJ L 193, 13.7.2013, p. 7 the following amendments and additions are made: - in t. 1 after the word "School', a school is added or no training is started. - in t. 2 after the word "supplied', a comma is added and a second, third and fourth is added. 5. point 7 is amended as follows: "7." In Article 4 (1) (b), point (c) is replaced by the following: 12, para. 1 the following amendments and additions are made: (a) c. 6 after the word "supplied', a comma shall be added and a second, third and fourth is added; (b) To be created t. 12: ..12. For the one-off aid for students enrolled in the eighth grade after one month of the beginning of the school year. The Commission does not support the proposal. Proposal of the National Representative Dora Hristova and a group of MPs: In the transitional and final provisions of § 6, amending texts of the Family Aid Act for children, the following amendments and additions shall be made: 1. A new t. is created. 2a containing the following content: It's 2a. Article 4a is amended as follows: Art. 4a. (1) Right to family benefits under art. 2, para. 3, p. 2 has every child raised in the country, regardless of the income of the family. (2) The amount of family benefits under art. 2, para. 3, p. 2 is defined annually in the State Budget Act of the Republic of Bulgaria for the year in question, but cannot be less than the previous year. 2. A new t. is created. 2b with the following content: ? 2b. In Article 4 (1) (b), point (c) is replaced by the following: 6, para. 1 sentence 2 is created: One-time assistance is paid in case the mother is 18 years old and has completed secondary education. The Commission does not support the proposal. The Commission shall support the text of the importer for § 6, which shall become § 5.
ParlaMint-BG_2020-11-26.u13	Thank you, Mrs. Angelova. Statements? I can't see. I'm closing the debate. Mr. Ivanov's procedure. Here you go.
ParlaMint-BG_2020-11-26.u14	Thank you, Madam President. Dear colleagues! I'm doing a roll call. Thank you.
ParlaMint-BG_2020-11-26.u15	Before the vote?
ParlaMint-BG_2020-11-26.u16	Before the vote, yes.
ParlaMint-BG_2020-11-26.u17	That's right. We're starting a roll call: Adlen Shukri Shevked is absent. Albena Vladimirova Naydenova- absent Alexander Dimitrov Pawnov- here Alexander Ivanov Matsurev- here Alexander Koychev Ivanov- here Aleksandar Mairov Siddi-here Alexander Nikolaev Sabanov- here Alexander Petrov Alexandrov- here Alexander Rumenov Nenkov- here Alexander Tihomirov Simov- absent Altimir Emilov Adamov- here Anastas Marinov Popdimitrov- absent Angel Iliev Isaev- here Adrian Ivanov Raykov- here Anna Vasileva Alexandrova (through the Internet) video conference platform) - here Anna Nikolaeva Slavova- absent Anton Konstantinov Kutev- absent Asya Atanasova Peeva- here Atanas Ivanov Tashkov- here Atanas Petrov Kostadinov- absent Ahmed Recepov Ahmedov is absent. Bogdan Emilov Botsev- absent Boris Vangelov Borisov- here Boris Petkov Kirchev- here Boris Yankov Yachev- here Borislav Ivanov Borisov- here Boryana Lyubenova Georgieva- here Bürhan Ilyazov Abase - absent Valentin Alexiev Nikolov- here Valentin Georgiev Lambev- absent Valentin Ivanov Radev- here Valentin Kirilov Kasabov- absent Valentin Mirchov Milushev- here Valentina Alexandrova Naydenova- absent Valeri Mirchev Zablyanov- here Valeri Simeonov Simeonov- here Vasil Milanov Antonov- absent Vasil Tsvetkov- here Eyebrows Letif Rashidov (through the Internet) video conference platform)- here Velislava Ivanova Krasteva- absent Venka Kostadinova Stoyanova- here Vesela Nikolaeva Lecheva- absent Veselin Naydenov Mareshki- here Veska Marinova Nencheva- absent Violeta Ruseva Jeleva - absent Vladimir Slavchev Valev- here Vladimir Tsvetanov Toshev- here Vladislav Toshkov Nikolov- here Galya Eneva Zaharieva- here Galya Stoyanova Zhelyazkova - here Georgi Georgiev Mihailov- absent Georgi Georgiev Stoilov- absent Georgi Dimitrov Andreev- here Georgi Evdokiev Markov- absent Georgi Zaprev Dinev- here Georgi Yordanov Yordanov- absent Georgi Kolev Kolev (through the Internet) video conference platform) - here Georgi Nikolov Vergiev- absent Georgi Stratilov Svilenski- absent Georgi Tenev Stankov- here Georgi Chenkov Turnovaliski- absent Georgi Yanchev Gokov- absent Gergana Zhelyazkova Stefanova- here Daniel Petkov Yordanov- absent Daniela Anastasova Daritkova-Prodanova- here Daniela Vladimirova Saveklieva- here Daniela Dimitrova Maleshkova- here Daniela Dobreva Dimitrova- here Danka Evstatieva Zidarova-Lurtova- here Dean Stoyanov Stanchev- here Delyan Slavchev Peevski- absent Desislaw Petrov Taskov- absent Desislaw Slavov Chukolov- absent Desislava Angelova Todorova- here Desislava Valcheva Atanasova- here Desislava Yordanova Kostadinova-Gusheva- here Jevdet Ibryam Chakarov is absent. Jayhan Hasanov Ibryamov is absent Dilyan Stanimirov Dimitrov- here Dimitar Boychev Petrov- here Dimitar Borisov Glauchev- here Dimitar Velichkov Georgiev - absent Dimitar Ivanov Avramov- absent Dimitar Ivanov Gechev- here Dimitar Ivanov Danchev- absent Dimitar Krumov Alexandrov- here Dimitar Nikolov Lazarov- here Dimitar Stoyanov Stoyanov- here Dobrin Nenov Danev- absent Donka Dimova Simeonova- absent Dora Ilieva Yankova- absent Dora Stoyanova Hristova- here Dragomir Velkov Stoynev- absent Evgeni Genchev Budinov- here Evgenia Biserova Alexieva- here Evgenia Danielova Angelova- here Evdokia Slavchova Asenova- absent Elena Vladimirova Angelina- here Elena Stefanova Pesheva- here Elhan Mehmedov Kulkov- absent Emil Marinov Hristov- here Emil Seraphimov Tonchev- here Emilia Veselinova Staneva-Milkova- here Erjan Sebytin Ebatin is absent. Errol Osman Mehmet-- absent. Zhelyo Ivanov Boychev- absent Brought to you by Vassilev Iankov- here Ivan Valentinov Ivanov- absent Ivan Dimov Ivanov- absent Ivan Ivaylov Chenchev- absent Ivan Nikolov Mihovski- here Ivan Stefanov Valkov- here Ivan Todorov Ibrishimov- absent Ivelina Veselinova Vasileva (through the Internet) video conference platform) - here Ivo Angelov Hristov- absent Iglika Ivanova-Subeva- here Ilian Angelov Timchev- absent Imren Ismetova Mehmedova- absent Irena Metodieva Dimova- here Irena Todorova Anastasova- absent Honest Vasilev Veselinov- here Ihsan Halil Hakke is absent Yordan Apostolov - here Yordan Iliev Yordanov- here Yordan Kirilov Tsonev- absent Kalin Dimitrov Vassilev- here Kalin Lubenov Velev- here Kalin Nikolov Popovski- here Kiril Boyanov Kalfin here Claudia Georgieva Grigorova-Gancheva- here Kolyo Yordanov Milev - absent Konstantin Veselinov Popov (through the Internet) video conference platform) - here Cornelia Petrova Ninova - absent Krasen Georgiev Krastev- here Krasimir Georgiev Tzipov- here Krasimir Iliev Bogdanov- here Krasimir Lubomirov Velchev- here Krasimir Mitkov Subev- here Krasimir Hristov Jankov- here Christian Ivanov Vigenin - absent Cristina Maximova Sidorova- absent Krum Kostadinov Zarkov- absent Krastina Nikolova Taskova- here Lalo Georgiev Kirilov- here Lilyana Drumeva Radeva- here Lachezar Bogomilov Ivanov- here Lyubomir Boykov Bonev- absent Manoil Minchev Manev- here Manol Trifonov Genov - absent Margarita Nikolaeva Nikolova- absent Maria Yordanova Ilieva- here Maria Yordanova Tsvetkova- here Maria Shtereva Belova- here Martin Stefanov Obreshkov- absent Menda Kirilova Stoyanova- here Milen Vassilev Mihov- absent Milena Tsvetanova Damyanova- here Milko Nedyalkov Nedyalkov- absent Mitko Kostadinov Polychronov- here Mikhail Ivaylov Hristov- absent Mladen Nikolov Shishkov- here Mustafa Sally Karadaye- absent Nadia Spasova Klisurska-Zekova - absent Nelly Ruskova Petrova- here Nigyar Sahlim Jaffer is absent Nikola Iliev Dinkov- absent Nikolay Asenov Tishev- absent Nikolay Veselinov Alexandrov- here Nikolay Georgiev Ivanov- here Nikolay Dimitrov Penev- absent Nikolay Ivanov Tsonkov- absent Nikolay Krastev Boshkov- absent Nikolay Tsvetanov Sirakov- here Nikolina Panayotova Angelkova - here Nona Krasteva Yotova- missing Pavel Alexeyev Hristov- here Pavel Dimitrov Shopov- absent Petar Georgiev Kanev- absent Peter Hristov Petrov- here Plamen Dulchev Nunev- absent Plamen Ivanov Manushev- here Plamen Tachev Petrov - absent Plamen Trifonov Hristov- here Polina Alexandrova Shishkova- absent Polina Tsvetoslavova Tsankova-Hristova- here Radoslav Lubchev Stoychev- absent Radoslava Plamen Chekanska- here Radostin Radoslavov Tanev- here Ralitsa Trilkova Dobreva- here Ramadan Bajram Atali is absent Rosen Zhivkov Ivanov- here Rosen Malinov Malinov - absent Rumen Vassilev Gechev- absent Rumen Nikolov Georgiev- absent Rumen Petrov Genov- here Ruslan Zdravkov Toshev- here Svetla Marinova Bachvarova-Piralkova- missing Svetlana Angelova Naydenova- here Sevim Ismail Ali is absent Sergey Manushov Kichikov- absent Simeon Georgiev Naydenov- here Simeon Hristov Simeonov- absent Slavi Dichev Netzov- absent Slavcho Stoev Atanasov- here Smilyana Nikolova Niva-Krsteva- missing Spas Georgiev Gurnevski- absent Save Yanev Panchev- here Stanislav Ivanov Popov- here Stanislav Ivanov Stoyanov- here Stanislav Stoyanov Ivanov- here Stanislav Todorov Stanilov- here Stanislava Krasimirova Stoyanova- here Stefan Apostolov - here Stefan Ivanov Burgeev - absent Stay Mitev Stoynov- here Stoyan Mihailov Mirchev- absent Stoyan Radkov Bojinov- here Tanner Mehmed Ali is missing. Tanya Todorova Petrova- here Tasco Mihaylov Ermenkov- absent Teodora Atanasova Halacheva- absent Teodora Radkova Georgieva- here Todor Baychev - absent Toma Lubomirov Bikov- here Thomas Nikolov Tomov- absent Filip Stefanov Popov - absent Hayri Recepov Sadakov- absent Halil Rexepov Letifov is absent Hamid Barry Hamid-- absent. Hassan Ahmed Ademov - absent Hristian Radev Mitev- here Hristo Georgiev Gajev-here Hristo Tanchev Prodanov- absent Flower Valcheva Karayancheva- here Tsvetan Borisov Topchiev- absent Chavdar Yordanov Velinov- here Julian Krastev Angelov- here Yulian Mihailov Papasimov- here Yavor Bozhilov Notev- here Yavor Rumenov Bojankov- absent There's a quorum. Let's move on. I put to the vote the unsupported proposal of the MP Georgi Svilenski and a group of MPs. Colleagues who are remote, please join us. Anna Alexandrova?
ParlaMint-BG_2020-11-26.u18	That's against it.
ParlaMint-BG_2020-11-26.u19	Mr. Rashidov?
ParlaMint-BG_2020-11-26.u20	That's against it. [[Noise.]]
ParlaMint-BG_2020-11-26.u21	Colleagues, I'm asking for silence because it's too loud and I can't hear. Mr. Kolev?
ParlaMint-BG_2020-11-26.u22	That's against it.
ParlaMint-BG_2020-11-26.u23	Mrs. Vassileva?
ParlaMint-BG_2020-11-26.u24	That's against it.
ParlaMint-BG_2020-11-26.u25	Mr. Popov?
ParlaMint-BG_2020-11-26.u26	That's against it.
ParlaMint-BG_2020-11-26.u27	Thanks, guys. They voted 118 MPs in the House and 5 remote " 123" in total: 21, against 76 in the House plus 5 remote "81," and abstention 21. Please show me. Let's move on. I put to the vote the unsupported proposal of the MP Dora Hristova and a group of MPs. Mrs. Alexandrova?
ParlaMint-BG_2020-11-26.u28	That's against it.
ParlaMint-BG_2020-11-26.u29	Mr. Rashidov?
ParlaMint-BG_2020-11-26.u30	That's against it.
ParlaMint-BG_2020-11-26.u31	Mrs. Vassileva?
ParlaMint-BG_2020-11-26.u32	That's against it.
ParlaMint-BG_2020-11-26.u33	Mr. Kolev?
ParlaMint-BG_2020-11-26.u34	That's against it.
ParlaMint-BG_2020-11-26.u35	Mr. Popov?
ParlaMint-BG_2020-11-26.u36	That's against it.
