Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2018-09-18-ps2017-019-05-005-032	ParlaMint-CZ_2018-09-18-ps2017-019-05-005-032.u1	Parliament of the Czech Republic, Chamber of Deputies, 2018-09-18	2018-09-18	Lower house	ps2017	-	ps2017/019	ps2017/019/05	ps2017/019/032	Reference	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2018-09-18-ps2017-019-05-005-032	ParlaMint-CZ_2018-09-18-ps2017-019-05-005-032.u2	Parliament of the Czech Republic, Chamber of Deputies, 2018-09-18	2018-09-18	Lower house	ps2017	-	ps2017/019	ps2017/019/05	ps2017/019/032	Reference	English	Regular	notMP	Minister	-	-	-	-	JanaMalacova.1981	Maláčová, Jana	F	1981	
ParlaMint-CZ-en_2018-09-18-ps2017-019-05-005-032	ParlaMint-CZ_2018-09-18-ps2017-019-05-005-032.u3	Parliament of the Czech Republic, Chamber of Deputies, 2018-09-18	2018-09-18	Lower house	ps2017	-	ps2017/019	ps2017/019/05	ps2017/019/032	Reference	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2018-09-18-ps2017-019-05-005-032	ParlaMint-CZ_2018-09-18-ps2017-019-05-005-032.u4	Parliament of the Czech Republic, Chamber of Deputies, 2018-09-18	2018-09-18	Lower house	ps2017	-	ps2017/019	ps2017/019/05	ps2017/019/032	Reference	English	Regular	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	LukasKolarik.1984	Kolářík, Lukáš	M	1984	
ParlaMint-CZ-en_2018-09-18-ps2017-019-05-005-032	ParlaMint-CZ_2018-09-18-ps2017-019-05-005-032.u5	Parliament of the Czech Republic, Chamber of Deputies, 2018-09-18	2018-09-18	Lower house	ps2017	-	ps2017/019	ps2017/019/05	ps2017/019/032	Reference	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2018-09-18-ps2017-019-05-005-032	ParlaMint-CZ_2018-09-18-ps2017-019-05-005-032.u6	Parliament of the Czech Republic, Chamber of Deputies, 2018-09-18	2018-09-18	Lower house	ps2017	-	ps2017/019	ps2017/019/05	ps2017/019/032	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	JanBauer.1969	Bauer, Jan	M	1969	
ParlaMint-CZ-en_2018-09-18-ps2017-019-05-005-032	ParlaMint-CZ_2018-09-18-ps2017-019-05-005-032.u7	Parliament of the Czech Republic, Chamber of Deputies, 2018-09-18	2018-09-18	Lower house	ps2017	-	ps2017/019	ps2017/019/05	ps2017/019/032	Reference	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2018-09-18-ps2017-019-05-005-032	ParlaMint-CZ_2018-09-18-ps2017-019-05-005-032.u8	Parliament of the Czech Republic, Chamber of Deputies, 2018-09-18	2018-09-18	Lower house	ps2017	-	ps2017/019	ps2017/019/05	ps2017/019/032	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	ZbynekStanjura.1964	Stanjura, Zbyněk	M	1964	
ParlaMint-CZ-en_2018-09-18-ps2017-019-05-005-032	ParlaMint-CZ_2018-09-18-ps2017-019-05-005-032.u9	Parliament of the Czech Republic, Chamber of Deputies, 2018-09-18	2018-09-18	Lower house	ps2017	-	ps2017/019	ps2017/019/05	ps2017/019/032	Reference	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2018-09-18-ps2017-019-05-005-032	ParlaMint-CZ_2018-09-18-ps2017-019-05-005-032.u10	Parliament of the Czech Republic, Chamber of Deputies, 2018-09-18	2018-09-18	Lower house	ps2017	-	ps2017/019	ps2017/019/05	ps2017/019/032	Reference	English	Regular	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	KaterinaValachova.1976	Valachová, Kateřina	F	1976	
ParlaMint-CZ-en_2018-09-18-ps2017-019-05-005-032	ParlaMint-CZ_2018-09-18-ps2017-019-05-005-032.u11	Parliament of the Czech Republic, Chamber of Deputies, 2018-09-18	2018-09-18	Lower house	ps2017	-	ps2017/019	ps2017/019/05	ps2017/019/032	Reference	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2018-09-18-ps2017-019-05-005-032	ParlaMint-CZ_2018-09-18-ps2017-019-05-005-032.u12	Parliament of the Czech Republic, Chamber of Deputies, 2018-09-18	2018-09-18	Lower house	ps2017	-	ps2017/019	ps2017/019/05	ps2017/019/032	Reference	English	Regular	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	JiriBehounek.1952	Běhounek, Jiří	M	1952	
ParlaMint-CZ-en_2018-09-18-ps2017-019-05-005-032	ParlaMint-CZ_2018-09-18-ps2017-019-05-005-032.u13	Parliament of the Czech Republic, Chamber of Deputies, 2018-09-18	2018-09-18	Lower house	ps2017	-	ps2017/019	ps2017/019/05	ps2017/019/032	Reference	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2018-09-18-ps2017-019-05-005-032	ParlaMint-CZ_2018-09-18-ps2017-019-05-005-032.u14	Parliament of the Czech Republic, Chamber of Deputies, 2018-09-18	2018-09-18	Lower house	ps2017	-	ps2017/019	ps2017/019/05	ps2017/019/032	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	ZbynekStanjura.1964	Stanjura, Zbyněk	M	1964	
ParlaMint-CZ-en_2018-09-18-ps2017-019-05-005-032	ParlaMint-CZ_2018-09-18-ps2017-019-05-005-032.u15	Parliament of the Czech Republic, Chamber of Deputies, 2018-09-18	2018-09-18	Lower house	ps2017	-	ps2017/019	ps2017/019/05	ps2017/019/032	Reference	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
