Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2018-09-19-ps2017-019-06-005-029	ParlaMint-CZ_2018-09-19-ps2017-019-06-005-029.u1	Parliament of the Czech Republic, Chamber of Deputies, 2018-09-19	2018-09-19	Lower house	ps2017	-	ps2017/019	ps2017/019/06	ps2017/019/029	Reference	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2018-09-19-ps2017-019-06-005-029	ParlaMint-CZ_2018-09-19-ps2017-019-06-005-029.u2	Parliament of the Czech Republic, Chamber of Deputies, 2018-09-19	2018-09-19	Lower house	ps2017	-	ps2017/019	ps2017/019/06	ps2017/019/029	Reference	English	Regular	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	MikulasFerjencik.1987	Ferjenčík, Mikuláš	M	1987	
ParlaMint-CZ-en_2018-09-19-ps2017-019-06-005-029	ParlaMint-CZ_2018-09-19-ps2017-019-06-005-029.u3	Parliament of the Czech Republic, Chamber of Deputies, 2018-09-19	2018-09-19	Lower house	ps2017	-	ps2017/019	ps2017/019/06	ps2017/019/029	Reference	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2018-09-19-ps2017-019-06-005-029	ParlaMint-CZ_2018-09-19-ps2017-019-06-005-029.u4	Parliament of the Czech Republic, Chamber of Deputies, 2018-09-19	2018-09-19	Lower house	ps2017	-	ps2017/019	ps2017/019/06	ps2017/019/029	Reference	English	Regular	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	JiriKobza.1955	Kobza, Jiří	M	1955	
ParlaMint-CZ-en_2018-09-19-ps2017-019-06-005-029	ParlaMint-CZ_2018-09-19-ps2017-019-06-005-029.u5	Parliament of the Czech Republic, Chamber of Deputies, 2018-09-19	2018-09-19	Lower house	ps2017	-	ps2017/019	ps2017/019/06	ps2017/019/029	Reference	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2018-09-19-ps2017-019-06-005-029	ParlaMint-CZ_2018-09-19-ps2017-019-06-005-029.u6	Parliament of the Czech Republic, Chamber of Deputies, 2018-09-19	2018-09-19	Lower house	ps2017	-	ps2017/019	ps2017/019/06	ps2017/019/029	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	JakubJanda.1978	Janda, Jakub	M	1978	
ParlaMint-CZ-en_2018-09-19-ps2017-019-06-005-029	ParlaMint-CZ_2018-09-19-ps2017-019-06-005-029.u7	Parliament of the Czech Republic, Chamber of Deputies, 2018-09-19	2018-09-19	Lower house	ps2017	-	ps2017/019	ps2017/019/06	ps2017/019/029	Reference	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2018-09-19-ps2017-019-06-005-029	ParlaMint-CZ_2018-09-19-ps2017-019-06-005-029.u8	Parliament of the Czech Republic, Chamber of Deputies, 2018-09-19	2018-09-19	Lower house	ps2017	-	ps2017/019	ps2017/019/06	ps2017/019/029	Reference	English	Regular	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	TomasMartinek.1986	Martínek, Tomáš	M	1986	
ParlaMint-CZ-en_2018-09-19-ps2017-019-06-005-029	ParlaMint-CZ_2018-09-19-ps2017-019-06-005-029.u9	Parliament of the Czech Republic, Chamber of Deputies, 2018-09-19	2018-09-19	Lower house	ps2017	-	ps2017/019	ps2017/019/06	ps2017/019/029	Reference	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2018-09-19-ps2017-019-06-005-029	ParlaMint-CZ_2018-09-19-ps2017-019-06-005-029.u10	Parliament of the Czech Republic, Chamber of Deputies, 2018-09-19	2018-09-19	Lower house	ps2017	-	ps2017/019	ps2017/019/06	ps2017/019/029	Reference	English	Regular	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Opposition	Centre to centre-right	MarianJurecka.1981	Jurečka, Marian	M	1981	
ParlaMint-CZ-en_2018-09-19-ps2017-019-06-005-029	ParlaMint-CZ_2018-09-19-ps2017-019-06-005-029.u11	Parliament of the Czech Republic, Chamber of Deputies, 2018-09-19	2018-09-19	Lower house	ps2017	-	ps2017/019	ps2017/019/06	ps2017/019/029	Reference	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2018-09-19-ps2017-019-06-005-029	ParlaMint-CZ_2018-09-19-ps2017-019-06-005-029.u12	Parliament of the Czech Republic, Chamber of Deputies, 2018-09-19	2018-09-19	Lower house	ps2017	-	ps2017/019	ps2017/019/06	ps2017/019/029	Reference	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
