Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2018-03-06-ps2017-007-05-002-029	ParlaMint-CZ_2018-03-06-ps2017-007-05-002-029.u1	Parliament of the Czech Republic, Chamber of Deputies, 2018-03-06	2018-03-06	Lower house	ps2017	-	ps2017/007	ps2017/007/05	ps2017/007/029	Reference	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2018-03-06-ps2017-007-05-002-029	ParlaMint-CZ_2018-03-06-ps2017-007-05-002-029.u2	Parliament of the Czech Republic, Chamber of Deputies, 2018-03-06	2018-03-06	Lower house	ps2017	-	ps2017/007	ps2017/007/05	ps2017/007/029	Reference	English	Regular	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	OndrejPolansky.1984	Polanský, Ondřej	M	1984	
ParlaMint-CZ-en_2018-03-06-ps2017-007-05-002-029	ParlaMint-CZ_2018-03-06-ps2017-007-05-002-029.u3	Parliament of the Czech Republic, Chamber of Deputies, 2018-03-06	2018-03-06	Lower house	ps2017	-	ps2017/007	ps2017/007/05	ps2017/007/029	Reference	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2018-03-06-ps2017-007-05-002-029	ParlaMint-CZ_2018-03-06-ps2017-007-05-002-029.u4	Parliament of the Czech Republic, Chamber of Deputies, 2018-03-06	2018-03-06	Lower house	ps2017	-	ps2017/007	ps2017/007/05	ps2017/007/029	Reference	English	Regular	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	OndrejPolansky.1984	Polanský, Ondřej	M	1984	
ParlaMint-CZ-en_2018-03-06-ps2017-007-05-002-029	ParlaMint-CZ_2018-03-06-ps2017-007-05-002-029.u5	Parliament of the Czech Republic, Chamber of Deputies, 2018-03-06	2018-03-06	Lower house	ps2017	-	ps2017/007	ps2017/007/05	ps2017/007/029	Reference	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2018-03-06-ps2017-007-05-002-029	ParlaMint-CZ_2018-03-06-ps2017-007-05-002-029.u6	Parliament of the Czech Republic, Chamber of Deputies, 2018-03-06	2018-03-06	Lower house	ps2017	-	ps2017/007	ps2017/007/05	ps2017/007/029	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	IvanAdamec.1960	Adamec, Ivan	M	1960	
ParlaMint-CZ-en_2018-03-06-ps2017-007-05-002-029	ParlaMint-CZ_2018-03-06-ps2017-007-05-002-029.u7	Parliament of the Czech Republic, Chamber of Deputies, 2018-03-06	2018-03-06	Lower house	ps2017	-	ps2017/007	ps2017/007/05	ps2017/007/029	Reference	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2018-03-06-ps2017-007-05-002-029	ParlaMint-CZ_2018-03-06-ps2017-007-05-002-029.u8	Parliament of the Czech Republic, Chamber of Deputies, 2018-03-06	2018-03-06	Lower house	ps2017	-	ps2017/007	ps2017/007/05	ps2017/007/029	Reference	English	Regular	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	LeoLuzar.1964	Luzar, Leo	M	1964	
ParlaMint-CZ-en_2018-03-06-ps2017-007-05-002-029	ParlaMint-CZ_2018-03-06-ps2017-007-05-002-029.u9	Parliament of the Czech Republic, Chamber of Deputies, 2018-03-06	2018-03-06	Lower house	ps2017	-	ps2017/007	ps2017/007/05	ps2017/007/029	Reference	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2018-03-06-ps2017-007-05-002-029	ParlaMint-CZ_2018-03-06-ps2017-007-05-002-029.u10	Parliament of the Czech Republic, Chamber of Deputies, 2018-03-06	2018-03-06	Lower house	ps2017	-	ps2017/007	ps2017/007/05	ps2017/007/029	Reference	English	Regular	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	OndrejPolansky.1984	Polanský, Ondřej	M	1984	
ParlaMint-CZ-en_2018-03-06-ps2017-007-05-002-029	ParlaMint-CZ_2018-03-06-ps2017-007-05-002-029.u11	Parliament of the Czech Republic, Chamber of Deputies, 2018-03-06	2018-03-06	Lower house	ps2017	-	ps2017/007	ps2017/007/05	ps2017/007/029	Reference	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2018-03-06-ps2017-007-05-002-029	ParlaMint-CZ_2018-03-06-ps2017-007-05-002-029.u12	Parliament of the Czech Republic, Chamber of Deputies, 2018-03-06	2018-03-06	Lower house	ps2017	-	ps2017/007	ps2017/007/05	ps2017/007/029	Reference	English	Regular	MP	notMinister	KDU-ČSL	Political Group of the Christian and Democratic Union - Czechoslovak People's Party	Opposition	Centre to centre-right	JiriMihola.1972	Mihola, Jiří	M	1972	
