Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2018-05-24-ps2017-013-03-002-021	ParlaMint-CZ_2018-05-24-ps2017-013-03-002-021.u1	Parliament of the Czech Republic, Chamber of Deputies, 2018-05-24	2018-05-24	Lower house	ps2017	-	ps2017/013	ps2017/013/03	ps2017/013/021	Reference	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2018-05-24-ps2017-013-03-002-021	ParlaMint-CZ_2018-05-24-ps2017-013-03-002-021.u2	Parliament of the Czech Republic, Chamber of Deputies, 2018-05-24	2018-05-24	Lower house	ps2017	-	ps2017/013	ps2017/013/03	ps2017/013/021	Reference	English	Regular	notMP	Minister	-	-	-	-	JaroslavaNemcova.1971	Němcová, Jaroslava	F	1971	
ParlaMint-CZ-en_2018-05-24-ps2017-013-03-002-021	ParlaMint-CZ_2018-05-24-ps2017-013-03-002-021.u3	Parliament of the Czech Republic, Chamber of Deputies, 2018-05-24	2018-05-24	Lower house	ps2017	-	ps2017/013	ps2017/013/03	ps2017/013/021	Reference	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2018-05-24-ps2017-013-03-002-021	ParlaMint-CZ_2018-05-24-ps2017-013-03-002-021.u4	Parliament of the Czech Republic, Chamber of Deputies, 2018-05-24	2018-05-24	Lower house	ps2017	-	ps2017/013	ps2017/013/03	ps2017/013/021	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	JanBauer.1969	Bauer, Jan	M	1969	
ParlaMint-CZ-en_2018-05-24-ps2017-013-03-002-021	ParlaMint-CZ_2018-05-24-ps2017-013-03-002-021.u5	Parliament of the Czech Republic, Chamber of Deputies, 2018-05-24	2018-05-24	Lower house	ps2017	-	ps2017/013	ps2017/013/03	ps2017/013/021	Reference	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2018-05-24-ps2017-013-03-002-021	ParlaMint-CZ_2018-05-24-ps2017-013-03-002-021.u6	Parliament of the Czech Republic, Chamber of Deputies, 2018-05-24	2018-05-24	Lower house	ps2017	-	ps2017/013	ps2017/013/03	ps2017/013/021	Reference	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	KamalFarhan.1969	Farhan, Kamal	M	1969	
ParlaMint-CZ-en_2018-05-24-ps2017-013-03-002-021	ParlaMint-CZ_2018-05-24-ps2017-013-03-002-021.u7	Parliament of the Czech Republic, Chamber of Deputies, 2018-05-24	2018-05-24	Lower house	ps2017	-	ps2017/013	ps2017/013/03	ps2017/013/021	Reference	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2018-05-24-ps2017-013-03-002-021	ParlaMint-CZ_2018-05-24-ps2017-013-03-002-021.u8	Parliament of the Czech Republic, Chamber of Deputies, 2018-05-24	2018-05-24	Lower house	ps2017	-	ps2017/013	ps2017/013/03	ps2017/013/021	Reference	English	Regular	MP	notMinister	TOP09	Political group TOP 09	Opposition	Centre-right	MarketaPekarovaAdamova.1984	Pekarová Adamová, Markéta	F	1984	
ParlaMint-CZ-en_2018-05-24-ps2017-013-03-002-021	ParlaMint-CZ_2018-05-24-ps2017-013-03-002-021.u9	Parliament of the Czech Republic, Chamber of Deputies, 2018-05-24	2018-05-24	Lower house	ps2017	-	ps2017/013	ps2017/013/03	ps2017/013/021	Reference	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2018-05-24-ps2017-013-03-002-021	ParlaMint-CZ_2018-05-24-ps2017-013-03-002-021.u10	Parliament of the Czech Republic, Chamber of Deputies, 2018-05-24	2018-05-24	Lower house	ps2017	-	ps2017/013	ps2017/013/03	ps2017/013/021	Reference	English	Regular	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	LubomirSpanel.1955	Španěl, Lubomír	M	1955	
ParlaMint-CZ-en_2018-05-24-ps2017-013-03-002-021	ParlaMint-CZ_2018-05-24-ps2017-013-03-002-021.u11	Parliament of the Czech Republic, Chamber of Deputies, 2018-05-24	2018-05-24	Lower house	ps2017	-	ps2017/013	ps2017/013/03	ps2017/013/021	Reference	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
