Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2018-10-30-ps2017-020-05-006-008	ParlaMint-CZ_2018-10-30-ps2017-020-05-006-008.u1	Parliament of the Czech Republic, Chamber of Deputies, 2018-10-30	2018-10-30	Lower house	ps2017	-	ps2017/020	ps2017/020/05	ps2017/020/008	Reference	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2018-10-30-ps2017-020-05-006-008	ParlaMint-CZ_2018-10-30-ps2017-020-05-006-008.u2	Parliament of the Czech Republic, Chamber of Deputies, 2018-10-30	2018-10-30	Lower house	ps2017	-	ps2017/020	ps2017/020/05	ps2017/020/008	Reference	English	Regular	notMP	Minister	-	-	-	-	JanaMalacova.1981	Maláčová, Jana	F	1981	
ParlaMint-CZ-en_2018-10-30-ps2017-020-05-006-008	ParlaMint-CZ_2018-10-30-ps2017-020-05-006-008.u3	Parliament of the Czech Republic, Chamber of Deputies, 2018-10-30	2018-10-30	Lower house	ps2017	-	ps2017/020	ps2017/020/05	ps2017/020/008	Reference	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2018-10-30-ps2017-020-05-006-008	ParlaMint-CZ_2018-10-30-ps2017-020-05-006-008.u4	Parliament of the Czech Republic, Chamber of Deputies, 2018-10-30	2018-10-30	Lower house	ps2017	-	ps2017/020	ps2017/020/05	ps2017/020/008	Reference	English	Regular	notMP	Minister	-	-	-	-	JanaMalacova.1981	Maláčová, Jana	F	1981	
ParlaMint-CZ-en_2018-10-30-ps2017-020-05-006-008	ParlaMint-CZ_2018-10-30-ps2017-020-05-006-008.u5	Parliament of the Czech Republic, Chamber of Deputies, 2018-10-30	2018-10-30	Lower house	ps2017	-	ps2017/020	ps2017/020/05	ps2017/020/008	Reference	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2018-10-30-ps2017-020-05-006-008	ParlaMint-CZ_2018-10-30-ps2017-020-05-006-008.u6	Parliament of the Czech Republic, Chamber of Deputies, 2018-10-30	2018-10-30	Lower house	ps2017	-	ps2017/020	ps2017/020/05	ps2017/020/008	Reference	English	Regular	MP	notMinister	STAN	Political group Mayors and Independents	Opposition	Centre to centre-right	PetrGazdik.1974	Gazdík, Petr	M	1974	
ParlaMint-CZ-en_2018-10-30-ps2017-020-05-006-008	ParlaMint-CZ_2018-10-30-ps2017-020-05-006-008.u7	Parliament of the Czech Republic, Chamber of Deputies, 2018-10-30	2018-10-30	Lower house	ps2017	-	ps2017/020	ps2017/020/05	ps2017/020/008	Reference	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2018-10-30-ps2017-020-05-006-008	ParlaMint-CZ_2018-10-30-ps2017-020-05-006-008.u8	Parliament of the Czech Republic, Chamber of Deputies, 2018-10-30	2018-10-30	Lower house	ps2017	-	ps2017/020	ps2017/020/05	ps2017/020/008	Reference	English	Regular	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	LenkaKozlova.1960	Kozlová, Lenka	F	1960	
ParlaMint-CZ-en_2018-10-30-ps2017-020-05-006-008	ParlaMint-CZ_2018-10-30-ps2017-020-05-006-008.u9	Parliament of the Czech Republic, Chamber of Deputies, 2018-10-30	2018-10-30	Lower house	ps2017	-	ps2017/020	ps2017/020/05	ps2017/020/008	Reference	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2018-10-30-ps2017-020-05-006-008	ParlaMint-CZ_2018-10-30-ps2017-020-05-006-008.u10	Parliament of the Czech Republic, Chamber of Deputies, 2018-10-30	2018-10-30	Lower house	ps2017	-	ps2017/020	ps2017/020/05	ps2017/020/008	Reference	English	Regular	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	JanChvojka.1980	Chvojka, Jan	M	1980	
ParlaMint-CZ-en_2018-10-30-ps2017-020-05-006-008	ParlaMint-CZ_2018-10-30-ps2017-020-05-006-008.u11	Parliament of the Czech Republic, Chamber of Deputies, 2018-10-30	2018-10-30	Lower house	ps2017	-	ps2017/020	ps2017/020/05	ps2017/020/008	Reference	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2018-10-30-ps2017-020-05-006-008	ParlaMint-CZ_2018-10-30-ps2017-020-05-006-008.u12	Parliament of the Czech Republic, Chamber of Deputies, 2018-10-30	2018-10-30	Lower house	ps2017	-	ps2017/020	ps2017/020/05	ps2017/020/008	Reference	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	IvanJac.1956	Jáč, Ivan	M	1956	
ParlaMint-CZ-en_2018-10-30-ps2017-020-05-006-008	ParlaMint-CZ_2018-10-30-ps2017-020-05-006-008.u13	Parliament of the Czech Republic, Chamber of Deputies, 2018-10-30	2018-10-30	Lower house	ps2017	-	ps2017/020	ps2017/020/05	ps2017/020/008	Reference	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2018-10-30-ps2017-020-05-006-008	ParlaMint-CZ_2018-10-30-ps2017-020-05-006-008.u14	Parliament of the Czech Republic, Chamber of Deputies, 2018-10-30	2018-10-30	Lower house	ps2017	-	ps2017/020	ps2017/020/05	ps2017/020/008	Reference	English	Regular	MP	notMinister	STAN	Political group Mayors and Independents	Opposition	Centre to centre-right	PetrGazdik.1974	Gazdík, Petr	M	1974	
ParlaMint-CZ-en_2018-10-30-ps2017-020-05-006-008	ParlaMint-CZ_2018-10-30-ps2017-020-05-006-008.u15	Parliament of the Czech Republic, Chamber of Deputies, 2018-10-30	2018-10-30	Lower house	ps2017	-	ps2017/020	ps2017/020/05	ps2017/020/008	Reference	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2018-10-30-ps2017-020-05-006-008	ParlaMint-CZ_2018-10-30-ps2017-020-05-006-008.u16	Parliament of the Czech Republic, Chamber of Deputies, 2018-10-30	2018-10-30	Lower house	ps2017	-	ps2017/020	ps2017/020/05	ps2017/020/008	Reference	English	Regular	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	LenkaKozlova.1960	Kozlová, Lenka	F	1960	
ParlaMint-CZ-en_2018-10-30-ps2017-020-05-006-008	ParlaMint-CZ_2018-10-30-ps2017-020-05-006-008.u17	Parliament of the Czech Republic, Chamber of Deputies, 2018-10-30	2018-10-30	Lower house	ps2017	-	ps2017/020	ps2017/020/05	ps2017/020/008	Reference	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2018-10-30-ps2017-020-05-006-008	ParlaMint-CZ_2018-10-30-ps2017-020-05-006-008.u18	Parliament of the Czech Republic, Chamber of Deputies, 2018-10-30	2018-10-30	Lower house	ps2017	-	ps2017/020	ps2017/020/05	ps2017/020/008	Reference	English	Regular	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	JanChvojka.1980	Chvojka, Jan	M	1980	
ParlaMint-CZ-en_2018-10-30-ps2017-020-05-006-008	ParlaMint-CZ_2018-10-30-ps2017-020-05-006-008.u19	Parliament of the Czech Republic, Chamber of Deputies, 2018-10-30	2018-10-30	Lower house	ps2017	-	ps2017/020	ps2017/020/05	ps2017/020/008	Reference	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
