Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2018-06-12-ps2017-013-09-010-057	ParlaMint-CZ_2018-06-12-ps2017-013-09-010-057.u1	Parliament of the Czech Republic, Chamber of Deputies, 2018-06-12	2018-06-12	Lower house	ps2017	-	ps2017/013	ps2017/013/09	ps2017/013/057	Reference	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2018-06-12-ps2017-013-09-010-057	ParlaMint-CZ_2018-06-12-ps2017-013-09-010-057.u2	Parliament of the Czech Republic, Chamber of Deputies, 2018-06-12	2018-06-12	Lower house	ps2017	-	ps2017/013	ps2017/013/09	ps2017/013/057	Reference	English	Guest	MP	Minister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	RichardBrabec.1966	Brabec, Richard	M	1966	
ParlaMint-CZ-en_2018-06-12-ps2017-013-09-010-057	ParlaMint-CZ_2018-06-12-ps2017-013-09-010-057.u3	Parliament of the Czech Republic, Chamber of Deputies, 2018-06-12	2018-06-12	Lower house	ps2017	-	ps2017/013	ps2017/013/09	ps2017/013/057	Reference	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2018-06-12-ps2017-013-09-010-057	ParlaMint-CZ_2018-06-12-ps2017-013-09-010-057.u4	Parliament of the Czech Republic, Chamber of Deputies, 2018-06-12	2018-06-12	Lower house	ps2017	-	ps2017/013	ps2017/013/09	ps2017/013/057	Reference	English	Regular	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	MikulasPeksa.1986	Peksa, Mikuláš	M	1986	
ParlaMint-CZ-en_2018-06-12-ps2017-013-09-010-057	ParlaMint-CZ_2018-06-12-ps2017-013-09-010-057.u5	Parliament of the Czech Republic, Chamber of Deputies, 2018-06-12	2018-06-12	Lower house	ps2017	-	ps2017/013	ps2017/013/09	ps2017/013/057	Reference	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2018-06-12-ps2017-013-09-010-057	ParlaMint-CZ_2018-06-12-ps2017-013-09-010-057.u6	Parliament of the Czech Republic, Chamber of Deputies, 2018-06-12	2018-06-12	Lower house	ps2017	-	ps2017/013	ps2017/013/09	ps2017/013/057	Reference	English	Regular	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	LeoLuzar.1964	Luzar, Leo	M	1964	
ParlaMint-CZ-en_2018-06-12-ps2017-013-09-010-057	ParlaMint-CZ_2018-06-12-ps2017-013-09-010-057.u7	Parliament of the Czech Republic, Chamber of Deputies, 2018-06-12	2018-06-12	Lower house	ps2017	-	ps2017/013	ps2017/013/09	ps2017/013/057	Reference	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2018-06-12-ps2017-013-09-010-057	ParlaMint-CZ_2018-06-12-ps2017-013-09-010-057.u8	Parliament of the Czech Republic, Chamber of Deputies, 2018-06-12	2018-06-12	Lower house	ps2017	-	ps2017/013	ps2017/013/09	ps2017/013/057	Reference	English	Regular	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	LeoLuzar.1964	Luzar, Leo	M	1964	
ParlaMint-CZ-en_2018-06-12-ps2017-013-09-010-057	ParlaMint-CZ_2018-06-12-ps2017-013-09-010-057.u9	Parliament of the Czech Republic, Chamber of Deputies, 2018-06-12	2018-06-12	Lower house	ps2017	-	ps2017/013	ps2017/013/09	ps2017/013/057	Reference	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2018-06-12-ps2017-013-09-010-057	ParlaMint-CZ_2018-06-12-ps2017-013-09-010-057.u10	Parliament of the Czech Republic, Chamber of Deputies, 2018-06-12	2018-06-12	Lower house	ps2017	-	ps2017/013	ps2017/013/09	ps2017/013/057	Reference	English	Regular	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	LeoLuzar.1964	Luzar, Leo	M	1964	
ParlaMint-CZ-en_2018-06-12-ps2017-013-09-010-057	ParlaMint-CZ_2018-06-12-ps2017-013-09-010-057.u11	Parliament of the Czech Republic, Chamber of Deputies, 2018-06-12	2018-06-12	Lower house	ps2017	-	ps2017/013	ps2017/013/09	ps2017/013/057	Reference	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2018-06-12-ps2017-013-09-010-057	ParlaMint-CZ_2018-06-12-ps2017-013-09-010-057.u12	Parliament of the Czech Republic, Chamber of Deputies, 2018-06-12	2018-06-12	Lower house	ps2017	-	ps2017/013	ps2017/013/09	ps2017/013/057	Reference	English	Regular	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	JiriKobza.1955	Kobza, Jiří	M	1955	
ParlaMint-CZ-en_2018-06-12-ps2017-013-09-010-057	ParlaMint-CZ_2018-06-12-ps2017-013-09-010-057.u13	Parliament of the Czech Republic, Chamber of Deputies, 2018-06-12	2018-06-12	Lower house	ps2017	-	ps2017/013	ps2017/013/09	ps2017/013/057	Reference	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2018-06-12-ps2017-013-09-010-057	ParlaMint-CZ_2018-06-12-ps2017-013-09-010-057.u14	Parliament of the Czech Republic, Chamber of Deputies, 2018-06-12	2018-06-12	Lower house	ps2017	-	ps2017/013	ps2017/013/09	ps2017/013/057	Reference	English	Chairperson	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	VojtechFilip.1955	Filip, Vojtěch	M	1955	
ParlaMint-CZ-en_2018-06-12-ps2017-013-09-010-057	ParlaMint-CZ_2018-06-12-ps2017-013-09-010-057.u15	Parliament of the Czech Republic, Chamber of Deputies, 2018-06-12	2018-06-12	Lower house	ps2017	-	ps2017/013	ps2017/013/09	ps2017/013/057	Reference	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2018-06-12-ps2017-013-09-010-057	ParlaMint-CZ_2018-06-12-ps2017-013-09-010-057.u16	Parliament of the Czech Republic, Chamber of Deputies, 2018-06-12	2018-06-12	Lower house	ps2017	-	ps2017/013	ps2017/013/09	ps2017/013/057	Reference	English	Regular	MP	notMinister	Piráti	Political group Czech Pirate Party	Opposition	Centre to centre-left	MikulasFerjencik.1987	Ferjenčík, Mikuláš	M	1987	
ParlaMint-CZ-en_2018-06-12-ps2017-013-09-010-057	ParlaMint-CZ_2018-06-12-ps2017-013-09-010-057.u17	Parliament of the Czech Republic, Chamber of Deputies, 2018-06-12	2018-06-12	Lower house	ps2017	-	ps2017/013	ps2017/013/09	ps2017/013/057	Reference	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
