Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2018-11-01-ps2017-020-07-006-090	ParlaMint-CZ_2018-11-01-ps2017-020-07-006-090.u1	Parliament of the Czech Republic, Chamber of Deputies, 2018-11-01	2018-11-01	Lower house	ps2017	-	ps2017/020	ps2017/020/07	ps2017/020/090	Reference	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2018-11-01-ps2017-020-07-006-090	ParlaMint-CZ_2018-11-01-ps2017-020-07-006-090.u2	Parliament of the Czech Republic, Chamber of Deputies, 2018-11-01	2018-11-01	Lower house	ps2017	-	ps2017/020	ps2017/020/07	ps2017/020/090	Reference	English	Regular	notMP	Minister	-	-	-	-	AlenaSchillerova.1964	Schillerová, Alena	F	1964	
ParlaMint-CZ-en_2018-11-01-ps2017-020-07-006-090	ParlaMint-CZ_2018-11-01-ps2017-020-07-006-090.u3	Parliament of the Czech Republic, Chamber of Deputies, 2018-11-01	2018-11-01	Lower house	ps2017	-	ps2017/020	ps2017/020/07	ps2017/020/090	Reference	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2018-11-01-ps2017-020-07-006-090	ParlaMint-CZ_2018-11-01-ps2017-020-07-006-090.u4	Parliament of the Czech Republic, Chamber of Deputies, 2018-11-01	2018-11-01	Lower house	ps2017	-	ps2017/020	ps2017/020/07	ps2017/020/090	Reference	English	Regular	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	JiriKobza.1955	Kobza, Jiří	M	1955	
ParlaMint-CZ-en_2018-11-01-ps2017-020-07-006-090	ParlaMint-CZ_2018-11-01-ps2017-020-07-006-090.u5	Parliament of the Czech Republic, Chamber of Deputies, 2018-11-01	2018-11-01	Lower house	ps2017	-	ps2017/020	ps2017/020/07	ps2017/020/090	Reference	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2018-11-01-ps2017-020-07-006-090	ParlaMint-CZ_2018-11-01-ps2017-020-07-006-090.u6	Parliament of the Czech Republic, Chamber of Deputies, 2018-11-01	2018-11-01	Lower house	ps2017	-	ps2017/020	ps2017/020/07	ps2017/020/090	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	ZbynekStanjura.1964	Stanjura, Zbyněk	M	1964	
ParlaMint-CZ-en_2018-11-01-ps2017-020-07-006-090	ParlaMint-CZ_2018-11-01-ps2017-020-07-006-090.u7	Parliament of the Czech Republic, Chamber of Deputies, 2018-11-01	2018-11-01	Lower house	ps2017	-	ps2017/020	ps2017/020/07	ps2017/020/090	Reference	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2018-11-01-ps2017-020-07-006-090	ParlaMint-CZ_2018-11-01-ps2017-020-07-006-090.u8	Parliament of the Czech Republic, Chamber of Deputies, 2018-11-01	2018-11-01	Lower house	ps2017	-	ps2017/020	ps2017/020/07	ps2017/020/090	Reference	English	Regular	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	LeoLuzar.1964	Luzar, Leo	M	1964	
ParlaMint-CZ-en_2018-11-01-ps2017-020-07-006-090	ParlaMint-CZ_2018-11-01-ps2017-020-07-006-090.u9	Parliament of the Czech Republic, Chamber of Deputies, 2018-11-01	2018-11-01	Lower house	ps2017	-	ps2017/020	ps2017/020/07	ps2017/020/090	Reference	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2018-11-01-ps2017-020-07-006-090	ParlaMint-CZ_2018-11-01-ps2017-020-07-006-090.u10	Parliament of the Czech Republic, Chamber of Deputies, 2018-11-01	2018-11-01	Lower house	ps2017	-	ps2017/020	ps2017/020/07	ps2017/020/090	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	JanaCernochova.1973	Černochová, Jana	F	1973	
ParlaMint-CZ-en_2018-11-01-ps2017-020-07-006-090	ParlaMint-CZ_2018-11-01-ps2017-020-07-006-090.u11	Parliament of the Czech Republic, Chamber of Deputies, 2018-11-01	2018-11-01	Lower house	ps2017	-	ps2017/020	ps2017/020/07	ps2017/020/090	Reference	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2018-11-01-ps2017-020-07-006-090	ParlaMint-CZ_2018-11-01-ps2017-020-07-006-090.u12	Parliament of the Czech Republic, Chamber of Deputies, 2018-11-01	2018-11-01	Lower house	ps2017	-	ps2017/020	ps2017/020/07	ps2017/020/090	Reference	English	Regular	notMP	Minister	-	-	-	-	TomasPetricek.1981	Petříček, Tomáš	M	1981	
ParlaMint-CZ-en_2018-11-01-ps2017-020-07-006-090	ParlaMint-CZ_2018-11-01-ps2017-020-07-006-090.u13	Parliament of the Czech Republic, Chamber of Deputies, 2018-11-01	2018-11-01	Lower house	ps2017	-	ps2017/020	ps2017/020/07	ps2017/020/090	Reference	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
