Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2018-11-14-ps2017-020-10-012-026	ParlaMint-CZ_2018-11-14-ps2017-020-10-012-026.u1	Parliament of the Czech Republic, Chamber of Deputies, 2018-11-14	2018-11-14	Lower house	ps2017	-	ps2017/020	ps2017/020/10	ps2017/020/026	Reference	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2018-11-14-ps2017-020-10-012-026	ParlaMint-CZ_2018-11-14-ps2017-020-10-012-026.u2	Parliament of the Czech Republic, Chamber of Deputies, 2018-11-14	2018-11-14	Lower house	ps2017	-	ps2017/020	ps2017/020/10	ps2017/020/026	Reference	English	Guest	MP	Minister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	JanHamacek.1978	Hamáček, Jan	M	1978	
ParlaMint-CZ-en_2018-11-14-ps2017-020-10-012-026	ParlaMint-CZ_2018-11-14-ps2017-020-10-012-026.u3	Parliament of the Czech Republic, Chamber of Deputies, 2018-11-14	2018-11-14	Lower house	ps2017	-	ps2017/020	ps2017/020/10	ps2017/020/026	Reference	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2018-11-14-ps2017-020-10-012-026	ParlaMint-CZ_2018-11-14-ps2017-020-10-012-026.u4	Parliament of the Czech Republic, Chamber of Deputies, 2018-11-14	2018-11-14	Lower house	ps2017	-	ps2017/020	ps2017/020/10	ps2017/020/026	Reference	English	Guest	MP	Minister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	JanHamacek.1978	Hamáček, Jan	M	1978	
ParlaMint-CZ-en_2018-11-14-ps2017-020-10-012-026	ParlaMint-CZ_2018-11-14-ps2017-020-10-012-026.u5	Parliament of the Czech Republic, Chamber of Deputies, 2018-11-14	2018-11-14	Lower house	ps2017	-	ps2017/020	ps2017/020/10	ps2017/020/026	Reference	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2018-11-14-ps2017-020-10-012-026	ParlaMint-CZ_2018-11-14-ps2017-020-10-012-026.u6	Parliament of the Czech Republic, Chamber of Deputies, 2018-11-14	2018-11-14	Lower house	ps2017	-	ps2017/020	ps2017/020/10	ps2017/020/026	Reference	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	MilanPour.1965	Pour, Milan	M	1965	
ParlaMint-CZ-en_2018-11-14-ps2017-020-10-012-026	ParlaMint-CZ_2018-11-14-ps2017-020-10-012-026.u7	Parliament of the Czech Republic, Chamber of Deputies, 2018-11-14	2018-11-14	Lower house	ps2017	-	ps2017/020	ps2017/020/10	ps2017/020/026	Reference	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2018-11-14-ps2017-020-10-012-026	ParlaMint-CZ_2018-11-14-ps2017-020-10-012-026.u8	Parliament of the Czech Republic, Chamber of Deputies, 2018-11-14	2018-11-14	Lower house	ps2017	-	ps2017/020	ps2017/020/10	ps2017/020/026	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	MartinKupka.1975	Kupka, Martin	M	1975	
ParlaMint-CZ-en_2018-11-14-ps2017-020-10-012-026	ParlaMint-CZ_2018-11-14-ps2017-020-10-012-026.u9	Parliament of the Czech Republic, Chamber of Deputies, 2018-11-14	2018-11-14	Lower house	ps2017	-	ps2017/020	ps2017/020/10	ps2017/020/026	Reference	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
ParlaMint-CZ-en_2018-11-14-ps2017-020-10-012-026	ParlaMint-CZ_2018-11-14-ps2017-020-10-012-026.u10	Parliament of the Czech Republic, Chamber of Deputies, 2018-11-14	2018-11-14	Lower house	ps2017	-	ps2017/020	ps2017/020/10	ps2017/020/026	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	ZbynekStanjura.1964	Stanjura, Zbyněk	M	1964	
ParlaMint-CZ-en_2018-11-14-ps2017-020-10-012-026	ParlaMint-CZ_2018-11-14-ps2017-020-10-012-026.u11	Parliament of the Czech Republic, Chamber of Deputies, 2018-11-14	2018-11-14	Lower house	ps2017	-	ps2017/020	ps2017/020/10	ps2017/020/026	Reference	English	Chairperson	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PetrFiala.1964	Fiala, Petr	M	1964	
