Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-CZ-en_2018-12-07-ps2017-024-04-004-128	ParlaMint-CZ_2018-12-07-ps2017-024-04-004-128.u1	Parliament of the Czech Republic, Chamber of Deputies, 2018-12-07	2018-12-07	Lower house	ps2017	-	ps2017/024	ps2017/024/04	ps2017/024/128	Reference	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2018-12-07-ps2017-024-04-004-128	ParlaMint-CZ_2018-12-07-ps2017-024-04-004-128.u2	Parliament of the Czech Republic, Chamber of Deputies, 2018-12-07	2018-12-07	Lower house	ps2017	-	ps2017/024	ps2017/024/04	ps2017/024/128	Reference	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	KarelRais.1949	Rais, Karel	M	1949	
ParlaMint-CZ-en_2018-12-07-ps2017-024-04-004-128	ParlaMint-CZ_2018-12-07-ps2017-024-04-004-128.u3	Parliament of the Czech Republic, Chamber of Deputies, 2018-12-07	2018-12-07	Lower house	ps2017	-	ps2017/024	ps2017/024/04	ps2017/024/128	Reference	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2018-12-07-ps2017-024-04-004-128	ParlaMint-CZ_2018-12-07-ps2017-024-04-004-128.u4	Parliament of the Czech Republic, Chamber of Deputies, 2018-12-07	2018-12-07	Lower house	ps2017	-	ps2017/024	ps2017/024/04	ps2017/024/128	Reference	English	Regular	MP	notMinister	KSČM	Political group Communist Party of Bohemia and Moravia	-	Left to far-left	JiriValenta.1965	Valenta, Jiří	M	1965	
ParlaMint-CZ-en_2018-12-07-ps2017-024-04-004-128	ParlaMint-CZ_2018-12-07-ps2017-024-04-004-128.u5	Parliament of the Czech Republic, Chamber of Deputies, 2018-12-07	2018-12-07	Lower house	ps2017	-	ps2017/024	ps2017/024/04	ps2017/024/128	Reference	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2018-12-07-ps2017-024-04-004-128	ParlaMint-CZ_2018-12-07-ps2017-024-04-004-128.u6	Parliament of the Czech Republic, Chamber of Deputies, 2018-12-07	2018-12-07	Lower house	ps2017	-	ps2017/024	ps2017/024/04	ps2017/024/128	Reference	English	Regular	MP	notMinister	ČSSD	Political group Czech Social Democratic Party	Coalition	Centre-left	KaterinaValachova.1976	Valachová, Kateřina	F	1976	
ParlaMint-CZ-en_2018-12-07-ps2017-024-04-004-128	ParlaMint-CZ_2018-12-07-ps2017-024-04-004-128.u7	Parliament of the Czech Republic, Chamber of Deputies, 2018-12-07	2018-12-07	Lower house	ps2017	-	ps2017/024	ps2017/024/04	ps2017/024/128	Reference	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2018-12-07-ps2017-024-04-004-128	ParlaMint-CZ_2018-12-07-ps2017-024-04-004-128.u8	Parliament of the Czech Republic, Chamber of Deputies, 2018-12-07	2018-12-07	Lower house	ps2017	-	ps2017/024	ps2017/024/04	ps2017/024/128	Reference	English	Regular	MP	notMinister	ANO	Political group ANO 2011	Coalition	Centre to centre-right	VeraAdamkova.1954	Adámková, Věra	F	1954	
ParlaMint-CZ-en_2018-12-07-ps2017-024-04-004-128	ParlaMint-CZ_2018-12-07-ps2017-024-04-004-128.u9	Parliament of the Czech Republic, Chamber of Deputies, 2018-12-07	2018-12-07	Lower house	ps2017	-	ps2017/024	ps2017/024/04	ps2017/024/128	Reference	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
ParlaMint-CZ-en_2018-12-07-ps2017-024-04-004-128	ParlaMint-CZ_2018-12-07-ps2017-024-04-004-128.u10	Parliament of the Czech Republic, Chamber of Deputies, 2018-12-07	2018-12-07	Lower house	ps2017	-	ps2017/024	ps2017/024/04	ps2017/024/128	Reference	English	Regular	MP	notMinister	ODS	Political group Civic Democratic Party	Opposition	Centre-right to right	PavelZacek.1969	Žáček, Pavel	M	1969	
ParlaMint-CZ-en_2018-12-07-ps2017-024-04-004-128	ParlaMint-CZ_2018-12-07-ps2017-024-04-004-128.u11	Parliament of the Czech Republic, Chamber of Deputies, 2018-12-07	2018-12-07	Lower house	ps2017	-	ps2017/024	ps2017/024/04	ps2017/024/128	Reference	English	Chairperson	MP	notMinister	SPD	Political group Freedom and Direct Democracy	Opposition	Right to far-right	TomioOkamura.1972	Okamura, Tomio	M	1972	
