year,term,context
1999,nature,so some thought that in fact the problem of procedural because here is quite clear a certain group of mps
2000,nature,mr chairman this is an intervention of a business and it s directed to you i and we from
2000,nature,amendments that have come these four are of a technical and can be proposed to the legal service as a
2000,nature,ministers of bih should declare amendments which are essential in and in this way i do not have the authority
2000,nature,amendments by mps mrs ana havel who were of technical and we have already made that clear at the same
2000,nature,were in the alternative you also know are essential in and of course that should according to the rules of
2000,nature,consensus on mrs havel s amendment because it was technical of the matter and that in the notice that you
2000,nature,the suggestion is clear i d say of a practical i suggest that when the amendment is read and part
2000,nature,the bih council of ministers our remarks are of principled and have no personal characteristics and we will vote against
2001,nature,the 15th law of the high representative by its very basically i ll be able to discuss it by dawn
2001,nature,laws and the already open problems in the house of form a working body whether at the level of the
2001,nature,proposed amendments have not been accepted even those of cosmetic gentlemen we re going to vote again i asked you
2001,nature,ll just remind you it was a matter of technical and it s about parking i am pleased with the
2001,nature,the problem is of a technical because mp đedović has a lot of right not to
2001,nature,meeting of the house of representatives which was an objective for the reasons of further consultations and the session of
2001,nature,reduced ability to withdraw benefits and the financial and technical that this agency provides in this context regardless of the
2001,nature,be forced to resort to measures of sanctions of material against all authorities and individuals in charge of this procedure
2001,nature,marks in the very purpose i e in the very of this property it is treated as property that bih
2002,nature,and herzegovina are divided into three groups according to the of the problem the first group is mature institutions so
2002,nature,completely irrelevant mr president since my remarks are of general i could put it on any of these minutes so
2002,nature,small efforts of the council of ministers even the financial and including possible arrangements with at least a few significant
2002,nature,it s a legal dilemma not at all a political but a purely legal dilemma that s what it was
2003,nature,people who develop this country on all grounds of plant other mineral wealth 50 etc i m afraid we won
2004,nature,therefore given the situation we are in mr president of that we will all adjust our discussions i will make
2004,nature,prepared and in both readings i will declare this law by accepting first and foremost its constitutional justification this has
2004,nature,of which is practically technical or data of a technical which should only be the accompanying side of my question
2004,nature,institutions 17 the fourth criterion of course can be the of the institution itself the content of its action the
2004,nature,should be and i will say this very clearly the of the position of the city of sarajevo as the
2004,nature,incompetent for a few months or a year when by things in sports political and any other sense someone wants
2004,nature,not 15 and a large part of these costs by things would probably be reduced which looking at the audit
2004,nature,cooperate with them as well as to conceal the security of the purposes of the operation itself and under f
2004,nature,i m thinking about entities and other agencies which by things give data which enter the content of this information
2005,nature,especially these days we are witnessing certain unkind events that has imposed and where we actually see ourselves as bih
2005,nature,state have come to decide on property that is by state owned and which is also for us although this
2005,nature,the same and we representatives at the state level by of things have an obligation to advocate such solutions that
2005,nature,adopted on the commission but they were of a technical because we had such nebuloses so i tried to remove
2005,nature,is a minimum of responsibility for the moral and political of the srebrenica tragedy and the death of innocent civilians
2005,nature,is proposing to us and i appreciate that given the of the auditors or audit as an institution if she
2005,nature,i could of course appoint a competent minister because by the minister should know more than the prime minister the
2005,nature,the minister in charge would have to know things by far more than the prime minister himself it s not
2005,nature,that kind of amendment they are not the essentials of as mr džaferović said absolutely not therefore we will be
2006,nature,never adopted and it is a contradiction a formal legal and it would be good to indeed at the beginning
2006,nature,of spending i e the functioning of institutions which by of things are invited to process it and those entities
2006,nature,also about other structures that they get and which by things not only have information but also have the opportunity
2007,nature,can baptize here the arguments of this and that of that you in the ranks of your party have an
2007,nature,will vote against are not at all of a general but are very specific in nature thank you 17
2007,nature,all of a general nature but are very specific in thank you 17
2008,nature,on the crime of the acts of rastist and xenophobic i must say that the very educational experiences and practices
2008,nature,s office it s our job to do it by if i knew that then i probably wouldn t have
2009,nature,facts is unforgivable quote and that this act denies the of war crimes itself but the worst part is that
2009,nature,agenda because then we can make some conclusion of another and i d like to ask around point 24 the
2009,nature,cybercrime on the criminalisation of acts of racist and xenophobic and even even moreover are not in line with solutions
2011,nature,minutes we will take care of these changes of technical i believe professional services didn t make that mistake on
2011,nature,one of the most important political and economical foreign political the council of ministers has not used it to bring
2011,nature,my point was general
2012,nature,is very sensitive from the aspect of environmental protection and and for this reason regulated by laws in the field
2012,nature,avoided and the most serious warning came from the world protection fund which through its study of the influence of
2012,nature,to complete this work of amendment and addition the formal was when we in the parliamentary procedure referred the law
2012,nature,of the impact of different interpretations and influences of whatever they are thank you very much
2012,nature,a series of measures most of the administrative and technical however in a document that reads a report on the
2012,nature,more other actors who need to create conditions of economic social educational health and others for normal return and life
2012,nature,and in the international communication in which denis bećirović by of his function performs in his own name and in
2013,nature,a colleague of živković has an intervention of business please pay attention here you go
2013,nature,the proposed amendments to the law are of an intervening and therefore the emergency procedure makes sense the need for
2013,nature,the autumn and these are therefore changes in the intervening and will not disrupt that concept of the law that
2013,nature,d just like to remind you when i said that s a problem with wine and mineral waters is completely
2013,nature,the same the only thing they differ in is technical which is that my colleague simić i believe accidentally made
2013,nature,road and which are very which are not political in but are related to something that particularly entangles us in
2013,nature,issue is not a matter of day to day political and no doubt respecting the other points of today s
2014,nature,expressed here that reflect the lack of understanding of the of the bih institutions budget and secondly because some of
2014,nature,the rescue actions have a problem which is a foolish it is such a nature that for example helicopter forces
2014,nature,problem which is a foolish nature it is such a that for example helicopter forces lacks the very modest 13
2014,nature,actually supposed to do many measures are of a formal so there is no assessment that the effect can be
2015,nature,terms of the criminalisation of acts of racist and xenophobic committed through computer systems where racist xenophobic material which represents
