ParlaMint-FR_2017-11-08-O1044.u1	The next item is the question to the Government.
ParlaMint-FR_2017-11-08-O1044.u2	The next speaker is Mr Pierre Vatin, for the Group of the European People's Party.
ParlaMint-FR_2017-11-08-O1044.u3	Minister of State, Minister of Ecological and Solidarity Transition...
ParlaMint-FR_2017-11-08-O1044.u4	He's not here!
ParlaMint-FR_2017-11-08-O1044.u5	... you announced this summer, in a big pump, that by 2025, France would reduce to 50% the share of nuclear energy in the electricity produced, which amounted to the removal of 17 reactors. While the Members of the majority held this objective as a totem, our colleague Julien Aubert warned you here that this was totally unrealistic.
ParlaMint-FR_2017-11-08-O1044.u6	Aubert is a visionary!
ParlaMint-FR_2017-11-08-O1044.u7	[[Exclaims on the benches of the REM group. – Applause on several benches of the LR group]] You finally followed our advice, as you said today that this goal was unattainable. Mr Minister, we congratulate you on returning to a more realistic position on nuclear power and finally joining you from the Republicans' point of view, after fuelling sterile antinuclear demagogy.
ParlaMint-FR_2017-11-08-O1044.u8	Bravo!
ParlaMint-FR_2017-11-08-O1044.u9	We have constantly told you that the atom produces low-cost electricity for the French, that it is a low-polluting source of energy and that the cost of nuclear output would be exorbitant.
ParlaMint-FR_2017-11-08-O1044.u10	Stop with that!
ParlaMint-FR_2017-11-08-O1044.u11	Close 17 reactors will also lead to flooding the country of wind turbines, in unbearable proportions for the residents, and to open thermal power plants, which emit a lot of greenhouse gases! Minister, we therefore congratulate you on this step forward: you have had the courage to eat your hat to serve the general interest.
ParlaMint-FR_2017-11-08-O1044.u12	Well said!
ParlaMint-FR_2017-11-08-O1044.u13	We are now waiting for you to adopt the same position of wisdom with regard to Notre-Dame-des-Landes, by finally validating a project expected of elected officials, approved by referendum by the inhabitants of the Loire-Atlantique and against which all appeals have failed.
ParlaMint-FR_2017-11-08-O1044.u14	Yes!
ParlaMint-FR_2017-11-08-O1044.u15	[[Applause on the benches of the LR group]] Will you, then, again hear our voice on this subject?
ParlaMint-FR_2017-11-08-O1044.u16	[[Exclaims on the benches of the LR group. – Applause on the benches of the REM and MODEM groups]] The Secretary of State to the Minister of State, Minister for Ecological and Solidarity Transition, has the floor.
ParlaMint-FR_2017-11-08-O1044.u17	Where is the minister?
ParlaMint-FR_2017-11-08-O1044.u18	Mr President, it is much easier to rewrite history than to do, and even easier to set unrealistic goals than to do.
ParlaMint-FR_2017-11-08-O1044.u19	That's not yours!
ParlaMint-FR_2017-11-08-O1044.u20	Yesterday, the electricity transmission system operator, TEN, published its forecast balance sheet for 2017. It includes various scenarios describing possible trajectories for our energy mix until 2035. This assessment shows that we have definitely changed from time to time: the future belongs to renewable energies, electricity consumption is falling, and it is possible to reach the target of reducing the share of nuclear energy in electricity production to 50%. In the face of these developments, our Government...
ParlaMint-FR_2017-11-08-O1044.u21	Who ate his hat anyway!
ParlaMint-FR_2017-11-08-O1044.u22	[[Exclaims on the benches of the LR group]] ... has four objectives: the first is to encourage energy efficiency because it also benefits the most modest households. The second is to support the development of renewable energy which is the future, including in terms of employment. The third is to reduce the share of nuclear energy in our energy mix to 50%.
ParlaMint-FR_2017-11-08-O1044.u23	Back up! Back up! Back up! Back up! Back up! Back up! Back up!
ParlaMint-FR_2017-11-08-O1044.u24	Valls killed him, that goal!
ParlaMint-FR_2017-11-08-O1044.u25	The file! The file!
ParlaMint-FR_2017-11-08-O1044.u26	The fourth is, of course, to reduce our greenhouse gas emissions. Well, we think that climate and nuclear are not contradictory, contrary to what some would suggest.
ParlaMint-FR_2017-11-08-O1044.u27	The time for the campaign is over!
ParlaMint-FR_2017-11-08-O1044.u28	We are therefore aiming at reducing the share of nuclear energy in electricity production to 50%, in parallel with our other climate targets.
ParlaMint-FR_2017-11-08-O1044.u29	And what does he think, Valls?
ParlaMint-FR_2017-11-08-O1044.u30	It is unrealistic to set goals that are not achievable: this creates disillusionment that leads to waiver.
ParlaMint-FR_2017-11-08-O1044.u31	It's pedaling, it's pedaling!
ParlaMint-FR_2017-11-08-O1044.u32	[[Exclaims on the benches of the LR group. – Applause on the benches of the REM and MODEM groups]] But our Government does not give up.
ParlaMint-FR_2017-11-08-O1044.u33	[[Applause on the benches of the REM and MODEM groups]] Ladies and gentlemen, I invite you to listen respectfully and to the questions and answers, otherwise it will no longer be necessary to include these question-and-question-sessions in our agenda.
ParlaMint-FR_2017-11-08-O1044.u34	Mrs Laurianne Rossi, on behalf of the Group of the European People's Party, has the floor.
ParlaMint-FR_2017-11-08-O1044.u35	Mr Prime Minister, ladies and gentlemen, it is with deep sadness, anger and indignation that I express myself before you. Hate has once again struck our Republic in the heart. On 1 November, municipal agents from the city of Bagneux discovered the stele erected in memory of Ilan Halimi vandalized, defiled, covered with anti-Semitic inscriptions. A new desecration after the one of 2015 – and still the same feeling of revolt since that day of 2006 when young Ilan Halimi was found lifeless, victim of the barbarity of his kidnappers. Yesterday, I was at the side of many elected officials and the inhabitants of Bagneux. We were gathered, united, to install a new stele and, by this gesture, categorically condemn this new insult to the memory of Ilan Halimi, to the Jewish community and to republican values. Our message is clear: such acts are intolerable. The prejudices, division and rejection of the other have no place in our country. This cancer that gangnes our lives together until it calls into question the very foundation of our republican pact must be fought. Ilan Halimi's ordeal announced many other crimes: the terrorist acts committed by Mohammed Merah in Toulouse, the killing of the Jewish museum in Brussels or the attack by the Hyper Cacher. Most recently, the daily Le Monde devoted its one to the rise of a "anti-Semitism of everyday life". This situation obliges us. Many of us are wondering how to reverse the hate speech that constitutes the root of this violence and radicalization, how to protect our fellow citizens who are victims of everyday and ordinary racism, how to turn our will to never live this again into action. [[Applause on all benches]] Prime Minister, we have chosen from your speech on the occasion of the wishes of the Jewish community that you wished to make the fight against racism and anti-Semitism a priority of the Government. Can you clarify your intentions on the subject in front of the national representation?
ParlaMint-FR_2017-11-08-O1044.u36	The Prime Minister has the floor.
ParlaMint-FR_2017-11-08-O1044.u37	Madam Member, anger, indignation, even disgust, sadness: this is what inspires me this new degradation of the stele erected in the memory of Ilan Halimi. With this brutal vandalism, with these odious inscriptions, once again, one insults the memory of a young Frenchman, savagely tortured and murdered, one insults his family, to which I think today, one insults his loved ones, his friends – one insults you, deputy, insults me, insults all the representatives of the nation, insults the whole Republic. [[Vif applause on all benches]] This is not the first time that this stele has been vandalized and the Mayor of Bagneux has made the decision, which I greet, to systematically ask a new one, not to yield anything and to always be present to say that these inscriptions, these insults will never have the last word. I want to pay tribute to him. You said, Madam Member: Last night, 200 to 300 people were present in the small square where the stele was erected. This very morning, with you, with Mr. Prefect, with Mrs. Mayor of Bagneux, we were able, for a moment, to gather us in memory of Ilan Halimi. [[Applause on the benches of the REM and MODEM groups, as well as on the benches of the LC, LR and NG groups]] However, I must tell the national representative that the number of such acts has been declining for two or three years, thanks in particular to the determined action of all the public actors who contribute to the fight against, through prevention and repression. I would like to pay tribute to Manuel Valls, who, on this subject, was of immense clarity and a very great resolution; This reduction must also be credited to the Commission. Despite this, there are still too many such acts; and if there were only one left, it would be unacceptable. We must fight constantly. That is why I said, and I repeat it to the national representative today, that we will draw up a new inter-ministerial plan to combat racism and anti-Semitism, which will focus on prevention and repression. In particular, he will be interested, echoing what I said yesterday, in action on social networks and on the Internet. The impunity that seems to be attached to anonymity on social networks cannot be accepted.
ParlaMint-FR_2017-11-08-O1044.u38	All right.
ParlaMint-FR_2017-11-08-O1044.u39	We will also, in line with what has been committed by our predecessors, do the utmost to secure religious places and places of worship. Our country guarantees the freedom to believe or not to believe; and when we guarantee the freedom to believe, we guarantee the security of places of worship. We will act both by securing by means of personnel and by undertaking work that will allow the physical security of the buildings in which the cults are carried out. [[Applause on all benches]] When one attacks a French citizen because of his beliefs, or because of his non-beliefs, one attacks all the French. In speeches, we must never concede or pass anything. In actions, we must never concede or pass anything. It's a fight for ourselves, for who we are, for our children. It's an essential fight.
ParlaMint-FR_2017-11-08-O1044.u40	Mrs Elsa Faucillon has the floor for the Group of the Democratic and Republican Left.
ParlaMint-FR_2017-11-08-O1044.u41	My question is to the Minister of Economy and Finance. Once again, with the Paradise papers, we are revealed the opaque practices, often legal, of an oligarchy that for decades has become rich on the backs of citizens. It is an organised looting and it is a serious harm to the general interest, the one we are responsible for defending here. The damage to France is €20 billion due to tax optimisation, €80 billion due to tax evasion. It is unbearable, unbearable in view of the living conditions of our fellow citizens, unbearable in view of the EUR 15 billion in health savings planned, and that is a system compared to the 76 billion deficit! The answers given yesterday by Mr Darmanin to Adrien Quatennens or Monday by Mr Le Maire show that the question is not taken in arms. In the face of savage and hostile globalization against the weakest, it is a political struggle that must be waged. It cannot be reduced to sermons, for it is not only a matter of morals here: we must take back the hand that has been left to finance – that is what this is all about! Last year, our Assembly adopted by a very large majority the Communist Group's European motion for a resolution calling for the establishment of a conference of the parties – COP – on global finance, harmonisation and tax justice. The need for justice underscores the urgency of a major international mobilization of states, whistleblowers, journalists, intellectuals, associations, like COP21 on climate. Today, however, no initiative to tackle the core of the system has yet been taken by the Government. Yet the solutions exist: just refer to the text of the resolution. [[Applause on the benches of the GDR group and on several benches of the FI and NG groups]] Minister, when is a blacklist of tax havens – a complete list? When is the means of control, when is France's initiative to meet a tax COP, when is the end of Bercy's lock? I'm betting that any step back on these decisions will bring us...
ParlaMint-FR_2017-11-08-O1044.u42	Thank you, Congresswoman. The Secretary of State to the Minister for Economic Affairs and Finance has the floor.
ParlaMint-FR_2017-11-08-O1044.u43	Madam Member, you are right: it is unbearable. At a time when our country is collectively engaged in an effort to restore its public finances, more than ever before, the tax evasion, tax evasion and tax optimisation practices that you have mentioned, and which are sometimes close to abuse, must be fought forcefully, both in France and on the international scene. France is among the countries most involved in this fight. The Government did not wait for the revelation of a great daily "Paradise Papers" to act. [[Protests on the benches of the GDR group]] Yes, the fight is political, and it goes largely through the European Union, which has happened to you, or in any case to some Members in the same part of the Chamber, to question the presence in the Chamber.
ParlaMint-FR_2017-11-08-O1044.u44	Not us!
ParlaMint-FR_2017-11-08-O1044.u45	That sucks! It's provocation!
ParlaMint-FR_2017-11-08-O1044.u46	The fight goes through the international scene, because it takes place, for a large part, in Brussels. That is why yesterday the Minister of Economy and Finance took part in the meeting of the European Union's finance ministers. He made proposals. First, there is a need to increase the exchange of information between tax administrations and to punish countries that do not cooperate by taking strong countermeasures, which may even make access to certain international financial institutions conditional. Secondly, the publication of tax packages must be made compulsory at international and European level. Thirdly, the countries that would not play the game must be identified. We want the European Union to draw up a list of non-cooperative courts by the end of the year. Countermeasures may be taken.
ParlaMint-FR_2017-11-08-O1044.u47	What about the Tax COP?
ParlaMint-FR_2017-11-08-O1044.u48	What about Bercy's lock?
ParlaMint-FR_2017-11-08-O1044.u49	[[Applause on the benches of the REM and MODEM groups. – Exclaims on the banks of the GDR Group]] I repeat: the fight is taking place on the international stage, and also on the national stage.
ParlaMint-FR_2017-11-08-O1044.u50	You're not answering the question. This is unacceptable!
ParlaMint-FR_2017-11-08-O1044.u51	Mrs Laetitia Avia, on behalf of the Group of the European People's Party, has the floor.
ParlaMint-FR_2017-11-08-O1044.u52	My question is to Mr Gérard Collomb, Minister of State, Minister of the Interior. Yesterday, a large-scale counter-terrorism operation took place in our territory and Switzerland. In the Paris region, in the Alpes-Maritimes, in the Bouches-du-Rhône and in Switzerland, ten individuals were involved in violent and terrorist acts. [[Applause on the benches of the REM and MODEM groups]] This operation was successfully carried out thanks to the mobilization and cooperation of the counter-terrorism sub-directorate – SDAT –, the Interregional Directorate of the Judicial Police of Marseille, the Directorate-General for Internal Security and the RAID – Research, assistance, intervention, deterrence. I would like, on behalf of the majority and the entire national representation, to pay tribute to those agents who, every day, every night, tirelessly, work for the security and protection of our fellow citizens. We know that, Minister of State, in the face of the terrorist threat, there is no zero risk. And indeed presumptuous would be the one who would dare today to promise our fellow citizens a solution protecting them against any risk. [["So what? » on several benches of the LR group]] The exit from the state of emergency on 1 November was made possible by the large majority vote on the law strengthening internal security and the fight against terrorism. Have we lowered the guard? No, on the contrary. We have chosen to integrate into our law the intelligence, surveillance and prevention measures that have proven to be effective in dealing with this persistent threat, while remaining committed to fundamental rights and freedoms.
ParlaMint-FR_2017-11-08-O1044.u53	Stay modest!
ParlaMint-FR_2017-11-08-O1044.u54	We have chosen to limit these measures to the fight against terrorism alone, because that is our priority. My question, Mr. Minister of State, is therefore the following: one week after the state of emergency was lifted, what is your assessment of the exit of this state of emergency?
ParlaMint-FR_2017-11-08-O1044.u55	As if we could take stock after a week!
ParlaMint-FR_2017-11-08-O1044.u56	[[Applause on the benches of the REM group]] How do you intend to effectively implement the mechanisms put in place to strengthen the protection of all French people?
ParlaMint-FR_2017-11-08-O1044.u57	The next speaker is the Minister of State, Minister for the Interior.
ParlaMint-FR_2017-11-08-O1044.u58	As you said, Madam Member of Parliament, yesterday, an operation conducted by the intervention forces of the national police and by the SDAT allowed 10 individuals to be questioned, which, in fact, had been followed since last month. We observed their radicalization on the Internet, and they were regularly monitored by our services. We called them when we thought they could take action. Hearings are under way, along with extensive computer and telephone operations. The investigation, for which the judicial authority will be responsible, must now establish the exact nature of the project that these individuals were instigating, and make it possible to assess their exact degree of danger. You also asked me about leaving the state of emergency. Together with the services, we are working to put in place the new provisions of the law that strengthen internal security and the fight against terrorism. I can tell you that two new places of worship have already been closed.
ParlaMint-FR_2017-11-08-O1044.u59	For how long?
ParlaMint-FR_2017-11-08-O1044.u60	[[Applause on the benches of the REM and MODEM groups]] In addition, twenty-one individual monitors were renewed. This shows that, if we are out of the state of emergency, the law that you passed allows us to continue to monitor individuals who want to undermine the laws of the Republic through acts of terrorism.
ParlaMint-FR_2017-11-08-O1044.u61	The next speaker is Mr Dominique Potier, for the New Left Group.
ParlaMint-FR_2017-11-08-O1044.u62	[[Applause on several benches of the NG, GDR and FI groups]] Prime Minister, in the debate on tax optimisation and fraud, some Tartuffes oppose legal and morale; As if our first mission was not to make what is deeply immoral illegal. There are hypocrites and those who are not, and I credit you for being one of the second. Everything has been said about tax optimisation, civic collapse, unfair competition and the weakening of the public power it causes. Past emotion, you have to act. However, what we have heard so far does not fully satisfy us. We therefore want to contribute to the search for solutions. Our experience, to which I thank you for paying tribute yesterday in this House, has taught us two or three things that I would like to share with you. The limit imposed by the European unanimity rule and constitutionality are problematic. The first may be overtaken by law rather than by taxation, as it requires only a qualified majority. Are you ready? As far as constitutionality is concerned, I have experienced, as draftsman of the Sapin 2 law, an opposition based on the systematic argument of freedom of enterprise. This, enshrined in our Constitution after the French Revolution, was a right given to societies to resist absolutism; But in the twenty-first century, this right has become its very instrument. [[Applause on the benches of the NG group and on several benches of the GDR and FI groups]] Are you prepared to rethink the Constitution so that the rule of law can enshrine true freedoms, that of the saver when he intends to invest his money, that of the employee with whom he wants to cooperate and that of the citizen with whom he wants to engage? Are you ready, finally and perhaps above all, in the name of the respect due to those who undertake without opposing entrepreneurship and ethics? If you embark on such a review, you will be supported by a large majority.
ParlaMint-FR_2017-11-08-O1044.u63	The Secretary of State to the Minister for Economic Affairs and Finance has the floor.
ParlaMint-FR_2017-11-08-O1044.u64	No escape!
ParlaMint-FR_2017-11-08-O1044.u65	Don't make an answer like before!
ParlaMint-FR_2017-11-08-O1044.u66	I would like to welcome, Mr President, your continued commitment and that of the previous majority in the fight against tax fraud. Of course, the legal aspect lies in Parliament, which is free to associate itself with the work of reflection on new mechanisms. These will help combat what some people sometimes call "fiscal optimisation", but which, in my view, is rather a practice that the law could condemn. I cannot let it be said that little has been done. Our administration is very active. I do not want to water you with figures, but almost 47331 requests for information were made by France in 2016, and 580000 data were transmitted.
ParlaMint-FR_2017-11-08-O1044.u67	And 3000 tax controller positions less!
ParlaMint-FR_2017-11-08-O1044.u68	Following the revelation of the Panama papers, France has initiated 411 checks and made 299 inquiries to States hosting offshore structures. This is probably not enough in terms of the volume of cases,...
ParlaMint-FR_2017-11-08-O1044.u69	Yes!
ParlaMint-FR_2017-11-08-O1044.u70	... but much more than all foreign administrations did, since France alone opened 15% of the cases. In this area, our logic and practice are those of zero tolerance. As a result, we have already announced the closure, on December 31, 2017, of the report processing service. [[Applause on the benches of the REM group]] Let us not be afraid to go further – and I am sure Parliament will be happy to participate in this debate that interests it – by drawing on, for example, Anglo-Saxon practices such as the "name and shame", which have advantages. As I said, we will welcome any useful proposal, such as the automatic revocation of civil rights in case of aggravated fraud.
ParlaMint-FR_2017-11-08-O1044.u71	Mrs Delphine Bagarry has the floor for the La République Group on the move.
ParlaMint-FR_2017-11-08-O1044.u72	Madam Secretary of State to the Minister of State for the Ecological and Solidarity Transition, yesterday, the manager of the electricity transmission system – TEN – published a report highlighting several scenarios for the evolution of the electricity consumption of the French fleet by 2035. This work is eloquent and, if I may say so, enlightening, particularly with regard to the Government's broad guidelines on energy mix. The five-year priority is the fight against global warming. The urgency is the fight against the production of CO, mainly from transport, industry and building heating. This fight against CO production is France's commitment at COP21. That is what the majority carried by passing the bill ending the research and development of hydrocarbons that you proposed on October 10, Madam Secretary of State. This is the commitment of communities to positive-energy land projects for green growth. As far as electricity generation is concerned, it is therefore urgent to reduce, first and foremost, the production of fossil fuels. The priority is the closure of the last coal-fired power plants in metropolitan France. The TEN report shows that the 2025 deadline for reducing the share of nuclear power generation to 50% is not realistic. It could not be met without questioning France's commitments to global warming.
ParlaMint-FR_2017-11-08-O1044.u73	Thank you, Mrs. Royal!
ParlaMint-FR_2017-11-08-O1044.u74	However, the Government has reaffirmed its commitment to achieving the 50 per cent symbolic mark. Thus, Madam Secretary of State, in what framework and under what conditions does the Government intend to achieve this objective?
ParlaMint-FR_2017-11-08-O1044.u75	The Secretary of State to the Minister of State, Minister for Ecological and Solidarity Transition, has the floor.
ParlaMint-FR_2017-11-08-O1044.u76	Madam Member, following the publication of the TEN work yesterday, the Government is committed to three key issues. The first issue is energy consumption. TEN shows that it will fall or, at least, stabilize. This reflects the encouraging results of energy saving policies, which we are going to amplify. In the near future, we will be presenting a plan for the energy renovation of buildings. The second challenge is the fight against global warming, which is an essential objective of our energy transition. We want to stop the production of electricity from coal by 2022, while ensuring security of supply. The third challenge is the diversification of our energy mix, by accelerating the development of renewable energies. The target of 50% nuclear power in 2025 was set in 2015 in the Green Growth Energy Transition Act.
ParlaMint-FR_2017-11-08-O1044.u77	Impossible!
ParlaMint-FR_2017-11-08-O1044.u78	However, no concrete action has been taken since then.
ParlaMint-FR_2017-11-08-O1044.u79	Thank you, Mrs. Royal!
ParlaMint-FR_2017-11-08-O1044.u80	[[Exclaims on the benches of the LR group]] [[Applause on the benches of the REM group and on some benches of the MODEM group]] At seven years of this deadline, we have the courage to say that this objective is not realistic. Nevertheless, it is maintained, but staggered in time. We are giving ourselves the means to achieve this because our method is different from that of the previous government. We have a series of public policies, on the basis of which we will implement this objective in consultation. We are accused of not posting new deadlines, but we just want to avoid putting up new totems, making large communications announcements, which would not be followed up.
ParlaMint-FR_2017-11-08-O1044.u81	You're the one who's making the ads!
ParlaMint-FR_2017-11-08-O1044.u82	[[Applause on several benches of the REM and MODEM groups]] We are a government that wants to do it, and we are giving ourselves the means to do so. That is the objective of the next multi-annual energy programme, in which, ladies and gentlemen, I invite all of you to participate.
ParlaMint-FR_2017-11-08-O1044.u83	Mrs Constance Le Grip has the floor for the Republican Group.
