ParlaMint-GB_2022-07-12-commons.u1	1. What recent steps his Department has taken to help support the photonics industry. [R]
ParlaMint-GB_2022-07-12-commons.u2	My hon. Friend will be aware that photonics is one of the seven technology families highlighted in the innovation strategy with the absolute intention of showing and developing its domestic potential and the exports possibilities.
ParlaMint-GB_2022-07-12-commons.u3	I thank the Secretary of State for his response, but he will know that photonics is completely undervalued across the United Kingdom and that south Devon is home to a large contingent of the photonics sector. With that in mind, can I invite him or presumably his successor, if I am allowed to say that, to the iMAPS—International Microelectronics Assembly and Packaging Society—conference on 18 October to safeguard and flag up the photonics sector?
ParlaMint-GB_2022-07-12-commons.u4	My hon. Friend will appreciate that in the current circumstances 18 October is a very long time away, but of course I will do my best to attend that conference.
ParlaMint-GB_2022-07-12-commons.u5	As chairman of the all-party parliamentary group on photonics and quantum, I am well aware of the huge success of the UK photonics sector, but its future depends on a thriving semiconductor industry based here in the UK. The UK has that capability, but we need the semiconductor strategy. Could the Secretary of State update the House on when we can expect to see that strategy?
ParlaMint-GB_2022-07-12-commons.u6	By a curious anomaly, the semiconductor strategy is fully owned by the Department for Digital, Culture, Media and Sport, so that question could be directed to it, but I am grateful that the hon. Member has acknowledged the booming sector here in the UK.
ParlaMint-GB_2022-07-12-commons.u7	2. What recent discussions he has had with Cabinet colleagues on the potential impact of increases in the energy price cap on living standards.
ParlaMint-GB_2022-07-12-commons.u8	We talk in Cabinet about the cost of living and the price cap all the time. The hon. Member will know that decisions on the level of the price cap are for Ofgem, but it is something we are constantly talking about in Cabinet.
ParlaMint-GB_2022-07-12-commons.u9	MoneySavingExpert’s Martin Lewis has asked a great question over social media: “The energy price cap’s predicted to rise 64% in Oct taking a typical bill to £3,244/yr; & rise again in Jan to £500/yr more than when May’s help package was announced. What’ll u do to avoid this & when? ” How would the Secretary of State answer that question?
ParlaMint-GB_2022-07-12-commons.u10	The hon. Member will know that the various parts are moving in the Government, but I am sure there will be the customary statement or Budget in November from my right hon. Friend the Chancellor of the Exchequer, and I am sure there will be some interesting measures there to deal with that particular question.
ParlaMint-GB_2022-07-12-commons.u11	Will my right hon. Friend explain how people who live in park homes are going to be able to benefit from the £400 donation from the energy price cap?
ParlaMint-GB_2022-07-12-commons.u12	I am very pleased to tell my hon. Friend that we recognise the difficulty there. There was a loophole, but we are in the process of consultation about how to deal with that particular issue.
ParlaMint-GB_2022-07-12-commons.u13	I call the SNP spokesperson.
ParlaMint-GB_2022-07-12-commons.u14	I am afraid the Secretary of State just does not get it. As we now know, by the end of the year fuel bills are going to increase by an amount greater than the financial support that has been put in place by his Government. One third of someone’s state pension is going to be required just to pay their electricity and gas bills, so I have a simple question, which I will repeat again: what are they going to do about it?
ParlaMint-GB_2022-07-12-commons.u15	We have already announced, in the course of the past few months, £37 billion-worth of cost of living support measures this year. I have also mentioned that there will be a Budget in November, when I am sure there will be an update on this very issue.
ParlaMint-GB_2022-07-12-commons.u16	So nothing new, but let us face the reality as outlined by the abrdn Financial Fairness Trust just in the last couple of days: one in six households in the UK are now in “serious financial difficulties”—a number higher than throughout the entire pandemic—while inflation is sky-high, energy bills are sky-high, fuel bills are sky-high, clothing bills are sky-high, food bills are sky-high, wages are stagnating and we have the lowest growth in the entire G20, bar Russia. Britain is broken, isn’t it?
ParlaMint-GB_2022-07-12-commons.u17	I am not going to take any lectures from the hon. Gentleman about economic management when his core policy is to separate from the UK, which will have a devastating economic impact on people in Scotland. I am not going to take any lessons from him, thank you very much.
ParlaMint-GB_2022-07-12-commons.u18	3. What recent steps his Department has taken to help support the oil and gas sector.
ParlaMint-GB_2022-07-12-commons.u19	The North sea transition deal sets out how the Government are working in partnership with the offshore oil and gas industry to achieve a managed energy transition that leaves nobody behind.
ParlaMint-GB_2022-07-12-commons.u20	I thank my right hon. Friend for that answer, but 66% of my constituents live off the gas grid and rely on heating oil deliveries to heat their home—obviously not in these temperatures today—and I am extremely worried about oil deliveries in the winter. Has my right hon. Friend got his eye on these constituents, who comprise a huge part of rural Britain?
ParlaMint-GB_2022-07-12-commons.u21	My hon. Friend is absolutely right. Wales is the part of the UK with the highest percentage of those off the gas grid, and I know that her rural part of Wales is therefore likely to be among the areas most affected by the rise in the price of heating oil. We have made sure that those off the gas grid but on the electricity grid will benefit from the £400 energy bill rebate. We have also put £1.1 billion into the home upgrade grant to provide energy efficiency and clean heating upgrades to support lower-income households living off the main gas grid. Obviously, we are continuing to monitor the situation extremely closely, particularly for the most vulnerable, most rural constituents such as my hon. Friend’s.
ParlaMint-GB_2022-07-12-commons.u22	The UK already has the lowest tax take anywhere in the world from an offshore oil and gas regime, so it is perverse that the Government’s new investment allowance will essentially incentivise yet more oil and gas exploration at a time when we know that we absolutely need to leave fossil fuels in the ground. Given that the Secretary of State himself has said that it will take up to a decade to extract sufficient volumes from fracking, will he undertake to speak to his Treasury colleagues and make sure that fracking at the very least is excluded from this perverse investment allowance?
ParlaMint-GB_2022-07-12-commons.u23	I must say I find the Green party’s attitude to these issues bizarre: it seems to be resolutely against any oil and gas extraction in this country, which could only mean it would be in favour of imports, and those imports would be higher priced, more volatile, likely to be from more dangerous parts of the world, and come with higher embedded emissions. The embedded emissions of liquified natural gas are about 2.5 times higher than the emissions from the gas we get from the UK continental shelf. The hon. Lady describes herself as a Green party politician, but I find her approach distinctly ungreen compared to that of this Conservative Government.
ParlaMint-GB_2022-07-12-commons.u24	4. What recent steps his Department has taken to help increase the level of research and development spending.
ParlaMint-GB_2022-07-12-commons.u25	19. What recent steps his Department has taken to help increase the level of research and development spending.
ParlaMint-GB_2022-07-12-commons.u26	We are providing the fastest ever sustained uplift in R&D funding, reaching £20 billion per annum by 2024-25. If association to Horizon Europe is not possible in good time to make the most of that programme, we will take forward a bold and ambitious package of UK alternatives.
