ParlaMint-GR_2016-07-25-S1-commons.u1	Ladies and gentlemen, the meeting begins. [[Note: The following table of contents is not the final text because rationalisation and editorial corrections are pending]] [[DESCRIPTION OF PRACTICE: According to Parliament's authorisation of 22 July 2016, PXZ's minutes were confirmed under the responsibility of the Bureau at its meetings of Friday 22 July 2016 in respect of the resolution to the whole draft law: ‘Completing legislation by Directive 2012/34/EU of the European Parliament and of the Council of 21 November 2012 on the establishment of a single European railway area (OJ L343/32, 14.12.2012) and other provisions’.]] We are on the agenda of the LEGISLATIVE WORK Only discussion and vote on the principle, articles and all of the draft law of the Ministry of the Environment and Energy: ‘Framework for safety in offshore hydrocarbon exploration and exploitation work, incorporation of Directive 2013/30/EU, amendment of the d.d. 148/2009 and other provisions’. The Conference of Presidents decided at its meeting of 20 July 2016 to discuss the draft law at a meeting, uniform in principle, on articles and amendments. Ladies and gentlemen, Congressman Nikolaos Nikolaopoulos is requesting permission from a short-day absence abroad from 22 to 26 July 2016. Does the House approve?
ParlaMint-GR_2016-07-25-S1-commons.u2	The House therefore approved the requested permission. Ladies and gentlemen, four amendments have been tabled. One of them is from the Minister, Mr. Papagelopoulos. He has asked us - and the Bureau agrees - to precede, in order to read and table his amendment because he has to leave, because of an unreserved obligation. Does the House approve?
ParlaMint-GR_2016-07-25-S1-commons.u3	The House has therefore approved. Minister, you have the floor for three minutes. That's enough? You want more?
ParlaMint-GR_2016-07-25-S1-commons.u4	Thank you, Mr President. Much less I'll need. It is for typical reasons the amendment. Ladies and gentlemen, with the proposed regulation, certain provisions of the Treaty are replaced and specified. As amended by Regulation (EC) No 3213/2003, as amended by Regulation (EC) No 3213/2003, as amended by the last Date of birth: 4389/2016. These new arrangements are deemed necessary for the effective upgrading and functioning of the electronic application, for the submission of statements of assets and declarations of financial interests. In particular, by virtue of Article 1(1), special inspectors working on secondment to the Office of the Inspectorate-General of Public Administration shall be separated from the case-law of Article 1(1) of the Law. Commission Regulation (EEC) No 3213/03 shall be transposed in the case of the same provision. The reference to the assistants of the Public Administration Inspectorate shall be deleted as the posts of assistants of the Inspectorate-General have been abolished since the entry into force of Article 25 of the Law. See Annex 'Question Time'. This legal arrangement has as a direct consequence - and this is the main - to check the assets statements of the above special inspectors by the Anti-Counterfeiting Authority and the Financing of Terrorism and Control of Asset Statements and not by the Chief Inspectorate for Public Administration, which is the head of these inspectors. In this way, it shall be possible to prevent the identification of a verifier and a verifier. Secondly, paragraphs 2 to 5 of the article on the proposed amendment extend for a very short time the deadlines for the adoption of the necessary joint ministerial decisions and the decisions of the President of Parliament, which are necessary for the functioning of the system of submission and verification of statements of assets. This extension, which is very small, as I have told you, is absolutely necessary in order to complete the upgrading of online application and to include the additional information provided by the n. In the light of the above, the Commission decided to initiate the procedure laid down in Article 93(2) of Regulation (EEC) No 4389/16 in respect of the said declarations and thus to put this application into service for all the obligors. For the same reasons, by regulation of paragraph 6 of this Article, exceptionally and in particular for the submission of current year's assets statements, i.e. 2015, the deadline for the submission of such declarations is proposed to start on 1 October 2016 and to end on 31 December 2016. Thank you very much.
ParlaMint-GR_2016-07-25-S1-commons.u5	Thank you, Minister.
ParlaMint-GR_2016-07-25-S1-commons.u6	Mr President, I would like to ask something.
ParlaMint-GR_2016-07-25-S1-commons.u7	Here you go, Mr. Comrade.
ParlaMint-GR_2016-07-25-S1-commons.u8	Minister, you brought an amendment from the Ministry of Justice a moment ago. Thursday we have a bill from the Ministry of Justice to discuss. Why cannot this amendment be discussed in the Ministry of Justice bill, along with other issues, and now comes to a bill from the Ministry of the Environment?
ParlaMint-GR_2016-07-25-S1-commons.u9	Minister, you have the floor.
ParlaMint-GR_2016-07-25-S1-commons.u10	Because it is a matter of deadlines, we have to start with deadlines up to 27 months, and it is not certain whether we will be doing so on Thursdays and whether we can do so, and that is why it only comes here.
ParlaMint-GR_2016-07-25-S1-commons.u11	Mr. Comrade, the explanation was given.
ParlaMint-GR_2016-07-25-S1-commons.u12	It is quite typical of the amendment. It doesn't really change anything.
ParlaMint-GR_2016-07-25-S1-commons.u13	Thank you, Minister. The Minister told us that he wanted the rapporteurs to precede. The rapporteur for SYRIZA, Mr Charas Kafantaris, has the floor. My colleague, you have the floor for 15 minutes.
