ParlaMint-BE_2018-05-17-54-plenair-ip229x.u1	The meeting is open. The meeting was opened.
ParlaMint-BE_2018-05-17-54-plenair-ip229x.u2	[[for the standing meeting]] The President [[in front of the assembly standing]] Colleagues, It is with great regret that we learned of the death, on May 1, 2018, of Francis Graulich, Honorary Clerk-Secretary-General of our Assembly. Mr. Graulich, a Doctor of Law from the University of Ghent, joined the Registry on 1 April 1968. In 2004, after 36 years in our assembly, he retired well-deserved! As the 10th Clerk of the House since 1831, he has accompanied us in the entire process from unitary Belgium to the federal state. Mr. Graulich was the House's chief officer for no less than 18 years, since he took up his duties as Secretary General in 1986. With his perfect knowledge of the Rules of Procedure and of all his subtleties, with which he played when he was still responsible for the secretariat of the Committee on the Rules of Procedure, he helped steer the course of our plenary sessions. Six Presidents of the Chambers, Jean Defraigne, Eric Vankeirsbilck, Charles-Ferdinand Nothomb, Jos Dupré, Raymond Langendries, Herman De Croo, six Presidents of the Chamber had the privilege to know him as a close associate and first counselor. They appreciated his constant concern for objectivity and impartiality when soliciting his advice and drew on his long experience. Mr Graulich had thus become, over time, a living vade-mecum of parliamentary jurisprudence. The legislative procedure was really his area of choice more than the administrative part of his powers. He also ensured that our assembly had a legal service worthy of that name and attracted many high-quality jurists to the House. He was also the driving force behind many initiatives aimed at adapting our assembly to the challenges of a modern Parliament. As a lawyer, he was strict in his teachings. Thanks to his hypothermia of irony and humor, he endured the political storms in Parliament. He understood the art of delegation some of his responsibilities in a smart way, giving his employees and upcoming talents the chance to live up to his responsibilities. Mr Graulich was from a family with prominent doctors and lawyers. One of his parents was also dean of the Faculty of Law at the University of Liège. Culture and literature were the hallmark of his family crucible. A lonely traveler, he travelled through Asia and Latin America while nourishing his qualities as a literate end. He drew from the life of Alexander the Great the model of the "plus is in you" which was his adage. I addressed to his family – and I greet his widow and sister-in-law in our gallery – the emotional condolences of our assembly. I propose to you, ladies and gentlemen, that, in memory of the deceased former griffin, you observe some moments of silence.
ParlaMint-BE_2018-05-17-54-plenair-ip229x.u3	In accordance with the opinion of the Conference of Presidents of 16 May 2018, I propose that you discuss the draft law amending the Code of Criminal Procedure with a view to introducing the special method of investigation for civil infiltration, No. 2940/1 to 8, to be postponed to the plenary session of 24 May 2018. In accordance with the opinion of the Conference of Presidents of 16 May 2018, I propose that you defer the discussion of the bill amending the Code of Criminal Procedure with a view to introducing the specific method of searching for civil infiltration, Nos. 2940/1 to 8, to the plenary session of 24 May 2018. Are you sure you don't mind? [[No.]] It is thus decided. No observation? [[No]] That will be the case.
ParlaMint-BE_2018-05-17-54-plenair-ip229x.u4	Colleagues, the minister must leave us at 3:15 p.m. I therefore ask you to be extremely attentive to the speaking time of two minutes per question.
ParlaMint-BE_2018-05-17-54-plenair-ip229x.u5	Mr President, Minister, ladies and gentlemen, the horror of international news has reached a new height on Monday. At a time when the United States embassy was being opened in Jerusalem with great pomp, bloody repression was taking place on the borders of Gaza. These repressions were all the more bloody as the parties were unbalanced: on the one hand, Palestinian civilians and, on the other, the Israeli army. In this context, the statement of the ambassador of the State of Israel on the RTBF is simply unworthy. For this reason, my group has asked to be able to hear it in the Committee on External Relations in the near future. Real bullets cannot be allowed to be used in the face of civilian demonstrators. This violence is unacceptable. It is not only unacceptable but also illegal under international law. And we hope that, within this framework, an international investigation can be set up. Minister, Monday was the deadliest day since 2014. Since 30 March, more than 100 people have been killed and more than 12,000 people have been injured. That night again, bombardments took place. This bloody violence obviously undermines all hopes for peace, all hopes for a two-State solution. Our responsibility is in this case. We must make a strong gesture. We have already called for this strong gesture on many occasions: to recognize the State of Palestine. Minister, I have two questions for you. What about this convocation of the ambassador of the State of Israel? When does Belgium finally intend to recognize the State of Palestine?
ParlaMint-BE_2018-05-17-54-plenair-ip229x.u6	Mr President, Minister, ladies and gentlemen, when a country instructs its military to fire sharp, it is called state terror. The first reports have not yet been confirmed, but another aggravating circumstance is that the military would allegedly shoot with dumdum bullets. This means that at the site of impact, everything, both bones and muscles, is destroyed. Criminal! The fact that people have been moving towards a fence for a few weeks, knowing that there is a danger of life, also has an explanation, in particular despair because of hopelessness. The hopelessness is double. Firstly, socio-economic hopelessness. Eleven years of blockade makes Gaza, one of the most densely populated areas in the world, an open-air prison. 45% of young people are unemployed, 82% of the population live from humanitarian aid. That is untenable, it is a permanent humanitarian disaster. Worse still, at the beginning of this year, the United States announced, followed by a number of other countries, that they would severely cut aid to UNRWA. As a result, there is neither social nor psychological aid at the moment. Secondly, political hopelessness. For years, the United States has ceased to appear to be an impartial mediator. What we have been through over the last few weeks and months shows that the United States is no longer the impartial mediator. However, we all know that until today only the United States may have had control over Israel. So the people who live in the open air prison know that there is no prospect of a two-state solution. Minister, I have three questions for you, and I hope you will answer them positively. Firstly, an international investigation will be requested at the Human Rights Council tomorrow. I am counting on Belgium to support this question. Secondly, in the short term work must be done to remove the blockade, which makes the situation unviable. In the very short term, I would ask that Europe fill the gap left by the United States in the financing of UNWRA. Thirdly, we must no longer be just a payer, we must also be a player. Unilaterally, the United States has broken the status quo. We propose that Belgium and Europe give a clear signal. The recognition of Palestine is the only way to achieve a two-state solution to make the situation liveable.
ParlaMint-BE_2018-05-17-54-plenair-ip229x.u7	Mr. Chairman, Mr. Minister, this is a serious time. The violence orchestrated in the Gaza Strip is simply unacceptable. It is unworthy of a democratic State, like Israel, to do so. Although Hamas acted unaccountably in provoking and fuelling tensions, however, the response to these demonstrations was totally disproportionate. Belgium has requested an international investigation within the United Nations. This is an approach that my group supports. We also question the possibilities of conducting such an investigation. Whether within the United Nations or within the Human Rights Council. We must make a statement today, Minister. The territories occupied in Palestine by Israeli settlers, the decisions referred to by my colleagues, including that of the United States to move the siege of its embassy to Jerusalem, or the unilateral positions taken by the United States and Israel, will not contribute to a peaceful solution. This is the time for the European Union to play its full role. Why the European Union? Because it is Israel's first economic partner, as well as the first partner committed to the development of Palestine, we must recall that. Minister, a number of questions come to mind in this context. How can the European Union play its part? What will be his room for manoeuvre? Since dialogue with other UN member countries has been discussed – China or Russia has been mentioned – what is the situation? If there is a will to take charge at European level, is there an agenda?
ParlaMint-BE_2018-05-17-54-plenair-ip229x.u8	Ladies and gentlemen, let me first express my total solidarity with the Palestinian people who are suffering a great deal today. Minister, I would like to ask you about the untenable situation in the Gaza Strip, where peaceful demonstrators have been shot by Israeli state snipers, with bullets intended to hurt, intended to shred muscles and bones. Ladies and gentlemen, once again, we can only denounce the hypocrisy of the international community and, in particular, of Europe and Belgium. If any country in the world had done one quarter of half of what Israel was doing, it would have already been sanctioned by an embargo. If any other country in the world had shown such repression, motions with sanctions would have already been taken against him. Any other country in the world with the atomic bomb, like Israel, would have already been punished. No, I don't! When it comes to Israel, we are silent. We make a few statements, but above all, we do not take any sanction. I ask you, ladies and gentlemen, Mr Minister: why this double standard? Why intervene against other countries but never take sanctions against Israel? That is the question that all the countries of the South are asking us. Why this hypocrisy? When the United States gives the "la", why do we follow them by limiting ourselves to a few statements without taking sanctions? In our own country, the Israeli ambassador has taxed all those killed, including children and babies, as terrorists. I heard, minister, that you called him. Calling is good, but we need to go further. The PTB believes that it is time to expel this ambassador for her comments. Minister, do you intend to expel this ambassador who has spoken unacceptablely in our territory? Then, and it's important, minister, what about sanctions? When the South African people fought for equal rights, they fought against apartheid. Only through international sanctions and the struggle of the South African people have apartheid been lifted in that country. Apartheid exists today in Israel. Mr Minister for Foreign Affairs, do you finally intend to support the application of sanctions against Israel and will you finally recognise the Palestinian state? I'm very curious to hear your answers.
ParlaMint-BE_2018-05-17-54-plenair-ip229x.u9	Mr President, Minister, ladies and gentlemen, we are all deeply shocked this week because a problem that calls for a political solution has once again cost human lives and caused human suffering, fear and violence. This finding is a matter, and the speed with which many in the media and social media, as well as Members of this House, have felt able to make a quick judgment of good and evil has greatly surprised me, and I would like to add my words. Once again, I find that people are asking for support for an international investigation, but that they have already reached a decision. Very strange, because one does not need to ask for an investigation if one already knows the result. I believe that the attitude of the Flemish Prime Minister was very balanced and correct, as was the reaction of the Prime Minister who asked for that inquiry to be carried out. All the parties here have butter on their heads and I think it does not do justice to the facts to proclaim heroes here. In fact, I have been with a number of colleagues in the Gaza Strip and the West Bank, and I have been with other colleagues in the Knesset. It might be good to give the mental framework in which it can be located. This certainly fits in with this very calm framework, where none of the people present have any idea of the mental state in which both the Palestinians and the Israelis are in daily life. The Palestinians and the Israelis are very much alike. The mental state in which these facts have taken place is the following. They both believe that empathy is a form of weakness that will be punished with destruction. It is within that framework that the real battle scene has taken place. Solutions are difficult here. Those who want to give the impression that we are bringing peace and the solution closer with a fingernip or an easy pronunciation are selling an illusion. In the current circumstances, Europe may still have a certain credibility among both parties as the very last one. Minister, to what extent can you contribute to remedying this situation from this unique European position?
ParlaMint-BE_2018-05-17-54-plenair-ip229x.u10	Mr President, Deputy Prime Minister, ladies and gentlemen, we have heard a great deal here about the recent violence on the Gaza/Israel border. It is very important to my group that we strongly condemn the disproportionate violence against unarmed demonstrators. Using war munitions to blow down unarmed demonstrators and civilians hundreds of metres away is simply unacceptable to us. Colleagues, when I hear the Israeli ambassador in our country declare that all the victims, including the eight-year-old children, are terrorists, I get very angry. The recent flare-up is, of course, the result of a conflict that has been going on in the region for 70 years. Today we regret to note that there seems to be no will on either side to reach a peaceful solution. On the one hand, there is the policy of colonization and occupation in Israel, which in fact makes the two-state solution impossible. On the other hand, there is once again a great division in Palestine between Fatah and Hamas, with the latter deliberately rushing the population into the border and storming the border, knowing that the Israelis will react by force to that attitude. In addition, there is an American President who unilaterally decides to move the American Embassy to Jerusalem and thus smash the credibility and reputation of the United States as an honest broker. We call that an elephant in a porcelain shop. Colleagues, all this forces us to realise that it is time for Europe to take responsibility in this conflict in our backyard. Firstly, we must stand behind an international, independent investigation as one block, to identify the violence of the last few days and weeks and to find out who is responsible. Moreover, we must get both sides back to the table. A negotiated two-state solution is and remains the only way out. Minister, I have two questions. Firstly, how will our country assist in the creation of such an international investigation? Secondly, what opportunities do you see for getting both sides back to the negotiating table?
ParlaMint-BE_2018-05-17-54-plenair-ip229x.u11	Minister, in recent days we have been faced with horrific images from Gaza: more than 1 300 injured Palestinians, more than 60 dead, including several children. It is clear that the violence that Israel used was disproportionate and totally irresponsible. Those who turn events away as difficulties do not understand the complexity, the inhumanity of the conflict. It is true that Israel is in a difficult situation and, of course, has the right to guard its borders, but international humanitarian law must be respected. What is striking, Minister, is that the majority of the protesters were young people. They are young people who are in a hopeless situation. It's true Hamas is trying to take advantage of that. These young people are indeed growing up in what Mr Van der Maelen calls an open-air prison, in a situation more and more reminiscent of the apartheid regime in South Africa. They live there cut off from the rest of Palestine, but also cut off from the rest of the world. The situation is appalling: there is no proper education, no proper medical care and an extremely high level of unemployment. These young people have no prospect of a future. It is therefore our damned duty to work together with all parties to find a solution that will make the situation of these people more liveable in the short term and that will be sustainable in the long term for the security of the region, including that of Israel. Minister, part of the solution will undoubtedly lie in alleviating the blockade of the Gaza Strip. Do you see the possibility of creating, together with the parties, a situation in which we can alleviate the blockade of the Gaza Strip, and in this way find a solution? Secondly, after the withdrawal of the United States, our country has accelerated its contribution to UNRWA, which was a good thing. But that is clearly not enough. Can the government and the European Union provide more resources for this? Thirdly, our country is on the Human Rights Council. Tomorrow it will meet in an urgent session to discuss the setting up of a UN Committee of Inquiry. We must not jump to conclusions, but every dead man is one too many. It therefore seems logical to me that our country should support the demand for an independent investigation. I'd like to hear that from you, too.
ParlaMint-BE_2018-05-17-54-plenair-ip229x.u12	Mr President, ladies and gentlemen, Belgium's position on Monday's events in the Gaza Strip is very clear: the violence committed by the Israeli army is unacceptable. There is clearly a disproportionate use of force against civilians. Shooting protesters with live bullets is unworthy. While it is Israel's responsibility to ensure the safety of its citizens, this must be done in a proportionate manner. In any democratic state that respects itself, there are other non-lethal means than live bullets to contain the crowds. At the same time, and although this does not reduce in any way what I have just said about the Israeli army, it is also important to stress the responsibility of Hamas and other organizations that have encouraged the Gazans to try to cross the border illegally by causing damage, but that have mostly pushed children into a situation they knew was dangerous. On behalf of Belgium, we reacted immediately to the violence in Gaza. Not all European partners have done this! Like Germany, Belgium, as likely future member of the Security Council, was involved in a joint declaration in New York by EU members of the Security Council. Belgium urged both parties to make every effort to de-escalate and avoid further bloodshed. I have called for an independent investigation into the violence of recent weeks and the particularly deadly incidents of recent days. In my meeting the day before yesterday with the Secretary-General of the United Nations António Guterres, the Secretary-General confirmed to me that he had appealed for such an inquiry, which was also relayed by many of the members of the Security Council during the debates on the events. Meanwhile, Belgium has co-signed the request to hold a special session of the UN Human Rights Council on violence in the Palestinian occupied territories, together with Spain, France, Ireland, Sweden, Malta and Luxembourg and many other non-European members of the Human Rights Council. That special session will take place tomorrow in Geneva. It will be an opportunity to advocate the establishment of an international UN investigation. The Palestinian representatives in Geneva have already proposed a motion for a resolution to that effect. The role of Belgium is now to promote a European position that is as united as possible. Positioning us at the cutting edge and isolating us would not serve this effort, quite the contrary. We must mobilize our partners and encourage Europe to define a united position on this issue, including the reception of refugees, the strengthening of UNRWA's resources or the end of the blockade in Gaza. Early reactions to events and discussions in Geneva and New York already show that this will not be easy. However, we already share a common position that defines the objective we all want to achieve: the famous two-state solution. What we need to define is how we can do it. However, we will not be able to do this alone. The main actors of the conflict and their support must be closely involved. I am thinking of the United States, Russia and the key countries in the region, which must take more responsibility and overcome their differences. In the longer term, only a return of both sides to the negotiating table to jointly define a future for the region will ensure lasting peace for the Israelis and the Palestinians. As I have already stated on many occasions, all unilateral acts, regardless of their origin, in a region where balances are fragile and multiple perils only weaken the chances of peace and increase the risk of escalation. This is true for the recognition by the United States of Jerusalem as the capital of Israel, it is also true for the recognition of a Palestinian State. Such isolated gestures do not help move forward at this stage and create more tension, as we have seen in recent days. Rather, these measures should be the result of a comprehensive agreement between the parties. To achieve this, it is essential to relaunch the dialogue. As you know, Mr President, on Wednesday morning, the Israeli ambassador in our country, Mrs Simona Frankel, was summoned to the Foreign Affairs Department as a result of her statements in the media. Two elements in particular were unacceptable in its statements. Firstly, the way she equated all victims, including children, with terrorists without any nuance. Secondly, the way in which it rejected the obligation of proportionality in the response of the Israeli army. Even though it is her job to defend the position of her government, it had clearly crossed a line. Calling an ambassador does not necessarily mean that it will change its mind. The purpose of this gesture was to convey a message: to remind Israel of its international obligations and to condemn certain unacceptable statements. Mr President, in conclusion, I want to tell you that, contrary to what I have sometimes heard, Belgium's position has been firm and clear on Monday's incidents. I am also firmly convinced that our role today is to try to bring European States together so that, with one voice, on the international stage, these States can bring both parties back to the negotiating table and ensure that the path to peace is finally found.
ParlaMint-BE_2018-05-17-54-plenair-ip229x.u13	Minister, thank you for these points of answer. Mr Minister, in order to bring two parties to a negotiating table, in order to bring two states to a negotiating table, we need two states! Today, unfortunately, Minister, you refuse to accept your responsibility and to recognize the State of Palestine. I am disgusted by the cowardice of the European Union. I am also disgusted by your cowardice in this recognition. We must now recognize this State of Palestine. The opportune moment is now! What more do you need? Any other victims? Every death is a victim of too many! It is time to move from words to deeds if we really want to find a solution to two States where everyone can live in peace and security.
ParlaMint-BE_2018-05-17-54-plenair-ip229x.u14	Mr Minister, we will see each other again next Wednesday in the Committee on External Relations. This will give us an opportunity to assess what is happening with regard to the commitments that Belgium will make tomorrow, including with other European countries, by increasing UNRWA's resources to meet the immediate need. Apart from the fact that we have long had a disagreement here about the need to recognise the State of Palestine, I had to establish something more important. While six of the seven groups that have spoken today condemned the events of Monday, the leader of the N-VA did not hear those words. May I remind him that, even if he was faster than sp.a., we, together with him, have condemned the police violence during the Catalan referendum. Mr De Roover, 100 dead, 12 000 injured in Palestine. Isn't that enough to condemn the actions of the Israeli army? Are the votes of Jewish voters in Antwerp so important to you that you do not get that conviction?
ParlaMint-BE_2018-05-17-54-plenair-ip229x.u15	Colleagues, it seems to me that such a subject deserves much more nuance, attention and calm. There is no point in getting excited by invoking stories unrelated to the issue before us. Minister, I remember your answer – and thank you for that – that there is no one-size-fits-all solution, just as it is not unilateral action that will allow us to succeed.
ParlaMint-BE_2018-05-17-54-plenair-ip229x.u16	[[...]]
