ParlaMint-BE_2018-01-11-54-plenair-ip210x.u1	The meeting is open. The meeting was opened.
ParlaMint-BE_2018-01-11-54-plenair-ip210x.u2	[[for the standing meeting]] The President [[in front of the assembly standing]] Frédéric François, a former member of the House of Representatives, died on 27 November in Namur. He was 85 years old. Frédéric François was born in Jette on October 22, 1932. As soon as his humanities were over, he carried the daily life of the French-speaking Christian Democrats, La Cité, on the baptismal fonts. In 1960, he joined the former RTB where, as a radio journalist, he covered major events abroad, such as the construction of the Berlin Wall in 1961, the Algerian war of independence in 1962 and, above all, the unrest in the Congo in 1964. In that year, Frédéric François entered the RTB television news, for which he initially produced reports on the Congo, Rwanda and Burundi. In 1966, he created a separate department for domestic politics at RTB and shortly thereafter he launched the political debate shows Make the Point and Face the Press. His love for politics was so great that he decided to participate actively in it himself. From 1974 to 1977 he was a provincial senator for the PSC, and after that he was a Member of Parliament for four years. After a second mandate as a provincial senator, from 1981 to 1985, Frédéric François returned to his old love, journalism, and went to the news service of public service. Until his retirement in 1997, his main focus was on Central Africa, especially the Zaire of President Mobutu, whom he was able to interview several times. Frédéric François mastered his profession and had a great love for his profession. This earned him a great esteem from his fellow journalists, politicians and the general public. On behalf of the House, I have expressed our sincere condolences to his wife and family.
ParlaMint-BE_2018-01-11-54-plenair-ip210x.u3	Mr President, Frédéric François has been a political journalist, social-Christian senator, restorer, writer and international reporter. His professional career has been very long and has highlighted the many facets of a man who has marked both the political world and the journalistic world, which he has frequented for so long. After being an incisive journalist, who called the ministers out of the Council, and practiced what he himself called "disturbing journalism," he created several programmes of political debates. Very closely followed, they marked the political-media agenda. Frédéric François then turned, a few years later, to politics, committing himself to the PSC. He, who had often covered Community crises, social and industrial difficulties, political upheavals, wanted to take an active part in the debate. He loved politics so much that he wanted to taste it in his turn, which was the case for a dozen years, since he was a senator and then a Member of Parliament. He will be re-elected three times, until 1985. In 1987 Frédéric François decided to return to his first love, journalism. From then on, he is exclusively involved in the making of international reports. For the RTBF he often reports on Africa, especially on Zaire. He interviews several times President Mobutu, which stirs up a lot of dust. On behalf of the government, I join you, Mr. President, in extending our deepest condolences to his wife and family. We wish them much courage in this ordeal.
ParlaMint-BE_2018-01-11-54-plenair-ip210x.u4	Ladies and gentlemen, I would ask you to observe a few moments of silence in memory of our late colleague.
ParlaMint-BE_2018-01-11-54-plenair-ip210x.u5	[[for the standing meeting]] The President [[in front of the assembly standing]] Colleagues, Michel Dighneef, a former member of the House of Representatives, died on 5 December in Herstal. He was 81 years old. Michel Dighneef was born in Tilleur on 20 September 1936. After studying at the École supérieure de commerce et d'administration de Liège, Michel Dighneef entered the service of the Federation of Socialist and Trade Union Mutualities of the Province of Liège. During the second half of the 1950s, he was a professional footballer at the Royal Tilleur FC, the club where he played since his early childhood and which, at the time, was in the first division. In 1960, at the end of his football career, Michel Dighneef returned to the Federation of Socialist Mutualities. After climbing the various levels of the hierarchy, he became secretary general of the Federation in 1985. He was also the head of the cooperative society Les Pharmacies du Peuple. In December 1991 Michel Dighneef became a provincial senator for the PS and in 1995 he was elected MP. As a specialist in social security, he was very active in the Social Affairs Committee. He showed himself to be an tireless supporter of solidarity in the broadest sense of the word. From 1995 to 1997, Michel Dighneef was also chairman of the Liège PS Federation, where he was highly appreciated for his mediation and reconciliation skills. At the end of his parliamentary career in 1999, Michel Dighneef remained closely involved in the political life of Liège for another 15 years. On behalf of the House, I have offered my deepest condolences to her daughter Laurie and her family.
ParlaMint-BE_2018-01-11-54-plenair-ip210x.u6	Mr President, ladies and gentlemen, the government joins the tribute paid by the House in honour of Mr Michel Dighneef, a former member of the House. Throughout his parliamentary career, in the Senate in 1991 and later in this assembly, he was able to take advantage of his many qualities as a former athlete – rigor, effort, discipline – but also his qualities as an outstanding technician, after a journey that brought him to the top of the Federation of Socialist Mutualities in the province of Liège. Recognized for his social commitment, this fervent defender of social security was also a warm man, a good living, avowed ine tiesse di Saint-Lambert, as they say in Liège. As former chairman of the Liege Federation of the Parti Socialiste, he remained very active in local politics. Mr. Chairman, on behalf of the government, I join you in conveying our deepest condolences to his family and loved ones. We show our full support for them in this ordeal.
ParlaMint-BE_2018-01-11-54-plenair-ip210x.u7	Thank you, Prime Minister. Ladies and gentlemen, may I ask you to observe a few moments of silence in tribute to our former colleague? The Chamber observed a minute of silence. The Chamber shall observe a minute's silence.
ParlaMint-BE_2018-01-11-54-plenair-ip210x.u8	In accordance with the opinion of the Conference of Presidents of 10 January 2018, I propose that you enter on the agenda of this afternoon's plenary session: - the draft law laying down various provisions on work, Nos 2768/1 to 7; - the names of the motions submitted to the conclusion of the interviews Nos 245, 246, 247 and 248 held at the public meeting of the Committee for the Interior, General Affairs and Public Administration of 22 December 2017. In accordance with the opinion of the Conference of Presidents of 10 January 2018, I propose that you include in the agenda of this afternoon's plenary session: - the bill on various provisions on employment, Nos. 2768/1 to 7; - the nominative votes on motions tabled at the conclusion of inquiry Nos. 245, 246, 247 and 248 developed at the public meeting of the Committee on the Interior, General Affairs and the Civil Service of 22 December 2017. After consulting the chairmen of the political groups, I propose that we vote on these motions immediately after the oral questions. Are you sure you don't mind? [[No.]] It is thus decided. No observation? [[No]] That will be the case.
ParlaMint-BE_2018-01-11-54-plenair-ip210x.u9	I have received amendments to the draft law on postal services, Nos 2694/1 to 10. I have received amendments on the Postal Services Bill, Nos. 2694/1 to 10. In accordance with the opinion of the Conference of Presidents of 10 January 2018, I propose that the draft bill be sent back to the Commission for Infrastructure, Transport and Public Enterprises in order to discuss these amendments. In accordance with the advice of the Conference of Presidents on January 10, 2018, I propose that the bill be referred to the Infrastructure, Communications and Public Enterprises Committee to allow for the consideration of these amendments. Are you sure you don't mind? [[No.]] Thus shall be done. No observation? [[No]] That will be the case.
ParlaMint-BE_2018-01-11-54-plenair-ip210x.u10	Prime Minister, we could have hoped to begin the new year on a basis of serenity and with the hope that your Government will bring an appropriate response to the painful issue of the expulsion of people from Sudan, or even other regions subject to dictatorial regimes. We had an end of 2017 when, in the end, a secretary of state demonstrated his contempt for the institutions and made statements about you that no prime minister could have tolerated without demanding an immediate resignation. I would say that this is not to be overlooked, but we get tired of the repeated drifts that one of your partners imposes on you. What cannot be allowed to pass and what cannot be admitted is the fact that the entire Government has not taken into account the indignity of its position with regard to expulsion measures which have been ordered for a period of time in respect of persons who were not to be expelled under international law. No one can ignore the situation in Sudan. From United Nations Security Council resolution 1556 to the United Nations reminder in early 2017, which described the human rights situation in Sudan as one of the most horrific in the world, all signals were given. All the alarms had sounded to say that a government that respected international law could not under any circumstances engage in collaboration with the political authorities of a State so denounced by the international community. You have done so in disregard of the country's highest democratic tradition. There is a question, Prime Minister. You have ordered investigations that you are awaiting, as if we were to know what the risk is for those who would be evicted to Sudan. There is no international human rights NGO that does not denounce the threat to the evicted. And that's the risk that needs to be taken into account! We must not wait to see cases of torture in order to refuse expulsion. Prime Minister, this is a crucial moment in the political life of this country. It's a turning point and you know it! There is a public opinion that still has a sense of dignity and that asks you to make two fundamental commitments. The first is never to collaborate again with the services of a dictatorial regime and, a fortiori, that of Sudan. The second is not only to suspend, but to renounce, in accordance with international law, any expulsion that violates article 3 of the European Convention on Human Rights.
ParlaMint-BE_2018-01-11-54-plenair-ip210x.u11	Mr President, Prime Minister, ladies and gentlemen, Theo Francken's position is not subject to discussion today, neither tomorrow nor the day after. He applied the law. This is the only real political response we have heard since we learned, on 22 December 2017, that Theo Francken had lied and that he had led you to lie to parliament and therefore to the Belgians. It is not you who give this political answer, but the president of the N-VA. Who is the true Prime Minister in Belgium? This is my first question. Ladies and gentlemen, let us not be mistaken! The political question that has arisen for the past three weeks is not whether the Secretary of State has lied - I think few people still doubt it - or whether he still has a place in the government. The real question is who will take responsibility for this policy, the responsibility for this collaboration with the Sudan, which may have led men to torture. In the midst of lies, half-truths and contempt for parliament, however, there is a truth that you never mention, Prime Minister, the judgment of the Court of Appeal which finds Belgium's violation of Article 3 of the European Convention on Human Rights, which points to the responsibilities of the Office for Foreigners and Mr Franken. On December 21st, you told us loudly about an investigation that would determine the responsibilities in this case. What is the status of this survey, which, in your opinion, should give its first results at the end of January and which, according to other sources, has not yet begun? Even though my hopes are weak to see political responsibility assumed, since Bart De Wever said: "If Theo goes away, I unplug the catch!", What exactly are the circumferences of this mission? Who's going to lead her? Did anyone go there, as the Secretary of State had also told us?
