ParlaMint-BE_2018-06-27-54-plenair-ip235x.u1	The meeting is open. The meeting was opened.
ParlaMint-BE_2018-06-27-54-plenair-ip235x.u2	I have received an amendment to the draft law amending the Code of Registration, Mortgage and Registry Rights in order to reform the Registry Rights, Nos 2569/1 to 12. I received an amendment to the Bill amending the Code of Registration, Mortgage and Registry Fees to reform Registry Fees, Nos. 2569/1 to 12. In accordance with the opinion of the Conference of Presidents of 27 June 2018, I propose that the draft bill be sent back to the Finance and Budget Committee in order to discuss this amendment. In accordance with the opinion of the Conference of Presidents of 27 June 2018, I propose that the bill be referred to the Finance and Budget Committee for consideration of this amendment. Are you sure you don't mind? [[No.]] It is thus decided. No observation? [[No]] That will be the case. Since it is a purely technical amendment to adapt the entry into force of the law to reality, I suggest that the committee decides on this almost immediately. After all, I cannot imagine that there could be a problem here.
ParlaMint-BE_2018-06-27-54-plenair-ip235x.u3	Mr President, you are asking for a change to the agenda for this afternoon. Indeed, the referral of an amendment to this bill to committee is obviously a particular request, given the evolution of this bill, which was tabled in June 2017, before being referred to the Council of State and since its return, nothing has happened for more than eight months! And now that it has been placed in plenary session, even though a Conference of Presidents has just been held, you are announcing an amendment that you are trying to put forward as being of a technical nature. We know that, and we also have amendments. As you come here with a request for referral back to committee, we will also come to committee with amendments. It will be important to do serious, unfocused work on what is appropriate for the majority, looking only at one aspect of this bill. I see you coming, of course, Mr. President! You want to refer the amendment back to committee to quickly change what the majority wants to see changed. Secondly, the text comes back to Parliament quickly and well done. And then hop, it's over! In this regard, I cannot agree at all, Mr President. Really not! And if we refer it back to committee, at your request and that of the majority, we will do the work in committee, but I cannot agree to come back to plenary this afternoon. On the other hand, my colleagues and I can see how many members are currently present in this House. What I am proposing, since you are asking for it, is to accept the referral back to committee, but on condition that this text only comes back to plenary next week. We could be part of this. On the other hand, if it is to make a quick shuttle this afternoon between the committee and the plenary about something that interests only the majority, it is not acceptable to us.
ParlaMint-BE_2018-06-27-54-plenair-ip235x.u4	Mrs Fonck, I can accept your proposal, namely to discuss this amendment in this House next week. Nevertheless, I must draw your attention to the fact that this is only a technical amendment. Only the effective date will be adjusted. All we are doing is adapting the date of entry into force to reality. That does not affect your right to amend where it is appropriate. In this case I saw no reason to put on big songs about that. Anyway, if the discussion is possible next week, as far as I'm concerned, it's fine.
ParlaMint-BE_2018-06-27-54-plenair-ip235x.u5	I agree with you. It is actually purely about the entry into force on 1 July. If we vote tomorrow, the law will enter into force on 1 July. Since the law can never be published in good time before 1 July, while it concerns a fee to be paid for the opening of proceedings, it is intended to postpone the entry into force of the law until the first of the second month following publication. On the other hand, I agree with Mr Fonck's counter-proposal to give each group the freedom to do what it wants in committee and to put the draft in plenary next week.
ParlaMint-BE_2018-06-27-54-plenair-ip235x.u6	I'm a little surprised. We discussed the Registry Rights in detail and even had a second reading. We submitted amendments to the Council of State for its opinion, after which we discussed them in detail in committee. We then voted on the text. Now it is just about the date of entry into force. Mrs Fonck, I find your statement strange as if we had not discussed it in detail in the Finance Committee. Discussions took place during the first and second reading of the bill. Mrs. Fonck, I'm a little surprised. Mr Dispa and Mr Van Hecke were also present in committee, and they can confirm that this has been dealt with on the substance. Mr Van Hecke has even talked for a very long time about a number of things. So there was no problem dealing with it there. It was then adopted at second reading, following amendments examined by the Council of State. I am prepared to convene the committee this afternoon to deal with that aspect. It could then be dealt with as a matter of substance in plenary next week. That would be a normal course of action. I do not see why we should discuss this on the substance a third time in committee. This can always happen in plenary. This amendment concerns only the entry into force. Mrs Fonck, this date is no longer appropriate because deliberation and second reading have lasted longer.
ParlaMint-BE_2018-06-27-54-plenair-ip235x.u7	Mr President, the text has been dragging for eight months...
ParlaMint-BE_2018-06-27-54-plenair-ip235x.u8	It cannot be said that this is an attack on democracy. It is not an attack on democracy to revise the text to have a date of entry into force! It's still normal! Next week's plenary session will be able to discuss the text again.
ParlaMint-BE_2018-06-27-54-plenair-ip235x.u9	It was not intended to open a debate on the substance. It would be rather aberrant to leave that date. We shall therefore amend it. I therefore propose, in view of what Mr Van Rompuy has just said, that the committee be convened. That is where the amendment, I assume by consensus, can be adopted. We will then put it on the agenda of the plenary next week.
ParlaMint-BE_2018-06-27-54-plenair-ip235x.u10	May we convene the committee at 15:00?
ParlaMint-BE_2018-06-27-54-plenair-ip235x.u11	It's okay. Everything we decide here is fine.
ParlaMint-BE_2018-06-27-54-plenair-ip235x.u12	We call on the committee today, at 3:00 p.m., to discuss that amendment. It's just about that amendment.
ParlaMint-BE_2018-06-27-54-plenair-ip235x.u13	(...). I suggest that until tomorrow afternoon...
ParlaMint-BE_2018-06-27-54-plenair-ip235x.u14	For the umpteenth time, this is not a landmark amendment. It's just an adaptation to reality. I propose that we go into the proposal and convene the committee at 3:00 p.m.
ParlaMint-BE_2018-06-27-54-plenair-ip235x.u15	So the committee is meeting today to discuss the amendment, but when will it be on the agenda in plenary?
ParlaMint-BE_2018-06-27-54-plenair-ip235x.u16	Next week.
ParlaMint-BE_2018-06-27-54-plenair-ip235x.u17	The general discussion is open. The general discussion is open. The rapporteur, Mr Youro Casier, referred to the written report.
