ParlaMint-BE_2018-04-25-54-plenair-ip225x.u1	The meeting is open. The meeting was opened.
ParlaMint-BE_2018-04-25-54-plenair-ip225x.u2	The meeting is reprise. The discussion is resumed. I call Mr Van Quickenborne.
ParlaMint-BE_2018-04-25-54-plenair-ip225x.u3	Mr President, ladies and gentlemen, I do not wish to comment on the role of one or the other in the committee this evening. Not because I wouldn't think that was important, nor because I didn't get annoyed occasionally, but because I want to focus today on the essence, on the questions that matter. The most important question is, was and remains: was the law on the amicable settlement adopted in 2011 with the aim of resolving the legal problems of Mr Chodiev in Belgium? That is the essential question and the reason why this committee was set up. What's the answer to that question? There must be a simple, clear answer to a question which has concerned us. We have worked many hours and days for 16 months, and we have considered this question. We've heard hundreds of people. It is clear to me, personally, on the basis of all those testimonies, that the answer to that question is no. This law has not been passed for Mr Chodiev and his colleagues. In fact, I listened carefully to the colleagues from the Socialist Group. They are still in the coffee room for a while, and they have been allowed to do so. I have listened carefully to Mr Massin's speech, which has been annoyed by many things. I'll come back to those annoyances later. Nor did he give a positive answer to that essential question. He too has answered that question with many detours, as some people can do well in this House. The law on the extended friendly settlement is not a Kazakh law. It is a typical Belgian compromise law, in which classic center-right went for the extended friendly settlement, where classic center-left went for the containment of banking secrecy, and CD&V, as always, went for both. That is what we have to admit. It sounds simple, but it is. If the law was not intended to solve Mr Chodiev's legal problems, the question is: what was the purpose of that law? The legislative text, which was adopted in spring 2011, is a text corresponding to the 2009 text. In 2009, that text was submitted by the then Minister of Justice, Jo Vandeurzen. The question is who benefited from this legislation in 2009? If we look at everything, I believe that one person is taking the lead, and that is Mr Yves Liégeois, the Attorney General of Antwerp. Firstly, he presents the extended friendly settlement as an idea in the discussion of the Franchimont Act in Parliament in 2006. Secondly, in an interview in the Gazette of Antwerp in August 2007, he says: "The friendly settlement needs to be greatly expanded and can be imposed at any stage of the criminal proceedings." So much for a quote from a magistrate, not just a magistrate, in a folk newspaper. Thirdly, he and his people from the public prosecutor-general of Antwerp are throwing on the table the extended friendly settlement as a proposal during the discussion with the diamond sector. From this consultation he himself says that it came at the Minister's request. The diamond industry is all too happy to respond to this proposal because it is in favour of this change in the law itself. The same parquet-general of Antwerp then asked Mr Liégeois to work in the opposite direction and to promote the counter-proposal of the magistrates to the politicians. Fourthly, it is his cabinet employee, who was responsible for this dossier, who served under Mr Liégeois. After her term of office, she worked there again, but as an Advocate General. Four times we find Mr Liégeois's fingerprints on that law. If you are looking for a footprint in the legislation, the famous lobby section................................................................................................................................................................................................ Colleagues, does this mean that the diamond sector had no part in this legislation at all? Well, I have a nuanced judgment on that. In 2007, the diamond sector supported two legislative initiatives. One was the legislative proposal on the seizure of corporate property that ultimately failed. The second was the extended friendly settlement. One even had a bill on seizure, written by the lawyer and signing by most political parties, except the Parti Socialiste. That has never become law because Mr Liégeois and others oppose it. The other bill on the extended friendly settlement was passed because it had the approval of Mr Liégeois. The final text was even approved by the College of Attorneys General and it would have become law in 2009, here in Parliament, were it not that only the PS in the government was against at that time. So who wrote this law, who had an interest in this legislation? It is a law with many fathers: the Public Prosecutor's Office, the Minister of Justice and the diamond sector. For me, however, Mr Liégeois's influence is the most serious. By the way, is Mr Liégeois' statement on Jo Vandeurzen, the then Minister of Justice, not significant in the Canvas report on the Fortis case? In that, he literally said, "Vandoorzen" -- he just didn't say Jo "is the best minister of justice we've ever had." Of course, the Minister did what Mr Liégeois asked. Colleagues, in a country where we propagate the separation of powers, the question arises as to whether it is up to the judiciary to write the law of this country. We often talk about the legislative power and the judiciary, and about the fact that the legislative power promises certain things to the judiciary. Remember the incidents of the last few months or the statements of certain politicians about foreign judges. However, this is of a different order. Is it for the judiciary to write custom-made legislation? That is the question that arises, and unfortunately I have heard far too little debate about it, let alone an answer to it. The influence of Mr Liégeois is clear, but why then succeed in 2011 which failed in 2009? There was of course the resistance of the Parti Socialiste in 2009, we know that. In 2011, however, it succeeded. Why was that famous extended friendly settlement linked by the cabinet to the banking secret file? Indeed, the question for the extended friendly settlement was literally in the CD&V election programme. I quoted it during the findings. I do not like to quote other electoral programmes, because I do not think that is so neat, but at least it was not in the MR election programme. The question is, how did that link get there? It is also my conclusion that this link has been a typical Belgian political link. Two things are important to understand that link. First of all, Minister Reynders I know him very well, because I have been in the government with him for a long time and I have done everything in those years to make the restriction of banking secrecy as minimal as possible. Everyone knows that, by the way. That's no one's secret in this house. Secondly, after the fall of the government in April 2010, I also remember that, of course, we found ourselves in a long period of ongoing cases, where there was a fear of all kinds of alternative political majorities. When the international pressure to restrict our banking secrecy became too great, Minister Reynders included a minimum restriction on banking secrecy in a bill containing various provisions. Within the then majority in current cases, the position of the PS was immediately clear: this restriction did not go far enough. Despite this disagreement, the government decided not to hold the discussion until January 2011. Then something happened. The assumption I make is that a political consideration is at the root of the famous link. Everyone knows Didier Reynders as a clever politician, a strategist. He asked himself what position CD&V would take in the discussion about banking secrecy: would CD&V side with the liberals and settle for a limited restriction of banking secrecy or would CD&V side with the PS and ask for a more fundamental restriction of banking secrecy? If CD&V were to side with the Parti Socialiste, Minister Reynders would lose control of the file, as we were in ongoing cases and alternative majorities were possible. CD&V could then form an alternative majority with other left-wing parties. In the event that CD&V requested a more fundamental restriction of banking secrecy, Reynders had to ensure that CD&V continued to involve the liberals in the conversations. And wasn't there a file somewhere that was CD&V-like from 2009, that was in the fridge because it was then blocked in the government? Well, at the time when CD&V first declared itself in January 2011 for a more fundamental restriction of banking secrecy, the Reynders cabinet immediately put the extended friendly settlement on the table. Reynders' strategy is working. The PS is isolated within the government and CD&V continues to involve the liberals in the political negotiations on banking secrecy, in order to settle both banking secrecy and the friendly settlement. In conclusion, the drafting of this legislation was a typical Belgian compromise, in all senses of the word, with links, left, right and compromise. In no way has it been proven that the Chodiev case has had an impact on this. Some have said that there were contacts through Chodiev and De Decker with Reynders. We have not found any trace of that. Whoever claims otherwise has to prove it here. Besides, I haven't heard anything else from the PS colleagues either. I've heard annoyances about France, and I'll come back to that later. I have also heard annoyances about the diamond sector, about which I have not said anything. I have heard some annoyances about the lack of transparency, as I have already said, but about Chodiev and the fact that that legislation was intended to save Chodiev, I have not heard any evidence of that. Now the question arises as to what was the role of France and of that law team throughout that case. The Kazachgate case came up for the first time in France in 2012. The reason for this was internal leaked documents from the Élysée. These documents gave a rather hallucinatory story, in particular that the Kazakh government asked France in 2009 to solve the legal problems of the Kazakh trio in Belgium. If France succeeded, this would have a positive effect on trade relations between the two countries, in particular on the sale of helicopters. The Élysée sought and found a lawyer in Brussels, Mrs Catherine Degoul. She gathered a team of lawyers around her, including a Belgian lawyer, Senator Armand De Decker. Once again, according to the leaked documents of the Élysée, Degoul and De Decker ensure that the law on the extended friendly settlement is adopted in March 2011. That law will then be applied for the first time to the Chodiev case in June 2011. The problems have been solved and the contract for the helicopters is signed immediately. That's the story we read in internal documents from the Élysée. The question is whether those documents are correct. Are they truthful? Do they match reality? At least it was a very strong story, to enjoy even. But what is true and what isn't? The author of the documents is a strange man, but I will come back to that later. I have just shown that the law was not written and voted for Chodiev. The question then remains which elements of these internal notes are truthful. It is clear that the testimony in our committee of the Head of the Cabinet of the Élysée, Mr Guéant, was astonishing. I found that the most interesting testimony in the long period we've spent together. He has confirmed a number of elements in the notes. He said that France had indeed received the message from Kazakhstan in 2009 that resolving the problems of Chodiev would have a positive effect on trade relations. He has said so in so many words. He didn't say they ordered helicopters, but at least this would have a good effect. He also reported that there was a figure, whom I call shadowy, namely Jean-François Etienne des Rosaies, who sought a lawyer who could also plead in Brussels, especially Mrs Catherine Degoul. She's got a law team gathered around her. But for Gueant, the story stopped there. How the lawyers solved the problem was of less importance to him. As long as the problem was solved. He said the lawyers did their job well and that the trial was well arranged with a friendly settlement. The legal problems were out of the question. What are we supposed to get out of this? From the Élysée, by the mouth of a head of the cabinet, a non-important man who is involved in many cases in France, there is interference in an ongoing judicial investigation. France, a friendly nation, is meddling in a Belgian ongoing judicial investigation. That is unacceptable, I admit. I would therefore like to repeat the words I used during the sitting with regard to Mr Guéant, namely that I would be ashamed in his place. The question is what to do with this now. Some colleagues will say that we must protest against France. Others say that we must break up our relations with France, that we must call our ambassador back. The question is what to do with that. The point is that today's protagonists no longer play a role. Should we ask the Prime Minister of our country today to cloud relations with France, where in the meantime a new President has taken office? I don't know if that's worth it. That is why I took a moment to consider the opposition's proposal in this direction, but I did not approve it in the end. That has nothing to do with the majority's carwatts. Everyone who knows me knows I'm a free politician and I say my mind. However, I think that the facts have happened too long ago to bring them up again. I repeat: a public condemnation of the behaviour of those who were incited to do so in France is more than appropriate. In that sense, therefore, I fully share the annoyance expressed by Mr Massin here on the floor. The final question is what the real impact of that French law team has on that case. Has it indeed had an impact on the law, on its creation and implementation? Have these lawyers been able to serve Mr. Chodiev? More specifically, there is the following question: what has been the impact of the strange duck in the bite, namely Mr De Decker, on that attorney team? The facts are the facts. Those lawyers have received millions of euros in honor. I think it is a question of amounts which were disproportionate to their actual performance. Of course, that applies all the more to Armand De Decker, whose name appears once in the legal file, and that for EUR 740 000! Once he acts in the legal file. What did he do? Mr De Decker has abused his title as a senator to use so-called influence, but with very little result. At the same time, he used the title of lawyer to make big money, with a lot of results. That, I believe, is the essence of Kazachgate. That's what this is about. I am convinced that, if the court case is closed, this will also be the judgment of the court. Again, I have every respect for the court and I shouldn't interfere with that. Moreover, in addition to these two findings, the abuse of the title of lawyer and the abuse of the title of senator, there have of course been demarches that bear witness to a complete frivolity. Mr President, a top politician who holds the title of Minister of State and who goes home to a Minister of Justice to intervene in an internal judicial case; a top politician, a Minister of State, who travels to France, to Paris, with internal documents of the Belgian Security of the State, with personal contacts with the then Head of State Security, who tracks a mobile phone, who talks about attacking some charlatan known to the State's Security: that is hallucinating. It is a sign of frivolity that a politician like him deals with his task in this way. Then, ladies and gentlemen, there was Mr De Decker's testimony with us on the committee. A lot of people have been looking forward to that. He decided, however, to invoke his right to remain silent, but not without other political parties, other politicians, first by slandering the mud, without the possibility of a reply. Abuse the right of silence to lecture everyone. I am confident that the ongoing judicial investigation will provide the necessary clarity. Colleagues, Mr President, before I conclude, I would like to thank a number of people. The people of the secretariat, Catharina and Karin. Our associates, who have done the majority of the work, let's be honest. Whoever followed it all knows that. The employees were good to very good on both sides, by majority and opposition; both sides of the aisle, they say in the United States. I would also like to thank the experts who have held out, because not everyone has done the full ride. I would also, of course, like to thank Mr Delpérée for the injustice that has been done to him, particularly by myself. I would also like to thank the chairman, who, despite all his hard work, has done his job in hard work and many committee meetings. That's good, apart from all the reviews I won't make today. I would also, of course, like to thank all the colleagues who have often worked in difficult circumstances and with very little press coverage, let us name the reality as it is. This proves that Parliament can also work in the lurch. I decide. I think there are four important answers to the four important questions. Firstly, the link in 2011 is a purely Belgian compromise, in which the Chodiev case did not play a significant role. Secondly, the law on the extended friendly settlement has many fathers, but it is clear that the parquet general and, to a lesser extent, the diamond sector have found each other, in a little transparent way, which is obviously unacceptable. Thirdly, the intervention of France and the French State in an ongoing Belgian judicial investigation is inappropriate and unacceptable. Fourthly, Armand De Decker has abused his titles to enrich himself. These are the four conclusions that are as clear to me as pumping water. Finally, Mr President, Mr President-in-Office of the Commission, ladies and gentlemen, I would like to ask a question which transcends the committee. In physics, it's called a metaquestion. Has it been worth all that? I am thinking of the many hundreds or thousands of hours in which we have summoned Parliament and democracy, paid people, translated and printed thick books. Has it been worth all that? Let me say that, except for those for whom the conclusions had already been drawn in advance, it is clear that this committee did not produce what some had hoped. I'm being careful about expressing myself. Colleagues, there were political machinations and political conspiracies. There was even an affair d'état, a state case. It would be a state matter. In retrospect, we have to note that these terms were clearly exceeded. We all, the majority and the opposition, in the delusion of the day, decided too quickly to set up a committee of inquiry. I would therefore like to end by calling for lessons to be learned from this and not to use the instrument of a committee of inquiry lightly.
ParlaMint-BE_2018-04-25-54-plenair-ip225x.u4	Mr Gilkinet has the floor. (...): (...)
ParlaMint-BE_2018-04-25-54-plenair-ip225x.u5	We have a tradition of giving the President the last word.
ParlaMint-BE_2018-04-25-54-plenair-ip225x.u6	Yes, Mr. Clarinval! Yes, Mr. Van Quickenborne! We are faced with a matter of state in an obvious way! It's not, Mr. Clarinval, a De Decker case you're trying to narrow down on. Yes, Mr Van Quickenborne, although it was particularly difficult and difficult for us, the Members of Parliament, for our staff, for the services, this case deserved the establishment of a committee of inquiry. Just imagine the opposite situation. Belgium, which, as other colleagues have said, is interested in a judicial case under way in another country and which requires, in order to be resolved, the amendment of a law and the extremely rapid application of the same law for economic and commercial purposes. We would be pointed with a finger and quite rightly! Why would we not dare to identify the responsibilities in this matter and say the things as they should be said? If the facts established by our committee, particularly after Mr Guéant's visit, do not disparage you, I must say that as far as our Ecolo-Groen Group is concerned, yes, we believe that a democracy cannot function in this way and that when a mistake or political error is committed, it must be identified by a committee of inquiry and the necessary conclusions drawn from it. This is the only motivation for our commitment to this very long-standing issue. It all started for me in this case on 2 March 2011, when amendments from nowhere were presented to us in the Finance Committee, while we were analysing a law containing various provisions. History is known. The report was prepared by colleagues. On the one hand, there were provisions which we were particularly demanding, as environmentalists and for a long time: a lifting of bank secrecy in the long run, with, I said, interrupting Mr Clarinval earlier, a bonus which was the Central Register of Accounts, that is, an ease for tax services, in case of suspicion of fraud, to question a central point of contact to ascertain the identity of the holders of the accounts identified. We rejoiced. We voted on the amended articles. On the other hand, there were also, and above all, provisions providing for the possibility of an amicable transaction in criminal matters. We immediately challenged this second aspect of the agreement within the majority of the time. The amendment was not presented to the right committee. We were in the Finance Committee and not in the Justice Committee. We were in day-to-day business and these are not – Mr Delperée will not contradict me – the time to legislate on such essential matters. There was no opinion of the Council of State. Above all, on the merits, this provision would, in our view, lead to class justice – a view shared by many jurists and magistrates. I would like to quote the judge and professor of law, Damien Vandermeersch, on this subject, in an unsuspecting period since the elements of this case were not known: "I denounced a two-speed justice. You know, when you're a judicial actor, you're confronted with people and behind every case, there are human beings and, in criminal matters, a lot of human beings who are suffering. So what actually makes me uncomfortable is a new law that dates back two years and provides that the criminal transaction can even be concluded when the judge is already in charge of the case. Before that, one could eventually make a criminal transaction before the judge was seized, but from now on, even when the judge is going to judge the case, it can be bypassed. It bothers me that it passes behind the judge's back and without his control. It's a lack of transparency. Of course, one understands the value of obtaining a criminal transaction. You don't have a public trial, you don't have any trouble, you don't have a criminal record. So, indeed, it is a very favourable regime. But it seems that it is mainly the rich who will be able to benefit from it. The one who has no money, it is not an opportunity that will be offered to him." This is a way of apprehending Kazakhgate, a legislation adopted in a hasty manner, in circumstances that did not allow it and fundamentally changes the way in which justice is done in our country. Despite our protests, the law was passed, not without a complex detour by the Senate, not without the passage, at the same time, of a restorative law since there were two problems in this text. Environmentalists including Zakia Khatttabi, a senator at the time, highlighted the possibility of a criminal transaction when there were incidents of violence against people, including domestic violence, which was ethically unacceptable. On the other hand, a small technical error did not allow for a criminal transaction when the acts committed could result in a prison sentence. This last point may seem trivial, but the lawyer and lobbyist, Mr.Verstraeten, pointed out before the Senate that there was a discrepancy between the statement of reasons and the operative part, and that it had to be corrected. It was obviously not annoyance when you know the interests that it represents and still represents. My second meeting with the Kazakhgate took place in October 2012, when an article was published in the French satirical newspaper, generally well informed, Le Canard enchainé, which describes the facts in a somewhat romantic way. This is a four-page note from a prefect, Jean-François Etienne des Rosaies, who presents the file. On 12 October 2012, here, I ask the Prime Minister in office, Mr Di Rupo: "I have before me a note from the Prefect Etienne des Rosaies, dated 28 June 2011, addressed to the French Minister of the Interior of the time. Is this document authentic, Prime Minister? Does its content correspond to reality? I don't know. We have a duty as a parliamentary authority, and it is also your duty, in your capacity as Prime Minister, to provide full clarity." And of course this conviction remains present. The note is romancée; it contains details "à la marseillaise". We know the French facade. We find it published by the press in an earlier, more succinct form, which goes a little more to the point. I'll read it because it's the spinal column of Kazakhgate. This is an email sent by the same Jean-François Etienne des Rosaies to the secretariat of the French Minister of the Interior, Mr Guéant at the time, formerly secretary general of the Élysée, dated Sunday, June 19, 2011, 8:26 p.m. and 13 seconds. It is a document published by the press, I do not know how from the judicial file, seized with the courier operator of Mr des Rosaies, difficult to falsify a posteriori. He said: "Mr Minister – Mr Guéant – confirmed our meeting today, 7:45 p.m., for information from the PR – President of the Republic – Friday, 17 June, at 5:30 p.m., the Belgian Minister of Justice – it is not him but a magistrate – cancelled the three counts of indictment, money laundering, criminal association, forgery in writing, against the businessman of Kazakhstan Patokh Chodiev, personal and financial friend of President Nazarbayev, who had asked the President of the Republic two years ago to find political support in Belgium for his friend and his associates, Messrs. Machkevitch et Ibraguimov. So I've been following this case for 17 months for Damien Loras – a diplomat attached to the Élysée – by setting up a working group in Belgium led by Catherine Degoul – the lawyer – by soliciting my parent, the Minister of State Armand De Decker."
ParlaMint-BE_2018-04-25-54-plenair-ip225x.u7	[[...]]
ParlaMint-BE_2018-04-25-54-plenair-ip225x.u8	Okay, Mr. Clarinval, there was no relationship between Mr. des Rosaies and Mr. De Decker, the Minister of State. That's right.
ParlaMint-BE_2018-04-25-54-plenair-ip225x.u9	[[...]]
ParlaMint-BE_2018-04-25-54-plenair-ip225x.u10	No, it's a second mistake, Mr. Clarinval. There are small mistakes. I don't disagree. I stressed that. Ninety percent of this document, I should say, are correct. While elements are incorrect, they do not invalidate the document. It is "the straw or the beam", as my colleague, Mr Massin, has decided to say, who will miss us if he resigns. I'm not being distracted. I continue: "To resolve this matter, a bill was passed a month ago – a third mistake, a little more than a month ago – organized and provoked by Armand De Decker, who raised awareness of three ministers: Justice, Finance and Foreign Affairs (elements to be drawn up, in yellow on my document). This epilogue also sees the restoration of the financial solvency of Mr Chodiev's group then listed on the London Stock Exchange and Hong Kong". It seems to me that this element is established. "He also owns the only helicopter maintenance and repair plant in Central Asia, known as B404. On the eve of the Salon du Bourget, Mr Chodiev has a huge debt – I weigh my words – towards France. I can ask for it but by putting forward General Puga" – which you may have seen in the excellent Cash Investigation program on the same subject – "for support in favour of Eurocopter who wants to invest the Russian market: 45 combat helicopters. Patokh Chodiev is both intimate with Metvedev and Putin" I did not check. Finally, he gives the telephone numbers of Armand De Decker, his line fixed in the Senate, specifying in brackets for the cell phone "today Sunday". He ended with: "Really, Jean-François Etienne des Rosaies". If such a document does not prompt you to try to find the truth in this matter, to set up a committee of inquiry, to ask questions before that, as I have done, I, as a representative of the citizens, cannot let an element like this pass through. The document does state that the sovereignty of the Belgian State has been challenged by French interference and that the separation of powers has not been respected.
ParlaMint-BE_2018-04-25-54-plenair-ip225x.u11	Mr President, I should like Mr Gilkinet to remind us of the number of errors in this note. Mr Gilkinet, how many errors have you noted?
