ParlaMint-BE_2018-04-19-54-plenair-ip223x.u1	The meeting is open. The meeting was opened.
ParlaMint-BE_2018-04-19-54-plenair-ip223x.u2	[[for the standing meeting]] The President [[in front of the assembly standing]] Ladies and gentlemen, Ladies and gentlemen, On 21 March, after a lingering illness, Willy Cortois, Honorary Vice-President of the Chamber, died in Jette. He was 77. Willy Cortois was born in Vilvoorde, where his father was chairman of the local section of the liberal party and then ships. After his studies at the Université libre de Bruxelles, where he obtained a degree in economic science, Willy Cortois took his first steps in politics as secretary of August De Winter, Minister of Foreign Trade in the Vanden Boeynants I government. Afterwards, he became attaché to the Office for Economic Programmation and subsequently joined Gust De Winter, who had become chairman of the newly created Vrije Universiteit Brussel in 1970. In his home port Vilvoorde Willy Cortois, who had meanwhile developed a thriving import-export company, breathed new life into the local PVV department. His focus was on youth work and on the connection with the union and the health insurance fund. Willy Cortois joined the Vilvorde communal council in 1971 for the PVV. From 1983 to 1993, he was an alderman, first Finance, then Territorial Policy. It cleans up communal finances and lays the foundations for a policy of conversion that will allow Vilvorde to break with the image of an old industrial city polluted to become a modern and attractive municipality. As mayor, Willy Cortois pursued this policy unabatedly and ran his city as if it were his own business. In 1984, Willy Cortois succeeded his mentor August De Winter in the Chamber. Four years later, he became chairman of the PVV Group. He expressed himself as a passionate Member of Parliament, who took the lead in numerous debates, both in committee and in plenary. He was particularly active in the Committee for the Interior and, from his economic training, in the Committee for Business and also in the special committee on Globalisation. Cortois was also a member of a number of delicate committees of inquiry, such as the Sabena Commission, of which he was Vice-President. At the end of his term as chairman of the Flemish Liberal Group, he held several important positions in the bodies of our assembly: in the nineties he served as secretary of the House for two years and then as first vice-president for four years. He will then be a member of the College of Quaestors, of which he will be president from 2003. Willy Cortois was convinced of Parliament's vital role in democracy. He therefore insisted that the rights of Parliament and parliamentarians should be respected and that Parliament should have the necessary means to carry out its monitoring mission and give its activities the visibility they deserve. Very concerned about the proper functioning of this assembly and the correct exercise of the res polica, he was very active in the Special Committee on Rules of Procedure and the Reform of Parliamentary Labour as well as in the Committee on the Control of Election Expenses and the Accounting of Political Parties. Because he felt that the time was right to pass the torch on to the younger generation, Willy Cortois ended his 33-year career as a MP in 2007, and also resigned as a city council member in Vilvoorde in early 2008. He continued to work for his party, both at the federal, provincial and local level. Ladies and gentlemen, Colleagues, With Willy Cortois, we lose a passionate politician, a man who was committed to freedom and tolerance, and at the same time we lose a man with a lot of social feelings. In the name of the Chamber, I have expressed our condolences to his wife Marijke and his family and friends, whom I welcome in the gallery.
ParlaMint-BE_2018-04-19-54-plenair-ip223x.u3	Mr President, ladies and gentlemen, my dear family, I would like to pay tribute to Willy Cortois, a passionate and enthusiastic colleague of our assembly. I had the privilege of meeting him when I was a young Member of Parliament. Willy Cortois was a democrat who cherished his ideals and actually tried to convert them. Always convinced of the general interest, as an entrepreneur, he himself made the transition to politics, a stylist he carried out with great passion. Willy Cortois was a full-blooded liberal who valued our values and standards very much, but also a politician who was very socially committed. He had the necessary skill to compromise. He also listened to his opponents. For that reason, he was also loved in his city. Willy Cortois was a figurehead in his town of Vilvoorde, in his party and also in Parliament, and that is no coincidence. Since 1970, Willy Cortois served as the PVV, the later Open Vld, in the City Council of Vilvoorde. He later became MP and mayor of Vilvoorde. He was very involved in the fate of his city and the entire region. Like many of us, he was struck by the brutal closure of Renault, but he didn't want to sit by the suits. He sought support from investors to plant new companies on the industrial zones around the canal. The canal zone in Vilvoorde has undergone a true transformation and that is certainly thanks to its vision and its commitment. For thirty-three years, Willy Cortois represented his fellow citizens in the House as a member of many parliamentary committees. As chairman of the Sabena Commission, he managed to mobilise his colleagues to carry out an objective but also in-depth analysis of the cessation of the airline's activities. In 2007, he ended his parliamentary career and, a year later, he left his position as a communal councillor. While he continued to serve his party, he felt, however, that it was time to move the torch to a new generation. His last battle was his fight against a lingering disease. He continued to fight bravely, but eventually had to give up the fight. Willy Cortois was very popular and this is also evident from the mourning of many inhabitants of Vilvoorde. In the name of the government, I would like to express my condolences to his family and to his many friends. I would also like to extend my warmest condolences to his granddaughter, Lora Nivesse, whom I had the opportunity to meet, a few years ago, in the political context.
ParlaMint-BE_2018-04-19-54-plenair-ip223x.u4	At the request of the government, I propose that the following three draft laws be entered on the agenda of this afternoon's plenary session:- draft law on the employment of foreign nationals in a specific situation of residence, No. 2947/1; - draft law introducing Article 175/1 of the Social Criminal Code, No. 2948/1; - draft law amending the Law of 3 July 2005 on the rights of volunteers, No. 2949/1. At the request of the government, I propose that the following three bills be placed on the Orders of the Day for this afternoon's plenary session: - Bill on the occupation of foreign nationals in a special situation of residence, No. 2947/1; - Bill inserting article 175/1 in the Social Penal Code, No. 2948/1; - Bill amending the Act of 3 July 2005 on the rights of volunteers, No. 2949/1. In accordance with the opinion of yesterday's Conference of Presidents, I propose that the appointment of the president of the Committee I be added to the agenda of this afternoon's plenary session. Are you sure you don't mind? [[No.]] Thus shall be done. No observation? [[No]] That will be the case.
ParlaMint-BE_2018-04-19-54-plenair-ip223x.u5	Mr Calvo has the floor on the order of business.
ParlaMint-BE_2018-04-19-54-plenair-ip223x.u6	Mr President, you will not be surprised by my raised hand, because our group has been in contact with you through various channels all morning and afternoon, directly and indirectly, as well as with your services, on a number of topical questions. I note that the Prime Minister is here, but is actually a bit on strike, in particular by pushing away a number of important questions and not wanting to answer them. Mr Hellings had asked a question about the supply of chemicals, a debate that deserves a lot of attention, including from our Prime Minister. The international media have a lot of attention to it. It is therefore somewhat strange that our Prime Minister does not want to answer that question, especially since our group has questioned several trade ministers on this issue in recent months and found that there is clearly a problem of coordination. For my second point, I would like to address myself directly to the Prime Minister. You did a pretty good job on Sunday at the opposition in the hunting aircraft file. When Mr Van der Maelen and Mr De Vriendt raised a cover-up, you said that the opposition was fragile and weak and did not make any wooden arrows. I would like to invite you to be more critical of your own ministers than your government would function better and to attack the opposition a little less. However, if you have the courage to attack the opposition in television studios, Prime Minister, then today you must also have the courage to answer questions about the fighters themselves. All the groups have asked you about this. You said here a few weeks ago on Thursday that you, Charles Michel, the Prime Minister, would ensure full transparency. What are you doing today? You are fleeing because you are avoiding the debate, a debate about billions. My question has been put to the Prime Minister and the Prime Minister has to answer those questions about the fighter planes. He is obliged to do so to this Parliament, especially after the scene of the last few days.
ParlaMint-BE_2018-04-19-54-plenair-ip223x.u7	Mr Calvo, you have made your point.
ParlaMint-BE_2018-04-19-54-plenair-ip223x.u8	Mr President, I, too, felt somewhat provoked by the Prime Minister's speech this weekend. It is not about his description of our opposition; I was the most critical of his statement that we do not want to debate the content. Prime Minister, we are asking for a substantive debate on the Belgian Defence in the future. It is not just for the reason that Mr Calvo has also pointed out. This morning, I heard the Secretary of Defense on the radio declare that the procedure is ongoing and that we will continue. I have also listened with attention to the Minister for Foreign Affairs at RTBF. He said that the government will now verify whether we are continuing the procedure initiated or whether we should launch another procedure. A little later he told the journalist that he would have found that the procedure had now been suspended. Prime Minister, what is it now? Is your Secretary of Defense's statement true or your Foreign Minister's statement? A third reason why I wanted to debate with you, Prime Minister, and not with the Minister of Defence, is that I have lost faith in the Minister of Defence. He lied to Parliament. That's why it's a good thing we're talking to you about this billion-dollar file. We want to talk to the head of government about the choices that need to be made in this billion-dollar file. What, you're not anymore?
ParlaMint-BE_2018-04-19-54-plenair-ip223x.u9	Mr President, ladies and gentlemen, I understand and share the exasperation of my colleagues Calvo and Van der Maelen. At the beginning of the week, the Prime Minister was asked about the strikes that took place in Syria, on the initiative of three countries that are our allies in NATO, and which were motivated by serious accusations of the use of chemical weapons by the Bashar al-Assad regime. We learn in the meantime that a number of companies are suspected – and it seems that the facts are proven – of having exported chemicals with a clear embargo violation and regardless of any compliance with the procedures prevailing in the Flemish Region. Because this is Syria and because there have been these strikes and because the Prime Minister has positioned himself on these strikes, we also had to be able to hear the Prime Minister on these issues which are pointed and involve Belgian companies and administrations, because the image of the country is at stake. That is why we are particularly surprised to learn that these issues are being referred to Mr Jambon. This is completely unacceptable. We want the Prime Minister to respond because, clearly, the image of the country is at stake on this issue.
ParlaMint-BE_2018-04-19-54-plenair-ip223x.u10	Prime Minister, I asked you a question about the replacement of the F-16s. I confess I don't understand why you're getting rid of yourself. You announced a month ago in plenary that two audits would be conducted and followed by a discussion with Parliament. These two audits appeared. A discussion in the Defence Committee has taken place and we expect to have it with you now. The day we get an opportunity to have one, you get rid of it. That is not acceptable. We know the position of the Minister of Defence. This morning, we learned from the Minister of Foreign Affairs and it is, indeed, different. We want to know the government's response to this case, which is why we asked you to question us and we want you to be able to answer us as you are here.
ParlaMint-BE_2018-04-19-54-plenair-ip223x.u11	When the Prime Minister said that we were waiting for the audits and that he absolutely wanted Parliament to continue its work before responding on the whole issue, he maintained his logic from the beginning, that parliamentary work has not been completed, Mr. Speaker. There is still one scheduled hearing session. Yesterday, we attended a long hearing, which ended with the simple demonstration that the facts put forward by Mr. Van der Maelen wasn't on the road. [[Applause]] He put forward a shameful "scandalitis", while this file contains nothing!
