ParlaMint-BE_2018-07-17-54-plenair-ip240x.u1	The meeting is open. The meeting was opened.
ParlaMint-BE_2018-07-17-54-plenair-ip240x.u2	He died on 7 July in Baasrode-Dendermonde, at the age of 73, Ferdy Willems, a former member of the Chamber of Representatives. Ferdy Willems was a member of the Chamber of the Arrondissement of Sint-Niklaas-Dendermonde from June 1999 to May 2003, first for VU-ID, then for Spirit and finally for Agalev. From 1976 to 2006 he was a city council member in Dendermonde, where he also held the mandate of ships from 1995 to 2000. In the name of the Chamber of Representatives, I have offered my sincere condolences to his wife and his family.
ParlaMint-BE_2018-07-17-54-plenair-ip240x.u3	I have received amendments to items 13 and 14 of this afternoon's agenda: 13. - the legislative proposal (Mrs Nahima Lanjri, Mrs Kristien Van Vaerenbergh, Catherine Fonck and Mr Stéphanie Thoron) amending the regulations aimed at strengthening adoption leave and introducing foster leave, Nos 2240/1 to 7. - the legislative proposal (Mrs Catherine Fonck) on the extension of adoption leave, Nos 573/1 and 2. - the legislative proposal (Mr Karin Jiroflée and Mrs Karin Temmerman and Mr Peter Vanvelthoven) amending the Law of 3 July 1978 on employment contracts in respect of adoption leave, Nos 912/1 and 2. 14. - the legislative proposal (Mr Jan Spooren, Mrs Daphné Dumery and Mr Wouter Raskin and Mr Wim Van der Donkt) amending the law on the recovery of 22 January 1985 laying down social provisions as regards the flexibility of the inclusion of thematic leave, Nos 2464/1 to 5. I have received amendments on items 13 and 14 of this afternoon's agenda: 13. - the bill (Ms. Nahima Lanjri, Kristien Van Vaerenbergh, Catherine Fonck and Stéphanie Thoron) amending the regulations with a view to strengthening adoption leave and introducing foster parental leave, Nos. 2240/1 to 7. - the proposed law (Ms. Catherine Fonck) on extending adoption leave, Nos. 573/1 and 2. - the draft law (Ms Karin Jiroflée and Karin Temmerman and Mr Peter Vanvelthoven) amending, as regards adoption leave, the Act of 3 July 1978 on employment contracts, Nos. 912/1 and 2. 14. - the draft law (Mr Jan Spooren, Ms Daphné Dumery and Messrs. Wouter Raskin and Wim Van der Donckt) amending the reorganization law containing social provisions of 22 January 1985 with regard to the flexibilisation of the taking of the thematic holidays, Nos. 2464/1 to 5. In accordance with the opinion of the Conference of Presidents this afternoon, I propose that the legislative proposals be sent back to the Social Affairs Committee in order to discuss these amendments. In accordance with the opinion of the Conference of Presidents this morning, I propose that the draft legislation be referred to the Social Affairs Committee in order to allow these amendments to be considered. Are you sure you don't mind? [[No.]] It is thus decided. No observation? [[No]] That will be the case. In accordance with today's decision of the Conference of Presidents, I propose that one general discussion be devoted to the following points: 11. the legislative proposal (Mrs Nahima Lanjri, Mr Sonja Becq and Mr Stefaan Vercamer) amending the Law of 22 January 1985 on social provisions relating to parental leave, Nos 313/1 to 7. 13. - the legislative proposal (Mrs Nahima Lanjri, Mrs Kristien Van Vaerenbergh, Catherine Fonck and Mr Stéphanie Thoron) amending the regulations aimed at strengthening adoption leave and introducing foster leave, Nos 2240/1 to 7. - the legislative proposal (Mrs Catherine Fonck) on the extension of adoption leave, Nos 573/1 and 2. - the legislative proposal (Mr Karin Jiroflée and Mrs Karin Temmerman and Mr Peter Vanvelthoven) amending the Law of 3 July 1978 on employment contracts in respect of adoption leave, Nos 912/1 and 2. 14. - the legislative proposal (Mr Jan Spooren, Mrs Daphné Dumery and Mr Wouter Raskin and Mr Wim Van der Donkt) amending the law on the recovery of 22 January 1985 laying down social provisions as regards the flexibility of the inclusion of thematic leave, Nos 2464/1 to 5. One general discussion to be devoted to the following items on Wednesday morning: 29. - the draft law amending the Code of Criminal Procedure with a view to the introduction of legislation on renegades, Nos 3016/1 to 8. - the legislative proposal (Mrs Sonja Becq, Mr Servais Verherstraeten and Mr Raf Terwingen) setting up a remorse scheme, Nos 629/1 and 2. - the legislative proposal (Mr Raf Terwingen and Mr Roel Deseyn and Mrs Sonja Becq) amending the Code of Criminal Procedure as regards the threatened witnesses, Nos 2193/1 and 2. 30. - the draft law amending the Code of Criminal Procedure with a view to introducing the special method of investigation for civil infiltration, Nos 2940/1 to 11. In accordance with the decision of today's Conference of Presidents, I propose that one general discussion be devoted to the following points: 11. The bill (Ms. Nahima Lanjri, Sonja Becq and Mr. Stefaan Vercamer) amending the Act of 22 January 1985 containing social provisions with regard to parental leave, Nos. 313/1 to 7. 13. - the bill (Ms. Nahima Lanjri, Kristien Van Vaerenbergh, Catherine Fonck and Stéphanie Thoron) amending the regulations with a view to strengthening adoption leave and introducing foster parental leave, Nos. 2240/1 to 7. - the proposed law (Ms. Catherine Fonck) on extending adoption leave, Nos. 573/1 and 2. - the draft law (Ms Karin Jiroflée and Karin Temmerman and Mr Peter Vanvelthoven) amending, as regards adoption leave, the Act of 3 July 1978 on employment contracts, Nos. 912/1 and 2. 14. - the draft law (Mr Jan Spooren, Ms Daphné Dumery and Messrs. Wouter Raskin and Wim Van der Donckt) amending the reorganization law containing social provisions of 22 January 1985 with regard to the flexibilisation of the taking of the thematic holidays, Nos. 2464/1 to 5. To devote a single general discussion to the following items on tomorrow morning's agenda: 29. – Bill amending the Code of Criminal Investigation to introduce legal provisions on repentance, Nos. 3016/1 to 8. - the bill (Ms. Sonja Becq, MM. Servais Verherstraeten and Raf Terwingen) introducing the regime of repentance, Nos. 629/1 and 2. - the bill (MM. Raf Terwingen and Roel Deseyn and Mrs Sonja Becq) amending the Code of Criminal Investigation with regard to threatened witnesses, Nos. 2193/1 and 2. 30. - the draft law amending the Code of Criminal Investigation with a view to introducing the particular method of searching for civil infiltration, Nos. 2940/1 to 11. I would also suggest that you register on Wednesday morning's agenda: 42. Legislative proposal (Mrs Sonja Becq and Ms Sarah Smeyers, Mr Philippe Goffin and Ms Carina Van Cauter) amending the Civil Code as regards matrimonial property law and amending various other provisions in this field, Nos 2848/1 to 11. I also propose that you include in the agenda of the plenary session on Wednesday morning: 42. Bill (Mrs. Sonja Becq and Sarah Smeyers, Mr. Philippe Goffin and Ms. Carina Van Cauter) amending the Civil Code on the Law of Matrimonial Regimes and amending various other provisions in this area, Nos. 2848/1 to 11. To be entered on Wednesday afternoon's agenda: 43. Draft law on the protection of individuals with regard to the processing of personal data, Nos 3126/1 to 7. To be included in the agenda of the plenary session on Wednesday afternoon: 43. Draft law on the protection of individuals with regard to the processing of personal data, Nos. 3126/1 to 7. On Thursday afternoon's agenda, the following items should be entered: 44. - Draft law laying down various provisions on income tax, Nos 3147/1 to 7. 45. - Draft law establishing Local Integrated Security Cells on radicalism, extremism and terrorism, Nos 3209/1 to 4. 46. - Legislative proposal (Mrs Inez De Coninck, Mr David Clarinval, Servais Verherstraeten and Patrick Dewael) amending the law of 22 May 2014 on the transfer by the Federal Planning Office of the electoral programmes of the political parties to the election of the Chamber of Representatives, No. 3227/1 47. - Draft special law amending, as regards the cumulation of mandates, the special law of 8 August 1980 on the reform of the institutions and the special law of 12 January 1989 on the Brussels institutions, Nos 2815/1 to 11. To include in the agenda of the plenary meeting on Thursday afternoon the following items: 44. - Bill on Miscellaneous Income Tax Provisions, Nos. 3147/1 to 7. 45. - Bill to establish local integral security cells for radicalism, extremism and terrorism, Nos. 3209/1 to 4. 46. - Bill (Ms. Inez De Coninck, MM. David Clarinval, Servais Verherstraeten and Patrick Dewael) amending the Act of 22 May 2014 on the costing by the Federal Office of the Plan of Electoral Programmes presented by political parties during the election for the House of Representatives, No. 3227/1. 47. - Special bill amending the Special Act of 8 August 1980 on institutional reforms and the Special Act of 12 January 1989 on Brussels Institutions, Nos. 2815/1 to 11. Are you sure you don't mind? [[No.]] It is thus decided. No observation? [[No]] That will be the case.
ParlaMint-BE_2018-07-17-54-plenair-ip240x.u4	Mr President, when is the Social Affairs Committee convened? As you know, we have different texts in plenary. There are also questions in committee, discussions. Is it possible to summon her immediately?
ParlaMint-BE_2018-07-17-54-plenair-ip240x.u5	I think it's wiser to wait for a while. I suggest that you call her at 4:00 p.m. What's wrong? If we don't get out, I suggest we contact the committee chairman and ask him to make a proposal. Can everyone agree to that? Thus shall be done.
ParlaMint-BE_2018-07-17-54-plenair-ip240x.u6	Proposal tabled by: Proposal submitted by: Fabienne Winckel, Jean-Marc Delizée, Karine Lalieux, Paul-Olivier Delannois.
ParlaMint-BE_2018-07-17-54-plenair-ip240x.u7	The general discussion is open. The general discussion is open. The rapporteurs are Mrs Lijnen and Mrs Detiège. I give you the floor, Mrs Detiège.
ParlaMint-BE_2018-07-17-54-plenair-ip240x.u8	Mr President, Ministers, ladies and gentlemen, on behalf of Mrs Nele Lijnen and myself, I will present the committee's report. The draft law presented by Minister Peeters and Minister Ducarme was discussed in the Committee for Business on 3 July 2018. Minister Peeters started and indicated that the draft law aims to restore the tariff freedom of operators of tourist accommodation in the contracts they conclude with platform operators for online reservations and to safeguard fair market practices as well as contractual freedom and freedom of action in the hotel sector. With the emergence of the online reservation platforms, the tourism rental sector has developed strongly over the past ten years, according to the Minister. According to him, the platforms offer benefits for both consumers and hoteliers. Consumers can search, compare and book their hotels on one website. Hotel owners gain increased visibility abroad, allowing them to attract much more customers. According to the Minister, the reservation platforms are therefore no longer to be considered from the market for rental of tourist accommodations. According to Minister Peeters, the great success of the online reservation platforms increases the dependence of hotel owners on such platforms to get their hotel rooms rented. According to him, the online reservation platforms used this dependency to unilaterally impose contractual clauses on hotel owners. The draft law deals with one of these clauses, namely the parity clause. The Minister explained that the online reservation platforms use two types of parity clauses in contracts with hotel owners, namely the extended and limited ones. According to Minister Peeters, the use of such parity clauses is not without effect for hotel owners or consumers. According to him, hotel owners can no longer freely determine or adapt their terms of offer by applying the parity clauses. They are partly losing the freedom to determine their own commercial policy. Consumers are hampered in looking for the most advantageous terms for the same room. In order to overcome these problems, the draft law provides for a ban on the use of parity clauses. The clauses will be automatically null and void, regardless of whether the contract was signed before or after the entry into force of the law, provided that the tourist accommodations covered by the contract are located in Belgium. Minister Ducarme explained that the aim of the draft law is to ensure that operators of tourist accommodation in Belgium can now freely determine the price for the rental of their overnight infrastructure. Consequently, he considered that they would also be free to grant all kinds of discounts or tariff advantages in respect of those stays. In concrete terms, according to Minister Ducarme, the draft law follows the annulment of the tariff parity clauses imposed by online reservation operators, such as Booking.com and Expedia, on operators of tourist accommodations, so that they should be considered non-existent. Consequently, in his view, tourism operators are now free to offer to users, their private or professional customers, more interesting rental conditions and rates than those offered for the same stay through the online reservation platforms, notwithstanding any other contractual clause. According to the Minister, regaining that freedom will not depend on the communication channel used. The provision will apply both to offers made by operators of tourist accommodation on site, by telephone, by fax or by e-mail, and to offers made on their own website. The so-called limited parity clauses prohibit tourist accommodation operators merely to offer more tempting rates and benefits on their own website. According to the Minister, these clauses will also be null and void and will be regarded as non-existent. Finally, the draft law concerns only the tourism companies offered by operators who have the status of a company. It therefore does not apply to accommodation such as student rooms or guest rooms. Mrs Fabienne Winckel accepted the introductory statement by both ministers, as co-author of the added bill. Ms Winckel welcomed the government initiative, which, in her view, was broadly in line with her legislative proposal. For her further comments and those of the other Members in the general discussion that followed, I would like to refer to the report on this subject. Following the various presentations and the Ministers' replies, the draft law was adopted unanimously.
ParlaMint-BE_2018-07-17-54-plenair-ip240x.u9	Mrs Detiège, you will now have the floor in the general discussion.
ParlaMint-BE_2018-07-17-54-plenair-ip240x.u10	It is clear that the aim of this bill is to give a supportive signal to the hotel sector, which includes a large number of SMEs. These entrepreneurs may be legally independent, but they seem to be increasingly dependent on online booking platforms. According to ministers, the parity clause imposed on them by these platforms is very problematic. With this draft law, Ministers want to offer a solution which should also be beneficial to consumers, as the hotel owner can once again propose more favourable rates if the customer turns directly to them. In committee, I stressed the positive aspects of the draft law, but like other colleagues, I have made a number of comments or rather concerns for the future. Other EU Member States such as France and Austria have previously taken similar measures. The question is what the effectiveness of these measures is there, knowing that problems of compatibility with European law were pointed out earlier, as was the case, among other things, with the Macron Law in France. Experts also found that the Macron Act was too tailored to Accor's needs. The fear was therefore that the draft law would be pushed through too quickly in Belgium, without taking into account the comments that the Belgian draft law would also, according to the European Commission, be contrary to European competition law. We've had this discussion. According to ministers, the draft law was amended in response to the comments made by the European Commission in Belgium. A second concern that lives is the fact that large hotel chains will be favoured. They often have the means to obtain a better position in search engine search results. For example, I'm thinking of Google. They have something small hoteliers can't afford, especially their own reservation websites. General reservation websites are the best way for small self-employed hotel operators to gain online awareness and access to the growing number of customers booking online. Consequently, the question arises as to whether this bill, by simply picturing the general reservation websites and not the large hotel chains, does not weaken the smaller independent hotel operators. I have heard that general remark from the field. The last concern there is is that weakening online reservation platforms may not be without risk. In Austria, an agreement between the hotel federations led to a general increase in tariffs in that sector. That is why I ask the Ministers once again to ensure that consumers are not harmed. Thank you for your attention.
ParlaMint-BE_2018-07-17-54-plenair-ip240x.u11	Mr President, Ministers, ladies and gentlemen, I shall begin by thanking Mrs Detiège for the excellent report she has presented to us today. It has now been more than a year since the PS Group tabled a bill to protect tariff freedom in the hotel sector. You will recall that this proposal was filed following an investigation by Test-Achats that had demonstrated the abuse of certain online booking platforms. It was therefore important for us to give some fresh air to the hotel sector and to the consumer in order to negotiate prices and discounts. As we know, the internet clearly upset the hotel market. The Internet brings positive but also calls for better regulation of certain practices. Today, almost all of us have already booked our holidays on the Internet via sites such as Booking or Trivago, but we do not always realize the impact of these sites on our SMEs active in the tourism sector. In fact, commissions on online bookings sometimes reach rates of up to 24%. Online booking platforms have gained a lot of power and this is reflected in aggressive and unfair business practices. One such abuse is the tariff parity clause. It prohibits hotel operators from practicing or announcing prices different from those announced on the booking platform. This clearly undermines the freedom of trade and affects the purchasing power of consumers. So it was time that we could put an end to it. Moreover, the measure you have taken enjoys broad support. Indeed, the three horeca federations of Flanders, Wallonia and Brussels had already long called for the abolition of this tariff parity clause. France, the Netherlands, Germany, Italy and Sweden have already abolished this clause. So we were lagging behind other European countries. Therefore, it is clear that the PS group will support your bill. However, the aspect of control and sanctions seems to us to be insufficient: the only sanction provided for in your draft is the nullity of the clause which violates tariff freedom. In our bill, we went further by providing for control by the Economic Inspectorate and criminal fines for Internet platforms that will use tariff parity clauses. Indeed, we must not lose sight of the fact that operators are often in a situation of economic dependence on platform operators. It is therefore useful for the state to be able to intervene in third parties to better defend our SMEs and entrepreneurs against these Internet giants, which sometimes impose unfair terms on them. Unfortunately, the government did not want to follow us on this point, while other countries have incorporated sanctions into their laws, such as France. Currently, with what is proposed, the government gives operators a means of action but allows them to manage themselves against the giants of the net. We will therefore remain attentive to the application of this law and will ask that it be regularly evaluated, precisely in order to consider controls and sanctions at a later stage. This is a good measure for consumer protection and as support for SMEs active in the tourism sector. Thank you for your attention.
