ParlaMint-BG_2022-02-18.u1	Dear colleagues, good morning! Please register. Today they are online: Rosen Turtle?
ParlaMint-BG_2022-02-18.u2	Here.
ParlaMint-BG_2022-02-18.u3	And Stefan Shilev?
ParlaMint-BG_2022-02-18.u4	Here.
ParlaMint-BG_2022-02-18.u5	Thank you. 183 MPs in the hall and 2 online " 185" total. There's a quorum. I'm opening the meeting. [[PHONE RINGING]]
ParlaMint-BG_2022-02-18.u6	For procedure.
ParlaMint-BG_2022-02-18.u7	Let's hear the procedure first. Three people have already told me about the declaration. Please come in for the procedure.
ParlaMint-BG_2022-02-18.u8	Thank you, Mr. Chairman. Mr. Chairman, ladies and gentlemen of the House! Mr. Chairman, my procedure is the way it is. It is time to make a new sense in the words of the People's Representative he must represent the entire Bulgarian people. End quote. These are words spoken by the country's prime minister from this tribune, Mr. Chairman. In this regard, I am convinced that he had in mind not only the national representation, he also had in mind you as President of the National Assembly and as the first among the equal person who should set an example by observing the Constitution, following the laws, following the Rules of Organization and Procedure of the National Assembly. On the basis of art. 90, para. Art. 1 and Art. 1 Reg. 91, para. 1 of the Constitution and in relation to art. Art. 111, Art. 138 last year, on 15 December, Mr. Mustafa Karadaye, the President of the Parliamentary Group of.. Mr. Mustafa Karadaye asked a question, Mr. Chairman, through you to the Minister of Interior about the pressure and repression of Bulgarian citizens during the election campaign and during the election day on 11 July and 14 November. In this regard, we never received an answer. There is a reply published on the website of the National Assembly, and writes: For us, for whom we say this, this is correspondence between you and the Minister of the Interior. So, our request is, first of all, to change the status Secondly, on February 10th last week, from the parliamentary group of the Parliamentary Group of the Movement for Rights and Freedoms, we re-entered through you only 45 questions to the Interior Minister, which have been returned again. [[The President signals that time has expired.]] Of these 45 questions 6 concern the particular region of Burgas. One of the victims is up here on the balcony. He asks me the question: answer me on what grounds I was summoned to the police three times during the election campaign and a candidate for the MP.
ParlaMint-BG_2022-02-18.u9	Time's up!
ParlaMint-BG_2022-02-18.u10	I'm done, Mr. Chairman. The year is 2022, but it feels like 1989, when it ruled the totalitarian regime, when they didn't recognize both laws and rules. [[Applause from DPS]] That's our answer. Thank you. [[Applause from DPS.]]
ParlaMint-BG_2022-02-18.u11	And thank you, Mr. Ali. The status of Boyko Rashkov's response is correct, there is no reason to change it. We're moving on to the manifests. Consequences for declarations gave me a sign Vasil Stefanov, Plamen Nikolov and Veska Nencheva. [[(Radio.) Noise and lines.)]]
ParlaMint-BG_2022-02-18.u12	No, it's not funny, guys, it's really the sequence. Here you go, Mr. Stefanov.
ParlaMint-BG_2022-02-18.u13	On this day 149 years ago, Bulgaria lost its hero Vasil Levski. He was hanged on 18 February 1873 in the then outskirts of Sofia and was previously captured near the Kakrin Inn. Vasil Ivanov Kunchev is an ideologist and organizer of the Bulgarian National Revolution, founder of the internal revolutionary organization and co-founder of the Bulgarian Revolutionary Central Committee, whose greatest goal is for Bulgaria to become a free and independent state. A year before his death, he wrote to one of the revolutionary committees: "Nearly is the time already "The Bulgarian will not be a slave, but a free one. Today the Bulgarians want to be free and independent and to live a decent life in a normal society without corruption, without local feudals and without fear. The great Bulgarian revolutionary does not wait for the Liberation, but it comes only five years after his death. In the end, he succeeds the case has been brought to an end. On today's day, when we remember the heroism of one of the most revered figures in Bulgarian history, let us also remember his words: Our goal in Bulgarian is a brotherhood with everyone, without looking at faith and nationality. We give our hand to anyone who wishes to shed blood with us together for life and freedom human. It's all in our collective power. Against them can not resist the strongest force. So many years later these words continued to echo and serve as a guiding light to point the way in front of the country and its already free people. Let us follow Vasil Levski's instructions to be united and make wise decisions together in the name of proud Bulgaria! Trials, hardships and threats ahead of us are few. But the memory of the Apostle's shining example, the thought of his feat and sacrifice make our way lighter, and the goal is clearer... independent, united and just Bulgaria! Bow to Vasil Levski's memory! [[(Applause from..We continue the Change, DPS, BSP for ……]]
ParlaMint-BG_2022-02-18.u14	Thank you, Mr. Stefanov. Plamen Nikolov.
ParlaMint-BG_2022-02-18.u15	Dear Mr. Chairman, I am making a declaration on behalf of the political party parliamentary group. Ladies and gentlemen of the House, Mr. Deputy Prime Minister! We are on the eve of the 149th anniversary of the Apostle of Liberty Vasil Levski's death. Whatever is said about the apostle's work and life, it will still sound insufficient and more than modest. To this day, we, as his heirs, have not fully grasped the fact of the appearance of a person among us with such vital and idea power. To this day, we never cease to be astonished at his organizing talent, courage, dedication to the work and sacrifice in the name of the Fatherland. Vasil Levski is a global phenomenon that will remain as an emblematic example not only in our national pantheon of heroes, but also in the world treasury of immortality. Deacon is a universal symbol of how the whole essence of a human being can be subjugated to an idea of freedom. The Apostle of Freedom is that historical person whose presence in the story of Bulgarian statehood has always served as an example of unity and selflessness, along with his covenant for the Clean and Holy Republic. Let us never forget the apostle's feat these days, and let us always remember that we are as a people because of his sacrifice! May the memory and ideas of our brightest national hero remain! Thank you. [[(Applause from..We continue the Change, DPS, BSP for ……]]
ParlaMint-BG_2022-02-18.u16	Thank you, Mr. Nikolov.
