ParlaMint-BG_2022-02-03.u1	For registration scuse colleagues online today: Desislava Taneva?
ParlaMint-BG_2022-02-03.u2	Here.
ParlaMint-BG_2022-02-03.u3	Dimitar Gochev?
ParlaMint-BG_2022-02-03.u4	Here.
ParlaMint-BG_2022-02-03.u5	Yordan Majunkov?
ParlaMint-BG_2022-02-03.u6	Here.
ParlaMint-BG_2022-02-03.u7	And Peter Chobanov?
ParlaMint-BG_2022-02-03.u8	Here.
ParlaMint-BG_2022-02-03.u9	204 registered MPs in the hall and 4 online There's a quorum. [[PHONE RINGING]] I'm opening the meeting. We continue under the National Assembly's Work Programme for this week. The first item on the agenda for today is: PROJECT OF A DECISION ESTABLISHING A TEMPORARY COMMISSION FOR DISCLOSURE OF CHANGES IN THE CONSTITUTION OF THE REPUBLIC OF BULGARIA. Importers Hristo Ivanov, Iva Miteva, Atanas Atanasov, Toshko Yordanov, Vasil Stefanov and Atanas Slavov. A draft decision has been deposited. I would like some of the importers to present the Project. Here you go, Mr. Slavov.
ParlaMint-BG_2022-02-03.u10	Dear Mr. Chairman, honourable Members! Project! DECISION establishing a Temporary Commission to discuss amendments to the Constitution of the Republic of Bulgaria The National Assembly on the basis of art. 79, para. 1 of the Constitution of the Republic of Bulgaria and art. 36 of the Rules of Procedure of the National Assembly HAS DECIDED 1. He established a Temporary Commission to discuss amendments to the Constitution of the Republic of Bulgaria relating to the rights of citizens, the rule of law, independence and accountability of the judiciary. 2. The temporary committee consists of 14 Members of Parliament elected on a parietal principle by two from each parliamentary group. 3. Selects the management and composition of the Temporary Commission as follows: Chairman:... Members:... 4. The Temporary Commission shall also hold public discussions with representatives of institutions, the academic community, professional and civil organisations, the lawyer's office. Consider the opinions received and prepare proposals for changes. 5. The temporary committee is elected for a period of six months.
ParlaMint-BG_2022-02-03.u11	Thank you, Mr. Slavov. I am opening a discussion on the presented project. Here you are, Mrs. Guncheva.
ParlaMint-BG_2022-02-03.u12	Dear Mr. Chairman, honourable Members! With regard to the proposal for the establishment of a Temporary Commission, I would like to express my satisfaction with the optimism of our colleagues from We see in recent days that it is difficult for you to even collect a quorum to examine the bills and their voting, and I do not see any reason at all for such a change of the Constitution. The temporary committee is completely redundant because this National Assembly does not have such a high percentage of public confidence as is necessary for changes to the most important law of our country. With regard to the reasons by which we are proposed to elect such a Temporary Commission, it refers to the rights of citizens, the European Union and the Council of Europe, some recommendations for the rule of law, but there is nothing concrete. We have not seen a bill or any concrete proposals. We are offered to choose a Temporary Commission, which is not known what it will do, is not known what texts will change, it is not known in which areas the Constitution will change. I believe that this proposal is extremely inappropriate and should be rejected. Thank you.
