Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-NL-en_2017-02-23-tweedekamer-15	ParlaMint-NL_2017-02-23-tweedekamer-15.u1	Report of the meeting of the Dutch Lower House, Meeting 57, Session 15 (2017-02-23)	2017-02-23	Lower house	Meeting of the 28th Tweede Kamer	Session 15	Meeting 57	Sitting 2017-02-23	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	Coalition	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2017-02-23-tweedekamer-15	ParlaMint-NL_2017-02-23-tweedekamer-15.u2	Report of the meeting of the Dutch Lower House, Meeting 57, Session 15 (2017-02-23)	2017-02-23	Lower house	Meeting of the 28th Tweede Kamer	Session 15	Meeting 57	Sitting 2017-02-23	-	Reference	English	Regular	MP	notMinister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	AndréBosman	Bosman, André	M	1965	
ParlaMint-NL-en_2017-02-23-tweedekamer-15	ParlaMint-NL_2017-02-23-tweedekamer-15.u3	Report of the meeting of the Dutch Lower House, Meeting 57, Session 15 (2017-02-23)	2017-02-23	Lower house	Meeting of the 28th Tweede Kamer	Session 15	Meeting 57	Sitting 2017-02-23	-	Reference	English	Regular	notMP	notMinister	CDA	Christen-Democratisch Appèl	-	Centre to centre-right	AgnesMulder	Mulder, Agnes	F	1973	
ParlaMint-NL-en_2017-02-23-tweedekamer-15	ParlaMint-NL_2017-02-23-tweedekamer-15.u4	Report of the meeting of the Dutch Lower House, Meeting 57, Session 15 (2017-02-23)	2017-02-23	Lower house	Meeting of the 28th Tweede Kamer	Session 15	Meeting 57	Sitting 2017-02-23	-	Reference	English	Regular	notMP	notMinister	CDA	Christen-Democratisch Appèl	-	Centre to centre-right	AgnesMulder	Mulder, Agnes	F	1973	
ParlaMint-NL-en_2017-02-23-tweedekamer-15	ParlaMint-NL_2017-02-23-tweedekamer-15.u5	Report of the meeting of the Dutch Lower House, Meeting 57, Session 15 (2017-02-23)	2017-02-23	Lower house	Meeting of the 28th Tweede Kamer	Session 15	Meeting 57	Sitting 2017-02-23	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	Coalition	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2017-02-23-tweedekamer-15	ParlaMint-NL_2017-02-23-tweedekamer-15.u6	Report of the meeting of the Dutch Lower House, Meeting 57, Session 15 (2017-02-23)	2017-02-23	Lower house	Meeting of the 28th Tweede Kamer	Session 15	Meeting 57	Sitting 2017-02-23	-	Reference	English	Regular	notMP	notMinister	PvdA	Partij van de Arbeid	Coalition	Centre-left	JanVos	Vos, Jan	M	1972	
ParlaMint-NL-en_2017-02-23-tweedekamer-15	ParlaMint-NL_2017-02-23-tweedekamer-15.u7	Report of the meeting of the Dutch Lower House, Meeting 57, Session 15 (2017-02-23)	2017-02-23	Lower house	Meeting of the 28th Tweede Kamer	Session 15	Meeting 57	Sitting 2017-02-23	-	Reference	English	Regular	MP	notMinister	D66	Democraten 66	Opposition	Centre	StientjevanVeldhoven	van Veldhoven, Stientje	F	1973	
ParlaMint-NL-en_2017-02-23-tweedekamer-15	ParlaMint-NL_2017-02-23-tweedekamer-15.u8	Report of the meeting of the Dutch Lower House, Meeting 57, Session 15 (2017-02-23)	2017-02-23	Lower house	Meeting of the 28th Tweede Kamer	Session 15	Meeting 57	Sitting 2017-02-23	-	Reference	English	Regular	MP	notMinister	D66	Democraten 66	Opposition	Centre	StientjevanVeldhoven	van Veldhoven, Stientje	F	1973	
ParlaMint-NL-en_2017-02-23-tweedekamer-15	ParlaMint-NL_2017-02-23-tweedekamer-15.u9	Report of the meeting of the Dutch Lower House, Meeting 57, Session 15 (2017-02-23)	2017-02-23	Lower house	Meeting of the 28th Tweede Kamer	Session 15	Meeting 57	Sitting 2017-02-23	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	Coalition	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2017-02-23-tweedekamer-15	ParlaMint-NL_2017-02-23-tweedekamer-15.u10	Report of the meeting of the Dutch Lower House, Meeting 57, Session 15 (2017-02-23)	2017-02-23	Lower house	Meeting of the 28th Tweede Kamer	Session 15	Meeting 57	Sitting 2017-02-23	-	Reference	English	Regular	MP	notMinister	D66	Democraten 66	Opposition	Centre	StientjevanVeldhoven	van Veldhoven, Stientje	F	1973	
ParlaMint-NL-en_2017-02-23-tweedekamer-15	ParlaMint-NL_2017-02-23-tweedekamer-15.u11	Report of the meeting of the Dutch Lower House, Meeting 57, Session 15 (2017-02-23)	2017-02-23	Lower house	Meeting of the 28th Tweede Kamer	Session 15	Meeting 57	Sitting 2017-02-23	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	Coalition	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2017-02-23-tweedekamer-15	ParlaMint-NL_2017-02-23-tweedekamer-15.u12	Report of the meeting of the Dutch Lower House, Meeting 57, Session 15 (2017-02-23)	2017-02-23	Lower house	Meeting of the 28th Tweede Kamer	Session 15	Meeting 57	Sitting 2017-02-23	-	Reference	English	Regular	notMP	Minister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	HenkKamp	Kamp, Henk	M	1952	
ParlaMint-NL-en_2017-02-23-tweedekamer-15	ParlaMint-NL_2017-02-23-tweedekamer-15.u13	Report of the meeting of the Dutch Lower House, Meeting 57, Session 15 (2017-02-23)	2017-02-23	Lower house	Meeting of the 28th Tweede Kamer	Session 15	Meeting 57	Sitting 2017-02-23	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	Coalition	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2017-02-23-tweedekamer-15	ParlaMint-NL_2017-02-23-tweedekamer-15.u14	Report of the meeting of the Dutch Lower House, Meeting 57, Session 15 (2017-02-23)	2017-02-23	Lower house	Meeting of the 28th Tweede Kamer	Session 15	Meeting 57	Sitting 2017-02-23	-	Reference	English	Regular	notMP	Minister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	HenkKamp	Kamp, Henk	M	1952	
ParlaMint-NL-en_2017-02-23-tweedekamer-15	ParlaMint-NL_2017-02-23-tweedekamer-15.u15	Report of the meeting of the Dutch Lower House, Meeting 57, Session 15 (2017-02-23)	2017-02-23	Lower house	Meeting of the 28th Tweede Kamer	Session 15	Meeting 57	Sitting 2017-02-23	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	Coalition	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2017-02-23-tweedekamer-15	ParlaMint-NL_2017-02-23-tweedekamer-15.u16	Report of the meeting of the Dutch Lower House, Meeting 57, Session 15 (2017-02-23)	2017-02-23	Lower house	Meeting of the 28th Tweede Kamer	Session 15	Meeting 57	Sitting 2017-02-23	-	Reference	English	Regular	notMP	Minister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	HenkKamp	Kamp, Henk	M	1952	
ParlaMint-NL-en_2017-02-23-tweedekamer-15	ParlaMint-NL_2017-02-23-tweedekamer-15.u17	Report of the meeting of the Dutch Lower House, Meeting 57, Session 15 (2017-02-23)	2017-02-23	Lower house	Meeting of the 28th Tweede Kamer	Session 15	Meeting 57	Sitting 2017-02-23	-	Reference	English	Regular	notMP	Minister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	HenkKamp	Kamp, Henk	M	1952	
