Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-NL-en_2017-01-25-tweedekamer-6	ParlaMint-NL_2017-01-25-tweedekamer-6.u1	Report of the meeting of the Dutch Lower House, Meeting 44, Session 6 (2017-01-25)	2017-01-25	Lower house	Meeting of the 28th Tweede Kamer	Session 6	Meeting 44	Sitting 2017-01-25	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	Coalition	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2017-01-25-tweedekamer-6	ParlaMint-NL_2017-01-25-tweedekamer-6.u2	Report of the meeting of the Dutch Lower House, Meeting 44, Session 6 (2017-01-25)	2017-01-25	Lower house	Meeting of the 28th Tweede Kamer	Session 6	Meeting 44	Sitting 2017-01-25	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	Coalition	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2017-01-25-tweedekamer-6	ParlaMint-NL_2017-01-25-tweedekamer-6.u3	Report of the meeting of the Dutch Lower House, Meeting 44, Session 6 (2017-01-25)	2017-01-25	Lower house	Meeting of the 28th Tweede Kamer	Session 6	Meeting 44	Sitting 2017-01-25	-	Reference	English	Regular	MP	notMinister	GL	GroenLinks	Opposition	Centre-left to left	LindaVoortman	Voortman, Linda	F	1979	
ParlaMint-NL-en_2017-01-25-tweedekamer-6	ParlaMint-NL_2017-01-25-tweedekamer-6.u4	Report of the meeting of the Dutch Lower House, Meeting 44, Session 6 (2017-01-25)	2017-01-25	Lower house	Meeting of the 28th Tweede Kamer	Session 6	Meeting 44	Sitting 2017-01-25	-	Reference	English	Regular	MP	notMinister	PvdA	Partij van de Arbeid	Coalition	Centre-left	MarithVolp	Volp, Marith	F	1972	
ParlaMint-NL-en_2017-01-25-tweedekamer-6	ParlaMint-NL_2017-01-25-tweedekamer-6.u5	Report of the meeting of the Dutch Lower House, Meeting 44, Session 6 (2017-01-25)	2017-01-25	Lower house	Meeting of the 28th Tweede Kamer	Session 6	Meeting 44	Sitting 2017-01-25	-	Reference	English	Regular	MP	notMinister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	SjoerdPotters	Potters, Sjoerd	M	1974	
ParlaMint-NL-en_2017-01-25-tweedekamer-6	ParlaMint-NL_2017-01-25-tweedekamer-6.u6	Report of the meeting of the Dutch Lower House, Meeting 44, Session 6 (2017-01-25)	2017-01-25	Lower house	Meeting of the 28th Tweede Kamer	Session 6	Meeting 44	Sitting 2017-01-25	-	Reference	English	Regular	notMP	notMinister	SP	Socialistische Partij	Opposition	Left	HenkvanGerven	van Gerven, Henk	M	1955	
ParlaMint-NL-en_2017-01-25-tweedekamer-6	ParlaMint-NL_2017-01-25-tweedekamer-6.u7	Report of the meeting of the Dutch Lower House, Meeting 44, Session 6 (2017-01-25)	2017-01-25	Lower house	Meeting of the 28th Tweede Kamer	Session 6	Meeting 44	Sitting 2017-01-25	-	Reference	English	Regular	notMP	notMinister	PVV	Partij voor de Vrijheid	Opposition	Right to far-right	FleurAgema	Agema, Fleur	F	1976	
ParlaMint-NL-en_2017-01-25-tweedekamer-6	ParlaMint-NL_2017-01-25-tweedekamer-6.u8	Report of the meeting of the Dutch Lower House, Meeting 44, Session 6 (2017-01-25)	2017-01-25	Lower house	Meeting of the 28th Tweede Kamer	Session 6	Meeting 44	Sitting 2017-01-25	-	Reference	English	Regular	MP	notMinister	CDA	Christen-Democratisch Appèl	-	Centre to centre-right	HankeBruinsSlot	Bruins Slot, Hanke	F	1977	
ParlaMint-NL-en_2017-01-25-tweedekamer-6	ParlaMint-NL_2017-01-25-tweedekamer-6.u9	Report of the meeting of the Dutch Lower House, Meeting 44, Session 6 (2017-01-25)	2017-01-25	Lower house	Meeting of the 28th Tweede Kamer	Session 6	Meeting 44	Sitting 2017-01-25	-	Reference	English	Regular	MP	notMinister	SGP	Staatkundig Gereformeerde Partij	Opposition	Right	ElbertDijkgraaf	Dijkgraaf, Elbert	M	1970	
ParlaMint-NL-en_2017-01-25-tweedekamer-6	ParlaMint-NL_2017-01-25-tweedekamer-6.u10	Report of the meeting of the Dutch Lower House, Meeting 44, Session 6 (2017-01-25)	2017-01-25	Lower house	Meeting of the 28th Tweede Kamer	Session 6	Meeting 44	Sitting 2017-01-25	-	Reference	English	Regular	notMP	notMinister	D66	Democraten 66	Opposition	Centre	SalimaBelhaj	Belhaj, Salima	F	1978	
ParlaMint-NL-en_2017-01-25-tweedekamer-6	ParlaMint-NL_2017-01-25-tweedekamer-6.u11	Report of the meeting of the Dutch Lower House, Meeting 44, Session 6 (2017-01-25)	2017-01-25	Lower house	Meeting of the 28th Tweede Kamer	Session 6	Meeting 44	Sitting 2017-01-25	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	Coalition	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
