Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth
ParlaMint-NL-en_2017-02-23-tweedekamer-50	ParlaMint-NL_2017-02-23-tweedekamer-50.u1	Report of the meeting of the Dutch Lower House, Meeting 57, Session 50 (2017-02-23)	2017-02-23	Lower house	Meeting of the 28th Tweede Kamer	Session 50	Meeting 57	Sitting 2017-02-23	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	Coalition	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2017-02-23-tweedekamer-50	ParlaMint-NL_2017-02-23-tweedekamer-50.u2	Report of the meeting of the Dutch Lower House, Meeting 57, Session 50 (2017-02-23)	2017-02-23	Lower house	Meeting of the 28th Tweede Kamer	Session 50	Meeting 57	Sitting 2017-02-23	-	Reference	English	Regular	notMP	notMinister	SP	Socialistische Partij	Opposition	Left	HenkvanGerven	van Gerven, Henk	M	1955	
ParlaMint-NL-en_2017-02-23-tweedekamer-50	ParlaMint-NL_2017-02-23-tweedekamer-50.u3	Report of the meeting of the Dutch Lower House, Meeting 57, Session 50 (2017-02-23)	2017-02-23	Lower house	Meeting of the 28th Tweede Kamer	Session 50	Meeting 57	Sitting 2017-02-23	-	Reference	English	Regular	MP	notMinister	PvdA	Partij van de Arbeid	Coalition	Centre-left	AgnesWolbert	Wolbert, Agnes	F	1958	
ParlaMint-NL-en_2017-02-23-tweedekamer-50	ParlaMint-NL_2017-02-23-tweedekamer-50.u4	Report of the meeting of the Dutch Lower House, Meeting 57, Session 50 (2017-02-23)	2017-02-23	Lower house	Meeting of the 28th Tweede Kamer	Session 50	Meeting 57	Sitting 2017-02-23	-	Reference	English	Regular	MP	notMinister	PvdA	Partij van de Arbeid	Coalition	Centre-left	AgnesWolbert	Wolbert, Agnes	F	1958	
ParlaMint-NL-en_2017-02-23-tweedekamer-50	ParlaMint-NL_2017-02-23-tweedekamer-50.u5	Report of the meeting of the Dutch Lower House, Meeting 57, Session 50 (2017-02-23)	2017-02-23	Lower house	Meeting of the 28th Tweede Kamer	Session 50	Meeting 57	Sitting 2017-02-23	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	Coalition	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2017-02-23-tweedekamer-50	ParlaMint-NL_2017-02-23-tweedekamer-50.u6	Report of the meeting of the Dutch Lower House, Meeting 57, Session 50 (2017-02-23)	2017-02-23	Lower house	Meeting of the 28th Tweede Kamer	Session 50	Meeting 57	Sitting 2017-02-23	-	Reference	English	Regular	MP	notMinister	PvdA	Partij van de Arbeid	Coalition	Centre-left	AgnesWolbert	Wolbert, Agnes	F	1958	
ParlaMint-NL-en_2017-02-23-tweedekamer-50	ParlaMint-NL_2017-02-23-tweedekamer-50.u7	Report of the meeting of the Dutch Lower House, Meeting 57, Session 50 (2017-02-23)	2017-02-23	Lower house	Meeting of the 28th Tweede Kamer	Session 50	Meeting 57	Sitting 2017-02-23	-	Reference	English	Regular	notMP	Minister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	EdithSchippers	Schippers, Edith	F	1964	
ParlaMint-NL-en_2017-02-23-tweedekamer-50	ParlaMint-NL_2017-02-23-tweedekamer-50.u8	Report of the meeting of the Dutch Lower House, Meeting 57, Session 50 (2017-02-23)	2017-02-23	Lower house	Meeting of the 28th Tweede Kamer	Session 50	Meeting 57	Sitting 2017-02-23	-	Reference	English	Regular	notMP	notMinister	SP	Socialistische Partij	Opposition	Left	HenkvanGerven	van Gerven, Henk	M	1955	
ParlaMint-NL-en_2017-02-23-tweedekamer-50	ParlaMint-NL_2017-02-23-tweedekamer-50.u9	Report of the meeting of the Dutch Lower House, Meeting 57, Session 50 (2017-02-23)	2017-02-23	Lower house	Meeting of the 28th Tweede Kamer	Session 50	Meeting 57	Sitting 2017-02-23	-	Reference	English	Regular	notMP	Minister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	EdithSchippers	Schippers, Edith	F	1964	
ParlaMint-NL-en_2017-02-23-tweedekamer-50	ParlaMint-NL_2017-02-23-tweedekamer-50.u10	Report of the meeting of the Dutch Lower House, Meeting 57, Session 50 (2017-02-23)	2017-02-23	Lower house	Meeting of the 28th Tweede Kamer	Session 50	Meeting 57	Sitting 2017-02-23	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	Coalition	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2017-02-23-tweedekamer-50	ParlaMint-NL_2017-02-23-tweedekamer-50.u11	Report of the meeting of the Dutch Lower House, Meeting 57, Session 50 (2017-02-23)	2017-02-23	Lower house	Meeting of the 28th Tweede Kamer	Session 50	Meeting 57	Sitting 2017-02-23	-	Reference	English	Regular	notMP	notMinister	SP	Socialistische Partij	Opposition	Left	HenkvanGerven	van Gerven, Henk	M	1955	
ParlaMint-NL-en_2017-02-23-tweedekamer-50	ParlaMint-NL_2017-02-23-tweedekamer-50.u12	Report of the meeting of the Dutch Lower House, Meeting 57, Session 50 (2017-02-23)	2017-02-23	Lower house	Meeting of the 28th Tweede Kamer	Session 50	Meeting 57	Sitting 2017-02-23	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	Coalition	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
ParlaMint-NL-en_2017-02-23-tweedekamer-50	ParlaMint-NL_2017-02-23-tweedekamer-50.u13	Report of the meeting of the Dutch Lower House, Meeting 57, Session 50 (2017-02-23)	2017-02-23	Lower house	Meeting of the 28th Tweede Kamer	Session 50	Meeting 57	Sitting 2017-02-23	-	Reference	English	Regular	notMP	Minister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	EdithSchippers	Schippers, Edith	F	1964	
ParlaMint-NL-en_2017-02-23-tweedekamer-50	ParlaMint-NL_2017-02-23-tweedekamer-50.u14	Report of the meeting of the Dutch Lower House, Meeting 57, Session 50 (2017-02-23)	2017-02-23	Lower house	Meeting of the 28th Tweede Kamer	Session 50	Meeting 57	Sitting 2017-02-23	-	Reference	English	Regular	MP	notMinister	PvdA	Partij van de Arbeid	Coalition	Centre-left	AgnesWolbert	Wolbert, Agnes	F	1958	
ParlaMint-NL-en_2017-02-23-tweedekamer-50	ParlaMint-NL_2017-02-23-tweedekamer-50.u15	Report of the meeting of the Dutch Lower House, Meeting 57, Session 50 (2017-02-23)	2017-02-23	Lower house	Meeting of the 28th Tweede Kamer	Session 50	Meeting 57	Sitting 2017-02-23	-	Reference	English	Regular	notMP	Minister	VVD	Volkspartij voor Vrijheid en Democratie	Coalition	Centre-right	EdithSchippers	Schippers, Edith	F	1964	
ParlaMint-NL-en_2017-02-23-tweedekamer-50	ParlaMint-NL_2017-02-23-tweedekamer-50.u16	Report of the meeting of the Dutch Lower House, Meeting 57, Session 50 (2017-02-23)	2017-02-23	Lower house	Meeting of the 28th Tweede Kamer	Session 50	Meeting 57	Sitting 2017-02-23	-	Reference	English	Regular	MP	notMinister	PvdA	Partij van de Arbeid	Coalition	Centre-left	AgnesWolbert	Wolbert, Agnes	F	1958	
ParlaMint-NL-en_2017-02-23-tweedekamer-50	ParlaMint-NL_2017-02-23-tweedekamer-50.u17	Report of the meeting of the Dutch Lower House, Meeting 57, Session 50 (2017-02-23)	2017-02-23	Lower house	Meeting of the 28th Tweede Kamer	Session 50	Meeting 57	Sitting 2017-02-23	-	Reference	English	Chairperson	MP	notMinister	PvdA	Partij van de Arbeid	Coalition	Centre-left	KhadijaArib	Arib, Khadija	F	1960	
